Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
18.591,1.799,0.02522,0.01012,0.76,11119.697,1180.909,0.031,0.967,16,7611.263,194,401,366081,week16_B08_cluster_1
17.635,1.725,0.07743,0.02527,0.771,11508.433,1223.33,0.584,0.098,16,7611.263,194,401,366081,week16_B08_cluster_1
20.663,1.72,0.04637,0.05302,0.795,11313.271,1324.731,-0.066,1.092,16,7611.263,194,401,366081,week16_B08_cluster_1
18.169,2.088,0.04315,0.00026,0.738,11215.609,1139.005,-0.44,0.373,16,7611.263,194,401,366081,week16_B08_cluster_1
19.527,1.712,0.01983,0.00896,0.809,11422.394,1186.045,0.389,0.158,16,7611.263,194,401,366081,week16_B08_cluster_1
9.981,1.534,0.03732,0.03854,0.826,11183.761,1457.766,0.465,0.911,16,7611.263,194,401,366081,week16_B08_cluster_1
17.008,1.519,0.02599,0.07282,0.82,11418.231,1184.7,0.332,0.348,16,7611.263,194,401,366081,week16_B08_cluster_1
13.264,1.591,0.00731,0.01755,0.831,11580.384,1599.666,0.528,-0.182,16,7611.263,194,401,366081,week16_B08_cluster_1
23.618,1.716,0.01355,0.02031,0.816,11307.214,1063.425,0.12,-0.154,16,7611.263,194,401,366081,week16_B08_cluster_1
26.636,1.604,0.02982,0.01154,0.76,11568.673,1396.066,0.435,0.23,16,7611.263,194,401,366081,week16_B08_cluster_1
20.046,1.838,0.07265,0.03742,0.761,11650.001,1171.833,0.552,1.845,16,7611.263,194,401,366081,week16_B08_cluster_1
22.452,1.651,0.05615,0.02212,0.804,11354.074,1091.935,-0.09,-0.486,16,7611.263,194,401,366081,week16_B08_cluster_1
28.498,1.56,0.00465,0.01113,0.836,11654.199,1314.03,0.011,0.599,16,7611.263,194,401,366081,week16_B08_cluster_1
17.684,2.643,0.00103,0.03582,0.605,10723.394,1595.898,0.753,2.114,16,7611.263,194,401,366081,week16_B08_cluster_1
19.037,1.898,0.01298,0.02235,0.777,11101.889,1186.115,-0.3,0.299,16,7611.263,194,401,366081,week16_B08_cluster_1
19.282,2.066,0.01916,0.00912,0.745,11457.381,1138.62,-0.602,0.609,16,7611.263,194,401,366081,week16_B08_cluster_1
31.345,1.711,0.04936,0.02229,0.787,11474.068,1161.618,0.217,1.228,16,7611.263,194,401,366081,week16_B08_cluster_1
18.042,1.781,0.0095,0.01857,0.786,11543.982,1193.397,0.199,0.046,16,7611.263,194,401,366081,week16_B08_cluster_1
25.196,2.074,0.05242,0.00685,0.731,11500.389,1326.217,0.521,0.145,16,7611.263,194,401,366081,week16_B08_cluster_1
27.445,1.466,0.02704,0.03601,0.795,11379.504,1040.418,-0.036,1.78,16,7611.263,194,401,366081,week16_B08_cluster_1
17.282,2.096,0.06979,0.01534,0.719,11198.781,1369.035,0.235,0.885,16,7611.263,194,401,366081,week16_B08_cluster_1
20.771,2.142,0.0449,0.0568,0.73,11338.595,1349.75,0.288,0.795,16,7611.263,194,401,366081,week16_B08_cluster_1
31.924,1.548,0.01167,0.00021,0.801,11851.468,1111.409,0.142,0.37,16,7611.263,194,401,366081,week16_B08_cluster_1
9.246,1.841,0.0368,0.03231,0.781,11961.74,1276.749,0.27,0.01,16,7611.263,194,401,366081,week16_B08_cluster_1
20.536,2.167,0.01196,0.02592,0.725,11398.902,1297.753,0.41,1.099,16,7611.263,194,401,366081,week16_B08_cluster_1
24.079,1.767,0.00592,0.04658,0.8,11498.165,1083.32,0.247,1.097,16,7611.263,194,401,366081,week16_B08_cluster_1
20.967,1.637,0.22502,0.02396,0.668,11491.616,1601.566,0.726,0.898,16,7611.263,194,401,366081,week16_B08_cluster_1
12.059,1.828,0.01239,0.00031,0.788,11213.035,2770.921,0.094,-0.922,16,7611.263,194,401,366081,week16_B08_cluster_1
23.799,1.596,0.01855,0.00285,0.822,11644.615,1383.39,0.433,0.541,16,7611.263,194,401,366081,week16_B08_cluster_1
20.061,2.051,0.00626,0.01402,0.759,11421.745,1100.117,0.725,1.058,16,7611.263,194,401,366081,week16_B08_cluster_1
10.04,1.997,0.1231,0.02296,0.671,11084.05,1643.329,1.056,0.797,16,7611.263,194,401,366081,week16_B08_cluster_1
24.329,2.037,0.00019,0.01752,0.754,11585.733,1140.601,-0.45,-0.043,16,7611.263,194,401,366081,week16_B08_cluster_1
11.246,1.551,0.01899,0.07309,0.827,11420.12,1303.731,-0.309,0.206,16,7611.263,194,401,366081,week16_B08_cluster_1
15.166,2.276,0.0563,0.05191,0.689,11911.186,1565.76,0.228,-0.103,16,7611.263,194,401,366081,week16_B08_cluster_1
16.317,1.883,0.01055,0.01588,0.779,11484.844,1225.953,0.427,0.559,16,7611.263,194,401,366081,week16_B08_cluster_1
20.531,1.704,0.0128,0.0034,0.764,11293.182,1138.632,-0.265,0.855,16,7611.263,194,401,366081,week16_B08_cluster_1
27.705,1.374,0.00889,0.03501,0.863,11692.747,1371.957,0.227,0.307,16,7611.263,194,401,366081,week16_B08_cluster_1
24.093,2.143,0.04683,0.0178,0.714,11460.865,1130.909,0.198,2.031,16,7611.263,194,401,366081,week16_B08_cluster_1
17.101,2.001,0.0281,0.01181,0.753,11281.365,1229.792,0.586,1.807,16,7611.263,194,401,366081,week16_B08_cluster_1
17.557,2.381,0.02424,0.04498,0.696,11149.219,1004.736,-0.357,0.383,16,7611.263,194,401,366081,week16_B08_cluster_1
