Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
10.506,1.325,0.01092,0.01632,0.879,11162.073,844.541,-0.28,0.886,0,4160.899,120,283,167022,week0_C02_cluster_2
8.947,1.206,0.00971,0.02389,0.909,10628.111,1025.991,-0.087,-0.072,0,4160.899,120,283,167022,week0_C02_cluster_2
16.792,1.297,0.02289,0.01844,0.859,10904.793,882.284,-0.599,0.293,0,4160.899,120,283,167022,week0_C02_cluster_2
17.371,1.274,0.00501,0.04368,0.847,10919.869,980.412,0.109,0.624,0,4160.899,120,283,167022,week0_C02_cluster_2
9.188,1.236,0.01718,0.00383,0.892,10683.345,1066.792,0.073,0.156,0,4160.899,120,283,167022,week0_C02_cluster_2
12.377,1.345,0.02001,0.01125,0.854,10790.404,1099.712,-0.226,0.351,0,4160.899,120,283,167022,week0_C02_cluster_2
9.437,1.297,0.08217,0.00752,0.852,10908.394,991.765,-0.916,2.029,0,4160.899,120,283,167022,week0_C02_cluster_2
6.787,1.363,0.00127,0.0773,0.862,10761.135,960.48,-0.517,0.588,0,4160.899,120,283,167022,week0_C02_cluster_2
19.899,1.663,0.04285,0.0241,0.802,10958.565,1288.156,-0.518,0.538,0,4160.899,120,283,167022,week0_C02_cluster_2
16.185,1.345,0.06245,0.03519,0.78,11219.599,1370.402,0.455,1.452,0,4160.899,120,283,167022,week0_C02_cluster_2
22.045,1.292,0.04391,0.00998,0.806,11050.503,1207.626,-0.446,2.114,0,4160.899,120,283,167022,week0_C02_cluster_2
16.665,1.363,0.00126,0.03308,0.852,10984.017,1189.914,0.113,2.895,0,4160.899,120,283,167022,week0_C02_cluster_2
13.068,1.283,0.04463,0.03983,0.845,10944.351,844.608,-0.298,1.195,0,4160.899,120,283,167022,week0_C02_cluster_2
20.889,1.191,0.01778,0.0398,0.844,11019.249,987.857,-0.315,0.387,0,4160.899,120,283,167022,week0_C02_cluster_2
