Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
10.084,2.572,0.05307,0.02797,0.637,11853.132,956.774,-0.166,-0.059,8,22939.86,589,1197,271041,week8_G04_cluster_1
20.32,2.238,0.00591,0.00275,0.71,11447.925,1450.934,0.763,1.21,8,22939.86,589,1197,271041,week8_G04_cluster_1
16.454,2.089,0.0465,0.01756,0.699,11521.278,1465.845,-0.083,-0.257,8,22939.86,589,1197,271041,week8_G04_cluster_1
14.323,2.153,0.04512,0.00542,0.736,11619.69,966.917,0.252,0.051,8,22939.86,589,1197,271041,week8_G04_cluster_1
14.925,2.597,0.00551,0.00666,0.677,11525.448,696.818,-0.609,0.352,8,22939.86,589,1197,271041,week8_G04_cluster_1
23.074,2.082,0.02495,0.00137,0.614,11554.324,1149.445,0.103,-0.159,8,22939.86,589,1197,271041,week8_G04_cluster_1
22.408,1.257,0.03197,0.01499,0.875,11666.539,1105.778,0.23,-0.15,8,22939.86,589,1197,271041,week8_G04_cluster_1
16.346,1.706,0.01177,0.0392,0.788,11795.457,1438.91,0.872,1.077,8,22939.86,589,1197,271041,week8_G04_cluster_1
20.222,2.021,0.08914,0.01248,0.675,11529.992,1221.733,0.539,0.769,8,22939.86,589,1197,271041,week8_G04_cluster_1
7.752,1.586,0.0116,0.01765,0.826,11789.946,1176.726,-0.222,-0.261,8,22939.86,589,1197,271041,week8_G04_cluster_1
17.807,1.887,0.03902,0.02108,0.729,11380.685,1056.32,-0.24,-0.275,8,22939.86,589,1197,271041,week8_G04_cluster_1
22.746,2.331,0.08695,0.01381,0.657,11405.089,1339.734,0.1,0.567,8,22939.86,589,1197,271041,week8_G04_cluster_1
25.333,1.391,0.02671,0.00888,0.826,11867.417,1274.112,0.257,-0.372,8,22939.86,589,1197,271041,week8_G04_cluster_1
9.486,1.811,0.00475,0.04466,0.767,11564.914,1021.444,-0.398,0.023,8,22939.86,589,1197,271041,week8_G04_cluster_1
26.318,1.881,0.01195,0.04523,0.767,11712.216,1193.216,0.363,1.157,8,22939.86,589,1197,271041,week8_G04_cluster_1
22.971,1.531,0.05248,0.00508,0.786,11691.524,1035.425,0.408,0.831,8,22939.86,589,1197,271041,week8_G04_cluster_1
20.325,2.124,0.05386,0.00483,0.738,11440.785,1288.555,-0.7,1.312,8,22939.86,589,1197,271041,week8_G04_cluster_1
22.883,2.335,0.02693,0.01272,0.693,11803.793,1333.814,0.018,1.07,8,22939.86,589,1197,271041,week8_G04_cluster_1
11.544,1.593,0.05404,0.02858,0.796,11622.807,1018.984,-0.298,-0.147,8,22939.86,589,1197,271041,week8_G04_cluster_1
11.53,2.221,0.01654,0.0095,0.698,12011.112,1050.497,0.722,1.122,8,22939.86,589,1197,271041,week8_G04_cluster_1
13.343,2.412,0.04168,0.01326,0.695,11384.312,921.037,-0.097,0.584,8,22939.86,589,1197,271041,week8_G04_cluster_1
23.907,1.428,0.0015,0.04679,0.744,11732.9,1358.482,0.139,0.098,8,22939.86,589,1197,271041,week8_G04_cluster_1
20.854,2.431,0.02538,0.04327,0.677,11523.257,1121.477,0.007,-0.349,8,22939.86,589,1197,271041,week8_G04_cluster_1
27.298,1.862,0.02396,0.04549,0.698,11783.295,1258.346,0.147,0.456,8,22939.86,589,1197,271041,week8_G04_cluster_1
19.781,2.016,0.10652,0.02598,0.718,11922.527,1441.594,0.437,0.824,8,22939.86,589,1197,271041,week8_G04_cluster_1
6.375,1.96,0.00575,0.00145,0.673,11106.885,1448.41,-0.137,-0.532,8,22939.86,589,1197,271041,week8_G04_cluster_1
16.944,1.494,0.01907,0.00877,0.821,11660.671,885.353,0.289,0.223,8,22939.86,589,1197,271041,week8_G04_cluster_1
19.674,2.195,0.06536,0.01455,0.684,11566.2,1273.793,0.497,0.575,8,22939.86,589,1197,271041,week8_G04_cluster_1
25.642,2.312,0.03415,0.0174,0.699,11715.419,843.484,-0.138,0.584,8,22939.86,589,1197,271041,week8_G04_cluster_1
19.659,1.755,0.00666,0.02902,0.806,11675.332,1357.557,0.488,0.552,8,22939.86,589,1197,271041,week8_G04_cluster_1
