Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
15.641,1.768,0.01783,0.01701,0.805,11546.197,1141.809,0.095,0.284,24,5199.366,104,238,473091,week24_I09_cluster_1
29.64,1.643,0.01835,0.00527,0.816,11579.91,1096.9,0.177,0.071,24,5199.366,104,238,473091,week24_I09_cluster_1
27.656,1.562,0.01939,0.0056,0.822,11665.792,1056.849,-0.227,-0.349,24,5199.366,104,238,473091,week24_I09_cluster_1
10.947,2.184,0.06442,0.05776,0.693,12036.472,916.884,0.293,0.026,24,5199.366,104,238,473091,week24_I09_cluster_1
26.632,1.687,0.05595,0.02168,0.756,12163.484,1550.502,0.594,0.408,24,5199.366,104,238,473091,week24_I09_cluster_1
12.583,1.233,0.14129,0.03517,0.774,12009.4,935.824,0.062,0.245,24,5199.366,104,238,473091,week24_I09_cluster_1
33.242,1.459,0.00171,0.00606,0.834,11685.533,1122.606,-0.498,0.175,24,5199.366,104,238,473091,week24_I09_cluster_1
20.585,1.343,0.04289,0.07939,0.807,11518.532,1014.356,-0.326,0.638,24,5199.366,104,238,473091,week24_I09_cluster_1
20.026,2.173,0.00804,0.00707,0.738,11827.276,903.535,0.096,0.964,24,5199.366,104,238,473091,week24_I09_cluster_1
25.789,1.349,0.03509,0.00224,0.838,11662.233,1311.482,0.026,0.197,24,5199.366,104,238,473091,week24_I09_cluster_1
26.69,1.75,0.00542,0.01733,0.733,11797.878,1294.845,0.323,0.469,24,5199.366,104,238,473091,week24_I09_cluster_1
39.225,1.719,0.07552,0.00823,0.729,11722.903,1343.621,0.15,0.841,24,5199.366,104,238,473091,week24_I09_cluster_1
22.883,1.639,0.00987,0.01545,0.816,12010.089,1081.751,-0.156,-0.119,24,5199.366,104,238,473091,week24_I09_cluster_1
15.249,1.449,0.03231,0.00587,0.86,11699.088,1312.845,-0.065,0.157,24,5199.366,104,238,473091,week24_I09_cluster_1
28.209,2.082,0.02261,0.01114,0.737,11911.266,1046.062,0.201,0.21,24,5199.366,104,238,473091,week24_I09_cluster_1
33.472,1.627,0.04935,0.01991,0.791,11966.583,1268.632,0.588,0.959,24,5199.366,104,238,473091,week24_I09_cluster_1
26.543,1.528,0.02443,0.01055,0.836,11751.855,1097.089,-0.292,0.273,24,5199.366,104,238,473091,week24_I09_cluster_1
29.542,1.556,0.0342,0.05108,0.811,11695.695,1165.389,0.244,1.038,24,5199.366,104,238,473091,week24_I09_cluster_1
16.493,1.571,0.00018,0.00347,0.836,11490.596,1136.333,0.266,0.092,24,5199.366,104,238,473091,week24_I09_cluster_1
22.912,1.577,0.02382,0.00851,0.817,11920.703,1230.429,0.013,0.279,24,5199.366,104,238,473091,week24_I09_cluster_1
24.025,1.612,0.03105,0.00844,0.824,12096.498,1072.319,-0.386,0.842,24,5199.366,104,238,473091,week24_I09_cluster_1
24.451,1.539,0.01054,0.01559,0.764,12561.558,939.487,0.587,2.554,24,5199.366,104,238,473091,week24_I09_cluster_1
24.613,1.877,0.07511,0.00405,0.738,11916.659,996.222,0.039,0.477,24,5199.366,104,238,473091,week24_I09_cluster_1
28.415,1.852,0.04172,0.00921,0.77,11468.161,1107.623,-0.347,1.016,24,5199.366,104,238,473091,week24_I09_cluster_1
6.35,1.804,0.0296,0.02168,0.809,11403.491,2292.963,0.233,-0.614,24,5199.366,104,238,473091,week24_I09_cluster_1
20.08,1.585,0.01027,0.01595,0.823,11684.381,1286.009,-0.491,0.702,24,5199.366,104,238,473091,week24_I09_cluster_1
22.236,1.861,0.10423,0.03917,0.669,12622.374,1359.49,0.805,0.659,24,5199.366,104,238,473091,week24_I09_cluster_1
28.234,1.819,0.07038,0.01601,0.706,11788.367,1338.832,0.492,1.94,24,5199.366,104,238,473091,week24_I09_cluster_1
25.612,1.537,0.0142,0.01498,0.812,12109.467,1382.58,0.62,0.884,24,5199.366,104,238,473091,week24_I09_cluster_1
19.306,2.153,0.03333,0.00365,0.728,12057.211,1103.536,-0.093,0.109,24,5199.366,104,238,473091,week24_I09_cluster_1
10.07,1.632,0.08318,0.02868,0.77,11680.172,1557.766,0.061,-0.409,24,5199.366,104,238,473091,week24_I09_cluster_1
29.116,1.538,0.03307,0.02468,0.81,11953.323,1409.295,0.441,0.135,24,5199.366,104,238,473091,week24_I09_cluster_1
22.021,1.541,0.00952,0.05437,0.795,12159.791,1157.782,0.532,1.459,24,5199.366,104,238,473091,week24_I09_cluster_1
6.796,1.766,0.02671,0.00295,0.815,11014.531,1537.359,-0.32,-0.628,24,5199.366,104,238,473091,week24_I09_cluster_1
30.703,1.434,0.09402,0.06114,0.791,12421.042,1326.86,0.492,0.684,24,5199.366,104,238,473091,week24_I09_cluster_1
27.489,1.716,0.02359,0.03935,0.766,11745.784,1221.108,-0.351,0.487,24,5199.366,104,238,473091,week24_I09_cluster_1
16.709,1.42,0.0537,0.00596,0.831,11842.805,1336.647,0.577,1.093,24,5199.366,104,238,473091,week24_I09_cluster_1
24.897,1.693,0.0112,0.01427,0.78,12301.9,1369.762,0.022,0.066,24,5199.366,104,238,473091,week24_I09_cluster_1
