Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
16.317,2.581,0.04638,0.01714,0.633,11428.583,1509.787,-0.178,0.636,8,8541.744,177,486,268011,week8_D01_cluster_1
22.594,2.641,0.07081,0.03319,0.622,11568.97,972.09,0.127,-0.009,8,8541.744,177,486,268011,week8_D01_cluster_1
23.922,1.937,0.05487,0.02065,0.729,11935.154,1192.351,0.716,0.856,8,8541.744,177,486,268011,week8_D01_cluster_1
19.556,1.876,0.0445,0.056,0.741,11617.269,1152.412,0.378,0.535,8,8541.744,177,486,268011,week8_D01_cluster_1
7.771,2.493,0.05692,0.06117,0.664,11556.226,788.432,0.56,0.426,8,8541.744,177,486,268011,week8_D01_cluster_1
22.261,2.333,0.03459,0.02169,0.68,11893.452,1366.04,0.149,-0.717,8,8541.744,177,486,268011,week8_D01_cluster_1
17.508,2.608,0.06447,0.00589,0.65,11614.197,1241.075,0.128,0.048,8,8541.744,177,486,268011,week8_D01_cluster_1
25.019,2.164,0.06361,0.00538,0.669,11837.986,1192.834,0.709,1.221,8,8541.744,177,486,268011,week8_D01_cluster_1
19.414,2.461,0.07399,0.04747,0.611,11906.57,844.257,-0.037,-0.225,8,8541.744,177,486,268011,week8_D01_cluster_1
21.536,2.023,0.05901,0.00155,0.737,11444.064,1189.69,0.272,-0.367,8,8541.744,177,486,268011,week8_D01_cluster_1
17.826,1.738,0.06004,0.05072,0.713,11912.829,1113.183,0.69,1.407,8,8541.744,177,486,268011,week8_D01_cluster_1
25.318,1.721,0.00676,0.03411,0.796,11665.181,1114.937,0.55,0.541,8,8541.744,177,486,268011,week8_D01_cluster_1
11.652,1.143,0.02301,0.02755,0.813,11971.964,1050.33,0.239,0.552,8,8541.744,177,486,268011,week8_D01_cluster_1
12.319,2.541,0.04787,0.01827,0.679,11655.313,1035.438,0.598,1.922,8,8541.744,177,486,268011,week8_D01_cluster_1
24.417,1.96,0.04097,0.01361,0.715,11915.177,1490.821,0.677,0.456,8,8541.744,177,486,268011,week8_D01_cluster_1
18.155,2.408,0.03786,0.03342,0.664,11875.371,1319.495,0.285,0.279,8,8541.744,177,486,268011,week8_D01_cluster_1
24.422,2.06,0.00638,0.01183,0.713,11826.662,1306.854,0.547,0.022,8,8541.744,177,486,268011,week8_D01_cluster_1
8.462,2.047,0.01281,0.05133,0.681,11675.848,1013.44,-0.265,0.106,8,8541.744,177,486,268011,week8_D01_cluster_1
12.931,2.031,0.05683,0.02046,0.707,11796.291,1347.373,0.85,1.234,8,8541.744,177,486,268011,week8_D01_cluster_1
19.213,2.142,0.02502,0.05125,0.64,11964.409,1254.274,-0.117,0.842,8,8541.744,177,486,268011,week8_D01_cluster_1
18.194,2.657,0.09424,0.04997,0.604,11702.475,1267.207,0.128,-0.441,8,8541.744,177,486,268011,week8_D01_cluster_1
19.669,1.926,0.07596,0.05454,0.728,11697.091,1107.498,0.253,-0.066,8,8541.744,177,486,268011,week8_D01_cluster_1
20.732,2.318,0.06881,0.02102,0.652,11898.864,1331.342,0.158,0.01,8,8541.744,177,486,268011,week8_D01_cluster_1
16.802,1.499,0.03597,0.00888,0.857,11738.192,1091.605,0.602,1.241,8,8541.744,177,486,268011,week8_D01_cluster_1
18.855,1.532,0.04204,0.02048,0.824,11956.199,905.309,0.099,0.937,8,8541.744,177,486,268011,week8_D01_cluster_1
6.36,1.671,0.01306,0.00861,0.771,11804.519,2632.513,0.1,-0.426,8,8541.744,177,486,268011,week8_D01_cluster_1
17.758,1.576,0.00685,0.00186,0.784,11838.495,1448.205,0.269,0.849,8,8541.744,177,486,268011,week8_D01_cluster_1
19.894,2.159,0.07263,0.06606,0.681,11952.579,1029.25,0.665,1.985,8,8541.744,177,486,268011,week8_D01_cluster_1
16.587,2.291,0.00864,0.01659,0.71,11703.825,1334.021,0.301,0.115,8,8541.744,177,486,268011,week8_D01_cluster_1
15.626,2.183,0.08847,0.0303,0.702,11627.669,1106.358,0.433,-0.458,8,8541.744,177,486,268011,week8_D01_cluster_1
9.447,2.308,0.02905,0.01475,0.725,12061.31,1502.37,-0.3,-0.368,8,8541.744,177,486,268011,week8_D01_cluster_1
17.209,1.964,0.02698,0.03281,0.754,11744.445,1248.956,0.186,0.593,8,8541.744,177,486,268011,week8_D01_cluster_1
22.932,1.68,0.01868,0.00719,0.791,11871.377,980.111,0.765,1.12,8,8541.744,177,486,268011,week8_D01_cluster_1
19.914,2.071,0.05646,0.02521,0.721,11830.109,1169.231,0.365,0.265,8,8541.744,177,486,268011,week8_D01_cluster_1
24.064,1.302,0.00069,0.05084,0.841,11976.698,1102.175,0.198,0.086,8,8541.744,177,486,268011,week8_D01_cluster_1
34.133,1.718,0.00909,0.06553,0.732,12152.057,1397.818,0.135,-0.229,8,8541.744,177,486,268011,week8_D01_cluster_1
9.687,1.74,0.11194,0.0396,0.749,11660.727,1226.828,0.257,0.366,8,8541.744,177,486,268011,week8_D01_cluster_1
29.625,1.931,0.04559,0.00035,0.742,12079.734,1039.965,0.188,1.309,8,8541.744,177,486,268011,week8_D01_cluster_1
7.816,1.233,0.00881,0.01605,0.872,12350.954,1738.656,0.602,-0.33,8,8541.744,177,486,268011,week8_D01_cluster_1
19.683,1.814,0.00378,0.02442,0.771,11891.069,945.802,-0.65,0.588,8,8541.744,177,486,268011,week8_D01_cluster_1
6.855,1.318,0.04741,0.02568,0.86,11958.523,1227.687,0.956,1.019,8,8541.744,177,486,268011,week8_D01_cluster_1
