Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
25.416,1.358,0.02784,0.0278,0.873,11077.482,853.78,-0.345,0.088,24,14790.665,409,697,467061,week24_C06_cluster_1
15.425,1.79,0.03455,0.0109,0.773,11028.976,908.769,0.08,0.281,24,14790.665,409,697,467061,week24_C06_cluster_1
25.955,1.828,0.02941,0.0123,0.791,11167.956,1039.23,0.222,0.927,24,14790.665,409,697,467061,week24_C06_cluster_1
9.825,1.185,0.14829,0.00066,0.748,11287.832,732.91,0.204,1.543,24,14790.665,409,697,467061,week24_C06_cluster_1
8.928,1.643,0.03959,0.07285,0.751,10880.802,1369.911,-0.415,0.008,24,14790.665,409,697,467061,week24_C06_cluster_1
23.755,1.817,0.01415,0.00555,0.794,10929.18,995.911,-0.436,1.449,24,14790.665,409,697,467061,week24_C06_cluster_1
22.119,1.526,0.02474,0.02987,0.819,11473.723,1283.38,0.728,1.962,24,14790.665,409,697,467061,week24_C06_cluster_1
32.046,1.552,0.02073,0.01291,0.748,11083.515,1004.464,-0.337,0.706,24,14790.665,409,697,467061,week24_C06_cluster_1
24.044,2.001,0.04728,0.00124,0.751,11205.64,1004.787,0.386,1.061,24,14790.665,409,697,467061,week24_C06_cluster_1
16.484,1.723,0.00032,0.01003,0.813,11493.087,912.526,-0.356,-0.081,24,14790.665,409,697,467061,week24_C06_cluster_1
26.926,1.685,0.01285,0.0069,0.799,11118.752,1198.716,0.161,0.716,24,14790.665,409,697,467061,week24_C06_cluster_1
20.002,1.472,0.00011,0.01665,0.823,11175.496,1184.713,0.684,1.947,24,14790.665,409,697,467061,week24_C06_cluster_1
13.612,1.522,0.06752,0.01087,0.819,11178.668,1108.796,0.296,0.857,24,14790.665,409,697,467061,week24_C06_cluster_1
30.875,1.626,0.04468,0.01189,0.813,11125.842,1146.508,-0.17,-0.437,24,14790.665,409,697,467061,week24_C06_cluster_1
25.304,1.768,0.03204,0.0008,0.737,11205.168,1009.075,0.4,1.537,24,14790.665,409,697,467061,week24_C06_cluster_1
12.422,2.082,0.0114,0.007,0.738,12349.489,946.62,-0.282,0.324,24,14790.665,409,697,467061,week24_C06_cluster_1
11.731,1.784,0.02825,0.00827,0.79,11050.122,756.356,0.087,0.342,24,14790.665,409,697,467061,week24_C06_cluster_1
29.836,1.349,0.06854,0.02065,0.833,11038.325,1168.496,0.064,0.137,24,14790.665,409,697,467061,week24_C06_cluster_1
13.725,1.731,0.00469,0.01033,0.807,11613.027,1131.932,0.005,1.312,24,14790.665,409,697,467061,week24_C06_cluster_1
28.547,1.442,0.00665,0.03144,0.822,11158.11,1120.925,-0.098,1.184,24,14790.665,409,697,467061,week24_C06_cluster_1
