Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
19.58,1.741,0.00778,0.00131,0.796,11064.35,818.385,0.351,0.304,24,11575.74,265,548,470051,week24_F05_cluster_1
21.447,1.29,0.05115,0.06747,0.832,11283.684,954.173,0.238,0.929,24,11575.74,265,548,470051,week24_F05_cluster_1
10.805,1.788,0.01041,0.01055,0.812,11170.702,1230.519,-0.261,-0.426,24,11575.74,265,548,470051,week24_F05_cluster_1
13.112,1.864,0.01387,0.03217,0.774,10937.928,1227.636,-0.22,-0.682,24,11575.74,265,548,470051,week24_F05_cluster_1
21.325,1.536,0.02065,0.02417,0.809,11196.526,876.129,0.784,1.586,24,11575.74,265,548,470051,week24_F05_cluster_1
18.777,2.255,0.05441,0.00714,0.706,11141.434,738.542,-0.842,1.256,24,11575.74,265,548,470051,week24_F05_cluster_1
16.268,1.981,0.03283,0.00213,0.743,11417.968,1002.151,0.759,2.169,24,11575.74,265,548,470051,week24_F05_cluster_1
18.635,1.482,0.10564,0.00915,0.792,11378.101,783.036,0.435,0.57,24,11575.74,265,548,470051,week24_F05_cluster_1
9.408,1.971,0.00301,0.011,0.771,11592.178,975.857,1.444,1.917,24,11575.74,265,548,470051,week24_F05_cluster_1
10.231,1.975,0.07766,0.04503,0.714,11290.155,1325.479,0.234,0.797,24,11575.74,265,548,470051,week24_F05_cluster_1
27.048,1.466,0.01093,0.02465,0.827,11382.825,924.505,-0.102,1.429,24,11575.74,265,548,470051,week24_F05_cluster_1
19.384,1.498,0.00235,0.00691,0.831,11289.376,797.263,0.568,1.324,24,11575.74,265,548,470051,week24_F05_cluster_1
23.309,1.651,0.00871,0.01671,0.808,11327.748,962.417,0.625,2.061,24,11575.74,265,548,470051,week24_F05_cluster_1
6.698,1.741,0.0057,0.02714,0.811,10751.484,1389.33,-0.395,-0.556,24,11575.74,265,548,470051,week24_F05_cluster_1
20.433,1.418,0.03654,0.08118,0.846,11695.957,896.064,0.572,2.613,24,11575.74,265,548,470051,week24_F05_cluster_1
12.167,1.424,0.00249,0.00389,0.846,11260.503,993.49,-0.519,1.043,24,11575.74,265,548,470051,week24_F05_cluster_1
23.084,1.823,0.07853,0.00518,0.706,11678.195,1207.877,0.941,0.991,24,11575.74,265,548,470051,week24_F05_cluster_1
13.387,2.033,0.00647,0.04868,0.753,11205.66,903.008,0.038,0.779,24,11575.74,265,548,470051,week24_F05_cluster_1
19.708,1.697,0.10153,0.00362,0.766,11681.898,797.656,0.25,0.607,24,11575.74,265,548,470051,week24_F05_cluster_1
26.558,1.331,0.0103,0.01051,0.853,11238.286,926.756,0.081,0.738,24,11575.74,265,548,470051,week24_F05_cluster_1
20.178,1.955,0.00477,0.039,0.76,11329.507,849.068,-0.04,0.056,24,11575.74,265,548,470051,week24_F05_cluster_1
28.547,1.541,0.06666,0.0248,0.8,11449.898,816.865,0.347,3.115,24,11575.74,265,548,470051,week24_F05_cluster_1
30.738,1.67,0.04788,0.00033,0.813,11324.275,772.232,-0.063,1.081,24,11575.74,265,548,470051,week24_F05_cluster_1
27.597,1.899,0.0207,0.00104,0.72,11193.475,866.467,0.377,0.792,24,11575.74,265,548,470051,week24_F05_cluster_1
14.421,1.421,0.00516,0.07995,0.801,11711.721,856.123,-1.044,2.767,24,11575.74,265,548,470051,week24_F05_cluster_1
25.617,1.553,0.02202,0.01983,0.782,11235.571,958.586,-0.156,0.796,24,11575.74,265,548,470051,week24_F05_cluster_1
21.986,1.958,0.04521,0.01149,0.733,11380.451,1001.4,-0.53,1.071,24,11575.74,265,548,470051,week24_F05_cluster_1
25.848,1.858,0.03187,0.01016,0.722,11251.873,979.03,-0.007,0.506,24,11575.74,265,548,470051,week24_F05_cluster_1
22.334,1.559,0.03146,0.0129,0.804,11134.163,1122.383,0.284,0.572,24,11575.74,265,548,470051,week24_F05_cluster_1
16.841,1.687,0.01917,0.00396,0.817,11098.827,902.108,-0.608,2.681,24,11575.74,265,548,470051,week24_F05_cluster_1
16.871,1.373,0.00308,0.01683,0.856,11318.261,1098.479,-0.095,-0.043,24,11575.74,265,548,470051,week24_F05_cluster_1
13.519,1.628,0.05358,0.00629,0.807,11696.439,918.71,0.141,0.666,24,11575.74,265,548,470051,week24_F05_cluster_1
7.874,1.186,0.05352,0.01087,0.841,11491.224,1168.885,0.812,2.585,24,11575.74,265,548,470051,week24_F05_cluster_1
24.059,1.682,0.00348,0.03956,0.757,11724.018,751.602,-0.147,0.703,24,11575.74,265,548,470051,week24_F05_cluster_1
18.787,2.011,0.05204,0.07885,0.692,11378.471,1043.235,0.4,0.3,24,11575.74,265,548,470051,week24_F05_cluster_1
