Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
13.495,1.933,0.00591,0.02264,0.77,11000.639,868.734,-0.031,0.479,24,4005.799,104,186,468071,week24_D07_cluster_1
25.255,1.6,0.02553,0.00116,0.829,11145.984,1037.2,-0.03,0.971,24,4005.799,104,186,468071,week24_D07_cluster_1
18.831,1.521,0.00067,0.01011,0.838,10981.773,916.266,-0.248,1.084,24,4005.799,104,186,468071,week24_D07_cluster_1
26.538,1.92,0.04784,0.01457,0.757,11131.412,1028.542,0.007,1.584,24,4005.799,104,186,468071,week24_D07_cluster_1
20.551,1.755,0.03157,0.01054,0.804,11029.687,622.856,-0.504,0.331,24,4005.799,104,186,468071,week24_D07_cluster_1
22.663,2.058,0.00963,0.00279,0.739,11351.907,823.476,-0.303,2.145,24,4005.799,104,186,468071,week24_D07_cluster_1
28.023,1.802,0.06255,0.00519,0.757,11161.425,762.143,-0.08,1.488,24,4005.799,104,186,468071,week24_D07_cluster_1
23.104,1.801,0.08729,0.02193,0.751,11182.444,996.046,0.038,1.464,24,4005.799,104,186,468071,week24_D07_cluster_1
21.433,1.87,0.03611,0.01837,0.781,11187.752,801.416,-0.042,1.617,24,4005.799,104,186,468071,week24_D07_cluster_1
25.98,1.448,0.018,0.02885,0.834,11044.986,961.23,-0.223,0.3,24,4005.799,104,186,468071,week24_D07_cluster_1
13.999,1.848,0.01377,0.01137,0.791,11077.127,879.554,-0.195,-0.282,24,4005.799,104,186,468071,week24_D07_cluster_1
18.449,1.453,0.06636,0.08214,0.825,11581.763,631.561,0.098,0.778,24,4005.799,104,186,468071,week24_D07_cluster_1
15.861,1.584,0.00123,0.0452,0.803,11592.219,1114.784,1.319,2.492,24,4005.799,104,186,468071,week24_D07_cluster_1
21.712,1.619,0.02788,0.00433,0.805,11245.912,806.657,-0.02,-0.152,24,4005.799,104,186,468071,week24_D07_cluster_1
21.962,1.76,0.02007,0.00816,0.77,11489.502,970.966,0.538,2.188,24,4005.799,104,186,468071,week24_D07_cluster_1
20.722,1.444,0.0209,0.01402,0.831,11509.223,1214.299,0.797,1.39,24,4005.799,104,186,468071,week24_D07_cluster_1
18.718,1.783,0.02804,0.00706,0.78,11198.937,934.504,0.375,1.056,24,4005.799,104,186,468071,week24_D07_cluster_1
21.32,1.912,0.10072,0.00589,0.682,11398.1,1088.156,0.364,1.169,24,4005.799,104,186,468071,week24_D07_cluster_1
27.371,1.672,0.02842,0.02027,0.768,11190.715,1130.717,-0.1,1.368,24,4005.799,104,186,468071,week24_D07_cluster_1
26.117,1.697,0.01565,0.00812,0.804,11368.867,801.661,-0.155,0.8,24,4005.799,104,186,468071,week24_D07_cluster_1
26.984,2.244,0.05547,0.00878,0.705,10993.681,795.687,-0.273,2.04,24,4005.799,104,186,468071,week24_D07_cluster_1
23.084,1.56,0.04144,0.02064,0.816,11368.269,903.44,0.525,1.656,24,4005.799,104,186,468071,week24_D07_cluster_1
28.665,1.472,0.06712,0.01181,0.81,11535.978,796.935,0.626,2.176,24,4005.799,104,186,468071,week24_D07_cluster_1
27.607,1.516,0.03639,0.0062,0.843,11176.823,764.113,-0.123,0.957,24,4005.799,104,186,468071,week24_D07_cluster_1
27.171,1.662,0.00357,0.03809,0.812,11333.278,940.757,0.259,2.095,24,4005.799,104,186,468071,week24_D07_cluster_1
27.724,1.498,0.04947,0.02555,0.843,11634.335,1005.32,1.673,4.862,24,4005.799,104,186,468071,week24_D07_cluster_1
28.043,1.893,0.00441,0.00291,0.774,11268.057,812.789,-0.506,1.326,24,4005.799,104,186,468071,week24_D07_cluster_1
21.438,1.525,0.01452,0.04344,0.831,11350.612,1094.629,0.709,2.038,24,4005.799,104,186,468071,week24_D07_cluster_1
20.815,2.208,0.08826,0.0393,0.664,11684.827,1180.931,0.838,2.509,24,4005.799,104,186,468071,week24_D07_cluster_1
26.176,1.687,0.03347,0.01663,0.788,11305.142,779.541,0.622,2.251,24,4005.799,104,186,468071,week24_D07_cluster_1
30.826,1.545,0.00606,0.00492,0.825,11487.67,825.012,0.092,2.963,24,4005.799,104,186,468071,week24_D07_cluster_1
23.677,1.773,0.01001,0.02122,0.803,11485.713,795.984,-0.462,1.763,24,4005.799,104,186,468071,week24_D07_cluster_1
24.716,1.733,0.0384,0.01251,0.804,11083.406,921.259,-0.685,1.248,24,4005.799,104,186,468071,week24_D07_cluster_1
28.111,1.603,0.00284,0.0365,0.773,11225.34,932.708,-0.664,1.24,24,4005.799,104,186,468071,week24_D07_cluster_1
19.164,2.191,0.01473,0.00049,0.708,11132.984,830.41,-1.565,4.611,24,4005.799,104,186,468071,week24_D07_cluster_1
6.811,1.352,0.03224,0.08938,0.81,10606.699,2369.347,0.148,-0.824,24,4005.799,104,186,468071,week24_D07_cluster_1
12.789,1.755,0.00967,0.00719,0.804,10750.91,1425.555,-0.64,0.268,24,4005.799,104,186,468071,week24_D07_cluster_1
23.324,1.715,0.03831,0.00266,0.774,11471.851,655.905,0.343,0.844,24,4005.799,104,186,468071,week24_D07_cluster_1
16.758,1.529,0.06662,0.03367,0.822,11997.44,1417.064,1.004,0.347,24,4005.799,104,186,468071,week24_D07_cluster_1
24.686,1.637,0.03965,0.03834,0.784,11408.951,1096.548,0.137,1.673,24,4005.799,104,186,468071,week24_D07_cluster_1
8.487,1.326,0.11264,0.09325,0.759,10709.258,1819.715,0.731,0.304,24,4005.799,104,186,468071,week24_D07_cluster_1
16.861,1.816,0.03241,0.02099,0.794,11431.802,697.744,-0.175,0.5,24,4005.799,104,186,468071,week24_D07_cluster_1
26.519,1.566,0.02188,0.00444,0.803,11393.091,964.545,-0.063,0.483,24,4005.799,104,186,468071,week24_D07_cluster_1
22.055,1.315,0.06931,0.00561,0.806,11305.926,1458.175,-0.503,0.267,24,4005.799,104,186,468071,week24_D07_cluster_1
20.355,1.601,0.05863,0.02411,0.812,11221.2,780.288,0.244,0.915,24,4005.799,104,186,468071,week24_D07_cluster_1
21.854,1.621,0.10778,0.0128,0.739,11405.044,1041.177,1.562,4.867,24,4005.799,104,186,468071,week24_D07_cluster_1
19.365,1.59,0.04705,0.06356,0.825,11175.998,1150.515,-0.54,1.258,24,4005.799,104,186,468071,week24_D07_cluster_1
15.072,1.541,0.029,0.02134,0.814,11809.359,1400.601,0.97,0.911,24,4005.799,104,186,468071,week24_D07_cluster_1
19.536,1.769,0.01214,0.03033,0.806,11253.076,915.526,0.732,0.836,24,4005.799,104,186,468071,week24_D07_cluster_1
20.364,1.259,0.01638,0.02005,0.864,11758.802,1303.91,1.396,1.864,24,4005.799,104,186,468071,week24_D07_cluster_1
24.343,1.463,0.05951,0.04193,0.793,11339.32,869.055,-0.787,1.744,24,4005.799,104,186,468071,week24_D07_cluster_1
10.045,1.808,0.00967,0.04208,0.81,10943.374,951.549,-0.426,-0.281,24,4005.799,104,186,468071,week24_D07_cluster_1
19.017,1.679,0.09281,0.00037,0.764,11609.579,1555.895,0.354,0.49,24,4005.799,104,186,468071,week24_D07_cluster_1
21.545,1.707,0.13515,0.00048,0.738,11310.999,999.446,-0.671,1.374,24,4005.799,104,186,468071,week24_D07_cluster_1
30.547,1.563,0.00423,0.10702,0.759,11584.897,898.357,0.941,4.005,24,4005.799,104,186,468071,week24_D07_cluster_1
24.284,1.726,0.0684,0.03484,0.703,11287.51,1243.685,-0.195,0.648,24,4005.799,104,186,468071,week24_D07_cluster_1
14.239,2.187,0.09243,0.00361,0.657,11222.922,1352.377,-0.255,1.282,24,4005.799,104,186,468071,week24_D07_cluster_1
21.501,1.584,0.04563,0.03537,0.697,11421.124,841.376,-0.366,1.002,24,4005.799,104,186,468071,week24_D07_cluster_1
