Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
10.04,1.981,0.04785,0.0026,0.772,11290.023,642.772,0.087,0.01,0,9675.486,335,837,166031,week0_B03_cluster_1
7.718,1.925,0.0208,0.0321,0.777,11261.131,558.091,-0.077,0.141,0,9675.486,335,837,166031,week0_B03_cluster_1
6.493,1.37,0.06474,0.00559,0.805,11195.633,702.675,-0.745,0.556,0,9675.486,335,837,166031,week0_B03_cluster_1
8.761,1.512,0.03952,0.02676,0.824,10687.24,994.208,-0.976,1.754,0,9675.486,335,837,166031,week0_B03_cluster_1
8.208,1.915,0.03355,0.03364,0.775,11059.139,1121.622,0.739,2.339,0,9675.486,335,837,166031,week0_B03_cluster_1
12.113,1.806,0.0385,0.0012,0.798,11155.119,687.441,0.392,0.999,0,9675.486,335,837,166031,week0_B03_cluster_1
8.33,1.658,0.05425,0.00487,0.823,11269.068,785.312,-0.696,2.242,0,9675.486,335,837,166031,week0_B03_cluster_1
10.432,1.796,0.02804,0.09108,0.718,11202.271,791.025,0.6,2.206,0,9675.486,335,837,166031,week0_B03_cluster_1
13.514,1.354,0.01359,0.01809,0.86,10912.522,860.523,-0.287,0.514,0,9675.486,335,837,166031,week0_B03_cluster_1
11.299,1.357,0.04651,0.03406,0.84,10842.176,879.519,0.072,0.538,0,9675.486,335,837,166031,week0_B03_cluster_1
14.308,1.481,0.03836,0.01466,0.837,11203.71,889.639,0.66,1.52,0,9675.486,335,837,166031,week0_B03_cluster_1
13.25,1.781,0.01944,0.01909,0.786,10924.678,828.803,-0.59,-0.045,0,9675.486,335,837,166031,week0_B03_cluster_1
9.643,1.556,0.01408,0.00757,0.766,11571.325,1125.233,1.281,1.494,0,9675.486,335,837,166031,week0_B03_cluster_1
11.633,1.917,0.02743,0.02526,0.688,11519.955,703.275,0.991,3.159,0,9675.486,335,837,166031,week0_B03_cluster_1
12.064,1.688,0.01804,0.04144,0.834,11301.133,720.518,-0.117,1.358,0,9675.486,335,837,166031,week0_B03_cluster_1
12.456,2.046,0.00639,0.02132,0.74,10835.598,1118.668,0.703,1.949,0,9675.486,335,837,166031,week0_B03_cluster_1
12.892,1.694,0.01839,0.01295,0.788,11049.795,1156.89,0.38,1.82,0,9675.486,335,837,166031,week0_B03_cluster_1
12.025,2.073,0.0405,0.05872,0.742,10904.839,839.935,-0.265,-0.42,0,9675.486,335,837,166031,week0_B03_cluster_1
14.386,1.773,0.0038,0.0225,0.808,11012.211,824.22,0.476,1.14,0,9675.486,335,837,166031,week0_B03_cluster_1
10.163,1.758,0.00294,0.01506,0.813,11255.226,722.421,0.474,0.789,0,9675.486,335,837,166031,week0_B03_cluster_1
12.25,1.861,0.03617,0.01387,0.775,10863.911,927.932,0.033,0.27,0,9675.486,335,837,166031,week0_B03_cluster_1
12.074,2.397,0.01714,0.01137,0.694,10774.485,794.304,-0.05,0.177,0,9675.486,335,837,166031,week0_B03_cluster_1
13.299,1.929,0.02629,0.01512,0.753,11355.019,968.923,0.73,2.659,0,9675.486,335,837,166031,week0_B03_cluster_1
10.364,1.837,0.00097,0.00603,0.703,10991.712,1056.091,0.318,0.265,0,9675.486,335,837,166031,week0_B03_cluster_1
16.763,2.359,0.03408,0.03464,0.683,11163.771,879.169,-0.149,0.869,0,9675.486,335,837,166031,week0_B03_cluster_1
10.628,1.805,0.0344,0.04834,0.783,11614.041,1334.368,0.603,0.515,0,9675.486,335,837,166031,week0_B03_cluster_1
11.706,1.574,0.03751,0.00027,0.847,10867.213,820.393,0.177,0.356,0,9675.486,335,837,166031,week0_B03_cluster_1
16.606,1.689,0.08507,0.01415,0.775,11451.127,1133.406,0.884,1.84,0,9675.486,335,837,166031,week0_B03_cluster_1
10.961,1.794,0.11976,0.00857,0.721,11131.84,1292.942,0.903,2.074,0,9675.486,335,837,166031,week0_B03_cluster_1
12.039,1.317,0.10248,0.04855,0.816,11017.989,1146.881,0.671,1.488,0,9675.486,335,837,166031,week0_B03_cluster_1
7.639,2.304,0.02499,0.07652,0.681,10735.53,822.93,-0.441,0.502,0,9675.486,335,837,166031,week0_B03_cluster_1
18.017,2.008,0.06851,0.00515,0.715,11129.079,1029.709,0.37,1.378,0,9675.486,335,837,166031,week0_B03_cluster_1
14.872,1.567,0.03059,0.07902,0.772,11135.547,819.994,-0.182,0.292,0,9675.486,335,837,166031,week0_B03_cluster_1
11.172,1.404,0.01855,0.06183,0.877,11063.077,918.059,-0.187,0.807,0,9675.486,335,837,166031,week0_B03_cluster_1
