Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
24.921,1.745,0.00409,0.0071,0.8,11383.512,1159.968,0.025,1.11,24,11644.987,275,512,470031,week24_F03_cluster_1
27.523,1.444,0.03467,0.00138,0.856,11425.035,1198.516,-0.075,2.3,24,11644.987,275,512,470031,week24_F03_cluster_1
15.744,2.138,0.02174,0.00107,0.728,11617.16,1120.31,0.112,0.408,24,11644.987,275,512,470031,week24_F03_cluster_1
31.713,2.044,0.07324,0.0133,0.7,11319.565,1073.136,0.111,0.657,24,11644.987,275,512,470031,week24_F03_cluster_1
32.08,1.65,0.05887,0.04555,0.755,11398.339,1117.822,0.288,2.252,24,11644.987,275,512,470031,week24_F03_cluster_1
14.778,1.859,0.0118,0.0241,0.797,11134.173,1254.247,-0.098,-0.125,24,11644.987,275,512,470031,week24_F03_cluster_1
25.348,1.703,0.04169,0.02557,0.801,11067.814,1025.977,0.544,1.429,24,11644.987,275,512,470031,week24_F03_cluster_1
23.574,1.707,0.01556,0.00735,0.805,11561.842,982.797,-0.218,-0.114,24,11644.987,275,512,470031,week24_F03_cluster_1
28.008,1.818,0.00251,0.0164,0.792,11430.519,996.696,-0.224,0.979,24,11644.987,275,512,470031,week24_F03_cluster_1
19.012,1.979,0.01293,0.03061,0.768,11099.614,915.659,-0.092,0.977,24,11644.987,275,512,470031,week24_F03_cluster_1
24.882,1.834,0.00982,0.01646,0.76,11196.122,1099.766,-0.016,0.064,24,11644.987,275,512,470031,week24_F03_cluster_1
7.066,1.999,0.00333,0.06147,0.73,11137.678,1158.632,0.186,-0.053,24,11644.987,275,512,470031,week24_F03_cluster_1
24.123,1.57,0.04776,0.02592,0.834,11119.795,1068.072,-0.096,0.796,24,11644.987,275,512,470031,week24_F03_cluster_1
6.12,1.509,0.0001,0.08018,0.774,11289.661,972.224,-0.069,-0.71,24,11644.987,275,512,470031,week24_F03_cluster_1
27.371,1.673,0.05572,0.00052,0.812,11071.164,1029.085,-0.161,0.271,24,11644.987,275,512,470031,week24_F03_cluster_1
18.576,2.214,0.01284,0.00993,0.725,10860.322,967.981,-0.374,0.978,24,11644.987,275,512,470031,week24_F03_cluster_1
27.69,1.903,0.03962,0.01333,0.763,11267.412,1043.965,-0.32,0.402,24,11644.987,275,512,470031,week24_F03_cluster_1
31.718,1.519,0.06335,0.00301,0.838,11619.195,1118.28,0.21,0.658,24,11644.987,275,512,470031,week24_F03_cluster_1
20.791,1.719,0.01774,0.02701,0.809,11280.368,1012.897,0.298,0.463,24,11644.987,275,512,470031,week24_F03_cluster_1
31.404,1.699,0.00071,0.00561,0.81,11172.942,1163.109,0.287,0.754,24,11644.987,275,512,470031,week24_F03_cluster_1
29.15,1.915,0.0277,0.03188,0.764,11440.722,1069.475,0.394,1.148,24,11644.987,275,512,470031,week24_F03_cluster_1
12.892,1.705,0.01785,0.01415,0.807,11399.369,1387.872,0.619,0.393,24,11644.987,275,512,470031,week24_F03_cluster_1
29.018,1.909,0.02552,0.01142,0.772,11173.358,1251.478,0.029,-0.703,24,11644.987,275,512,470031,week24_F03_cluster_1
12.147,1.596,0.01056,0.07717,0.768,10967.101,1236.453,0.993,2.049,24,11644.987,275,512,470031,week24_F03_cluster_1
25.127,1.752,0.02464,0.00227,0.777,11090.431,1690.946,0.23,-0.021,24,11644.987,275,512,470031,week24_F03_cluster_1
19.282,2.082,0.04258,0.05867,0.681,11212.542,1646.855,-0.621,-0.116,24,11644.987,275,512,470031,week24_F03_cluster_1
26.872,1.701,0.0164,0.03912,0.811,11596.522,975.797,-0.426,-0.204,24,11644.987,275,512,470031,week24_F03_cluster_1
26.269,1.665,0.04066,0.00179,0.815,11573.987,976.496,0.339,0.296,24,11644.987,275,512,470031,week24_F03_cluster_1
33.58,2.407,0.07543,0.00047,0.644,11611.225,937.496,0.082,1.032,24,11644.987,275,512,470031,week24_F03_cluster_1
22.565,1.571,0.0172,0.00201,0.831,11082.328,932.493,-0.008,0.984,24,11644.987,275,512,470031,week24_F03_cluster_1
29.488,1.479,0.03874,0.02052,0.716,11487.927,1225.84,0.483,2.352,24,11644.987,275,512,470031,week24_F03_cluster_1
31.389,1.614,0.01577,0.01698,0.815,11293.237,892.623,0.243,1.181,24,11644.987,275,512,470031,week24_F03_cluster_1
28.317,1.791,0.05703,0.00622,0.781,11120.476,847.201,0.023,0.918,24,11644.987,275,512,470031,week24_F03_cluster_1
16.974,1.559,0.0032,0.02409,0.801,11348.593,1262.992,1.222,1.95,24,11644.987,275,512,470031,week24_F03_cluster_1
14.881,2.13,0.00111,0.00766,0.713,10879.605,1000.082,0.785,3.294,24,11644.987,275,512,470031,week24_F03_cluster_1
30.375,1.824,0.00185,0.03571,0.772,11588.753,1082.544,0.183,0.737,24,11644.987,275,512,470031,week24_F03_cluster_1
37.598,1.686,0.01753,0.01205,0.812,11345.36,931.546,-0.348,1.171,24,11644.987,275,512,470031,week24_F03_cluster_1
24.392,1.735,0.01739,0.00511,0.811,11644.383,1044.939,0.133,0.079,24,11644.987,275,512,470031,week24_F03_cluster_1
21.879,1.735,0.02867,0.01216,0.796,11336.48,1070.731,0.375,0.51,24,11644.987,275,512,470031,week24_F03_cluster_1
24.676,1.615,0.01072,0.0106,0.811,11513.079,887.516,-0.297,-0.359,24,11644.987,275,512,470031,week24_F03_cluster_1
27.136,1.86,0.01143,0.01459,0.748,11385.722,994.333,0.652,5.358,24,11644.987,275,512,470031,week24_F03_cluster_1
24.716,1.733,0.017,0.00844,0.798,10915.086,990.739,0.198,-0.206,24,11644.987,275,512,470031,week24_F03_cluster_1
16.704,2.36,0.02865,0.06648,0.644,11290.187,1145.655,0.303,1.069,24,11644.987,275,512,470031,week24_F03_cluster_1
27.763,1.92,0.01961,0.06706,0.748,11218.656,1106.245,0.56,1.262,24,11644.987,275,512,470031,week24_F03_cluster_1
31.943,1.39,0.02205,0.00575,0.859,11190.107,1003.47,0.103,0.733,24,11644.987,275,512,470031,week24_F03_cluster_1
31.556,1.93,0.04151,0.0309,0.761,11755.294,873.385,0.081,0.789,24,11644.987,275,512,470031,week24_F03_cluster_1
20.82,1.583,0.02185,0.0359,0.81,11328.008,967.638,0.559,2.456,24,11644.987,275,512,470031,week24_F03_cluster_1
19.992,1.658,0.03753,0.00206,0.803,10900.074,1966.234,-0.008,-0.451,24,11644.987,275,512,470031,week24_F03_cluster_1
16.876,2.461,0.02389,0.04978,0.647,10973.268,994.661,0.937,2.368,24,11644.987,275,512,470031,week24_F03_cluster_1
28.322,1.648,0.08486,0.00278,0.765,11595.385,826.23,-0.236,1.401,24,11644.987,275,512,470031,week24_F03_cluster_1
24.794,1.813,0.04851,0.01492,0.769,11531.637,920.43,-0.079,0.732,24,11644.987,275,512,470031,week24_F03_cluster_1
31.316,1.382,0.04358,0.00904,0.835,11357.569,958.291,-0.349,0.927,24,11644.987,275,512,470031,week24_F03_cluster_1
26.406,1.883,0.04105,0.01116,0.744,11648.598,940.773,0.002,0.371,24,11644.987,275,512,470031,week24_F03_cluster_1
30.444,2.008,0.04226,0.01155,0.674,11474.529,1185.345,0.435,1.307,24,11644.987,275,512,470031,week24_F03_cluster_1
22.432,1.905,0.02309,0.01752,0.765,11073.658,1113.914,0.32,1.184,24,11644.987,275,512,470031,week24_F03_cluster_1
24.765,1.823,0.02988,0.01727,0.771,11089.572,1039.759,-0.351,1.879,24,11644.987,275,512,470031,week24_F03_cluster_1
20.541,2.181,0.0187,0.03472,0.722,11107.213,839.695,-0.186,0.8,24,11644.987,275,512,470031,week24_F03_cluster_1
12.647,1.965,0.07227,0.00209,0.683,10820.822,1624.002,1.296,2.07,24,11644.987,275,512,470031,week24_F03_cluster_1
22.8,2.267,0.02078,0.01515,0.713,11372.259,816.311,-0.461,0.464,24,11644.987,275,512,470031,week24_F03_cluster_1
15.621,2.059,0.06765,0.04375,0.721,10555.366,918.137,-0.327,-0.29,24,11644.987,275,512,470031,week24_F03_cluster_1
26.142,1.93,0.04087,0.01656,0.731,11216.419,1046.172,-0.002,1.139,24,11644.987,275,512,470031,week24_F03_cluster_1
20.507,1.943,0.01391,0.01492,0.776,11016.848,948.746,-0.147,0.488,24,11644.987,275,512,470031,week24_F03_cluster_1
13.769,2.35,0.04464,0.02614,0.669,11113.754,1180.658,0.486,0.803,24,11644.987,275,512,470031,week24_F03_cluster_1
25.627,1.631,0.03678,0.00439,0.741,11110.083,988.818,0.284,0.637,24,11644.987,275,512,470031,week24_F03_cluster_1
16.9,1.583,0.0438,0.01434,0.823,11382.842,886.846,-0.554,0.486,24,11644.987,275,512,470031,week24_F03_cluster_1
9.129,2.37,0.01891,0.01598,0.67,10870.287,1027.436,0.347,1.558,24,11644.987,275,512,470031,week24_F03_cluster_1
31.522,1.626,0.00853,0.0207,0.805,11541.288,851.729,-0.232,0.921,24,11644.987,275,512,470031,week24_F03_cluster_1
16.783,2.021,0.00652,0.02453,0.747,11014.165,908.139,0.127,0.428,24,11644.987,275,512,470031,week24_F03_cluster_1
28.881,2.113,0.036,0.03881,0.653,11211.362,1149.21,0.325,0.596,24,11644.987,275,512,470031,week24_F03_cluster_1
29.738,1.96,0.0568,0.01536,0.698,11709.273,996.878,0.783,3.269,24,11644.987,275,512,470031,week24_F03_cluster_1
24.603,1.783,0.00776,0.01831,0.791,11064.231,991.102,0.16,0.144,24,11644.987,275,512,470031,week24_F03_cluster_1
13.088,1.418,0.11037,0.02391,0.759,11319.593,1070.173,0.058,0.615,24,11644.987,275,512,470031,week24_F03_cluster_1
20.467,1.42,0.01382,0.01153,0.862,11281.602,1059.695,0.21,-0.016,24,11644.987,275,512,470031,week24_F03_cluster_1
16.322,2.144,0.02853,0.02079,0.716,11210.521,781.583,0.058,0.493,24,11644.987,275,512,470031,week24_F03_cluster_1
16.601,1.683,0.00023,0.01314,0.819,11822.24,1137.308,0.537,0.238,24,11644.987,275,512,470031,week24_F03_cluster_1
12.872,1.777,0.01025,0.02272,0.784,11358.031,1190.353,0.864,1.098,24,11644.987,275,512,470031,week24_F03_cluster_1
20.551,1.68,0.04065,0.07954,0.792,11136.874,1100.453,0.973,2.957,24,11644.987,275,512,470031,week24_F03_cluster_1
21.58,1.813,0.00914,0.03339,0.775,11425.634,885.641,0.228,1.644,24,11644.987,275,512,470031,week24_F03_cluster_1
28.121,1.703,0.00776,0.03615,0.802,11584.519,920.88,0.246,0.914,24,11644.987,275,512,470031,week24_F03_cluster_1
32.1,1.369,0.01113,0.00237,0.861,11186.878,850.704,-0.266,0.506,24,11644.987,275,512,470031,week24_F03_cluster_1
27.504,1.787,0.00146,0.00858,0.792,11467.13,738.103,-0.402,1.131,24,11644.987,275,512,470031,week24_F03_cluster_1
22.761,1.748,0.00768,0.03412,0.798,11876.716,1075.535,-0.205,0.037,24,11644.987,275,512,470031,week24_F03_cluster_1
32.899,1.677,0.00186,0.03357,0.708,11841.672,1037.6,0.141,0.189,24,11644.987,275,512,470031,week24_F03_cluster_1
20.021,1.656,0.00875,0.04266,0.77,11233.564,769.644,-0.465,1.061,24,11644.987,275,512,470031,week24_F03_cluster_1
13.784,1.916,0.04403,0.01359,0.726,11281.839,1013.11,0.53,0.946,24,11644.987,275,512,470031,week24_F03_cluster_1
19.375,1.466,0.03604,0.05126,0.819,11594.296,774.448,-0.526,1.306,24,11644.987,275,512,470031,week24_F03_cluster_1
36.387,1.603,0.05931,0.03965,0.776,11569.571,821.224,-0.562,1.013,24,11644.987,275,512,470031,week24_F03_cluster_1
29.028,1.947,0.03678,0.01636,0.755,11656.625,1124.556,-0.26,0.357,24,11644.987,275,512,470031,week24_F03_cluster_1
19.473,2.042,0.01249,0.02613,0.758,11144.993,928.071,0.4,0.003,24,11644.987,275,512,470031,week24_F03_cluster_1
31.022,1.228,0.02089,0.07783,0.83,11878.316,1132.957,0.364,1.111,24,11644.987,275,512,470031,week24_F03_cluster_1
20.266,1.928,0.01117,0.01647,0.762,11563.46,898.408,-0.547,0.238,24,11644.987,275,512,470031,week24_F03_cluster_1
24.5,1.797,0.00596,0.00795,0.797,11862.172,896.412,0.03,0.576,24,11644.987,275,512,470031,week24_F03_cluster_1
23.579,1.495,0.00314,0.00401,0.84,11815.628,880.071,0.013,0.69,24,11644.987,275,512,470031,week24_F03_cluster_1
32.232,1.694,0.03835,0.00284,0.789,11749.354,907.382,-0.068,2.717,24,11644.987,275,512,470031,week24_F03_cluster_1
28.699,1.756,0.00434,0.03001,0.793,11522.603,939.772,0.101,0.804,24,11644.987,275,512,470031,week24_F03_cluster_1
27.068,1.611,0.02121,0.00876,0.81,11680.789,780.035,-0.627,0.858,24,11644.987,275,512,470031,week24_F03_cluster_1
9.869,1.624,0.06968,0.0081,0.725,11636.844,1166.713,0.563,1.931,24,11644.987,275,512,470031,week24_F03_cluster_1
11.657,1.996,0.01489,0.06213,0.739,11834.686,798.923,0.065,-0.302,24,11644.987,275,512,470031,week24_F03_cluster_1
25.681,1.249,0.00965,0.00272,0.88,11314.296,1040.036,0.317,0.683,24,11644.987,275,512,470031,week24_F03_cluster_1
22.658,1.593,0.08184,0.00972,0.785,11413.88,906.535,-0.267,0.097,24,11644.987,275,512,470031,week24_F03_cluster_1
21.977,1.574,0.04664,0.03261,0.812,11214.078,882.825,-0.068,0.931,24,11644.987,275,512,470031,week24_F03_cluster_1
26.632,1.88,0.10418,0.00073,0.707,10989.777,1101.961,0.192,1.07,24,11644.987,275,512,470031,week24_F03_cluster_1
15.063,1.493,0.02617,0.01882,0.845,11913.169,698.368,-0.417,0.652,24,11644.987,275,512,470031,week24_F03_cluster_1
32.399,2.015,0.03899,0.01313,0.741,11851.751,946.894,0.47,1.261,24,11644.987,275,512,470031,week24_F03_cluster_1
15.68,2.088,0.03286,0.00739,0.733,11474.282,903.464,-0.504,1.537,24,11644.987,275,512,470031,week24_F03_cluster_1
7.032,1.437,0.03058,0.04513,0.831,12010.586,1040.832,-0.243,-0.211,24,11644.987,275,512,470031,week24_F03_cluster_1
7.164,1.625,0.01114,0.00118,0.826,11746.429,842.591,-0.012,-0.457,24,11644.987,275,512,470031,week24_F03_cluster_1
