Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
18.684,1.92,0.04083,0.01844,0.776,11594.23,978.183,-0.172,0.893,16,1952.14,63,102,366082,week16_B08_cluster_2
16.538,2.084,0.05654,0.00081,0.743,11675.372,1288.939,0.295,0.76,16,1952.14,63,102,366082,week16_B08_cluster_2
10.413,1.847,0.02847,0.01315,0.776,11621.838,1126.714,0.087,-0.402,16,1952.14,63,102,366082,week16_B08_cluster_2
18.551,1.932,0.04123,0.03403,0.756,11255.32,861.172,-0.328,1.009,16,1952.14,63,102,366082,week16_B08_cluster_2
24.828,1.663,0.01886,0.02057,0.817,11794.557,892.4,-0.164,1.062,16,1952.14,63,102,366082,week16_B08_cluster_2
11.344,1.979,0.00193,0.00236,0.772,10947.462,2490.925,0.725,-0.388,16,1952.14,63,102,366082,week16_B08_cluster_2
26.529,1.73,0.013,0.03529,0.779,11549.746,930.111,0.15,1.739,16,1952.14,63,102,366082,week16_B08_cluster_2
20.487,1.969,0.11144,0.00991,0.731,11895.295,1234.037,0.292,0.063,16,1952.14,63,102,366082,week16_B08_cluster_2
18.924,1.39,0.00403,0.03118,0.86,11897.229,1339.987,0.504,1.049,16,1952.14,63,102,366082,week16_B08_cluster_2
27.563,1.919,0.04908,0.00989,0.747,11937.23,1170.046,-0.049,0.734,16,1952.14,63,102,366082,week16_B08_cluster_2
21.202,2.175,0.01492,0.03195,0.704,11543.138,1186.793,0.323,1.179,16,1952.14,63,102,366082,week16_B08_cluster_2
22.339,2.145,0.02467,0.02328,0.737,11933.023,1060.201,-0.234,0.984,16,1952.14,63,102,366082,week16_B08_cluster_2
24.539,2.091,0.05198,0.04071,0.724,12080.871,1360.479,0.614,1.036,16,1952.14,63,102,366082,week16_B08_cluster_2
14.774,2.48,0.00056,0.07915,0.646,11574.45,2019.37,0.428,-0.358,16,1952.14,63,102,366082,week16_B08_cluster_2
10.354,1.6,0.03186,0.03907,0.802,11598.562,2086.925,0.694,0.183,16,1952.14,63,102,366082,week16_B08_cluster_2
28.273,2.032,0.01931,0.10237,0.714,11873.964,967.384,-0.296,1.673,16,1952.14,63,102,366082,week16_B08_cluster_2
8.864,1.766,0.0117,0.0348,0.813,11959.138,1006.254,-0.438,0.03,16,1952.14,63,102,366082,week16_B08_cluster_2
12.892,2.198,0.02087,0.04966,0.714,11088.248,1367.926,0.581,1.308,16,1952.14,63,102,366082,week16_B08_cluster_2
19.419,2.053,0.01,0.01744,0.733,11634.369,1103.44,0.757,1.64,16,1952.14,63,102,366082,week16_B08_cluster_2
12.162,2.573,0.04529,0.0106,0.609,10866.129,1179.093,-0.544,0.63,16,1952.14,63,102,366082,week16_B08_cluster_2
16.861,2.326,0.05503,0.00158,0.687,11767.195,914.811,0.263,0.224,16,1952.14,63,102,366082,week16_B08_cluster_2
