Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
13.049,1.107,0.05178,0.01531,0.881,10960.953,1226.169,0.743,0.872,0,2351.804,65,173,165041,week0_A04_cluster_1
19.242,1.732,0.06471,0.04336,0.727,11216.364,1385.405,0.212,0.191,0,2351.804,65,173,165041,week0_A04_cluster_1
15.553,1.372,0.05658,0.02066,0.835,11002.144,1296.036,-0.003,0.386,0,2351.804,65,173,165041,week0_A04_cluster_1
12.186,1.35,0.01787,0.00751,0.865,10927.109,1207.151,-0.025,-0.139,0,2351.804,65,173,165041,week0_A04_cluster_1
10.584,1.199,0.03766,0.00992,0.901,10861.062,1191.148,0.054,0.177,0,2351.804,65,173,165041,week0_A04_cluster_1
12.549,1.13,0.00432,0.01503,0.894,10921.979,1123.869,0.048,-0.44,0,2351.804,65,173,165041,week0_A04_cluster_1
18.091,1.246,0.08039,0.02606,0.849,11194.361,974.424,-0.051,0.513,0,2351.804,65,173,165041,week0_A04_cluster_1
19.429,1.319,0.01225,0.00606,0.84,10982.899,1159.692,-0.147,0.152,0,2351.804,65,173,165041,week0_A04_cluster_1
10.437,1.162,0.00172,0.02584,0.904,10797.863,1199.511,-0.475,0.236,0,2351.804,65,173,165041,week0_A04_cluster_1
10.035,1.424,0.12251,0.03738,0.796,10752.534,1358.869,0.481,0.446,0,2351.804,65,173,165041,week0_A04_cluster_1
18.395,1.084,0.03751,0.07125,0.848,11052.303,1249.826,-0.135,0.43,0,2351.804,65,173,165041,week0_A04_cluster_1
16.768,1.221,0.0124,0.01598,0.863,10962.967,1234.877,-0.011,1.277,0,2351.804,65,173,165041,week0_A04_cluster_1
11.554,1.303,0.0067,0.01467,0.894,10735.52,1313.035,-0.249,-0.172,0,2351.804,65,173,165041,week0_A04_cluster_1
18.238,1.252,0.05879,0.01518,0.861,11232.378,1334.635,0.382,0.293,0,2351.804,65,173,165041,week0_A04_cluster_1
19.247,1.306,0.03796,0.04659,0.804,10968.248,1211.912,0.555,2.664,0,2351.804,65,173,165041,week0_A04_cluster_1
15.523,1.45,0.05987,0.0343,0.801,11084.153,1034.558,-0.339,-0.309,0,2351.804,65,173,165041,week0_A04_cluster_1
9.535,1.894,0.02029,0.03854,0.758,10306.048,1219.965,0.287,-0.252,0,2351.804,65,173,165041,week0_A04_cluster_1
7.58,1.367,0.1752,0.01282,0.795,10969.227,1158.896,-0.276,-0.36,0,2351.804,65,173,165041,week0_A04_cluster_1
10.28,1.247,0.00367,0.06009,0.789,11765.984,2477.197,-0.365,-0.532,0,2351.804,65,173,165041,week0_A04_cluster_1
11.079,1.066,0.03493,0.02249,0.819,11103.248,1721.624,0.61,0.633,0,2351.804,65,173,165041,week0_A04_cluster_1
11.084,1.33,0.06509,0.00322,0.868,10939.498,1368.275,0.533,0.499,0,2351.804,65,173,165041,week0_A04_cluster_1
10.751,1.344,0.03176,0.00204,0.869,10902.65,1019.378,-0.389,-0.255,0,2351.804,65,173,165041,week0_A04_cluster_1
10.074,1.344,0.0363,0.02093,0.86,10925.967,1079.311,-0.372,0.037,0,2351.804,65,173,165041,week0_A04_cluster_1
19.556,1.617,0.01707,0.01486,0.786,11088.085,1228.474,-0.245,-0.407,0,2351.804,65,173,165041,week0_A04_cluster_1
18.321,1.362,0.05061,0.0092,0.868,10886.434,1325.166,-0.088,0.136,0,2351.804,65,173,165041,week0_A04_cluster_1
19.61,1.412,0.05479,0.03706,0.75,11185.592,1525.227,0.901,2.629,0,2351.804,65,173,165041,week0_A04_cluster_1
27.71,1.453,0.03382,0.07053,0.796,11104.424,1149.511,-0.294,-0.073,0,2351.804,65,173,165041,week0_A04_cluster_1
9.937,1.473,0.00909,0.01273,0.856,10867.522,931.628,-0.121,-0.26,0,2351.804,65,173,165041,week0_A04_cluster_1
18.404,1.061,0.01145,0.00841,0.906,10952.59,994.414,-0.45,0.654,0,2351.804,65,173,165041,week0_A04_cluster_1
27.009,1.489,0.0088,0.03231,0.816,11179.423,1231.428,-0.559,1.62,0,2351.804,65,173,165041,week0_A04_cluster_1
13.098,1.316,0.02475,0.02077,0.86,10932.449,1295.121,0.102,0.02,0,2351.804,65,173,165041,week0_A04_cluster_1
13.686,1.403,0.03639,0.00975,0.835,11153.629,1185.053,0.055,0.3,0,2351.804,65,173,165041,week0_A04_cluster_1
13.284,1.281,0.09127,0.01903,0.853,11613.066,1230.094,0.377,1.328,0,2351.804,65,173,165041,week0_A04_cluster_1
14.573,1.415,0.05218,0.00138,0.845,10967.28,843.494,-0.132,-0.073,0,2351.804,65,173,165041,week0_A04_cluster_1
7.575,1.542,0.00964,0.02559,0.815,11122.162,1133.78,-0.168,0.167,0,2351.804,65,173,165041,week0_A04_cluster_1
6.522,1.803,0.04445,0.08254,0.766,11030.15,949.218,-0.193,0.411,0,2351.804,65,173,165041,week0_A04_cluster_1
12,1.39,0.0491,0.03308,0.84,10883.154,1246.282,-0.185,0.068,0,2351.804,65,173,165041,week0_A04_cluster_1
6.429,1.577,0.04218,0.03012,0.83,11014.197,1072.938,0.033,-0.299,0,2351.804,65,173,165041,week0_A04_cluster_1
8.756,1.433,0.0634,0.02013,0.836,10839.943,1087.47,0.177,-0.225,0,2351.804,65,173,165041,week0_A04_cluster_1
21.364,1.337,0.04638,0.01779,0.862,11067.077,1102.44,-0.213,0.459,0,2351.804,65,173,165041,week0_A04_cluster_1
21.001,1.37,0.01144,0.04356,0.869,11260.685,1218.5,-0.41,-0.031,0,2351.804,65,173,165041,week0_A04_cluster_1
6.399,1.488,0.05273,0.08402,0.833,11030.748,925.78,-0.141,-0.064,0,2351.804,65,173,165041,week0_A04_cluster_1
6.169,1.456,0.07712,0.05802,0.817,10853.925,1066.06,-0.233,0.156,0,2351.804,65,173,165041,week0_A04_cluster_1
23.182,1.404,0.01356,0.01075,0.85,11266.397,1181.063,-0.83,1.396,0,2351.804,65,173,165041,week0_A04_cluster_1
14.328,1.22,0.02865,0.00208,0.908,10682.978,1117.765,-0.265,-0.061,0,2351.804,65,173,165041,week0_A04_cluster_1
6.125,1.554,0.03469,0.03602,0.801,10671.404,1283.486,0.481,1.449,0,2351.804,65,173,165041,week0_A04_cluster_1
21.09,1.295,0.02053,0.00324,0.881,11137.432,1059.618,0.163,0.111,0,2351.804,65,173,165041,week0_A04_cluster_1
16.067,1.468,0.03759,0.00187,0.826,11088.479,987.006,-0.341,0.389,0,2351.804,65,173,165041,week0_A04_cluster_1
8.889,1.383,0.10066,0.00295,0.82,10656.879,1227.075,-0.414,-0.314,0,2351.804,65,173,165041,week0_A04_cluster_1
7.634,1.191,0.00745,0.04404,0.904,11198.788,1022.17,-0.111,0.075,0,2351.804,65,173,165041,week0_A04_cluster_1
16.508,1.475,0.03798,3e-05,0.82,10949.477,1127.919,-0.4,-0.257,0,2351.804,65,173,165041,week0_A04_cluster_1
16.405,1.501,0.00429,0.01988,0.836,11432.758,1232.286,0.727,1.694,0,2351.804,65,173,165041,week0_A04_cluster_1
16.611,1.418,0.02646,0.0075,0.846,11104.482,1175.114,0.131,-0.197,0,2351.804,65,173,165041,week0_A04_cluster_1
9.55,1.406,0.04604,0.02966,0.837,10903.785,1169.06,0.343,1.015,0,2351.804,65,173,165041,week0_A04_cluster_1
12.417,1.333,9e-05,0.02405,0.864,11121.174,1099.657,-0.289,0.967,0,2351.804,65,173,165041,week0_A04_cluster_1
7.507,1.498,0.00325,0.00632,0.85,10983.7,1078.887,-0.209,0.289,0,2351.804,65,173,165041,week0_A04_cluster_1
11.495,1.257,0.00849,0.00866,0.847,10988.977,1107.528,0.195,0.439,0,2351.804,65,173,165041,week0_A04_cluster_1
10.133,1.392,0.03789,0.03583,0.792,11132.253,3203.876,-0.212,-1.145,0,2351.804,65,173,165041,week0_A04_cluster_1
16.939,1.132,0.02911,0.01371,0.884,10902.977,1257.379,-0.359,0.134,0,2351.804,65,173,165041,week0_A04_cluster_1
7.257,1.178,0.00531,0.01031,0.911,10458.316,1061.601,-0.892,0.316,0,2351.804,65,173,165041,week0_A04_cluster_1
