Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
17.611,2.028,0.07141,0.01821,0.743,11467.087,861.228,0.395,0.254,24,5220.749,138,243,473092,week24_I09_cluster_2
10.442,1.749,0.00322,0.01069,0.815,11488.064,885.088,-0.303,1.539,24,5220.749,138,243,473092,week24_I09_cluster_2
21.144,1.578,0.018,0.00182,0.814,11328.648,998.451,0.455,2.727,24,5220.749,138,243,473092,week24_I09_cluster_2
22.56,1.748,0.03985,0.00429,0.792,11233.762,832.597,-0.099,1.215,24,5220.749,138,243,473092,week24_I09_cluster_2
16.743,1.902,0.04682,0.03588,0.748,11545.783,895.313,-0.149,4.479,24,5220.749,138,243,473092,week24_I09_cluster_2
24.152,1.678,0.01306,0.00924,0.803,11422.995,784.614,-0.549,0.787,24,5220.749,138,243,473092,week24_I09_cluster_2
22.746,2.086,0.03444,0.08374,0.688,11634.511,990.356,0.174,1.126,24,5220.749,138,243,473092,week24_I09_cluster_2
31.605,1.965,0.03594,0.03479,0.725,11503.729,849.181,-0.266,0.653,24,5220.749,138,243,473092,week24_I09_cluster_2
26.097,1.308,0.01523,0.02961,0.834,11611.722,809.178,-0.037,0.664,24,5220.749,138,243,473092,week24_I09_cluster_2
14.553,1.564,0.01675,0.02457,0.839,11078.173,893.495,-0.122,-0.122,24,5220.749,138,243,473092,week24_I09_cluster_2
23.275,1.616,0.00875,0.01809,0.787,11735.648,962.177,0.342,0.953,24,5220.749,138,243,473092,week24_I09_cluster_2
22.746,1.737,0.00694,0.00096,0.822,11534.978,887.689,-0.151,1.29,24,5220.749,138,243,473092,week24_I09_cluster_2
29.998,1.697,0.00825,0.04428,0.804,11627.075,910.866,0.051,0.199,24,5220.749,138,243,473092,week24_I09_cluster_2
31.35,1.803,0.01632,0.0059,0.78,11658.335,900.204,-0.052,0.936,24,5220.749,138,243,473092,week24_I09_cluster_2
19.727,1.288,0.03069,0.04826,0.789,11478.118,1024.737,0.069,-0.251,24,5220.749,138,243,473092,week24_I09_cluster_2
9.217,1.794,0.00213,0.01774,0.792,11778.026,713.893,-0.573,-0.15,24,5220.749,138,243,473092,week24_I09_cluster_2
13.485,1.852,0.00779,0.02506,0.787,11235.553,1001.222,-0.044,-0.392,24,5220.749,138,243,473092,week24_I09_cluster_2
29.919,1.457,0.01746,7e-05,0.753,11809.705,1137.584,0.268,0.968,24,5220.749,138,243,473092,week24_I09_cluster_2
24.417,1.789,0.12552,0.00517,0.708,11454.534,1056.268,-0.231,0.84,24,5220.749,138,243,473092,week24_I09_cluster_2
21.923,2.059,0.03056,0.00089,0.71,11704.062,917.38,-0.21,1.996,24,5220.749,138,243,473092,week24_I09_cluster_2
24.711,1.411,0.00356,0.00047,0.846,11873.16,1161.974,0.706,1.632,24,5220.749,138,243,473092,week24_I09_cluster_2
23.157,1.947,0.01576,0.04043,0.754,11791.976,795.55,-0.522,0.928,24,5220.749,138,243,473092,week24_I09_cluster_2
22.04,1.648,0.06116,0.03754,0.784,11828.211,899.071,-0.087,0.203,24,5220.749,138,243,473092,week24_I09_cluster_2
28.023,1.534,0.04239,0.01145,0.819,11694.033,979.719,-0.128,-0.027,24,5220.749,138,243,473092,week24_I09_cluster_2
31.394,1.892,0.05644,0.00444,0.696,11840.873,1068.109,0.362,1.082,24,5220.749,138,243,473092,week24_I09_cluster_2
17.336,1.845,0.03591,0.00636,0.774,11523.901,865.679,-0.368,0.359,24,5220.749,138,243,473092,week24_I09_cluster_2
23.172,1.825,0.05036,0.01564,0.764,11564.838,1025.304,-0.471,0.084,24,5220.749,138,243,473092,week24_I09_cluster_2
17.077,1.835,0.03139,0.00714,0.767,11783.518,1321.988,0.759,0.939,24,5220.749,138,243,473092,week24_I09_cluster_2
22.555,1.474,0.02661,0.02011,0.8,11749.463,1135.259,-0.526,0.381,24,5220.749,138,243,473092,week24_I09_cluster_2
21.197,1.875,0.02742,0.0237,0.762,11724.64,1052.677,-0.022,0.898,24,5220.749,138,243,473092,week24_I09_cluster_2
27.543,1.569,0.0279,0.00405,0.785,11720.637,1003.273,0.192,1.169,24,5220.749,138,243,473092,week24_I09_cluster_2
30.694,1.616,0.01544,0.00974,0.79,11845.473,794.339,-0.343,0.713,24,5220.749,138,243,473092,week24_I09_cluster_2
21.54,1.869,0.14894,0.02788,0.674,11702.328,1115.03,0.735,2.438,24,5220.749,138,243,473092,week24_I09_cluster_2
23.628,1.671,0.05846,0.0363,0.791,11907.168,1333.366,0.401,-0.067,24,5220.749,138,243,473092,week24_I09_cluster_2
29.694,1.574,0.00054,0.01645,0.83,11873.382,1017.034,0.377,1.867,24,5220.749,138,243,473092,week24_I09_cluster_2
33.315,1.57,0.12673,0.00876,0.729,12080.31,999.872,-0.089,3.143,24,5220.749,138,243,473092,week24_I09_cluster_2
23.363,1.504,0.06421,0.00128,0.817,12013.138,1156.092,0.393,0.188,24,5220.749,138,243,473092,week24_I09_cluster_2
18.87,1.835,0.02923,0.00781,0.761,11660.612,863.646,0.073,0.585,24,5220.749,138,243,473092,week24_I09_cluster_2
10.618,1.464,0.01783,0.05872,0.834,11568.793,1338.004,0.02,0.506,24,5220.749,138,243,473092,week24_I09_cluster_2
17.875,1.4,0.00771,0.00196,0.847,11797.742,963.386,0.15,-0.153,24,5220.749,138,243,473092,week24_I09_cluster_2
9.589,1.701,0.02229,0.01101,0.812,11009.247,1002.885,-0.406,0.327,24,5220.749,138,243,473092,week24_I09_cluster_2
20.443,1.314,0.07335,0.09751,0.793,11883.715,832.494,-0.229,0.147,24,5220.749,138,243,473092,week24_I09_cluster_2
6.179,1.569,0.01508,0.06439,0.815,11926.286,527.838,-0.471,0.956,24,5220.749,138,243,473092,week24_I09_cluster_2
13.558,1.834,0.02669,0.04645,0.712,11755.863,999.104,-0.127,-0.077,24,5220.749,138,243,473092,week24_I09_cluster_2
19.433,1.712,0.00087,0.0515,0.753,11852.279,971.222,-0.142,-0.036,24,5220.749,138,243,473092,week24_I09_cluster_2
22.604,1.618,0.00766,0.06539,0.806,11733.533,969.057,-0.193,0.702,24,5220.749,138,243,473092,week24_I09_cluster_2
27.528,1.503,0.03409,0.04486,0.808,11689.37,1265.804,-0.226,0.343,24,5220.749,138,243,473092,week24_I09_cluster_2
40.704,1.407,0.07044,0.06787,0.795,11985.575,1084.708,0.258,1.2,24,5220.749,138,243,473092,week24_I09_cluster_2
26.793,1.424,0.02233,0.04481,0.857,11723.654,1183.558,0.234,0.905,24,5220.749,138,243,473092,week24_I09_cluster_2
24.363,1.819,0.00722,0.0107,0.777,11781.133,1020.006,0.378,2.254,24,5220.749,138,243,473092,week24_I09_cluster_2
27.21,1.548,0.07809,0.0617,0.751,11970.742,884.29,-0.514,0.376,24,5220.749,138,243,473092,week24_I09_cluster_2
10.54,1.761,0.0089,0.00163,0.806,11863.638,875.196,0.174,0.208,24,5220.749,138,243,473092,week24_I09_cluster_2
23.255,1.954,0.00127,0.01425,0.735,12102.667,949.497,0.212,0.342,24,5220.749,138,243,473092,week24_I09_cluster_2
23.324,1.727,0.04558,0.04473,0.802,11918.006,856.081,0.345,0.998,24,5220.749,138,243,473092,week24_I09_cluster_2
20.002,1.537,0.00913,0.01195,0.834,11917.364,1023.092,0.223,1.013,24,5220.749,138,243,473092,week24_I09_cluster_2
24.343,1.762,0.06699,0.00779,0.753,11820.462,1104.214,0.406,1.057,24,5220.749,138,243,473092,week24_I09_cluster_2
22.222,1.743,0.00221,0.00201,0.774,12020.498,941.358,0.274,0.744,24,5220.749,138,243,473092,week24_I09_cluster_2
27.479,1.459,0.02472,0.00733,0.85,11961.474,945.094,0.069,0.445,24,5220.749,138,243,473092,week24_I09_cluster_2
11.094,1.671,0.07391,0.07909,0.797,12154.173,1649.297,0.481,-0.261,24,5220.749,138,243,473092,week24_I09_cluster_2
18.723,1.949,0.02413,0.0331,0.73,11977.793,995.613,0.185,1.205,24,5220.749,138,243,473092,week24_I09_cluster_2
27.43,1.683,0.05256,0.01769,0.729,12154.181,967.733,1.132,3.518,24,5220.749,138,243,473092,week24_I09_cluster_2
10.996,1.958,0.01485,0.00302,0.773,11633.061,796.508,-0.203,0.602,24,5220.749,138,243,473092,week24_I09_cluster_2
17.557,1.801,0.06889,0.00596,0.782,11760.342,831.275,-0.246,1.284,24,5220.749,138,243,473092,week24_I09_cluster_2
30.713,1.828,0.04838,0.02509,0.732,12101.801,949.353,0.208,0.657,24,5220.749,138,243,473092,week24_I09_cluster_2
26.607,1.536,0.07514,0.01208,0.745,11954.728,994.526,-0.246,2.285,24,5220.749,138,243,473092,week24_I09_cluster_2
9.727,2.689,0.06092,0.05929,0.631,12520.659,1147.602,0.315,-0.363,24,5220.749,138,243,473092,week24_I09_cluster_2
27.43,1.757,0.00951,0.01677,0.788,11641.579,842.047,-0.281,2.991,24,5220.749,138,243,473092,week24_I09_cluster_2
21.462,1.489,0.02295,0.00909,0.844,12188.363,1107.041,0.625,2.059,24,5220.749,138,243,473092,week24_I09_cluster_2
30.15,1.685,0.04602,0.08886,0.725,12033.651,1203.515,0.197,0.759,24,5220.749,138,243,473092,week24_I09_cluster_2
