Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
15.876,1.876,0.00533,0.06389,0.741,12639.715,1177.386,-0.016,-0.055,8,2533.565,36,158,270041,week8_F04_cluster_1
26.499,1.339,0.03247,0.00576,0.839,12837.327,1419.745,0.482,-0.187,8,2533.565,36,158,270041,week8_F04_cluster_1
9.575,1.539,0.01948,0.08407,0.822,12645.79,879.353,-0.663,-0.057,8,2533.565,36,158,270041,week8_F04_cluster_1
21.521,1.972,0.01306,0.01229,0.752,12573.88,1433.671,0.04,-0.206,8,2533.565,36,158,270041,week8_F04_cluster_1
11.329,1.316,0.06359,0.02594,0.789,12776.372,1248.798,0.35,0.282,8,2533.565,36,158,270041,week8_F04_cluster_1
29.689,2.062,0.03585,0.02788,0.712,12818.502,1298.038,0.148,0.069,8,2533.565,36,158,270041,week8_F04_cluster_1
14.778,2.016,0.04032,0.04566,0.722,12736.586,1281.206,-0.225,0.734,8,2533.565,36,158,270041,week8_F04_cluster_1
21.991,2.107,0.022,0.02727,0.747,12749.223,942.575,-0.565,1.004,8,2533.565,36,158,270041,week8_F04_cluster_1
14.965,2.024,0.05537,0.05857,0.67,12690.768,1136.257,0.12,-0.095,8,2533.565,36,158,270041,week8_F04_cluster_1
19.527,2.415,0.01363,0.00621,0.661,12416.701,1235.559,0.401,0.267,8,2533.565,36,158,270041,week8_F04_cluster_1
23.986,1.806,0.08405,0.01892,0.745,12828.74,1329.8,0.048,-0.12,8,2533.565,36,158,270041,week8_F04_cluster_1
11.148,1.699,0.02671,0.01035,0.771,13201.316,1609.537,0.22,-0.816,8,2533.565,36,158,270041,week8_F04_cluster_1
26.994,1.591,0.01511,0.04254,0.804,12784.341,1274.65,0.291,0.208,8,2533.565,36,158,270041,week8_F04_cluster_1
26.166,2.034,0.06816,0.06587,0.688,13013.074,1228.689,-0.168,0.38,8,2533.565,36,158,270041,week8_F04_cluster_1
19.37,1.813,0.00893,0.0247,0.795,12956.223,1031.601,0.481,0.697,8,2533.565,36,158,270041,week8_F04_cluster_1
9.212,1.094,0.01415,0.06842,0.844,12831.449,732.588,-0.508,0.276,8,2533.565,36,158,270041,week8_F04_cluster_1
19.135,1.796,0.03154,0.02122,0.782,12670.65,1313.98,-0.208,0.256,8,2533.565,36,158,270041,week8_F04_cluster_1
7.232,2.007,0.05035,0.01422,0.727,12776.218,1707.009,0.457,-0.819,8,2533.565,36,158,270041,week8_F04_cluster_1
13.255,1.541,0.05209,0.0054,0.851,12931.324,1386.64,0.427,0.388,8,2533.565,36,158,270041,week8_F04_cluster_1
12.72,2.031,0.09133,0.00142,0.719,12562.953,1277.243,0.295,-0.213,8,2533.565,36,158,270041,week8_F04_cluster_1
20.889,2.017,0.07195,0.11261,0.719,13015.507,1384.707,0.094,-0.437,8,2533.565,36,158,270041,week8_F04_cluster_1
6.429,1.541,0.02772,0.03826,0.787,12344.46,1686.274,0.161,-0.698,8,2533.565,36,158,270041,week8_F04_cluster_1
22.481,1.68,0.0357,0.023,0.8,12838.878,1272.585,-0.412,-0.343,8,2533.565,36,158,270041,week8_F04_cluster_1
11.005,1.455,0.02945,0.03488,0.852,12446.776,1479.986,-0.427,1.042,8,2533.565,36,158,270041,week8_F04_cluster_1
17.782,2.211,0.02057,0.10356,0.702,12783.157,1272.963,-0.219,0.896,8,2533.565,36,158,270041,week8_F04_cluster_1
15.866,1.774,0.00937,0.05246,0.741,12835.563,1087.236,0.949,0.752,8,2533.565,36,158,270041,week8_F04_cluster_1
9.712,1.264,0.10688,0.10862,0.748,12961.742,1079.917,0.009,0.113,8,2533.565,36,158,270041,week8_F04_cluster_1
6.615,1.908,0.04547,0.10758,0.746,12556.256,1117.437,0.589,0.583,8,2533.565,36,158,270041,week8_F04_cluster_1
14.622,1.629,0.10803,0.02402,0.709,12994.699,1144.073,0.37,0.118,8,2533.565,36,158,270041,week8_F04_cluster_1
15.817,2.027,0.0337,0.02357,0.749,12657.274,992.84,0.776,1.045,8,2533.565,36,158,270041,week8_F04_cluster_1
7.11,1.087,0.00083,0.01349,0.828,12737.635,1447.946,0.34,-0.335,8,2533.565,36,158,270041,week8_F04_cluster_1
16.097,1.642,0.08944,0.01787,0.795,12775.412,1346.85,0.322,-0.048,8,2533.565,36,158,270041,week8_F04_cluster_1
16.42,1.316,0.01811,0.01401,0.845,12799.837,1401.696,0.281,-0.341,8,2533.565,36,158,270041,week8_F04_cluster_1
19.164,1.855,0.00117,0.00525,0.793,13036.871,972.722,-0.61,-0.308,8,2533.565,36,158,270041,week8_F04_cluster_1
15.342,2.017,0.00666,0.004,0.772,12452.211,959.938,-0.193,0.452,8,2533.565,36,158,270041,week8_F04_cluster_1
8.345,1.91,0.02426,0.05396,0.73,12919.897,1268.195,-0.377,-0.625,8,2533.565,36,158,270041,week8_F04_cluster_1
