Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
16.577,2.175,0.00815,0.02141,0.744,11613.924,739.908,-0.479,0.243,24,4013.262,114,180,467082,week24_C08_cluster_2
20.575,1.809,0.02683,0.00896,0.784,11444.397,833.172,0.357,1.406,24,4013.262,114,180,467082,week24_C08_cluster_2
25.377,1.888,0.01561,0.01789,0.767,11568.96,708.044,-0.543,1.399,24,4013.262,114,180,467082,week24_C08_cluster_2
25.691,1.58,0.02149,0.03311,0.821,11627.337,864.395,-0.092,0.395,24,4013.262,114,180,467082,week24_C08_cluster_2
26.617,2.308,0.04358,0.04953,0.649,11592.584,855.976,0.049,2.911,24,4013.262,114,180,467082,week24_C08_cluster_2
27.724,1.587,0.00047,0.01579,0.785,11650.483,916.974,0.545,1.423,24,4013.262,114,180,467082,week24_C08_cluster_2
24.235,1.791,0.00999,0.03865,0.776,11438.949,1114.906,0.618,1.374,24,4013.262,114,180,467082,week24_C08_cluster_2
21.119,1.599,0.00883,0.00564,0.83,11556.813,844.3,-0.036,0.671,24,4013.262,114,180,467082,week24_C08_cluster_2
25.26,1.479,0.0383,0.01517,0.845,11442.878,672.652,0.044,1.244,24,4013.262,114,180,467082,week24_C08_cluster_2
13.896,1.754,0.00014,0.02862,0.809,11215.146,820.199,0.088,0.599,24,4013.262,114,180,467082,week24_C08_cluster_2
15.626,1.597,0.01508,0.01244,0.833,11478.291,704.925,0.854,3.349,24,4013.262,114,180,467082,week24_C08_cluster_2
32.115,1.502,0.01981,0.0162,0.818,11738.517,851.781,0.008,1.062,24,4013.262,114,180,467082,week24_C08_cluster_2
23.824,1.588,0.00333,0.00185,0.816,11693.308,974.814,0.445,1.944,24,4013.262,114,180,467082,week24_C08_cluster_2
