Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
19.272,1.744,0.05874,0.02035,0.783,12715.967,1143.126,-0.3,0.842,16,1651.212,57,90,366083,week16_B08_cluster_3
25.48,2.151,0.0216,0.0105,0.738,13098.525,1323.672,-0.126,0.48,16,1651.212,57,90,366083,week16_B08_cluster_3
6.336,1.488,0.01169,0.09941,0.832,12860.821,1370.398,0.016,-0.295,16,1651.212,57,90,366083,week16_B08_cluster_3
17.077,2.099,0.07705,0.01377,0.725,12557.316,925.52,-0.328,0.554,16,1651.212,57,90,366083,week16_B08_cluster_3
18.512,2.124,0.0494,0.01617,0.73,12468.252,1177,-0.428,0.595,16,1651.212,57,90,366083,week16_B08_cluster_3
19.605,1.856,0.01792,0.03478,0.761,12611.465,1191.868,-0.105,-0.233,16,1651.212,57,90,366083,week16_B08_cluster_3
21.398,1.793,0.10545,0.00183,0.719,13129.077,1174.877,0.559,1.015,16,1651.212,57,90,366083,week16_B08_cluster_3
21.947,1.899,0.07245,0.01164,0.765,13157.071,1516.13,-0.135,0.567,16,1651.212,57,90,366083,week16_B08_cluster_3
14.788,2.147,0.08115,0.02795,0.674,12684.306,1050.233,0.848,1.034,16,1651.212,57,90,366083,week16_B08_cluster_3
22.618,1.78,0.03264,0.0015,0.784,12884.971,1370.054,0.361,0.249,16,1651.212,57,90,366083,week16_B08_cluster_3
14.181,1.457,0.00548,0.00786,0.856,12689.914,1151.976,-0.176,0.577,16,1651.212,57,90,366083,week16_B08_cluster_3
21.119,1.614,0.02881,0.03007,0.812,12917.21,1119.541,0.464,1.152,16,1651.212,57,90,366083,week16_B08_cluster_3
15.817,2.392,0.06271,0.02425,0.678,12614.443,1190.182,-0.009,0.459,16,1651.212,57,90,366083,week16_B08_cluster_3
12.652,1.731,0.00434,0.04882,0.797,12748.831,1113.489,-0.012,0.197,16,1651.212,57,90,366083,week16_B08_cluster_3
7.174,1.625,0.01196,0.04453,0.78,12178.653,2864.538,-0.18,-1,16,1651.212,57,90,366083,week16_B08_cluster_3
26.632,2.035,0.04838,0.02371,0.731,12901.795,932.08,-0.172,1.648,16,1651.212,57,90,366083,week16_B08_cluster_3
14.965,1.994,0.03555,0.03489,0.761,13224.56,1108.456,0.308,0.04,16,1651.212,57,90,366083,week16_B08_cluster_3
8.996,2.16,0.0244,0.01037,0.709,11913.391,1673.548,0.139,0.396,16,1651.212,57,90,366083,week16_B08_cluster_3
19.6,2.34,0.00806,0.00033,0.711,12611.662,1063.701,0.083,1.013,16,1651.212,57,90,366083,week16_B08_cluster_3
11.177,2.177,0.01729,0.00488,0.728,12422.476,1589.069,-0.135,-0.487,16,1651.212,57,90,366083,week16_B08_cluster_3
21.771,1.565,0.01228,0.00506,0.822,13172.395,1478.114,-0.029,0.788,16,1651.212,57,90,366083,week16_B08_cluster_3
19.252,1.427,0.03184,0.0122,0.851,13016.668,950.66,0.371,0.837,16,1651.212,57,90,366083,week16_B08_cluster_3
23.363,1.648,0.00346,0.02259,0.811,12801.71,1212.763,-0.16,0.328,16,1651.212,57,90,366083,week16_B08_cluster_3
8.678,1.853,0.03426,0.02102,0.792,13862.619,1762.645,-0.139,-0.617,16,1651.212,57,90,366083,week16_B08_cluster_3
20.453,1.839,0.01901,0.00577,0.789,12938.209,887.722,-0.8,0.576,16,1651.212,57,90,366083,week16_B08_cluster_3
27.273,1.242,0.01498,0.03752,0.866,13006.176,1258.172,0.347,0.256,16,1651.212,57,90,366083,week16_B08_cluster_3
17.959,1.534,0.03272,0.02594,0.827,13026.449,1292.901,0.67,0.255,16,1651.212,57,90,366083,week16_B08_cluster_3
22.996,1.508,0.03193,0.0213,0.736,13045.719,1294.398,0.048,0.85,16,1651.212,57,90,366083,week16_B08_cluster_3
17.733,1.468,0.00794,0.04775,0.859,12779.422,1306.815,-0.232,0.443,16,1651.212,57,90,366083,week16_B08_cluster_3
21.624,1.911,0.00038,0.02023,0.769,12890.034,933.2,-0.334,0.174,16,1651.212,57,90,366083,week16_B08_cluster_3
6.899,2.215,0.0002,0.03639,0.752,13077.309,623.13,-0.471,1.31,16,1651.212,57,90,366083,week16_B08_cluster_3
14.44,1.809,0.02309,0.02146,0.795,12821.898,1266.701,0.493,0.07,16,1651.212,57,90,366083,week16_B08_cluster_3
8.913,1.827,0.01806,0.08279,0.753,12576.569,1510.328,0.348,-0.457,16,1651.212,57,90,366083,week16_B08_cluster_3
21.418,1.987,0.02524,0.00517,0.764,12960.164,1248.582,-0.081,-0.258,16,1651.212,57,90,366083,week16_B08_cluster_3
15.219,1.683,0.00521,0.03017,0.803,12278.639,2316.422,0.345,-0.653,16,1651.212,57,90,366083,week16_B08_cluster_3
23.339,1.473,0.036,0.02418,0.813,12637.383,1234.373,0.359,0.069,16,1651.212,57,90,366083,week16_B08_cluster_3
23.716,1.738,0.00549,0.01014,0.754,12886.829,1239.261,-0.099,0.091,16,1651.212,57,90,366083,week16_B08_cluster_3
22.256,1.565,0.02836,0.00024,0.813,12884.045,1108.906,0.574,1.176,16,1651.212,57,90,366083,week16_B08_cluster_3
21.942,1.85,0.02743,0.00418,0.792,12891.388,932.149,-0.021,1.837,16,1651.212,57,90,366083,week16_B08_cluster_3
24.598,1.697,0.06541,0.00374,0.798,13123.531,1501.783,0.326,-0.503,16,1651.212,57,90,366083,week16_B08_cluster_3
8.276,2.199,0.00708,0.02993,0.717,13594.139,1243.507,0.697,-0.053,16,1651.212,57,90,366083,week16_B08_cluster_3
16.93,1.987,0.02542,0.05729,0.727,12720.299,1041.511,-0.073,0.942,16,1651.212,57,90,366083,week16_B08_cluster_3
18.929,1.695,0.13459,0.04527,0.739,13128.558,1256.019,0.029,0.803,16,1651.212,57,90,366083,week16_B08_cluster_3
26.112,1.331,0.00466,0.01122,0.848,13043.068,1322.185,-0.043,-0.172,16,1651.212,57,90,366083,week16_B08_cluster_3
22.192,2.308,0.03275,0.01994,0.705,12590.957,1118.864,0.109,0.897,16,1651.212,57,90,366083,week16_B08_cluster_3
22.094,2.111,0.03376,0.01157,0.747,12824.628,1279.33,-0.317,0.292,16,1651.212,57,90,366083,week16_B08_cluster_3
19.394,1.787,0.01012,0.02998,0.799,12966.281,940.974,-0.243,0.598,16,1651.212,57,90,366083,week16_B08_cluster_3
21.408,2.183,0.00573,0.03256,0.698,12978.826,959.58,-0.072,0.69,16,1651.212,57,90,366083,week16_B08_cluster_3
17.042,1.354,0.07855,0.0208,0.783,13382.507,1490.553,0.283,-0.29,16,1651.212,57,90,366083,week16_B08_cluster_3
23.667,2.014,0.00724,0.03348,0.684,12741.409,1329.982,0.32,-0.202,16,1651.212,57,90,366083,week16_B08_cluster_3
21.991,2.121,0.0298,0.03291,0.725,13076.148,1011.217,0.132,0.275,16,1651.212,57,90,366083,week16_B08_cluster_3
13.686,1.53,0.05286,0.15043,0.782,12859.294,1528.659,0.016,0.01,16,1651.212,57,90,366083,week16_B08_cluster_3
17.9,1.846,0.07205,0.04125,0.724,13093.001,1376.252,0.225,0.407,16,1651.212,57,90,366083,week16_B08_cluster_3
18.243,1.454,0.01369,0.02503,0.853,13109.967,1459.209,0.343,-0.65,16,1651.212,57,90,366083,week16_B08_cluster_3
16.464,1.789,0.02055,0.0032,0.798,13030.003,1116.005,-0.399,0.567,16,1651.212,57,90,366083,week16_B08_cluster_3
21.119,2.018,0.01314,0.00096,0.763,13122.508,1053.505,-0.121,-0.4,16,1651.212,57,90,366083,week16_B08_cluster_3
16.567,2.317,0.02898,0.01865,0.714,12881.209,1003.612,-0.707,0.886,16,1651.212,57,90,366083,week16_B08_cluster_3
