Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
16.905,1.766,0.0036,0.00383,0.789,11257.356,1009.852,0.592,0.785,24,3743.919,83,154,465101,week24_A10_cluster_1
15.19,1.597,0.00029,0.00096,0.839,11195.414,929.012,0.195,1.529,24,3743.919,83,154,465101,week24_A10_cluster_1
35.378,1.866,0.02395,0.0078,0.716,11509.729,868.186,0.458,1.399,24,3743.919,83,154,465101,week24_A10_cluster_1
27.548,1.84,0.01056,0.00841,0.779,11547.6,749.921,-0.296,0.386,24,3743.919,83,154,465101,week24_A10_cluster_1
25.975,1.635,0.04198,0.00507,0.804,11620.519,750.573,0.026,2.402,24,3743.919,83,154,465101,week24_A10_cluster_1
25.676,1.482,0.01618,0.01959,0.853,11613.325,766.525,-0.197,0.902,24,3743.919,83,154,465101,week24_A10_cluster_1
18.331,2.219,0.00976,0.01992,0.733,11250.438,984.801,-0.319,0.258,24,3743.919,83,154,465101,week24_A10_cluster_1
28.185,1.749,0.06181,0.02376,0.774,11488.06,940.624,-0.161,0.432,24,3743.919,83,154,465101,week24_A10_cluster_1
34.153,1.554,0.00898,0.01078,0.824,11819.246,655.576,-0.525,1.919,24,3743.919,83,154,465101,week24_A10_cluster_1
17.091,1.672,0.08498,0.03518,0.724,11473.882,1341.743,0.99,1.994,24,3743.919,83,154,465101,week24_A10_cluster_1
17.233,1.847,0.02295,0.01292,0.762,11431.204,875.127,-0.072,-0.065,24,3743.919,83,154,465101,week24_A10_cluster_1
23.515,1.834,0.02988,0.00707,0.791,11405.934,885.025,-0.097,0.334,24,3743.919,83,154,465101,week24_A10_cluster_1
32.218,1.784,0.07056,0.01735,0.771,11635.833,735.741,-0.381,1.929,24,3743.919,83,154,465101,week24_A10_cluster_1
30.61,1.773,0.00805,0.01904,0.788,11642.657,643.387,-1.282,1.971,24,3743.919,83,154,465101,week24_A10_cluster_1
31.071,1.671,0.01795,0.00962,0.804,11716.683,769.741,-1.117,1.798,24,3743.919,83,154,465101,week24_A10_cluster_1
33.683,1.499,0.00771,0.01672,0.837,11712.087,757.273,-0.514,0.809,24,3743.919,83,154,465101,week24_A10_cluster_1
13.843,1.665,0.08347,0.01351,0.726,11396.27,734.852,0.714,1.722,24,3743.919,83,154,465101,week24_A10_cluster_1
28.454,1.748,0.03946,0.02834,0.799,11771.027,742.856,-0.755,2.358,24,3743.919,83,154,465101,week24_A10_cluster_1
7.6,1.532,0.0151,0.00161,0.833,11457.478,975.014,-0.187,-0.153,24,3743.919,83,154,465101,week24_A10_cluster_1
6.458,2.121,0.12462,0.02671,0.67,10832.024,1111.638,-0.041,-0.584,24,3743.919,83,154,465101,week24_A10_cluster_1
14.965,1.822,0.00189,0.01133,0.791,11580.94,931.502,-0.192,0.234,24,3743.919,83,154,465101,week24_A10_cluster_1
25.348,1.325,0.00011,0.01875,0.828,11737.461,841.981,-0.295,1.033,24,3743.919,83,154,465101,week24_A10_cluster_1
27.048,1.568,0.08045,0.00084,0.793,11859.622,818.43,-0.156,0.913,24,3743.919,83,154,465101,week24_A10_cluster_1
24.843,1.684,0.04463,0.00719,0.814,11775.496,749.484,-0.048,1.008,24,3743.919,83,154,465101,week24_A10_cluster_1
26.2,1.645,0.00401,0.00564,0.822,11476.718,943.534,-0.22,0.198,24,3743.919,83,154,465101,week24_A10_cluster_1
30.64,2.373,0.05574,0.04901,0.678,11847.76,745.66,-0.735,2.057,24,3743.919,83,154,465101,week24_A10_cluster_1
11.598,1.783,0.0213,0.02841,0.803,11543.354,832.174,-0.575,0.467,24,3743.919,83,154,465101,week24_A10_cluster_1
30.302,1.621,0.02729,0.02115,0.794,11807.318,746.017,-0.921,1.969,24,3743.919,83,154,465101,week24_A10_cluster_1
30.939,1.688,0.0136,0.05723,0.81,11789.904,880.093,-0.087,1.219,24,3743.919,83,154,465101,week24_A10_cluster_1
