Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
8.492,1.242,0.04037,0.00935,0.807,10823.264,1203.895,-0.278,0.289,0,5070.099,147,354,166022,week0_B02_cluster_2
10.486,1.2,0.01238,0.00484,0.878,11179.23,806.059,-0.248,0.111,0,5070.099,147,354,166022,week0_B02_cluster_2
10.501,1.22,0.02216,0.01625,0.9,11293.433,904.722,-0.348,0.693,0,5070.099,147,354,166022,week0_B02_cluster_2
20.874,1.173,0.02978,0.02052,0.872,11399.685,1184.227,-0.001,0.117,0,5070.099,147,354,166022,week0_B02_cluster_2
19.306,1.41,0.07545,0.01809,0.805,11455.335,1104.56,1.469,3.804,0,5070.099,147,354,166022,week0_B02_cluster_2
12.867,1.108,0.01529,0.0226,0.9,11460.793,971.703,-0.431,2.025,0,5070.099,147,354,166022,week0_B02_cluster_2
7.291,1.22,0.08908,0.03317,0.848,11285.942,983.088,-0.114,-0.332,0,5070.099,147,354,166022,week0_B02_cluster_2
20.149,1.263,0.00695,0.01549,0.871,11555.759,912.865,-0.67,1.535,0,5070.099,147,354,166022,week0_B02_cluster_2
8.408,1.302,0.09675,0.03338,0.86,11774.251,946.638,0.592,1.645,0,5070.099,147,354,166022,week0_B02_cluster_2
12.921,1.453,0.00085,0.01754,0.806,11477.309,1214.653,-0.198,1.726,0,5070.099,147,354,166022,week0_B02_cluster_2
21.354,1.385,0.03059,0.06074,0.8,11610.108,1068.318,0.031,0.559,0,5070.099,147,354,166022,week0_B02_cluster_2
9.143,1.051,0.00692,0.05286,0.911,11297.972,950.552,0.247,0.349,0,5070.099,147,354,166022,week0_B02_cluster_2
20.384,1.317,0.01587,0.02502,0.825,11540.257,910.705,-0.002,0.751,0,5070.099,147,354,166022,week0_B02_cluster_2
18.027,1.063,0.02305,0.03128,0.845,11652.743,914.216,0.2,1.389,0,5070.099,147,354,166022,week0_B02_cluster_2
14.602,1.323,0.02652,0.02945,0.846,11510.96,867.577,-0.475,0.583,0,5070.099,147,354,166022,week0_B02_cluster_2
23.089,1.365,0.01741,0.0197,0.796,11632.235,1031.913,0.307,3.24,0,5070.099,147,354,166022,week0_B02_cluster_2
