Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
10.168,2.431,0.04566,0.04681,0.654,11448.364,1210.049,0.229,-0.303,8,16298.841,271,962,269021,week8_E02_cluster_1
11.064,1.243,0.03799,0.03873,0.83,11524.948,1611.927,0.324,0.158,8,16298.841,271,962,269021,week8_E02_cluster_1
7.781,1.231,0.00422,0.12126,0.801,11581.278,951.111,-0.276,-0.712,8,16298.841,271,962,269021,week8_E02_cluster_1
25.843,1.997,0.03722,0.00893,0.737,11930.252,1281.981,0.25,-0.049,8,16298.841,271,962,269021,week8_E02_cluster_1
6.845,1.642,0.02422,0.02891,0.836,11716.599,751.924,0.784,0.532,8,16298.841,271,962,269021,week8_E02_cluster_1
13.328,2.392,0.00525,0.03938,0.627,11427.712,951.521,0.218,0.167,8,16298.841,271,962,269021,week8_E02_cluster_1
10.246,1.99,0.02605,0.00543,0.679,11877.149,1096.979,-0.428,-0.861,8,16298.841,271,962,269021,week8_E02_cluster_1
9.168,2.568,0.01154,0.12707,0.609,11879.114,927.748,0.38,-0.065,8,16298.841,271,962,269021,week8_E02_cluster_1
18.37,1.848,0.07806,0.01353,0.691,11740.935,1548.744,0.588,-0.18,8,16298.841,271,962,269021,week8_E02_cluster_1
6.208,1.907,0.04142,0.07177,0.739,11766.79,1434.171,-0.116,-0.357,8,16298.841,271,962,269021,week8_E02_cluster_1
24.118,2.126,0.06059,0.02277,0.699,11854.698,1114.177,0.403,-0.399,8,16298.841,271,962,269021,week8_E02_cluster_1
28.954,1.587,0.03805,0.04892,0.783,12109.068,1240.839,0.02,-0.095,8,16298.841,271,962,269021,week8_E02_cluster_1
11.662,2.076,0.016,0.06698,0.721,12411.961,1702.687,0.076,-0.748,8,16298.841,271,962,269021,week8_E02_cluster_1
18.703,1.985,0.05699,0.01551,0.74,11884.238,1214.125,-0.042,-0.605,8,16298.841,271,962,269021,week8_E02_cluster_1
13.955,2.22,0.01132,0.018,0.719,11613.15,1364.693,-0.005,-0.577,8,16298.841,271,962,269021,week8_E02_cluster_1
11.662,1.844,0.02135,0.04782,0.638,11829.332,1426.34,0.615,0.106,8,16298.841,271,962,269021,week8_E02_cluster_1
9.952,1.878,0.01412,0.04088,0.786,11870.734,1236.623,-0.73,-0.017,8,16298.841,271,962,269021,week8_E02_cluster_1
6.238,1.889,0.00231,0.03618,0.781,11920.436,1174.817,0.95,0.513,8,16298.841,271,962,269021,week8_E02_cluster_1
11.755,2.496,0.01886,0.06244,0.675,11608.455,1002.818,0.79,0.903,8,16298.841,271,962,269021,week8_E02_cluster_1
21.207,1.757,0.06907,0.03758,0.771,11805.421,1221.389,0.479,0.487,8,16298.841,271,962,269021,week8_E02_cluster_1
9.08,1.89,0.10914,0.05235,0.687,12092.263,1561.535,-0.003,-0.939,8,16298.841,271,962,269021,week8_E02_cluster_1
9.638,2.023,0.11494,0.01385,0.717,11786.069,766.264,-0.337,-0.131,8,16298.841,271,962,269021,week8_E02_cluster_1
11.814,2.366,0.04765,0.07117,0.664,11890.284,1085.98,-0.029,-0.408,8,16298.841,271,962,269021,week8_E02_cluster_1
16.043,1.876,0.02585,0.07946,0.682,11924.212,1410.565,0.689,0.107,8,16298.841,271,962,269021,week8_E02_cluster_1
6.836,2.436,0.01718,0.00295,0.685,11668.963,1287.557,-0.062,-0.499,8,16298.841,271,962,269021,week8_E02_cluster_1
6.787,1.134,0.05194,0.0297,0.883,11496.23,1920.408,0.862,0.111,8,16298.841,271,962,269021,week8_E02_cluster_1
