Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
17.179,2.648,0.08012,0.00159,0.632,11483.159,1291.968,-0.244,-0.211,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.757,2.099,0.01162,0.02493,0.741,11986.423,1320.677,-0.342,0.07,8,26048.787,589,1425,265091,week8_A09_cluster_1
16.092,2.35,0.06126,0.01385,0.691,11768.747,1187.993,0.238,0.347,8,26048.787,589,1425,265091,week8_A09_cluster_1
7.6,1.151,0.03558,0.02885,0.904,11355.146,1149.743,-0.337,0.066,8,26048.787,589,1425,265091,week8_A09_cluster_1
11.162,2.438,0.01543,0.01347,0.686,11795.977,817.283,-0.191,-0.134,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.129,1.628,0.04681,0.00817,0.813,11507.755,1307.202,0.077,0.558,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.135,2.522,0.06872,0.01204,0.665,11570.238,1140.562,-0.094,0.905,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.609,1.994,0.02075,0.01658,0.75,11816.014,1178.612,0.835,1.903,8,26048.787,589,1425,265091,week8_A09_cluster_1
8.717,2.32,0.04758,0.06548,0.709,12809.578,1363.999,0.216,-0.037,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.692,1.859,0.02921,0.00658,0.747,11972.127,1361.414,0.172,0.277,8,26048.787,589,1425,265091,week8_A09_cluster_1
16.493,2.277,0.03059,0.01701,0.706,11595.553,1215.616,0.012,1.215,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.511,1.895,0.00191,0.05072,0.736,11788.858,1488.422,0.023,0.049,8,26048.787,589,1425,265091,week8_A09_cluster_1
10.055,2.613,0.05468,0.07927,0.649,12101.893,897.688,0.109,0.827,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.736,2.53,0.02405,0.01271,0.65,11640.722,1323.937,-0.1,-0.053,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.375,1.738,0.04289,0.00123,0.753,11678.026,1493.163,0.45,0.081,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.615,1.765,0.02456,0.01247,0.8,11848.393,1315.354,0.287,0.659,8,26048.787,589,1425,265091,week8_A09_cluster_1
22.05,2.06,0.01803,0.01205,0.767,11648.601,1275.016,-0.273,-0.073,8,26048.787,589,1425,265091,week8_A09_cluster_1
16.925,2.146,0.02085,0.0561,0.736,11232.872,988.527,-0.182,0.214,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.992,2.197,0.00526,0.0192,0.675,11614.53,1273.521,-0.171,-0.125,8,26048.787,589,1425,265091,week8_A09_cluster_1
17.949,2.191,0.02153,0.04437,0.686,11775.686,1490.984,0.104,-0.44,8,26048.787,589,1425,265091,week8_A09_cluster_1
26.078,1.72,0.06748,0.02292,0.78,11717.283,1557.622,0.345,-0.268,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.074,1.722,0.02864,0.02261,0.783,11465.61,1370.421,-0.059,-0.319,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.933,2.09,0.0319,0.05906,0.714,11830.237,1376.53,-0.078,0.814,8,26048.787,589,1425,265091,week8_A09_cluster_1
14.308,1.789,0.03763,0.00625,0.795,12169.965,1566.145,0.647,0.021,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.457,1.866,0.03187,0.02388,0.781,11845.544,1220.071,0.213,-0.274,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.128,1.786,0.00434,0.01769,0.765,12047.162,1203.992,0.166,-0.161,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.046,2.728,0.06755,0.0387,0.636,11801.573,1322.918,0.006,-0.273,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.619,2.104,0.02723,0.04312,0.724,11804.943,1277.785,0.726,0.654,8,26048.787,589,1425,265091,week8_A09_cluster_1
17.689,1.76,0.01842,0.00075,0.616,11470.673,1447.937,0.26,-0.05,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.747,1.798,0.02847,0.04041,0.799,11687.429,1312.186,-0.168,-0.315,8,26048.787,589,1425,265091,week8_A09_cluster_1
29.768,1.776,0.00721,0.01726,0.798,11820.588,1211.839,0.058,-0.393,8,26048.787,589,1425,265091,week8_A09_cluster_1
8.727,1.701,0.01844,0.03851,0.733,12103.606,1928.029,0.543,-0.711,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.888,1.249,0.02666,0.01503,0.847,11748.324,1512.988,0.444,-0.141,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.855,1.467,0.10398,0.0151,0.815,11944.466,1466.678,-0.029,-0.695,8,26048.787,589,1425,265091,week8_A09_cluster_1
12.039,2.274,0.032,0.01087,0.72,11351.029,1038.966,-0.535,-0.177,8,26048.787,589,1425,265091,week8_A09_cluster_1
11.275,2.328,0.07738,0.02033,0.685,11386.481,1195.07,0.502,0.754,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.634,1.804,0.02129,0.00796,0.777,11836.809,1195.096,-0.022,-0.565,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.752,2.199,0.0218,0.0053,0.721,11819.761,1330.688,0.268,-0.015,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.061,2.04,0.10009,0.01293,0.726,11586.8,1415.651,0.097,-0.301,8,26048.787,589,1425,265091,week8_A09_cluster_1
27.033,1.771,0.0168,0.06679,0.76,11566.891,1589.984,0.293,0.465,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.948,2.166,0.07297,0.00377,0.717,11294.042,1199.391,-0.286,0.675,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.689,1.875,0.09784,0.00985,0.753,12006.892,1656.066,0.666,0.124,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.26,1.787,0.0113,0.02072,0.711,12139.991,1390.26,0.65,0.57,8,26048.787,589,1425,265091,week8_A09_cluster_1
28.008,1.492,0.07479,0.00416,0.815,12306.913,1542.787,0.246,-0.565,8,26048.787,589,1425,265091,week8_A09_cluster_1
17.63,1.868,0.0631,0.04227,0.763,12159.364,1486.155,0.554,0.118,8,26048.787,589,1425,265091,week8_A09_cluster_1
22.011,1.764,0.08633,0.01129,0.765,12068.593,1396.932,0.623,0.388,8,26048.787,589,1425,265091,week8_A09_cluster_1
15.215,2.313,0.05488,0.04609,0.698,11565.874,1117.392,-0.406,0.386,8,26048.787,589,1425,265091,week8_A09_cluster_1
15.817,1.98,0.0306,0.12441,0.664,11511.201,1362.117,0.153,-0.812,8,26048.787,589,1425,265091,week8_A09_cluster_1
29.331,1.979,0.05505,0.00846,0.707,12068.813,1426.768,0.237,-0.394,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.169,1.336,0.04047,0.01007,0.848,11755.95,1644.751,0.133,-0.424,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.727,2.195,0.06133,0.02076,0.677,12005.657,1331.793,0.027,-0.107,8,26048.787,589,1425,265091,week8_A09_cluster_1
15.852,1.913,0.00957,0.04466,0.761,11847.545,1319.763,-0.2,0.316,8,26048.787,589,1425,265091,week8_A09_cluster_1
13.7,1.092,0.01138,0.03931,0.858,11953.424,1736.304,-0.035,-0.845,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.012,2.132,0.01321,0.02466,0.727,12044.262,1605.946,0.111,-0.009,8,26048.787,589,1425,265091,week8_A09_cluster_1
