Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
17.537,1.797,0.00997,0.02402,0.796,11141.476,1004.804,-0.479,1.335,24,14822.794,376,752,470071,week24_F07_cluster_1
23.868,1.671,0.00073,0.00295,0.823,11227.262,1162.478,-0.245,0.234,24,14822.794,376,752,470071,week24_F07_cluster_1
26.695,1.466,0.01844,0.00591,0.848,11303.147,1087.108,-0.135,0.459,24,14822.794,376,752,470071,week24_F07_cluster_1
23.981,2.045,0.0386,0.02988,0.754,11192.52,1156.021,0.342,1.101,24,14822.794,376,752,470071,week24_F07_cluster_1
8.325,2.081,0.06492,0.02792,0.694,10899.094,892.292,-0.181,0.236,24,14822.794,376,752,470071,week24_F07_cluster_1
29.601,1.794,0.09909,0.00366,0.729,11363.65,1611.754,0.699,0.477,24,14822.794,376,752,470071,week24_F07_cluster_1
23.344,1.48,0.06602,0.04133,0.841,11319.88,1272.092,0.382,1.982,24,14822.794,376,752,470071,week24_F07_cluster_1
12.975,1.894,0.01455,0.02676,0.758,10614.665,1220.996,-0.135,-0.412,24,14822.794,376,752,470071,week24_F07_cluster_1
14.71,1.843,0.00073,0.03766,0.758,11490.755,1278.827,0.049,1.097,24,14822.794,376,752,470071,week24_F07_cluster_1
15.856,1.689,0.03032,0.07389,0.77,11445.08,1248.541,1.09,1.985,24,14822.794,376,752,470071,week24_F07_cluster_1
22.364,1.683,0.0175,0.02117,0.797,10901.696,1252.782,0.523,1.511,24,14822.794,376,752,470071,week24_F07_cluster_1
32.335,1.819,0.05196,0.02103,0.772,11413.828,1153.614,-0.285,0.522,24,14822.794,376,752,470071,week24_F07_cluster_1
24.005,1.993,0.01593,0.00388,0.707,11126.004,1244.126,-0.697,0.182,24,14822.794,376,752,470071,week24_F07_cluster_1
9.624,1.864,0.10456,0.04864,0.692,11181.688,807.654,0.557,0.636,24,14822.794,376,752,470071,week24_F07_cluster_1
21.531,1.731,0.01298,0.01317,0.793,10848.567,1250.584,0.037,2.139,24,14822.794,376,752,470071,week24_F07_cluster_1
25.088,1.575,0.04502,0.00079,0.827,11048.028,992.72,-0.361,0.399,24,14822.794,376,752,470071,week24_F07_cluster_1
24.686,1.576,0.00326,0.0211,0.835,11283.254,1305.533,0.202,1.341,24,14822.794,376,752,470071,week24_F07_cluster_1
20.948,1.87,0.02266,0.07836,0.734,11207.119,1327.704,-0.373,0.332,24,14822.794,376,752,470071,week24_F07_cluster_1
16.503,1.591,0.02882,0.03979,0.817,10884.414,1048.133,-0.03,-0.23,24,14822.794,376,752,470071,week24_F07_cluster_1
19.84,1.886,0.04025,0.00203,0.709,10914.449,1004.269,0.066,0.347,24,14822.794,376,752,470071,week24_F07_cluster_1
14.421,2.016,0.04611,0.02779,0.741,11161.651,1264.082,-0.321,-0.317,24,14822.794,376,752,470071,week24_F07_cluster_1
6.522,1.475,0.06116,0.03999,0.801,12255.79,1360.443,0.781,0.277,24,14822.794,376,752,470071,week24_F07_cluster_1
21.08,1.815,0.00984,0.0117,0.742,10968.825,1443.795,-0.671,0.205,24,14822.794,376,752,470071,week24_F07_cluster_1
25.103,1.608,0.03422,0.03321,0.784,11522.246,1513.436,0.9,1.412,24,14822.794,376,752,470071,week24_F07_cluster_1
26.073,1.626,0.02281,0.00631,0.757,10954.133,1118.227,0.226,0.743,24,14822.794,376,752,470071,week24_F07_cluster_1
12.098,1.807,0.07529,0.00095,0.712,11101.043,1019.08,-0.072,-0.418,24,14822.794,376,752,470071,week24_F07_cluster_1
24.226,1.517,0.04494,0.0212,0.816,11660.829,1117.256,0.576,1.519,24,14822.794,376,752,470071,week24_F07_cluster_1
11.442,1.9,0.00716,0.03709,0.741,11336.627,1065.437,0.199,0.968,24,14822.794,376,752,470071,week24_F07_cluster_1
6.635,1.204,0.00113,0.05331,0.875,12673.01,1577.156,0.338,-0.759,24,14822.794,376,752,470071,week24_F07_cluster_1
7.948,1.218,0.01027,0.11247,0.795,10612.258,687.777,0.242,0.116,24,14822.794,376,752,470071,week24_F07_cluster_1
27.318,1.387,0.044,0.01413,0.833,11354.497,1370.265,-0.044,0.485,24,14822.794,376,752,470071,week24_F07_cluster_1
24.147,2.027,0.0846,0.0242,0.705,11559.626,1395.504,0.555,0.903,24,14822.794,376,752,470071,week24_F07_cluster_1
17.606,1.72,0.02686,0.00314,0.802,11408.687,1176.478,-0.29,0.241,24,14822.794,376,752,470071,week24_F07_cluster_1
31.786,1.548,0.00798,0.03389,0.738,11375.914,1346.173,-0.448,0.551,24,14822.794,376,752,470071,week24_F07_cluster_1
14.901,1.9,0.07435,0.07163,0.719,11519.576,1053.333,0.025,0.041,24,14822.794,376,752,470071,week24_F07_cluster_1
24.583,1.544,0.01536,0.0038,0.818,11088.466,1406.308,0.011,-0.294,24,14822.794,376,752,470071,week24_F07_cluster_1
24.221,1.691,0.00154,0.05001,0.805,11434.013,1432.132,0.173,-0.083,24,14822.794,376,752,470071,week24_F07_cluster_1
21.31,1.439,0.07711,0.01065,0.775,10917.226,1488.951,-0.153,-0.76,24,14822.794,376,752,470071,week24_F07_cluster_1
19.169,2.02,0.00517,0.01992,0.751,10845.203,986.616,0.192,-0.355,24,14822.794,376,752,470071,week24_F07_cluster_1
21.246,1.605,0.01169,0.0294,0.811,10827.066,1154.494,0.144,0.418,24,14822.794,376,752,470071,week24_F07_cluster_1
18.106,1.428,0.01855,0.07052,0.801,11014.542,1386.005,-0.263,0.242,24,14822.794,376,752,470071,week24_F07_cluster_1
28.16,1.681,0.01085,0.00954,0.799,11648.547,1294.687,0.076,0.014,24,14822.794,376,752,470071,week24_F07_cluster_1
6.12,1.305,0.05173,0.0624,0.829,11020.584,1441.059,-0.071,-0.844,24,14822.794,376,752,470071,week24_F07_cluster_1
21.325,1.502,0.02904,0.02805,0.796,11352.743,1557.872,0.411,0.398,24,14822.794,376,752,470071,week24_F07_cluster_1
24.03,1.65,0.02298,0.00439,0.801,11504.239,1437.502,0.38,-0.515,24,14822.794,376,752,470071,week24_F07_cluster_1
16.293,1.624,0.05489,0.00544,0.822,10724.85,1128.265,0.142,1.703,24,14822.794,376,752,470071,week24_F07_cluster_1
13.299,2.052,0.0412,0.01371,0.719,11336.564,1499.847,-0.573,-0.089,24,14822.794,376,752,470071,week24_F07_cluster_1
14.009,1.305,0.07182,0.044,0.845,11430.49,1384.383,1.009,0.612,24,14822.794,376,752,470071,week24_F07_cluster_1
17.38,1.812,0.00898,0.09373,0.742,11442.334,1085.389,1.731,6.055,24,14822.794,376,752,470071,week24_F07_cluster_1
20.957,1.664,0.07141,0.0349,0.763,10950.912,1177.792,0.543,1.388,24,14822.794,376,752,470071,week24_F07_cluster_1
29.121,1.731,0.00906,0.02869,0.763,11051.889,1271.285,0.09,0.777,24,14822.794,376,752,470071,week24_F07_cluster_1
20.938,1.127,0.02969,0.02536,0.841,11208.869,1844.432,-0.129,-0.738,24,14822.794,376,752,470071,week24_F07_cluster_1
23.069,1.623,0.04575,0.03121,0.694,11816.433,1200.142,0.242,0.447,24,14822.794,376,752,470071,week24_F07_cluster_1
26.632,1.809,0.00082,0.03181,0.789,10941.432,977.594,0.134,0.077,24,14822.794,376,752,470071,week24_F07_cluster_1
19.83,1.345,0.01531,0.0852,0.78,10979.368,1240.663,1.372,4.716,24,14822.794,376,752,470071,week24_F07_cluster_1
15.352,1.509,0.09508,0.02105,0.805,11249.832,1445.306,0.624,0.225,24,14822.794,376,752,470071,week24_F07_cluster_1
21.467,1.275,0.03991,0.0278,0.868,10856.78,1312.921,0.305,0.218,24,14822.794,376,752,470071,week24_F07_cluster_1
20.213,1.661,0.0331,0.00318,0.809,11451.072,1297.909,0.049,1.221,24,14822.794,376,752,470071,week24_F07_cluster_1
24.275,1.809,0.02149,0.03129,0.732,11223.318,1431.51,0.226,-0.498,24,14822.794,376,752,470071,week24_F07_cluster_1
23.853,1.606,0.04483,0.0307,0.826,11609.445,1287.514,0.714,1.566,24,14822.794,376,752,470071,week24_F07_cluster_1
22.471,1.994,0.008,0.01757,0.726,11049.718,1143.003,-0.115,-0.594,24,14822.794,376,752,470071,week24_F07_cluster_1
13.411,1.704,0.05438,0.07231,0.718,11966.955,1486.535,0.59,0.206,24,14822.794,376,752,470071,week24_F07_cluster_1
13.524,1.937,0.00737,0.04745,0.756,10944.429,1181.197,-0.071,0.226,24,14822.794,376,752,470071,week24_F07_cluster_1
15.558,1.875,0.01137,0.03317,0.768,11140.876,1360.044,0.335,0.856,24,14822.794,376,752,470071,week24_F07_cluster_1
27.616,1.658,0.00244,0.01413,0.761,11148.348,1363.564,0.632,0.093,24,14822.794,376,752,470071,week24_F07_cluster_1
22.623,1.617,0.04665,0.00374,0.813,10879.17,1194.804,0.05,0.221,24,14822.794,376,752,470071,week24_F07_cluster_1
10.344,1.667,0.06485,0.03136,0.804,11105.987,1349.851,-0.295,-0.754,24,14822.794,376,752,470071,week24_F07_cluster_1
15.651,2.046,0.17524,0.02734,0.651,11512.604,1669.832,0.651,0.267,24,14822.794,376,752,470071,week24_F07_cluster_1
9.913,2.158,0.02466,0.04725,0.724,10991.858,1363.712,0.116,-0.444,24,14822.794,376,752,470071,week24_F07_cluster_1
29.523,1.819,0.04193,0.04072,0.734,11104.445,1506.43,-0.126,0.124,24,14822.794,376,752,470071,week24_F07_cluster_1
24.039,1.801,0.06018,0.03975,0.787,11003.853,1289.444,0.051,0.079,24,14822.794,376,752,470071,week24_F07_cluster_1
21.256,1.37,0.07717,0.05984,0.816,11645.493,1589.448,0.36,0.362,24,14822.794,376,752,470071,week24_F07_cluster_1
23.5,1.69,0.02322,0.02198,0.802,11404.811,1374.577,0.167,-0.104,24,14822.794,376,752,470071,week24_F07_cluster_1
21.256,1.845,0.03993,0.04511,0.761,10868.1,1594.177,0.126,-0.36,24,14822.794,376,752,470071,week24_F07_cluster_1
36.476,1.377,0.06175,0.01922,0.805,11590.51,1216.852,0.1,0.351,24,14822.794,376,752,470071,week24_F07_cluster_1
14.935,1.909,0.01269,0.02027,0.769,10690.076,1547.782,-0.102,-0.441,24,14822.794,376,752,470071,week24_F07_cluster_1
30.434,1.716,0.03952,0.0296,0.768,11767.854,1434.937,0.836,1.299,24,14822.794,376,752,470071,week24_F07_cluster_1
22.996,1.666,0.00133,0.00819,0.818,11486.96,1093.846,0.916,2.16,24,14822.794,376,752,470071,week24_F07_cluster_1
25.607,1.808,0.02481,0.016,0.788,10855.849,939.893,-0.426,0.817,24,14822.794,376,752,470071,week24_F07_cluster_1
25.196,1.507,0.00645,0.00157,0.723,11130.505,2008.021,0.867,0.009,24,14822.794,376,752,470071,week24_F07_cluster_1
26.563,2.064,0.07196,0.02082,0.704,11095.628,1270.601,0.903,1.886,24,14822.794,376,752,470071,week24_F07_cluster_1
20.105,1.766,0.01415,0.03101,0.785,11172.409,1510.564,0.599,1.016,24,14822.794,376,752,470071,week24_F07_cluster_1
26.617,1.642,0.01496,0.04841,0.79,11271.92,983.519,-0.391,0.856,24,14822.794,376,752,470071,week24_F07_cluster_1
26.44,1.615,0.01738,0.02519,0.823,11455.868,1349.074,0.059,-0.11,24,14822.794,376,752,470071,week24_F07_cluster_1
16.748,1.875,0.05241,0.03183,0.777,11745.886,1019.851,-0.541,0.417,24,14822.794,376,752,470071,week24_F07_cluster_1
26.161,1.671,0.05643,0.00627,0.775,11280.301,1343.391,0.349,0.085,24,14822.794,376,752,470071,week24_F07_cluster_1
22.388,1.788,0.09125,0.02237,0.762,11222.988,1369.927,-0.465,-0.459,24,14822.794,376,752,470071,week24_F07_cluster_1
25.803,1.229,0.02126,0.01704,0.676,11723.432,996.978,-0.458,0.866,24,14822.794,376,752,470071,week24_F07_cluster_1
25.093,1.726,0.04192,0.02098,0.814,11471.623,1070.187,-0.204,0.169,24,14822.794,376,752,470071,week24_F07_cluster_1
