Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
8.139,1.758,0.02865,0.04096,0.779,11227.02,1306.408,0.242,-0.109,0,6851.533,189,649,165021,week0_A02_cluster_1
10.295,1.733,0.02398,0.0254,0.762,11336.675,1109.794,-0.679,2.57,0,6851.533,189,649,165021,week0_A02_cluster_1
11.932,2.224,0.04787,0.03943,0.677,11530.317,1129.529,0.834,1.666,0,6851.533,189,649,165021,week0_A02_cluster_1
8.178,1.109,0.05687,0.12181,0.798,11760.382,1046.184,-0.649,0.603,0,6851.533,189,649,165021,week0_A02_cluster_1
9.707,2.116,0.03971,0.00213,0.696,11468.624,1058.651,-0.082,0.169,0,6851.533,189,649,165021,week0_A02_cluster_1
8.957,2.074,0.00328,0.01224,0.721,11538.912,1136.993,0.233,0.837,0,6851.533,189,649,165021,week0_A02_cluster_1
11.53,1.904,0.05154,0.0197,0.782,11110.809,908.412,0.36,1.484,0,6851.533,189,649,165021,week0_A02_cluster_1
8.531,2.106,0.0203,0.0189,0.741,11543.317,1071.084,0.886,2.621,0,6851.533,189,649,165021,week0_A02_cluster_1
15.156,1.52,0.02814,0.05977,0.801,11797.884,1308.105,0.822,2.093,0,6851.533,189,649,165021,week0_A02_cluster_1
10.114,1.772,0.03038,0.01257,0.777,11625.49,1403.521,0.605,0.645,0,6851.533,189,649,165021,week0_A02_cluster_1
10.716,1.772,0.0006,0.03542,0.716,11636.551,1238.845,0.279,0.342,0,6851.533,189,649,165021,week0_A02_cluster_1
13.588,1.739,0.03937,0.00598,0.781,11633.994,1177.983,1.025,2.073,0,6851.533,189,649,165021,week0_A02_cluster_1
10.006,1.691,0.04302,0.0131,0.814,10910.786,902.003,0.033,0.251,0,6851.533,189,649,165021,week0_A02_cluster_1
8.061,1.793,0.02917,0.0203,0.798,10702.235,1035.223,-1.001,2.286,0,6851.533,189,649,165021,week0_A02_cluster_1
11.466,2.042,0.08253,0.01196,0.73,11079.613,884.192,-0.868,1.279,0,6851.533,189,649,165021,week0_A02_cluster_1
10.721,1.399,0.03289,0.00605,0.858,10940.023,858.644,0.202,0.385,0,6851.533,189,649,165021,week0_A02_cluster_1
9.932,1.105,0.03766,0.07061,0.814,11675.977,1307.631,0.131,0.965,0,6851.533,189,649,165021,week0_A02_cluster_1
8.83,1.612,0.07694,0.05295,0.754,11659.022,1531.328,0.663,0.287,0,6851.533,189,649,165021,week0_A02_cluster_1
9.393,1.575,0.00415,0.01693,0.845,12141.561,1694.397,0.647,0.057,0,6851.533,189,649,165021,week0_A02_cluster_1
8.026,1.808,0.05096,0.06052,0.755,11178.441,917.12,-0.574,1.263,0,6851.533,189,649,165021,week0_A02_cluster_1
6.169,2.086,0.05496,0.02056,0.761,11175.902,1123.23,-0.212,-0.223,0,6851.533,189,649,165021,week0_A02_cluster_1
10.29,1.96,0.08237,0.01222,0.719,11800.459,1057.556,-0.68,2.413,0,6851.533,189,649,165021,week0_A02_cluster_1
8.227,1.381,0.07545,0.08584,0.833,12023.033,899.894,0.156,0.611,0,6851.533,189,649,165021,week0_A02_cluster_1
10.54,1.876,0.02765,0.00874,0.765,11055.79,946.465,0.102,0.052,0,6851.533,189,649,165021,week0_A02_cluster_1
16.018,1.591,0.03786,0.00533,0.824,11906.184,1267.573,0.816,0.457,0,6851.533,189,649,165021,week0_A02_cluster_1
10.168,1.59,0.01868,0.01443,0.8,11457.169,1149.012,-0.153,0.002,0,6851.533,189,649,165021,week0_A02_cluster_1
11.976,2.336,0.07619,0.0398,0.654,11674.063,1078.503,0.246,0.544,0,6851.533,189,649,165021,week0_A02_cluster_1
6.836,1.568,0.02706,0.00822,0.852,11006.006,877.703,0.402,0.231,0,6851.533,189,649,165021,week0_A02_cluster_1
10.104,2.344,0.05614,0.04584,0.666,11611.116,1049.106,0.312,0.759,0,6851.533,189,649,165021,week0_A02_cluster_1
11.26,1.773,0.04958,0.05003,0.784,11723.093,1097.202,0.612,2.122,0,6851.533,189,649,165021,week0_A02_cluster_1
9.849,2.394,0.00914,0.01777,0.685,10854.586,1248.365,0.189,0.953,0,6851.533,189,649,165021,week0_A02_cluster_1
6.429,1.809,0.01941,0.03363,0.772,10684.961,883.092,-0.236,-0.467,0,6851.533,189,649,165021,week0_A02_cluster_1
6.522,1.35,0.02102,0.00931,0.854,12387.793,1861.64,0.589,-0.562,0,6851.533,189,649,165021,week0_A02_cluster_1
11.133,1.644,0.03092,0.00879,0.822,11710.297,1057.457,0.414,1.469,0,6851.533,189,649,165021,week0_A02_cluster_1
