Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
23.5,2.019,0.04187,0.00452,0.758,11426.736,1275.837,-0.399,0.068,8,17555.544,361,982,266031,week8_B03_cluster_1
18.155,1.558,0.01404,0.02407,0.811,11578.145,1445.803,-0.302,0.004,8,17555.544,361,982,266031,week8_B03_cluster_1
8.952,2.331,0.03493,0.00296,0.682,11352.847,1700.811,0.331,-0.282,8,17555.544,361,982,266031,week8_B03_cluster_1
6.439,1.364,0.0539,0.00879,0.815,11650.909,1391.15,-0.265,-0.462,8,17555.544,361,982,266031,week8_B03_cluster_1
7.762,1.516,0.10742,0.08257,0.757,11295.659,1486.39,0.655,2.993,8,17555.544,361,982,266031,week8_B03_cluster_1
9.653,1.498,0.07544,0.03752,0.669,11592.511,1028.139,-0.34,-0.658,8,17555.544,361,982,266031,week8_B03_cluster_1
9.398,1.224,0.04138,0.0254,0.813,11564.264,1382.505,0.6,0.826,8,17555.544,361,982,266031,week8_B03_cluster_1
20.105,1.62,0.01684,0.02031,0.738,11499.606,1291.945,0.047,-0.381,8,17555.544,361,982,266031,week8_B03_cluster_1
9.393,2.632,0.04161,0.02222,0.642,11299.647,1616.602,0.324,-0.509,8,17555.544,361,982,266031,week8_B03_cluster_1
19.566,2.591,0.08737,0.02166,0.603,11603.157,1222.081,-0.191,0.771,8,17555.544,361,982,266031,week8_B03_cluster_1
7.032,1.089,0.00036,0.14129,0.786,11469.73,1444.247,0.154,-0.55,8,17555.544,361,982,266031,week8_B03_cluster_1
25.534,2.327,0.04605,0.0157,0.664,11992.667,1628.817,0.227,0.066,8,17555.544,361,982,266031,week8_B03_cluster_1
14.176,1.819,0.12453,0.00932,0.691,11546.778,1288.578,-0.269,0.223,8,17555.544,361,982,266031,week8_B03_cluster_1
12.72,2.26,0.04217,0.01955,0.65,11627.886,1052.284,0.022,1.256,8,17555.544,361,982,266031,week8_B03_cluster_1
11.363,1.391,0.05519,0.01299,0.814,11568.785,1510.838,0.32,-0.14,8,17555.544,361,982,266031,week8_B03_cluster_1
14.739,1.909,0.072,0.01324,0.723,11584.98,1349.955,0.452,-0.016,8,17555.544,361,982,266031,week8_B03_cluster_1
20.257,2.396,0.01968,0.06729,0.672,11568.263,1307.703,0.026,0.036,8,17555.544,361,982,266031,week8_B03_cluster_1
13.901,1.408,0.07851,0.04687,0.726,11404.839,1579.407,0.468,0.275,8,17555.544,361,982,266031,week8_B03_cluster_1
13.926,2.243,0.00381,0.16921,0.641,11970.461,1359.75,0.644,1.158,8,17555.544,361,982,266031,week8_B03_cluster_1
8.521,1.738,0.02262,0.15479,0.761,11201.308,1240.625,-0.248,-0.111,8,17555.544,361,982,266031,week8_B03_cluster_1
15.866,1.619,0.02892,0.02105,0.746,11959.989,1237.097,0.279,0.854,8,17555.544,361,982,266031,week8_B03_cluster_1
14.484,1.162,0.02105,0.11603,0.77,11756.121,1391.255,-0.225,-0.817,8,17555.544,361,982,266031,week8_B03_cluster_1
17.625,1.957,0.10411,0.0322,0.709,11961.788,1498.923,0.315,-0.168,8,17555.544,361,982,266031,week8_B03_cluster_1
8.673,1.582,0.11504,0.01959,0.75,12646.15,1733.478,-0.094,-0.436,8,17555.544,361,982,266031,week8_B03_cluster_1
15.009,1.463,0.02465,0.06219,0.775,12014.483,1493.605,0.368,0.068,8,17555.544,361,982,266031,week8_B03_cluster_1
12.706,1.83,0.06827,0.041,0.756,11743.005,1467.903,-0.049,-0.65,8,17555.544,361,982,266031,week8_B03_cluster_1
18.551,1.721,0.04343,0.02403,0.72,11590.118,1448.608,0.182,-0.279,8,17555.544,361,982,266031,week8_B03_cluster_1
16.131,2.236,0.04539,0.0326,0.687,11837.851,1301.799,0.19,-0.375,8,17555.544,361,982,266031,week8_B03_cluster_1
18.6,1.57,0.0386,0.00079,0.814,11447.868,1373.342,-0.084,-0.562,8,17555.544,361,982,266031,week8_B03_cluster_1
15.43,1.388,0.03609,0.00817,0.836,11716.413,1314.464,0.34,0.312,8,17555.544,361,982,266031,week8_B03_cluster_1
22.736,1.775,0.0566,0.05361,0.728,11884.733,1264.789,-0.337,0.044,8,17555.544,361,982,266031,week8_B03_cluster_1
9.932,1.291,0.02892,0.01847,0.843,11638.396,1585.685,-0.259,-0.592,8,17555.544,361,982,266031,week8_B03_cluster_1
14.999,2.563,0.04909,0.02336,0.66,11153.806,1301.172,-0.191,0.378,8,17555.544,361,982,266031,week8_B03_cluster_1
18.674,1.859,0.09117,0.02855,0.713,11711.146,1589.275,0.145,-0.754,8,17555.544,361,982,266031,week8_B03_cluster_1
11.755,1.679,0.03572,0.00042,0.794,11583.882,1206.506,-0.124,1.255,8,17555.544,361,982,266031,week8_B03_cluster_1
20.012,1.595,0.06071,0.00797,0.775,11592.071,1376.616,0.613,1.047,8,17555.544,361,982,266031,week8_B03_cluster_1
9.859,1.783,0.01725,0.00891,0.778,12561.972,2170.461,0.109,-0.865,8,17555.544,361,982,266031,week8_B03_cluster_1
19.791,2.341,0.03474,0.00923,0.688,12180.109,1829.919,0.103,-0.49,8,17555.544,361,982,266031,week8_B03_cluster_1
12.103,1.472,0.00062,0.00249,0.813,11884.521,1565.615,0.393,-0.035,8,17555.544,361,982,266031,week8_B03_cluster_1
19.821,2.457,0.05667,0.08045,0.639,11739.191,1191.807,-0.213,-0.076,8,17555.544,361,982,266031,week8_B03_cluster_1
21.57,1.943,0.088,0.07375,0.734,11995.265,1438.11,-0.34,-0.088,8,17555.544,361,982,266031,week8_B03_cluster_1
17.728,1.666,0.05649,0.00205,0.793,11437.759,1272.022,0.397,0.972,8,17555.544,361,982,266031,week8_B03_cluster_1
7.218,1.83,0.03461,0.01185,0.773,11385.441,1127.796,-0.282,0.25,8,17555.544,361,982,266031,week8_B03_cluster_1
17.797,2.001,0.09765,0.01726,0.686,11755.346,1572.84,0.449,-0.31,8,17555.544,361,982,266031,week8_B03_cluster_1
17.919,2.324,0.04391,0.06181,0.687,11684.217,1299.832,0.501,0.954,8,17555.544,361,982,266031,week8_B03_cluster_1
11.113,1.119,0.06237,0.02802,0.853,11713.28,1290.749,0.155,-0.413,8,17555.544,361,982,266031,week8_B03_cluster_1
23.589,1.775,0.00073,0.01006,0.734,12187.713,1359.719,0.44,0.236,8,17555.544,361,982,266031,week8_B03_cluster_1
11.579,1.546,0.021,0.03871,0.787,11710.189,1389.638,0.512,0.762,8,17555.544,361,982,266031,week8_B03_cluster_1
31.879,2.097,0.0023,0.02491,0.66,12409.274,1534.803,0.319,-0.019,8,17555.544,361,982,266031,week8_B03_cluster_1
21.888,1.697,0.03052,0.02589,0.798,11817.562,1546.46,0.965,0.749,8,17555.544,361,982,266031,week8_B03_cluster_1
23.26,2.524,0.06479,0.0068,0.657,11768.16,997.551,-0.314,0.35,8,17555.544,361,982,266031,week8_B03_cluster_1
15.239,2.026,0.04297,0.0596,0.737,11995.182,1190.352,0.384,0.375,8,17555.544,361,982,266031,week8_B03_cluster_1
12.515,1.886,0.01139,0.00883,0.735,12262.846,1466.556,0.326,0.35,8,17555.544,361,982,266031,week8_B03_cluster_1
28.268,1.932,0.04725,0.03791,0.722,11866.402,1465.851,0.02,0.071,8,17555.544,361,982,266031,week8_B03_cluster_1
20.997,1.623,0.01399,0.0204,0.751,11539.868,1182.15,0.019,0.056,8,17555.544,361,982,266031,week8_B03_cluster_1
12.265,2.124,0.0296,0.09106,0.674,12448.275,1697.577,0.503,0.08,8,17555.544,361,982,266031,week8_B03_cluster_1
19.688,2.082,0.05456,0.03045,0.731,11676.714,1106.037,0.333,0.955,8,17555.544,361,982,266031,week8_B03_cluster_1
17.072,2.243,0.02085,0.05692,0.686,11849.776,1304.978,0.247,-0.301,8,17555.544,361,982,266031,week8_B03_cluster_1
17.728,1.856,0.05901,0.01722,0.705,12159.282,1552.438,0.41,-0.163,8,17555.544,361,982,266031,week8_B03_cluster_1
