Area,Aspect_Ratio,Pointedness_Major,Pointedness_Minor,Circularity,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
11.206,2.012,0.07732,0.01444,0.738,12083.93,1305.88,-0.373,-0.577,8,10003.791,226,505,267021,week8_C02_cluster_1
20.139,2.058,0.04955,0.01875,0.747,11968.692,1167.204,-0.139,0.328,8,10003.791,226,505,267021,week8_C02_cluster_1
23.603,1.912,0.00934,0.02454,0.762,12066.86,1280.839,0.253,-0.043,8,10003.791,226,505,267021,week8_C02_cluster_1
28.043,1.948,0.01062,0.01613,0.776,12091.788,1167.969,-0.102,-0.146,8,10003.791,226,505,267021,week8_C02_cluster_1
26.779,2.115,0.01831,0.02206,0.716,12496.196,1615.016,0.56,-0.28,8,10003.791,226,505,267021,week8_C02_cluster_1
15.489,1.468,0.17427,0.003,0.753,11911.866,1379.25,0.681,1.443,8,10003.791,226,505,267021,week8_C02_cluster_1
14.088,1.908,0.03685,0.01329,0.744,11861.706,1301.978,0.579,0.125,8,10003.791,226,505,267021,week8_C02_cluster_1
13.779,2.038,0.03034,0.07684,0.745,12053.662,1314.674,0.108,-0.097,8,10003.791,226,505,267021,week8_C02_cluster_1
25.622,2.326,0.06291,0.01354,0.692,12046.403,1461.788,-0.048,-0.31,8,10003.791,226,505,267021,week8_C02_cluster_1
21.83,1.354,0.05092,0.00391,0.864,12196.14,1507.608,0.203,-0.144,8,10003.791,226,505,267021,week8_C02_cluster_1
13.583,1.306,0.04097,0.06808,0.694,11968.913,1351.323,0.652,0.638,8,10003.791,226,505,267021,week8_C02_cluster_1
15.994,1.972,0.01325,0.03323,0.754,11518.75,1357.215,0.295,1.015,8,10003.791,226,505,267021,week8_C02_cluster_1
30.532,1.463,0.0098,0.01627,0.763,12263.664,1584.87,0.149,-0.17,8,10003.791,226,505,267021,week8_C02_cluster_1
24.098,1.724,0.05129,0.03899,0.789,11976.168,1433.647,0.237,0.319,8,10003.791,226,505,267021,week8_C02_cluster_1
25.573,1.759,0.00843,0.06274,0.74,12015.402,1525.922,0.351,0.449,8,10003.791,226,505,267021,week8_C02_cluster_1
34.187,1.542,0.01651,0.0145,0.737,12187.817,1552.479,0.142,0.304,8,10003.791,226,505,267021,week8_C02_cluster_1
22.315,2.023,0.02476,0.02066,0.75,12000.443,1275.786,0.127,-0.144,8,10003.791,226,505,267021,week8_C02_cluster_1
15.68,2.236,0.05205,0.00488,0.723,11900.014,1191.017,0.144,0.444,8,10003.791,226,505,267021,week8_C02_cluster_1
14.043,2.155,0.06852,0.03363,0.67,11930.022,1195.236,0.19,0.174,8,10003.791,226,505,267021,week8_C02_cluster_1
20.752,1.97,0.03957,0.01454,0.761,11870.343,1191.089,-0.214,0.088,8,10003.791,226,505,267021,week8_C02_cluster_1
14.435,2.13,0.04882,0.03268,0.726,11756.959,1113.968,-0.296,-0.498,8,10003.791,226,505,267021,week8_C02_cluster_1
20.384,1.609,0.00876,0.01214,0.759,11981.8,996.756,-0.132,0.583,8,10003.791,226,505,267021,week8_C02_cluster_1
22.158,1.845,0.05472,0.00594,0.771,11878.481,1450.391,0.43,0.374,8,10003.791,226,505,267021,week8_C02_cluster_1
29.665,1.362,0.075,0.01883,0.844,12071.205,1389.422,0.22,-0.561,8,10003.791,226,505,267021,week8_C02_cluster_1
24.265,1.746,0.02552,0.00015,0.79,12013.826,1134.901,0.019,0.05,8,10003.791,226,505,267021,week8_C02_cluster_1
21.251,2.403,0.0878,0.02813,0.652,12049.301,1436.211,0.006,-0.198,8,10003.791,226,505,267021,week8_C02_cluster_1
