Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
16.106,0.838,1.576,11384.583,1174.838,0.161,0.625
21.957,0.719,2.171,12098.804,1152.042,-0.656,0.438
19.482,0.784,1.843,11441.22,1161.72,-0.126,-0.049
11.535,0.718,1.779,11385.595,1214.948,0.146,0.019
16.979,0.804,1.682,12413.249,1388.798,0.333,0.397
11.407,0.746,2.087,11993.296,1205.961,0.012,-0.069
22.785,0.793,1.72,11667.578,1323.183,0.231,0.544
19.36,0.834,1.498,11925.585,1553.767,0.017,-0.323
19.375,0.752,2.025,12035.901,1170.377,-0.338,0.508
17.38,0.702,2.018,12064.299,1307.559,-0.128,0.777
16.469,0.788,1.79,11953.721,1550.264,0.104,0.473
18.777,0.717,1.642,11862.748,1170.184,0.158,1.1
21.046,0.779,1.964,11517.432,1216.32,0.199,0.845
12.75,0.836,1.651,11267.453,1381.686,0.057,-0.277
18.855,0.807,1.745,12092.656,1170.585,-0.055,0.189
17.88,0.761,1.873,12046.631,1073.203,-0.254,0.484
26.421,0.728,1.911,12263.246,1433.203,0.371,0.516
22.579,0.731,2.028,12013.979,1151.652,0.739,1.279
14.989,0.756,1.991,11831.82,1214.295,-0.214,0.217
19.6,0.791,1.777,11659.943,1204.526,0.267,-0.101
14.965,0.729,2.188,11474.403,1032.063,0.381,0.919
8.404,0.811,1.525,12462.142,946.098,0.127,0.184
20.051,0.799,1.661,11852.82,1030.096,-0.151,-0.132
22.187,0.834,1.58,12065.16,1129.571,-0.01,1.987
18.003,0.754,2.008,12169.86,1051.411,-0.029,-0.311
