Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
0,1623.306,49,117,168071,week0_D07_cluster_1
