Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
22.873,0.66,1.821,11522.219,789.56,0.626,2.018,24,18972.967,434,884,466081,week24_B08_cluster_1
23.834,0.786,1.863,11469.25,555.704,-0.416,0.931,24,18972.967,434,884,466081,week24_B08_cluster_1
21.565,0.823,1.675,11478.822,716.334,0.003,2.382,24,18972.967,434,884,466081,week24_B08_cluster_1
6.404,0.871,1.273,10816.907,1031.244,-0.398,0.396,24,18972.967,434,884,466081,week24_B08_cluster_1
23.373,0.838,1.453,11469.462,772.298,-0.748,1.693,24,18972.967,434,884,466081,week24_B08_cluster_1
19.963,0.81,1.701,11446.463,721.322,0.392,2.76,24,18972.967,434,884,466081,week24_B08_cluster_1
14.916,0.787,1.843,11353.828,609.624,0.121,0.378,24,18972.967,434,884,466081,week24_B08_cluster_1
18.845,0.73,2.173,11420.603,666.505,-0.11,1.07,24,18972.967,434,884,466081,week24_B08_cluster_1
25.509,0.825,1.66,11482.676,686.514,0.43,2.616,24,18972.967,434,884,466081,week24_B08_cluster_1
27.984,0.812,1.585,11399.152,765.141,-0.046,1.893,24,18972.967,434,884,466081,week24_B08_cluster_1
23.505,0.759,1.636,11458.675,680.684,0.336,3.597,24,18972.967,434,884,466081,week24_B08_cluster_1
26.421,0.8,1.69,11477.996,639.388,-0.023,3.377,24,18972.967,434,884,466081,week24_B08_cluster_1
29.9,0.878,1.266,11437.988,695.183,0.014,1.681,24,18972.967,434,884,466081,week24_B08_cluster_1
21.722,0.764,1.581,11443.974,521.334,0.075,0.647,24,18972.967,434,884,466081,week24_B08_cluster_1
28.935,0.801,1.734,11368.178,698.442,-0.083,0.148,24,18972.967,434,884,466081,week24_B08_cluster_1
24.872,0.779,1.738,11349.553,710.704,-0.383,0.905,24,18972.967,434,884,466081,week24_B08_cluster_1
32.433,0.667,1.936,11523.436,605.606,0.5,1.326,24,18972.967,434,884,466081,week24_B08_cluster_1
35.976,0.86,1.332,11441.109,683.459,-0.265,3.177,24,18972.967,434,884,466081,week24_B08_cluster_1
38.372,0.862,1.26,11454.471,767.843,0.411,1.371,24,18972.967,434,884,466081,week24_B08_cluster_1
27.523,0.756,1.86,11459.92,542.551,-0.64,1.341,24,18972.967,434,884,466081,week24_B08_cluster_1
14.989,0.798,1.789,11410.655,617.981,-1.01,1.623,24,18972.967,434,884,466081,week24_B08_cluster_1
19.188,0.712,2.222,11424.978,722.754,0.183,1.567,24,18972.967,434,884,466081,week24_B08_cluster_1
30.424,0.847,1.495,11385.762,693.909,0.101,1.478,24,18972.967,434,884,466081,week24_B08_cluster_1
22.579,0.804,1.451,11519.434,976.225,0.513,1.306,24,18972.967,434,884,466081,week24_B08_cluster_1
23.05,0.618,2.135,11478.373,756.964,-0.131,0.816,24,18972.967,434,884,466081,week24_B08_cluster_1
35.295,0.789,1.647,11486.921,866.877,-0.481,0.955,24,18972.967,434,884,466081,week24_B08_cluster_1
31.63,0.819,1.477,11537.8,832.028,0.972,2.687,24,18972.967,434,884,466081,week24_B08_cluster_1
25.612,0.822,1.506,11449.684,859.258,0.858,3.487,24,18972.967,434,884,466081,week24_B08_cluster_1
22.594,0.796,1.749,11338.687,712.726,-0.653,1.997,24,18972.967,434,884,466081,week24_B08_cluster_1
23.447,0.733,2.173,11380.251,513.738,-0.067,0.321,24,18972.967,434,884,466081,week24_B08_cluster_1
11.27,0.757,2.066,11307.641,553.534,-0.227,0.069,24,18972.967,434,884,466081,week24_B08_cluster_1
13.558,0.813,1.716,11327.465,678.06,-0.368,1.143,24,18972.967,434,884,466081,week24_B08_cluster_1
31.311,0.821,1.475,11438.976,608.001,0.137,2.259,24,18972.967,434,884,466081,week24_B08_cluster_1
18.537,0.748,1.825,11297.314,894.869,-0.506,1.693,24,18972.967,434,884,466081,week24_B08_cluster_1
21.653,0.821,1.667,11427.619,646.627,0.264,1.285,24,18972.967,434,884,466081,week24_B08_cluster_1
21.021,0.794,1.413,11465.835,839.94,1.256,4.297,24,18972.967,434,884,466081,week24_B08_cluster_1
25.235,0.819,1.63,11386.81,677.85,-0.289,0.409,24,18972.967,434,884,466081,week24_B08_cluster_1
26.097,0.766,1.981,11542.842,644.482,0.349,0.666,24,18972.967,434,884,466081,week24_B08_cluster_1
24.598,0.826,1.451,11444.266,832.671,-0.947,2.909,24,18972.967,434,884,466081,week24_B08_cluster_1
21.389,0.848,1.564,11375.413,649.184,-0.014,1.721,24,18972.967,434,884,466081,week24_B08_cluster_1
20.59,0.722,1.777,11471.54,680.595,-0.127,4.108,24,18972.967,434,884,466081,week24_B08_cluster_1
39.092,0.817,1.069,11399.523,698.614,-0.848,1.733,24,18972.967,434,884,466081,week24_B08_cluster_1
26.063,0.804,1.528,11423.829,562.778,-0.418,0.323,24,18972.967,434,884,466081,week24_B08_cluster_1
13.877,0.757,1.856,11447.043,764.296,1.435,3.371,24,18972.967,434,884,466081,week24_B08_cluster_1
25,0.815,1.615,11266.114,801.501,-0.286,0.675,24,18972.967,434,884,466081,week24_B08_cluster_1
24.142,0.842,1.496,11280.453,782.518,-0.253,1.749,24,18972.967,434,884,466081,week24_B08_cluster_1
13.813,0.822,1.639,11360.628,663.26,0.107,0.712,24,18972.967,434,884,466081,week24_B08_cluster_1
21.722,0.795,1.491,11439.825,633.544,0.878,4.946,24,18972.967,434,884,466081,week24_B08_cluster_1
25.367,0.84,1.552,11337.338,630.5,0.109,2.148,24,18972.967,434,884,466081,week24_B08_cluster_1
24.696,0.767,1.916,11307.345,710.664,-0.462,1.416,24,18972.967,434,884,466081,week24_B08_cluster_1
26.45,0.884,1.212,11627.997,894.732,0.48,2.564,24,18972.967,434,884,466081,week24_B08_cluster_1
19.286,0.849,1.171,11586.16,913.609,0.712,2.108,24,18972.967,434,884,466081,week24_B08_cluster_1
24.446,0.818,1.522,11362.508,650.026,0.091,2.754,24,18972.967,434,884,466081,week24_B08_cluster_1
6.252,0.803,1.411,10952.263,1874.241,0.183,0.478,24,18972.967,434,884,466081,week24_B08_cluster_1
22.658,0.763,1.857,11571.616,579.817,0.24,1.051,24,18972.967,434,884,466081,week24_B08_cluster_1
25.328,0.73,1.72,11519.789,667.587,0.739,2.794,24,18972.967,434,884,466081,week24_B08_cluster_1
8.178,0.831,1.515,11627.905,1218.17,1.365,1.901,24,18972.967,434,884,466081,week24_B08_cluster_1
25.999,0.732,1.613,11207.067,1000.737,-0.83,1.712,24,18972.967,434,884,466081,week24_B08_cluster_1
13.049,0.814,1.605,11258.279,834.044,-0.19,1.776,24,18972.967,434,884,466081,week24_B08_cluster_1
22.29,0.731,1.705,11235.005,1280.186,-0.134,0.438,24,18972.967,434,884,466081,week24_B08_cluster_1
25.456,0.814,1.697,11408.751,771.647,-0.151,1.017,24,18972.967,434,884,466081,week24_B08_cluster_1
25.862,0.751,1.392,11299.412,971.558,-0.546,2.535,24,18972.967,434,884,466081,week24_B08_cluster_1
24.172,0.757,1.761,11422.703,749.495,-0.58,5.517,24,18972.967,434,884,466081,week24_B08_cluster_1
10.76,0.777,1.852,11168.625,538.891,-0.005,0.946,24,18972.967,434,884,466081,week24_B08_cluster_1
27.082,0.734,1.934,11357.664,892.155,-0.918,2.134,24,18972.967,434,884,466081,week24_B08_cluster_1
24.025,0.844,1.439,11390.995,725.598,-0.577,1.82,24,18972.967,434,884,466081,week24_B08_cluster_1
24.206,0.857,1.369,11355.457,943.704,-0.134,1.513,24,18972.967,434,884,466081,week24_B08_cluster_1
21.158,0.846,1.461,11313.277,577.512,0.009,0.569,24,18972.967,434,884,466081,week24_B08_cluster_1
26.034,0.764,1.802,11365.617,699.787,0.213,1.01,24,18972.967,434,884,466081,week24_B08_cluster_1
27.749,0.84,1.558,11571.777,686.053,0.25,2.491,24,18972.967,434,884,466081,week24_B08_cluster_1
22.324,0.857,1.396,11294.972,533.472,-0.424,0.423,24,18972.967,434,884,466081,week24_B08_cluster_1
7.722,0.867,1.396,11703.405,929.64,1.204,2.762,24,18972.967,434,884,466081,week24_B08_cluster_1
26.901,0.735,1.528,11268.813,1019.841,-0.54,1.496,24,18972.967,434,884,466081,week24_B08_cluster_1
10.109,0.82,1.594,11203.043,912.04,-0.218,1.37,24,18972.967,434,884,466081,week24_B08_cluster_1
18.449,0.822,1.302,11515.914,916.131,1.109,3.215,24,18972.967,434,884,466081,week24_B08_cluster_1
17.116,0.73,2.032,11383.02,653.806,-0.887,1.641,24,18972.967,434,884,466081,week24_B08_cluster_1
25.132,0.844,1.477,11589.345,667.06,0.017,1.623,24,18972.967,434,884,466081,week24_B08_cluster_1
14.695,0.771,1.883,11447.1,643.643,0.408,0.786,24,18972.967,434,884,466081,week24_B08_cluster_1
23.794,0.834,1.521,11439.056,674.551,-0.143,2.609,24,18972.967,434,884,466081,week24_B08_cluster_1
17.576,0.798,1.843,11371.694,881.726,0.503,2.301,24,18972.967,434,884,466081,week24_B08_cluster_1
22.364,0.806,1.634,11328.181,569.718,-0.198,-0.133,24,18972.967,434,884,466081,week24_B08_cluster_1
23.525,0.783,1.821,11206.844,772.361,-0.158,1.572,24,18972.967,434,884,466081,week24_B08_cluster_1
25.666,0.794,1.599,11387.755,806.217,0.069,1.673,24,18972.967,434,884,466081,week24_B08_cluster_1
25.456,0.801,1.763,11393.968,678.652,-0.14,1.332,24,18972.967,434,884,466081,week24_B08_cluster_1
31.242,0.783,1.842,11625.153,616.193,0.619,2.423,24,18972.967,434,884,466081,week24_B08_cluster_1
28.547,0.776,1.841,11334.192,612.575,-0.008,1.971,24,18972.967,434,884,466081,week24_B08_cluster_1
23.731,0.791,1.788,11249.774,804.952,-0.256,0.777,24,18972.967,434,884,466081,week24_B08_cluster_1
21.325,0.743,1.882,11406.797,750.533,0.073,0.553,24,18972.967,434,884,466081,week24_B08_cluster_1
31.693,0.845,1.41,11391.067,620.595,0.187,2.129,24,18972.967,434,884,466081,week24_B08_cluster_1
13.397,0.728,2.122,11541.92,625.495,0.727,1.73,24,18972.967,434,884,466081,week24_B08_cluster_1
25.328,0.724,1.799,11325.181,749.556,-0.553,2.178,24,18972.967,434,884,466081,week24_B08_cluster_1
17.699,0.699,2.246,11278.305,693.007,-0.539,2.715,24,18972.967,434,884,466081,week24_B08_cluster_1
18.591,0.754,2.053,11186.046,754.327,0.196,3.232,24,18972.967,434,884,466081,week24_B08_cluster_1
34.913,0.781,1.581,11408.794,715.988,0.0002519,0.631,24,18972.967,434,884,466081,week24_B08_cluster_1
28.69,0.788,1.518,11499.037,779.053,0.794,3.553,24,18972.967,434,884,466081,week24_B08_cluster_1
11.505,0.85,1.486,11528.055,473.716,-0.462,1.206,24,18972.967,434,884,466081,week24_B08_cluster_1
11.961,0.74,2.124,11327.265,1017.701,-1.041,1.744,24,18972.967,434,884,466081,week24_B08_cluster_1
21.736,0.822,1.584,11377.532,571.458,-0.318,0.301,24,18972.967,434,884,466081,week24_B08_cluster_1
13.451,0.722,2.125,11307.901,801.682,1.069,2.922,24,18972.967,434,884,466081,week24_B08_cluster_1
10.084,0.805,1.712,11593.233,709.319,0.761,1.655,24,18972.967,434,884,466081,week24_B08_cluster_1
29.327,0.815,1.432,11374.013,827.486,0.723,2.319,24,18972.967,434,884,466081,week24_B08_cluster_1
13.504,0.787,1.822,11376.696,732.898,0.583,3.216,24,18972.967,434,884,466081,week24_B08_cluster_1
24.196,0.83,1.568,11573.817,661.068,0.254,0.681,24,18972.967,434,884,466081,week24_B08_cluster_1
10.515,0.794,1.347,11221.229,1071.881,-0.372,-0.363,24,18972.967,434,884,466081,week24_B08_cluster_1
