Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
21.237,0.654,2.498,11557.486,1174.577,-0.383,1.331,8,14262.548,330,719,265011,week8_A01_cluster_1
14.832,0.734,2.06,11399.793,898.8,-0.619,1.477,8,14262.548,330,719,265011,week8_A01_cluster_1
21.722,0.796,1.78,11584.374,1053.817,0.007,0.062,8,14262.548,330,719,265011,week8_A01_cluster_1
9.104,0.701,2.438,11628.475,915.199,0.235,-0.085,8,14262.548,330,719,265011,week8_A01_cluster_1
12.221,0.605,3.094,11832.444,1379.016,-0.193,0.002,8,14262.548,330,719,265011,week8_A01_cluster_1
19.272,0.681,1.852,11693.207,1206.161,0.611,0.832,8,14262.548,330,719,265011,week8_A01_cluster_1
19.409,0.775,1.83,11910.457,1254.525,0.444,-0.139,8,14262.548,330,719,265011,week8_A01_cluster_1
24.054,0.852,1.434,11729.228,1254.121,-0.037,-0.277,8,14262.548,330,719,265011,week8_A01_cluster_1
22.084,0.619,2.783,11560.815,1122.085,0.083,0.265,8,14262.548,330,719,265011,week8_A01_cluster_1
21.732,0.613,2.864,11555.035,1277.512,0.079,0.444,8,14262.548,330,719,265011,week8_A01_cluster_1
12.304,0.783,1.819,11491.352,1028.525,0.618,0.515,8,14262.548,330,719,265011,week8_A01_cluster_1
18.919,0.681,2.384,11881.443,1063.088,0.303,0.387,8,14262.548,330,719,265011,week8_A01_cluster_1
26.779,0.675,2.292,11974.754,1211.902,0.558,0.521,8,14262.548,330,719,265011,week8_A01_cluster_1
16.008,0.646,2.673,11270.914,1033.939,-0.68,0.647,8,14262.548,330,719,265011,week8_A01_cluster_1
13.137,0.698,2.283,11497.351,1142.035,0.542,0.284,8,14262.548,330,719,265011,week8_A01_cluster_1
16.92,0.756,1.986,11500.059,1162.71,0.33,0.215,8,14262.548,330,719,265011,week8_A01_cluster_1
24.877,0.734,2.082,11527.496,1155.881,-0.124,-0.343,8,14262.548,330,719,265011,week8_A01_cluster_1
23.422,0.74,2.062,11571.939,1217.796,-0.027,-0.214,8,14262.548,330,719,265011,week8_A01_cluster_1
27.665,0.791,1.742,11616.895,1051.879,0.499,0.88,8,14262.548,330,719,265011,week8_A01_cluster_1
19.669,0.812,1.565,11562.487,1237.348,0.524,0.136,8,14262.548,330,719,265011,week8_A01_cluster_1
22.814,0.806,1.564,11647.077,1202.13,0.011,0.484,8,14262.548,330,719,265011,week8_A01_cluster_1
14.411,0.705,2.168,11616.153,1084.376,-0.03,-0.481,8,14262.548,330,719,265011,week8_A01_cluster_1
14.788,0.673,2.359,11545.93,1255.323,-0.287,0.014,8,14262.548,330,719,265011,week8_A01_cluster_1
22.824,0.681,1.955,11869.273,1185.722,-0.077,-0.612,8,14262.548,330,719,265011,week8_A01_cluster_1
15.979,0.715,2.234,11683.005,1155.033,0.199,-0.205,8,14262.548,330,719,265011,week8_A01_cluster_1
27.465,0.697,2.096,11972.005,1557.395,-0.021,0.265,8,14262.548,330,719,265011,week8_A01_cluster_1
18.591,0.756,1.993,11594.629,1366.153,0.191,-0.496,8,14262.548,330,719,265011,week8_A01_cluster_1
19.164,0.748,1.953,11564.673,1280.762,-0.043,-0.101,8,14262.548,330,719,265011,week8_A01_cluster_1
18.522,0.773,1.772,11786.001,1290.753,0.256,0.808,8,14262.548,330,719,265011,week8_A01_cluster_1
10.839,0.677,2.288,11478.224,1421.757,0.017,-0.325,8,14262.548,330,719,265011,week8_A01_cluster_1
18.493,0.823,1.36,11883.032,1541.674,-0.258,-0.736,8,14262.548,330,719,265011,week8_A01_cluster_1
21.736,0.725,2.091,11758.967,1104.834,0.803,0.961,8,14262.548,330,719,265011,week8_A01_cluster_1
21.962,0.718,2.082,11370.018,1108.144,0.052,0.269,8,14262.548,330,719,265011,week8_A01_cluster_1
12.397,0.781,1.338,11483.089,1347.812,0.079,-0.129,8,14262.548,330,719,265011,week8_A01_cluster_1
