Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
7.688,0.831,1.064,11402.726,538.445,0.124,-0.25
13.206,0.837,1.483,11487.135,525.76,-0.659,1.203
31.742,0.759,1.643,11586.514,433.326,0.094,1.436
20.399,0.812,1.738,11578.664,455.249,-0.338,0.672
27.616,0.777,1.583,11598.696,605.334,0.075,-0.034
24.554,0.749,1.793,11601.285,594.725,-0.308,2.155
27.215,0.733,1.593,11458.579,643.268,0.231,0.191
13.509,0.647,2.319,11414.124,762.863,-0.073,-0.129
25.049,0.708,1.387,11564.434,482.25,0.346,1.741
21.751,0.853,1.449,11538.216,474.115,-0.005,2.019
18.689,0.767,1.902,11550.612,530.097,-0.254,0.761
30.444,0.705,1.735,11486.065,473.567,0.108,0.802
24.637,0.726,1.778,11550.987,435.603,0.291,1.606
23.241,0.616,1.715,11470.437,436.746,-0.218,0.744
25.019,0.661,1.981,11489.238,400.635,0.075,0.851
33.09,0.724,1.782,11569.441,425.32,-0.01,1.423
18.929,0.71,2.042,11570.038,499.854,0.265,0.222
21.041,0.695,2.138,11544.412,400.985,-0.407,1.334
29.66,0.832,1.519,11516.927,446.591,0.534,2.511
25.867,0.782,1.351,11404.762,561.897,-0.436,1.063
20.36,0.764,1.76,11500.168,737.128,0.41,0.696
17.081,0.739,2.033,11453.692,509.255,-0.024,2.11
11.829,0.731,1.939,11505.048,370.888,0.305,0.806
31.899,0.785,1.585,11446.668,437.098,0.063,2.558
6.052,0.78,1.54,11131.64,1174.315,-0.645,0.272
6.414,0.815,1.739,11533.9,723.021,0.18,0.348
33.3,0.706,1.391,11293.384,463.836,-0.086,1.359
17.552,0.796,1.716,11349.462,371.609,-0.123,0.419
7.355,0.69,1.574,11353.139,472.026,-0.722,3.931
27.587,0.75,1.834,11367.493,429.329,-0.046,1.272
26.004,0.825,1.613,11298.823,389.569,0.065,2.596
31.022,0.814,1.522,11289.607,442.902,0.155,1.92
25.838,0.803,1.702,11392.194,408.157,0.188,1.327
27.435,0.818,1.654,11400.43,494.635,0.11,2.499
23.843,0.806,1.232,11457.005,762.124,-0.045,1.491
17.537,0.691,2.076,11455.649,552.003,0.857,1.704
13.696,0.724,2.003,11447.585,837.22,1.096,2.401
27.999,0.824,1.649,11417.244,415.73,0.464,1.843
24.088,0.795,1.604,11474.354,325.442,0.022,0.576
9.119,0.696,1.746,11495.716,496.49,0.432,0.75
20.83,0.792,1.813,11548.919,356.777,0.61,1.612
