Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
20.766,0.727,2.192,11535.053,710.821,-0.13,2.319
21.095,0.803,1.768,11456.16,511.845,0.244,1.125
25.171,0.772,1.776,11556.288,445.13,-0.654,2.328
24.079,0.603,1.71,11506.79,537.037,-0.141,2.598
23.486,0.799,1.757,11536.41,515.508,0.191,1.952
6.056,0.842,1.512,11505.087,545.754,0.279,0.347
18.679,0.804,1.754,11499.54,576.046,-0.095,3.247
20.801,0.798,1.776,11466.29,555.032,-0.166,1.132
29.562,0.846,1.215,11488.732,552.261,-0.19,1.383
21.021,0.771,1.773,11486.099,518.355,-0.149,1.46
24.765,0.794,1.57,11485.096,482.092,-0.166,1.05
28.582,0.786,1.873,11432.175,513.15,0.479,3.561
29.625,0.814,1.57,11509.224,575.215,0.211,1.251
11.691,0.749,1.988,11484.143,750.479,0.73,2.577
25.901,0.807,1.628,11406.583,723.43,0.306,2.237
26.725,0.801,1.587,11509.585,512.399,-0.239,2.381
25.906,0.726,1.836,11478.447,553.476,-0.594,2.73
7.904,0.79,1.642,11461.924,766.181,-0.465,0.987
6.473,0.867,1.477,11634.188,567.189,0.363,-0.036
27.67,0.827,1.535,11497.944,511.313,0.104,1.922
29.16,0.745,1.825,11467.038,739.361,0.062,0.803
30.601,0.704,1.727,11434.343,521.366,-0.419,1.793
28.253,0.75,1.602,11471.961,646.227,-0.234,2.262
23.153,0.838,1.55,11538.688,709.07,0.29,1.404
23.059,0.85,1.5,11462.304,545.638,0.106,1.206
20.977,0.792,1.806,11547.438,540.591,-0.291,0.52
22.124,0.816,1.662,11500.344,499.488,-0.031,1.09
22.579,0.757,1.828,11483.064,555.13,0.25,1.678
12.289,0.764,1.899,11421.831,704.254,-0.855,1.838
37.225,0.818,1.697,11442.069,562.871,-0.397,1.187
24.755,0.807,1.717,11417.245,472.228,0.363,1.895
19.277,0.837,1.526,11413.743,676.593,0.17,0.738
23.094,0.84,1.622,11490.522,469.58,-0.092,1.531
20.957,0.757,1.894,11500.607,626.751,0.008,0.085
29.351,0.815,1.295,11505.008,601.084,0.274,1.459
9.859,0.871,1.355,11428.613,618.115,0.735,1.552
26.293,0.799,1.79,11575.972,556.743,-0.384,4.522
29.728,0.801,1.596,11489.276,642.901,-1.233,5.449
28.841,0.761,1.714,11511.145,455.682,-0.062,0.969
28.097,0.802,1.331,11499.967,519.942,-0.447,1.695
27.347,0.836,1.543,11486.849,519.415,-0.032,1.465
28.592,0.723,1.66,11448.111,605.493,0.041,1.815
29.621,0.665,1.915,11589.606,528.809,-0.356,1.208
11.456,0.804,1.597,11434.975,593.892,0.244,0.161
25.779,0.852,1.461,11494.805,483.939,0.209,1.938
27.269,0.871,1.372,11593.082,482.806,0.456,3.058
16.008,0.779,1.896,11420.023,632.361,0.087,0.248
26.774,0.81,1.587,11552.072,488.465,0.075,0.979
27.303,0.812,1.657,11622.068,507.558,0.412,1.614
18.556,0.791,1.641,11429.539,685.608,-0.212,1.193
33.207,0.709,1.586,11500.12,714.082,0.889,4.139
7.105,0.773,1.201,11485.998,797.905,0.603,0.968
29.033,0.772,1.486,11426.781,821.149,-0.608,2.136
28.763,0.668,2.536,11512.338,492.751,0.019,1.837
29.684,0.74,2.068,11506.478,551.582,-0.261,1.191
9.731,0.786,1.867,11611.152,783.014,-0.105,0.576
27.038,0.694,1.865,11521.687,522.317,0.52,5.994
7.066,0.787,1.687,11529.843,612.719,-0.135,0.554
24.863,0.837,1.513,11639.031,583.448,0.108,1.69
19.345,0.74,1.854,11545.902,608.858,0.144,1.914
28.381,0.736,1.693,11424.233,418.404,0.055,0.935
