Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
9.805,0.812,1.676,12267.239,702.806,0.588,1.08,0,10367.714,129,908,166062,week0_B06_cluster_2
9.011,0.797,1.524,12631.312,1039.149,1.426,1.828,0,10367.714,129,908,166062,week0_B06_cluster_2
9.859,0.78,1.913,12345.892,951.689,0.468,1.203,0,10367.714,129,908,166062,week0_B06_cluster_2
7.443,0.761,1.153,12201.369,459.389,-0.971,4.039,0,10367.714,129,908,166062,week0_B06_cluster_2
12.333,0.775,1.575,12368.616,884.139,0.099,-0.278,0,10367.714,129,908,166062,week0_B06_cluster_2
13.544,0.766,1.486,12542.357,998.644,0.099,0.532,0,10367.714,129,908,166062,week0_B06_cluster_2
9.57,0.791,1.678,13118.18,757.394,0.228,-0.183,0,10367.714,129,908,166062,week0_B06_cluster_2
14.612,0.706,1.984,12108.242,769.555,-0.299,0.339,0,10367.714,129,908,166062,week0_B06_cluster_2
7.953,0.64,2.437,12307.387,975.152,-0.507,0.21,0,10367.714,129,908,166062,week0_B06_cluster_2
12.961,0.733,2.03,12210.674,753.68,-0.426,0.421,0,10367.714,129,908,166062,week0_B06_cluster_2
8.898,0.744,2.042,12123.609,524.414,1.031,3.996,0,10367.714,129,908,166062,week0_B06_cluster_2
6.36,0.717,1.412,12374.498,1304.587,0.343,-0.077,0,10367.714,129,908,166062,week0_B06_cluster_2
12.691,0.842,1.438,12319.136,747.565,-0.578,2.916,0,10367.714,129,908,166062,week0_B06_cluster_2
6.414,0.726,2.065,12261.341,1336.783,-1.09,1.416,0,10367.714,129,908,166062,week0_B06_cluster_2
8.002,0.749,1.85,11854.447,891.254,-0.643,0.355,0,10367.714,129,908,166062,week0_B06_cluster_2
11.853,0.781,1.807,12897.212,877.164,-0.904,1.289,0,10367.714,129,908,166062,week0_B06_cluster_2
8.854,0.766,1.554,12672.457,1200.429,0.323,0.312,0,10367.714,129,908,166062,week0_B06_cluster_2
18.698,0.762,1.567,12565.913,1037.85,0.37,1.69,0,10367.714,129,908,166062,week0_B06_cluster_2
22.422,0.708,1.873,12532.558,878.101,-0.003,2.108,0,10367.714,129,908,166062,week0_B06_cluster_2
13.406,0.713,1.227,12580.273,1057.596,0.688,2.247,0,10367.714,129,908,166062,week0_B06_cluster_2
14.029,0.706,2.02,12121.985,1057.682,-0.187,1.724,0,10367.714,129,908,166062,week0_B06_cluster_2
20.085,0.634,1.962,12003.976,1062.186,-1.188,2.175,0,10367.714,129,908,166062,week0_B06_cluster_2
9.545,0.775,1.787,11870.165,1400.539,-0.708,-0.065,0,10367.714,129,908,166062,week0_B06_cluster_2
7.433,0.815,1.588,12104.087,858.798,-1.061,1.781,0,10367.714,129,908,166062,week0_B06_cluster_2
18.042,0.681,2.107,12571.925,1085.221,-0.066,2.311,0,10367.714,129,908,166062,week0_B06_cluster_2
10.447,0.653,2.35,12944.501,1106.898,-0.75,0.836,0,10367.714,129,908,166062,week0_B06_cluster_2
21.81,0.637,2.153,12217.39,775.438,0.007,0.339,0,10367.714,129,908,166062,week0_B06_cluster_2
6.252,0.777,1.973,11818.048,697.004,-1.752,6.722,0,10367.714,129,908,166062,week0_B06_cluster_2
10.251,0.754,1.826,13057.972,706.626,0.406,0.652,0,10367.714,129,908,166062,week0_B06_cluster_2
11.819,0.723,2.236,12096.918,502.373,-0.267,0.615,0,10367.714,129,908,166062,week0_B06_cluster_2
8.261,0.738,1.73,13232.077,919.581,-0.302,1.545,0,10367.714,129,908,166062,week0_B06_cluster_2
6.762,0.812,1.679,12464.91,1158.753,-0.327,-0.496,0,10367.714,129,908,166062,week0_B06_cluster_2
