Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
27.577,0.708,1.724,11338.451,753.975,0.13,1.4,24,11868.266,169,488,474101,week24_J10_cluster_1
23.03,0.843,1.577,11139.321,837.952,-0.4,0.594,24,11868.266,169,488,474101,week24_J10_cluster_1
20.57,0.785,1.511,11107.778,926.651,-0.14,-0.417,24,11868.266,169,488,474101,week24_J10_cluster_1
22.31,0.853,1.272,11280.882,816.823,-0.068,0.734,24,11868.266,169,488,474101,week24_J10_cluster_1
27.161,0.81,1.503,11240.428,793.311,-0.113,0.823,24,11868.266,169,488,474101,week24_J10_cluster_1
26.426,0.778,1.721,11262.794,864.437,-0.35,0.688,24,11868.266,169,488,474101,week24_J10_cluster_1
26.014,0.807,1.658,11328.536,831.433,-0.056,0.687,24,11868.266,169,488,474101,week24_J10_cluster_1
16.288,0.793,1.801,10997.324,805.485,0.253,0.632,24,11868.266,169,488,474101,week24_J10_cluster_1
27.259,0.775,1.613,11417.141,937.017,0.841,2.633,24,11868.266,169,488,474101,week24_J10_cluster_1
20.854,0.748,1.966,11350.152,831.306,-0.118,0.995,24,11868.266,169,488,474101,week24_J10_cluster_1
30.253,0.797,1.617,11420.856,906.976,-0.399,0.338,24,11868.266,169,488,474101,week24_J10_cluster_1
26.519,0.709,1.984,11311.129,962.096,0.936,3.059,24,11868.266,169,488,474101,week24_J10_cluster_1
27.234,0.803,1.693,11342.435,888.959,-0.234,1.181,24,11868.266,169,488,474101,week24_J10_cluster_1
27.357,0.773,1.746,11127.843,860.658,-0.124,1.157,24,11868.266,169,488,474101,week24_J10_cluster_1
27.563,0.801,1.652,11390.159,865.059,0.145,0.882,24,11868.266,169,488,474101,week24_J10_cluster_1
17.297,0.785,1.798,11396.192,795.555,-0.279,0.497,24,11868.266,169,488,474101,week24_J10_cluster_1
21.942,0.763,1.767,11332.7,888.342,0.215,0.091,24,11868.266,169,488,474101,week24_J10_cluster_1
28.008,0.746,1.099,11354.952,1033.919,-0.195,0.751,24,11868.266,169,488,474101,week24_J10_cluster_1
23.569,0.821,1.485,11348.073,966.096,-0.445,0.477,24,11868.266,169,488,474101,week24_J10_cluster_1
11.353,0.8,1.59,11421.832,826.067,-0.186,-0.026,24,11868.266,169,488,474101,week24_J10_cluster_1
27.577,0.863,1.31,11478.722,801.018,0.632,2.418,24,11868.266,169,488,474101,week24_J10_cluster_1
26.867,0.733,1.718,11326.059,910.693,0.417,3.398,24,11868.266,169,488,474101,week24_J10_cluster_1
26.847,0.821,1.594,11488.584,650.593,-0.166,1.704,24,11868.266,169,488,474101,week24_J10_cluster_1
20.507,0.72,2.211,11359.605,893.629,-0.058,-0.243,24,11868.266,169,488,474101,week24_J10_cluster_1
23.29,0.837,1.553,11511.683,782.031,-0.047,0.823,24,11868.266,169,488,474101,week24_J10_cluster_1
25.946,0.857,1.408,11559.566,814.323,0.242,0.6,24,11868.266,169,488,474101,week24_J10_cluster_1
30.733,0.817,1.228,11537.376,1127.905,0.585,2.641,24,11868.266,169,488,474101,week24_J10_cluster_1
36.172,0.722,1.534,11482.04,1080.555,0.625,1.482,24,11868.266,169,488,474101,week24_J10_cluster_1
23.76,0.789,1.819,11394.414,845.003,-0.142,1.578,24,11868.266,169,488,474101,week24_J10_cluster_1
25.235,0.799,1.171,11186.695,1065.489,0.706,1.739,24,11868.266,169,488,474101,week24_J10_cluster_1
25.774,0.692,1.803,11404.602,914.433,0.702,2,24,11868.266,169,488,474101,week24_J10_cluster_1
23.54,0.784,1.76,11309.675,759.387,-0.138,0.078,24,11868.266,169,488,474101,week24_J10_cluster_1
25.46,0.696,1.749,11270.323,966.162,-0.195,0.718,24,11868.266,169,488,474101,week24_J10_cluster_1
28.253,0.816,1.511,11481.972,905.327,-0.166,0.586,24,11868.266,169,488,474101,week24_J10_cluster_1
21.291,0.763,1.319,11212.267,1574.58,-0.243,-0.16,24,11868.266,169,488,474101,week24_J10_cluster_1
15.278,0.764,1.903,11473.332,853.878,-0.211,1.034,24,11868.266,169,488,474101,week24_J10_cluster_1
28.322,0.789,1.751,11553.963,1018.807,0.024,0.887,24,11868.266,169,488,474101,week24_J10_cluster_1
30.238,0.788,1.635,11382.529,848.976,-0.223,0.478,24,11868.266,169,488,474101,week24_J10_cluster_1
31.174,0.777,1.668,11451.696,957.353,0.045,5.121,24,11868.266,169,488,474101,week24_J10_cluster_1
28.234,0.716,1.635,11433.161,833.316,0.129,0.465,24,11868.266,169,488,474101,week24_J10_cluster_1
23.402,0.786,1.604,11454.548,863.448,0.512,2.788,24,11868.266,169,488,474101,week24_J10_cluster_1
23.334,0.798,1.635,11439.754,736.315,0.319,1.274,24,11868.266,169,488,474101,week24_J10_cluster_1
25.867,0.858,1.442,11482.309,716.132,-0.491,0.838,24,11868.266,169,488,474101,week24_J10_cluster_1
31.541,0.773,1.713,11326.444,931.443,-0.053,0.693,24,11868.266,169,488,474101,week24_J10_cluster_1
32.11,0.673,2.166,11624.389,991.605,1.011,5.084,24,11868.266,169,488,474101,week24_J10_cluster_1
29.376,0.797,1.694,11494.259,691.839,-0.364,0.481,24,11868.266,169,488,474101,week24_J10_cluster_1
28.155,0.782,1.69,11571.709,877.314,-0.313,0.846,24,11868.266,169,488,474101,week24_J10_cluster_1
26.347,0.784,1.755,11414.219,802.55,0.256,0.606,24,11868.266,169,488,474101,week24_J10_cluster_1
22.618,0.814,1.708,11303.379,805.571,0.089,0.33,24,11868.266,169,488,474101,week24_J10_cluster_1
25.985,0.749,1.721,11451.47,755.085,0.088,0.813,24,11868.266,169,488,474101,week24_J10_cluster_1
15.69,0.792,1.808,11286.369,912.065,0.016,0.97,24,11868.266,169,488,474101,week24_J10_cluster_1
11.005,0.824,1.753,11107.733,884.407,-0.235,-0.243,24,11868.266,169,488,474101,week24_J10_cluster_1
32.992,0.793,1.624,11475.75,876.943,0.891,2.073,24,11868.266,169,488,474101,week24_J10_cluster_1
22.03,0.792,1.709,11561.936,702.127,-0.328,0.482,24,11868.266,169,488,474101,week24_J10_cluster_1
18.512,0.746,1.698,11386.474,1140.056,0.25,0.574,24,11868.266,169,488,474101,week24_J10_cluster_1
24.304,0.842,1.473,11429.234,789.504,-0.05,0.359,24,11868.266,169,488,474101,week24_J10_cluster_1
18.551,0.789,1.786,11496.739,712.289,-0.241,0.342,24,11868.266,169,488,474101,week24_J10_cluster_1
11.711,0.774,1.751,11471.693,699.694,-0.356,0.048,24,11868.266,169,488,474101,week24_J10_cluster_1
25.103,0.783,1.598,11593.215,688.933,-0.455,1.095,24,11868.266,169,488,474101,week24_J10_cluster_1
10.515,0.774,1.467,11679.551,992.733,-0.22,0.066,24,11868.266,169,488,474101,week24_J10_cluster_1
24.079,0.751,1.752,11661.401,792.93,-0.261,1.055,24,11868.266,169,488,474101,week24_J10_cluster_1
15.812,0.779,1.696,11587.288,761.088,0.303,-0.062,24,11868.266,169,488,474101,week24_J10_cluster_1
17.704,0.821,1.734,11484.85,754.56,-0.065,0.69,24,11868.266,169,488,474101,week24_J10_cluster_1
26.847,0.78,1.517,11574.732,883.474,0.557,1.037,24,11868.266,169,488,474101,week24_J10_cluster_1
25.5,0.795,1.551,11573.423,799.925,-0.203,1.233,24,11868.266,169,488,474101,week24_J10_cluster_1
19.272,0.809,1.683,11609.414,861.748,0.027,0.115,24,11868.266,169,488,474101,week24_J10_cluster_1
34.236,0.738,1.673,11582.214,840.949,0.303,1.232,24,11868.266,169,488,474101,week24_J10_cluster_1
20.511,0.839,1.466,11566.24,806.098,-0.176,1.504,24,11868.266,169,488,474101,week24_J10_cluster_1
