Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
25.681,0.717,1.852,11693.605,786.073,1.103,3.983
25.279,0.839,1.544,11299.665,723.786,-0.48,1.049
13.446,0.699,2.309,11108.343,814.321,0.016,0.63
37.049,0.778,1.655,11789.961,811.24,-0.241,1.518
26.308,0.842,1.53,11309.798,585.407,0.366,1.184
6.395,0.857,1.509,10860.467,808.462,-0.119,0.303
41.136,0.864,1.328,11467.166,722.287,-0.846,5.401
30.493,0.866,1.31,11917.849,706.515,-0.222,3.072
21.085,0.829,1.216,11724.195,941.234,0.843,2.236
29.184,0.742,1.565,11404.673,929.489,0.63,2.977
35.554,0.787,1.493,11689.299,707.11,-0.68,2.108
22.491,0.817,1.64,11405.444,582.154,0.214,1.069
26.651,0.809,1.564,11391.935,735.573,0.068,0.919
30.875,0.857,1.342,11855.252,690.734,-0.699,4.063
9.447,0.832,1.261,11997.367,625.997,-0.17,-0.368
10.927,0.817,1.264,11625.843,976.425,-0.524,1.037
13.509,0.84,1.47,11193.249,876.224,0.502,1.361
27.499,0.794,1.47,11706.701,656.558,-0.438,1.19
27.773,0.833,1.318,11403.604,641.102,-0.332,1.434
24.662,0.781,1.728,11628.943,715.665,-0.914,4.15
31.581,0.803,1.43,11729.177,764.384,0.423,1.834
31.786,0.853,1.238,11465.939,776.523,0.743,4.456
22.54,0.816,1.639,11879.111,793.766,-0.097,5.319
28.273,0.649,1.513,11868.589,564.997,0.742,5.802
14.396,0.698,2.077,11773.995,636.247,-0.104,0.691
29.836,0.858,1.362,11327.273,620.44,-1.19,2.426
27.224,0.744,1.461,11706.24,759.493,-0.812,3.8
24.907,0.806,1.561,11459.602,557.609,-0.138,1.605
21.232,0.788,1.802,11357.069,652.638,-0.273,0.48
21.516,0.858,1.416,11821.793,576.503,-0.176,0.799
27.612,0.849,1.457,11322.076,713.473,-0.311,0.677
26.494,0.71,1.661,11777.256,684.261,0.52,4.354
25.088,0.774,1.531,11707.369,806.152,0.624,2.21
15.739,0.828,1.341,11391.642,628.368,0.598,2.576
11.471,0.784,1.786,11222.374,593.627,0.475,1.428
19.855,0.694,1.925,11679.567,807.27,-0.295,1.241
28.072,0.78,1.673,11558.633,604.06,-0.154,0.921
25.666,0.789,1.292,11507.2,502.216,-0.031,0.938
16.386,0.718,1.888,11505.025,751.691,0.417,1.329
18.669,0.792,1.656,11493.309,733.042,-0.414,-0.008
26.293,0.805,1.444,11482.216,665.36,1.549,9.025
22.976,0.792,1.461,11529.729,675.746,1.016,4.816
16.734,0.814,1.602,11883.442,673.766,-0.094,1.682
23.133,0.705,1.895,11566.561,780.585,0.329,2.285
12.667,0.702,2.197,11598.485,609.743,0.031,0.269
19.865,0.7,1.818,11423.723,782.71,-0.15,-0.148
24.926,0.806,1.705,11810.754,715.453,-0.379,1.795
28.057,0.804,1.679,11339.603,580.259,-0.287,0.736
33.207,0.863,1.131,11540.175,582.338,-0.161,2.104
36.397,0.826,1.383,11463.833,606.778,-0.446,1.116
17.263,0.639,1.748,11687.443,995.727,-0.948,1.801
33.095,0.705,1.318,11811.877,683.467,0.068,1.446
36.858,0.874,1.215,11849.87,543.585,-0.244,1.603
9.413,0.841,1.172,11407.917,1015.609,-0.271,0.819
23.349,0.786,1.418,11502.109,569.825,-0.325,1.98
29.263,0.707,1.854,11437.298,696.638,-0.226,0.355
20.335,0.772,1.623,11506.308,715.927,-0.165,1.205
14.019,0.749,1.218,11956.649,582.724,-0.26,2.71
39.342,0.818,1.393,11553.567,613.814,0.216,2.155
29.959,0.636,1.805,11462.402,756.22,-0.613,3.551
9.727,0.792,1.621,11735.767,685.468,0.657,1.343
32.737,0.802,1.605,11564.962,738.297,-0.427,1.755
25.784,0.796,1.542,11626.531,793.244,-0.108,1.573
23.515,0.779,1.866,11296.32,669.965,-0.628,2.467
10.971,0.81,1.405,11291.27,1064.318,0.011,1.06
22.217,0.792,1.647,11737.876,738.499,0.13,2.581
27.548,0.705,1.986,11439.013,689.115,-0.581,1.776
23.417,0.772,1.763,11413.94,646.989,0.165,0.764
28.773,0.853,1.259,11513.888,664.183,0.678,2.069
36.696,0.866,1.289,11915.529,503.948,-0.598,1.353
17.62,0.768,1.554,11522.741,794.668,0.966,2.12
17.537,0.777,1.194,11571.769,642.982,0.336,2.267
28.102,0.743,1.727,11529.783,635.177,0.352,4.107
41.047,0.72,1.478,11603.825,578.289,0.591,5.1
16.557,0.769,1.69,11457.955,819.441,1.059,2.858
15.479,0.753,1.787,11361.431,832.162,-0.632,1.364
36.093,0.804,1.698,11685.483,773.006,-0.163,2.7
23.3,0.791,1.742,11435.515,619.623,-0.442,1.204
22.187,0.794,1.533,11592.066,807.056,0.731,1.31
22.084,0.802,1.664,11399.961,711.265,-1.039,1.878
22.187,0.749,1.581,11647.465,737.134,-0.786,1.522
31.095,0.735,1.841,11532.497,521.973,-0.546,4.075
6.483,0.824,1.134,11586.036,868.48,1.069,2.64
27.102,0.856,1.338,11470.689,692.88,0.641,1.983
28.42,0.782,1.653,11895.606,510.018,-0.416,1.431
24.152,0.793,1.705,11455.832,550.83,-0.583,1.464
19.693,0.839,1.568,11867.253,627.853,0.913,4.618
24.539,0.767,1.469,11490.828,623.197,-0.031,1.422
23.701,0.729,1.865,11483.111,662.152,-0.157,0.631
19.071,0.806,1.484,11832.479,777.36,0.966,1.748
35.476,0.646,2.073,11560.81,743.059,-0.492,2.716
14.489,0.719,1.861,11790.293,804.051,-0.118,1.126
19.424,0.755,1.997,11524.05,854.579,-0.85,2.702
26.617,0.712,1.611,11447.197,833.283,-0.54,0.543
24.133,0.815,1.592,11543.559,672.59,-0.332,0.674
30.816,0.644,2.097,11901.757,651.986,0.174,2.206
18.15,0.776,1.931,11520.312,628.387,-0.578,1.716
30.091,0.749,1.512,11640.264,669.322,-0.703,1.192
28.141,0.769,1.562,11943.56,662.775,-0.003,0.947
26.7,0.833,1.565,11554.119,636.66,-0.1,2.832
22.217,0.837,1.531,11420.47,714.197,-0.777,1.679
6.968,0.784,1.474,11640.52,745.924,0.12,0.693
35.863,0.866,1.33,11617.74,600.491,-0.6,0.941
10.266,0.758,1.678,11793.44,846.022,0.721,3.102
24.995,0.758,1.921,11548.464,556.037,-0.286,0.508
28.116,0.863,1.433,11870.711,455.937,-0.235,0.96
27.881,0.833,1.566,11542.383,638.935,-0.069,1.606
7.909,0.755,1.945,11467.713,795.341,0.215,-0.374
16.699,0.768,2.045,11532.475,598.75,-0.403,0.54
25.578,0.752,1.866,11798.111,617.831,-0.437,1.851
21.134,0.734,1.857,11611.09,728.45,-0.42,0.657
20.511,0.812,1.767,11936.254,615.549,0.63,2.071
30.429,0.781,1.794,11879.854,527.356,-0.161,1.564
28.273,0.852,1.352,11637.215,566.346,0.308,1.062
19.433,0.854,1.513,11613.339,694.554,0.511,1.093
23.006,0.846,1.546,11903.895,554.841,-0.547,0.777
15.68,0.821,1.498,11799.368,813.217,0.728,1.545
25.524,0.735,1.74,11806,615.549,-0.097,1.513
25.441,0.776,1.559,11595.161,564.771,1.034,7.076
29.297,0.812,1.567,11578.673,693.033,-0.162,2.098
24.422,0.758,1.672,11761.33,552.799,0.219,2.376
27.376,0.785,1.791,11885.754,605.988,-0.268,0.609
11.657,0.73,1.727,11609.482,801.243,0.61,4.021
24.427,0.788,1.732,11586.626,588.65,0.215,0.257
14.881,0.788,1.823,11473.119,667.307,-0.198,0.459
22.726,0.78,1.746,11769.35,761.45,0.393,4.026
26.279,0.847,1.516,11614.696,512.52,-0.423,1.77
24.603,0.734,2.117,11935.085,595.829,-0.216,0.701
20.864,0.796,1.65,11695.213,599.153,-0.72,2.355
33.364,0.8,1.484,11595.576,695.053,0.295,0.756
19.365,0.82,1.587,11825.229,664.953,-0.493,2.476
34.124,0.795,1.68,11652.888,707.063,0.077,2.96
23.78,0.786,1.803,11551.886,575.56,0.368,2.577
25.294,0.814,1.654,11890.936,585.849,0.211,0.857
10.555,0.747,1.724,11602.444,571.944,-0.496,1.454
33.639,0.779,1.576,11780.282,655.619,-1.555,6.56
31.737,0.782,1.657,11591.892,721.057,-0.062,2.208
26.538,0.783,1.699,11713.898,598.636,0.812,1.547
31.037,0.832,1.462,11822.042,644.698,-0.029,1.017
31.948,0.839,1.278,11656.707,548.122,-0.408,2.801
16.895,0.719,2.125,11529.071,545.282,0.205,0.741
32.556,0.79,1.801,11888.164,631.898,0.702,2.99
26.22,0.818,1.555,11899.088,618.224,-0.627,1.489
25.127,0.803,1.62,11850.838,544.844,-0.79,1.45
21.609,0.762,1.716,11777.027,609.639,-0.795,4.542
35.29,0.834,1.401,11611.016,596.219,-0.413,1.763
33.011,0.786,1.601,11835.638,641.277,0.374,2.987
8.526,0.873,1.265,11854.906,716.858,0.172,-0.216
28.92,0.84,1.458,11623.355,725.996,0.676,2.131
23.5,0.84,1.382,11664.324,594.648,-0.637,1.418
15.146,0.809,1.426,11757.13,820.089,-0.452,0.197
20.575,0.768,1.814,11749.752,603.11,0.124,0.418
33.648,0.817,1.362,11945.624,815.236,0.098,3.536
24.627,0.832,1.398,11980.334,857.102,-0.115,1.977
