Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
9.511,0.845,1.541,11668.917,838.74,-0.056,0.417
12.358,0.855,1.512,11839.864,750.303,0.313,2.997
11.113,0.76,1.967,11634.193,867.364,-0.657,2.177
14.171,0.822,1.689,11748.873,692.662,0.311,1.27
6.282,0.792,1.851,11676.09,602.135,-0.98,2.207
15.729,0.672,1.612,11920.31,706.279,-0.235,2.892
9.878,0.877,1.38,11782.009,717.24,-0.086,-0.244
11.177,0.777,1.763,11685.857,663.362,-0.208,3.844
7.899,0.773,1.751,11469.036,692.889,0.594,1.651
8.511,0.71,2.241,12020.835,623.971,0.417,0.943
13.23,0.823,1.579,11552.497,796.261,-0.295,0.575
11.652,0.746,2.063,11587.852,684.974,-0.114,0.033
14.47,0.835,1.464,11819.198,676.829,-0.204,1.168
11.736,0.827,1.496,11798.602,670.294,-0.95,0.862
17.532,0.822,1.534,12073.061,794.032,-0.238,3.47
6.395,0.729,1.787,12111.172,916.866,1.572,3.279
12.524,0.777,1.898,11670.378,777.207,-0.187,1.325
7.977,0.835,1.565,11666.541,751.447,-0.15,-0.307
17.9,0.8,1.845,11875.782,785.423,-0.342,2.026
14.489,0.758,1.805,11651.517,818.692,0.102,0.227
14.759,0.867,1.33,11507.834,789.784,-0.122,0.799
12.588,0.847,1.48,11575.77,647.681,-0.072,1.275
14.107,0.841,1.519,11911.026,692.059,0.052,1.496
13.044,0.847,1.48,11949.154,724.266,0.365,1.713
12.823,0.851,1.42,12072.261,916.784,0.749,2.029
6.38,0.777,1.912,11570.382,994.368,-0.901,3.456
13.661,0.763,1.575,11727.777,759.135,-1.051,1.136
13.5,0.792,1.545,11810.275,744.301,-0.49,1.714
12.147,0.799,1.59,12433.959,561.85,0.238,0.98
11.535,0.78,1.866,11979.32,633.384,-0.279,1.493
11.946,0.882,1.242,11801.09,753.112,-0.399,0.155
11.206,0.853,1.513,11649.29,641.841,0.025,0.315
12.201,0.848,1.54,12327.551,699.452,0.647,3.446
11.927,0.799,1.812,12042.255,553.245,-0.292,0.438
22.138,0.836,1.534,11995.791,791.708,-0.528,1.535
9.212,0.797,1.465,12040.878,742.749,-0.602,-0.287
13.122,0.868,1.4,12364.464,648.578,0.352,1.038
12.73,0.848,1.357,12420.319,1013.198,0.713,1.173
10.261,0.835,1.61,12258.896,740.564,0.02,3.642
25.235,0.758,1.475,11831.528,906.564,-0.255,0.698
13.362,0.76,1.971,11851.277,883.958,0.085,0.853
11.799,0.793,1.722,12150.63,565.48,0.107,0.95
13.602,0.876,1.147,12267.575,785.774,0.632,3.156
13.289,0.803,1.36,11905.588,892.879,0.459,2.624
12.226,0.813,1.707,12207.328,795.145,-0.33,0.823
20.565,0.826,1.53,11803.517,608.289,0.028,1.649
16.297,0.825,1.462,12362.13,617.547,-0.06,1.546
13.313,0.811,1.161,12490.897,855.657,0.377,1.248
6.777,0.79,1.464,11482.401,1031.505,0.137,-0.122
14.46,0.807,1.713,11645.89,800.194,-0.424,2.937
13.945,0.734,1.912,12030.934,828.682,1.333,4.092
8.933,0.741,2.103,11454.619,627.537,-0.577,0.926
15.675,0.861,1.522,11604.176,788.111,-0.487,1.389
8.653,0.816,1.412,11604.585,1503.539,0.437,0.237
23.951,0.815,1.342,12194.03,909.773,0.14,1.309
14.235,0.809,1.65,12305.372,776.253,-0.194,0.406
12.529,0.769,1.683,11703.668,844.21,-0.355,0.669
13.7,0.878,1.168,12033.979,756.359,0.236,1.417
13.117,0.799,1.758,11526.706,704.417,-0.035,0.294
11.108,0.833,1.509,12448.744,1001.788,1.063,2.401
14.195,0.795,1.646,12518.323,862.169,-0.041,1.219
11.667,0.788,1.233,12686.09,971.382,0.556,1.29
12.407,0.825,1.546,12052.744,881.95,0.427,2.829
21.83,0.813,1.592,11994.527,758.716,-0.366,1.631
7.149,0.755,2.008,11798.98,624.324,0.876,0.646
10.569,0.804,1.761,12470.043,743.386,-0.383,0.907
15.102,0.777,1.839,11736.954,752.999,-0.684,1.094
9.369,0.743,1.636,12568.035,1186.902,0.996,0.876
11.535,0.773,1.757,11984.623,581.851,0.169,1.819
8.34,0.79,1.8,12264.924,837.481,-0.673,0.971
20.443,0.662,1.842,12155.73,868.58,-1.239,5.732
12.328,0.853,1.372,12105.692,554.215,0.186,1.195
12.328,0.805,1.733,12646.7,781.983,0.323,0.464
10.05,0.783,1.854,11690.976,888.394,-0.028,0.6
12.882,0.793,1.762,12167.339,779.036,-0.545,0.743
12.867,0.69,2.239,11829.418,601.279,0.834,3.171
12.24,0.736,1.888,11805.229,742.164,1.024,2.02
11.765,0.791,1.603,12670.936,888.84,0.862,1.406
12.853,0.785,1.668,11948.956,714.267,0.366,4.015
6.203,0.72,1.918,11565.055,1786.088,0.777,0.041
12.196,0.781,1.86,11745.729,645.561,-0.174,0.026
13.294,0.819,1.628,11966.638,822.95,-0.226,1.395
15.803,0.799,1.688,11813.126,723.424,0.205,1.944
14.597,0.806,1.725,11643.827,697.374,0.177,0.44
12.863,0.765,1.888,12407.715,953.177,-1.474,4.793
14.269,0.836,1.516,12307.886,657.727,0.001,1.144
13.029,0.802,1.647,12279.356,1047.064,0.536,0.877
13.117,0.838,1.533,12099.774,725.539,0.544,2.244
19.409,0.83,1.648,12312.649,713.259,-0.977,1.821
6.532,0.853,1.052,12371.808,609.348,0.512,3.643
7.771,0.796,1.477,12304.339,487.588,-0.082,-0.089
14.019,0.895,1.299,11700.537,715.893,-0.077,0.388
10.104,0.76,1.606,12433.927,596.478,0.135,1.559
12.289,0.75,1.745,12534.787,929.918,0.276,1.951
11.873,0.886,1.244,12477.492,653.337,0.67,3.723
6.091,0.807,1.822,11859.136,632.388,-1.062,3.47
9.148,0.798,1.584,12130.29,1658.336,0.632,-0.146
13.647,0.805,1.597,11945.062,813.372,0.116,0.524
12.956,0.831,1.596,12234.29,727.647,-1.107,2.427
8.389,0.741,1.768,12415.359,1165.57,1.248,1.351
6.12,0.762,1.829,11891.689,515.709,0.144,0.804
11.275,0.793,1.822,11873.725,754.233,0.299,1.47
10.844,0.878,1.396,11882.47,679,-0.004,2.74
14.832,0.75,1.594,12294.417,891.042,0.892,0.834
10.476,0.738,2.131,11772.663,520.634,-0.416,1.669
12.686,0.86,1.419,11803.642,719.452,-0.384,0.535
10.182,0.709,2.24,11977.127,486.756,-0.111,0.649
19.634,0.813,1.58,12161.701,769.368,0.859,5.389
11.143,0.802,1.731,11853.885,689.675,-0.325,0.221
8.242,0.858,1.375,12370.38,1179.332,0.748,0.785
13.896,0.79,1.61,11968.385,788.983,-0.642,2.209
13.357,0.771,1.926,11872.103,638.109,-0.534,0.767
7.095,0.774,1.994,11635.142,781.756,-1.334,2.862
16.508,0.809,1.698,12383.429,875.565,-0.041,0.116
15.901,0.792,1.8,12499.45,592.918,-0.176,0.147
12.642,0.743,1.895,12788.186,654.609,0.608,3.086
8.84,0.789,1.849,12607.685,1367.586,0.842,0.676
