Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
19.781,0.78,1.867,11976.691,757.058,0.673,1.815
26.078,0.848,1.496,11782.676,548.238,-0.278,2.202
45.232,0.789,1.625,11798.524,672.9,0.221,1.48
8.874,0.798,1.089,11723.395,496.578,1.081,2.986
21.119,0.86,1.371,11684.071,683.928,-0.772,1.379
32.536,0.809,1.359,11639.159,859.308,-0.01,2.696
25.225,0.848,1.475,11628.293,530.026,-0.183,0.212
18.885,0.8,1.411,11920.257,770.581,1.568,4.324
6.091,0.779,1.923,11543.001,538.018,-0.33,1.104
23.643,0.837,1.303,11815.076,701.554,0.676,1.193
25.294,0.827,1.511,11813.074,628.03,0.515,1.999
9.58,0.856,1.022,11601.101,1691.628,-0.525,-0.056
24.77,0.799,1.746,11735.645,590.45,-0.13,1.231
32.575,0.83,1.421,11743.733,698.184,0.172,2.202
24.133,0.838,1.551,11631.312,557.245,-0.816,2.28
19.698,0.832,1.598,11579.836,632.753,0.133,3.014
29.905,0.813,1.57,11753.927,643.793,0.244,1.891
24.431,0.793,1.542,11897.508,502.289,0.956,2.215
26.867,0.791,1.824,11591.701,521.267,-0.059,0.664
27.313,0.722,1.604,11551.619,711.337,0.088,2.966
36.04,0.705,2.145,11602.225,797.541,-0.872,2.124
16.66,0.832,1.61,11828.315,645.424,0.191,1.791
29.915,0.814,1.519,11865.85,727.497,0.849,3.253
17.772,0.75,2.017,11502.517,698.427,-0.217,4.008
25.245,0.789,1.681,11677.965,821.148,-1.11,3.159
28.587,0.766,1.873,11556.203,657.247,-0.215,1.288
32.33,0.681,1.43,11495.372,636.697,0.561,3.89
23.721,0.85,1.287,11882.938,769.989,0.045,0.158
18.85,0.7,1.736,11919.213,661.909,0.714,1.288
42.395,0.843,1.33,11629.92,728.721,0.252,3.189
19.536,0.751,1.442,11551.952,674.202,0.781,2.791
33.124,0.773,1.506,11467.651,568.263,-0.437,2.893
26.46,0.79,1.482,11580.708,717.556,-0.134,0.632
15.489,0.824,1.616,11835.552,900.839,-0.26,1.276
21.79,0.773,1.461,11532.966,738.943,-0.6,0.832
38.475,0.762,1.392,11861.499,678.859,0.398,3.978
24.725,0.774,1.608,11738.235,683.832,-0.299,-0.195
26.406,0.715,1.717,11455.562,605.495,0.258,6.824
15.063,0.798,1.687,11789.5,705.767,0.214,0.498
33.585,0.781,1.334,11582.805,633.477,-0.652,3.112
20.453,0.797,1.364,11731.665,940.574,-0.548,1.444
25.813,0.728,1.39,11907.397,594.26,-0.132,0.969
18.855,0.848,1.378,11926.805,775.543,0.388,0.589
27.621,0.768,1.734,11505.758,721.377,-0.632,1.402
11.275,0.793,1.76,11404.627,618.713,0.42,0.793
25.74,0.742,2.05,11416.928,604.28,-0.347,2.808
20.178,0.821,1.499,11648.893,902.349,-1.063,3.483
32.81,0.789,1.188,11765.001,851.161,-0.279,1.351
33.482,0.823,1.477,11791.896,692.926,-0.206,1.511
13.304,0.786,1.732,11513.19,656.97,0.384,1.94
25.358,0.801,1.699,11669.805,648.784,-0.748,1.813
22.565,0.675,1.982,12058.815,633.826,0.814,4.398
26.2,0.767,1.797,11984.883,705.955,0.168,0.723
31.414,0.772,1.304,11844.995,615.51,-0.716,2.295
10.138,0.751,2.065,11771.177,856.701,-0.258,0.109
29.493,0.79,1.822,11766.668,588.804,-0.275,1.168
29.968,0.712,1.383,11950.339,594.811,0.308,0.664
6.713,0.797,1.332,11574.928,817.914,-0.171,-0.52
25.911,0.837,1.5,11814.883,601.261,-0.212,1.79
20.453,0.768,1.764,12037.008,719.508,0.342,1.273
29.057,0.805,1.517,11800.815,703.068,-0.359,2.018
26.259,0.832,1.524,12096.808,730.314,0.347,1.411
15.68,0.818,1.44,11984.015,624.855,0.319,2.43
14.774,0.818,1.698,11898.454,662.9,-0.692,3.467
15.964,0.744,2.131,12116.587,724.52,-0.185,1.346
