,Area,Aspect Ratio,Major Pointedness,Minor Pointedness,Circularity,Intensity Std,Intensity Skew,Intensity Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name,Cluster
38,22.403000000000002,1.767,0.03403,0.024919999999999998,0.797,1561.7839999999999,-0.121,-0.035,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
39,16.959,1.919,0.03368,0.016980000000000002,0.7440000000000001,1403.132,0.08800000000000001,0.778,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
40,22.706999999999997,2.115,0.0134,0.01587,0.6759999999999999,1344.836,0.022000000000000002,1.177,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
41,14.132,1.787,0.07865,0.06015,0.753,1602.3429999999998,0.547,0.29,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
42,20.139,1.6440000000000001,0.012830000000000001,0.05479,0.8,1404.7120000000002,0.293,0.11199999999999999,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
43,27.739,1.636,0.04689,0.037489999999999996,0.7859999999999999,1594.442,0.27699999999999997,0.87,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
44,22.496,2.062,0.015330000000000002,0.00687,0.711,1529.045,0.348,0.54,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
45,14.808,2.582,0.10564000000000001,0.01884,0.633,1693.996,-0.053,-0.42,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
46,23.647,1.546,0.0389,0.00927,0.8240000000000001,1406.751,0.267,0.218,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
47,25.671,1.597,0.01791,0.04572,0.816,1005.5110000000001,0.626,2.16,16,18848.178,476,1053,365071,week16_A07_cluster_1,1
48,29.493000000000002,1.23,0.03865,0.00687,0.8490000000000001,1591.7579999999998,-0.009000000000000001,0.185,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
49,23.035,1.6030000000000002,0.052539999999999996,0.02525,0.809,1489.461,0.35,0.11599999999999999,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
50,20.409000000000002,1.955,0.027010000000000003,0.01366,0.757,1443.891,0.5660000000000001,0.619,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
51,32.404,1.544,0.05984,0.0104,0.818,1820.8,0.265,-0.043,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
52,14.137,1.742,0.03377,0.00257,0.805,1504.3629999999998,0.9309999999999999,0.731,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
53,15.155999999999999,1.307,0.015359999999999999,0.08114,0.789,2316.975,-0.024,-0.569,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
54,14.279000000000002,1.528,0.02546,0.02398,0.835,1089.048,0.2,0.639,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
55,12.319,2.162,0.02361,0.05326,0.7240000000000001,1401.9620000000002,0.402,-0.381,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
56,17.679000000000002,1.46,0.08946,0.00148,0.743,1353.4170000000001,0.24600000000000002,0.047,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
57,14.7,1.735,0.02232,0.03267,0.778,1767.786,0.5720000000000001,-0.35,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
58,18.787,1.972,0.04278,0.01195,0.726,1788.02,0.141,-0.248,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
59,18.547,2.188,0.00512,0.03675,0.693,1306.8310000000001,0.16699999999999998,-0.35200000000000004,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
60,19.723,1.6219999999999999,0.028610000000000003,0.061079999999999995,0.799,1681.2020000000002,0.514,-0.121,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
61,19.331,1.839,0.0306,0.04897,0.7090000000000001,1067.762,0.278,0.494,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
62,16.253,2.001,0.0026899999999999997,0.04548,0.741,1445.941,0.18100000000000002,1.475,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
63,20.046,1.5130000000000001,0.06994,0.026510000000000002,0.7879999999999999,1735.965,0.47700000000000004,0.024,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
64,28.875999999999998,1.41,0.0233,0.01916,0.735,1701.6570000000002,0.315,-0.086,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
65,7.027,1.4480000000000002,0.04313,0.01576,0.836,1444.81,-0.271,0.855,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
66,21.462,1.9980000000000002,0.06996000000000001,0.0103,0.645,1219.637,0.495,0.58,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
67,17.258,2.28,0.09482,0.00672,0.664,1709.3310000000001,0.41200000000000003,0.06,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
68,18.698,1.929,0.00983,0.0053,0.7859999999999999,1122.287,-0.207,0.19899999999999998,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
69,14.259,1.531,0.03148,0.026719999999999997,0.816,1581.1170000000002,0.409,-0.22699999999999998,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
70,18.257,2.167,0.00413,0.03895,0.674,1611.121,0.509,0.282,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
71,21.732,2.263,0.047760000000000004,0.0015300000000000001,0.706,1236.0919999999999,0.122,0.17800000000000002,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
72,19.262,1.74,0.0105,0.01896,0.784,1453.9779999999998,0.46799999999999997,0.11199999999999999,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
73,20.315,1.926,0.010209999999999999,0.0178,0.743,1763.896,0.313,-0.631,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
74,23.686999999999998,1.329,0.06788999999999999,0.034730000000000004,0.81,1383.385,0.203,-0.031,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
75,26.676,1.871,0.02385,0.041069999999999995,0.736,1278.016,0.457,0.755,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
76,18.243,1.734,0.00701,0.00417,0.7829999999999999,1144.389,0.201,0.53,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
77,11.197000000000001,1.767,0.03513,0.0274,0.767,1401.3829999999998,0.22,0.10099999999999999,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
78,17.944000000000003,1.3019999999999998,0.16425,0.06645,0.772,1873.545,0.231,0.863,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
79,12.097999999999999,1.992,0.00836,0.010459999999999999,0.7659999999999999,1503.516,0.368,-0.183,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
80,26.69,1.7469999999999999,0.07618,0.02295,0.733,1715.494,0.452,-0.42700000000000005,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
81,9.462,2.224,0.037219999999999996,0.007509999999999999,0.695,2015.384,0.134,-1.128,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
82,20.458,1.757,0.0031,0.02394,0.7609999999999999,1558.249,-0.004,-0.228,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
83,11.544,2.116,0.11248,0.0414,0.642,1847.872,0.545,-0.561,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
84,17.464000000000002,1.9040000000000001,0.01939,0.0025399999999999997,0.77,1251.6589999999999,0.253,1.376,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
85,21.285999999999998,1.236,0.00673,0.00496,0.8079999999999999,1486.031,0.648,0.7040000000000001,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
86,20.012,2.187,0.006809999999999999,0.03924,0.708,1277.172,0.44299999999999995,0.184,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
87,13.936,1.709,0.0512,0.07586,0.8009999999999999,1804.35,0.294,-0.247,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
88,23.951,1.984,0.05049,0.07583,0.7120000000000001,1669.464,0.17300000000000001,0.067,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
89,15.517999999999999,1.673,0.049280000000000004,0.028810000000000002,0.77,1637.612,0.743,0.386,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
90,12.877,1.2930000000000001,0.008740000000000001,0.0584,0.807,1346.457,0.215,0.172,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
91,15.072000000000001,1.956,0.08895,0.03592,0.679,1493.9479999999999,0.539,-0.018000000000000002,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
92,28.371,1.911,0.02164,0.013309999999999999,0.7340000000000001,1305.173,0.037000000000000005,-0.052000000000000005,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
93,15.798,1.6980000000000002,0.04178,0.11975,0.755,1774.1570000000002,0.5379999999999999,-0.359,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
94,18.86,1.452,0.01029,0.13317,0.7959999999999999,1924.705,-0.064,0.073,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
95,12.882,1.504,0.02565,0.07996,0.7490000000000001,2150.574,0.054000000000000006,-0.46,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
96,17.674,1.555,0.0035600000000000002,0.02166,0.8440000000000001,1388.082,-0.259,-0.109,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
97,19.223,1.69,0.028980000000000002,0.07514,0.759,2196.633,0.27699999999999997,-0.655,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
98,20.791,1.631,0.10189,0.029169999999999998,0.7440000000000001,1393.035,0.127,0.151,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
99,8.252,1.52,0.04066,0.00656,0.8170000000000001,2098.151,0.23199999999999998,-0.852,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
100,23.04,1.8940000000000001,0.01083,0.04726,0.738,1446.3670000000002,0.48100000000000004,0.156,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
101,26.455,1.791,0.04873,0.03589,0.774,1257.359,-0.023,0.389,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
102,13.49,1.8780000000000001,0.022609999999999998,0.032780000000000004,0.768,1840.2120000000002,0.311,-0.42700000000000005,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
103,16.146,1.935,0.013000000000000001,0.13309,0.728,1120.799,0.06,0.799,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
104,17.047,1.906,0.02001,0.0334,0.762,1810.175,0.456,-0.307,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
105,21.898000000000003,2.252,0.0738,0.01289,0.6759999999999999,1521.635,0.175,-0.094,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
106,19.953,1.3259999999999998,0.02717,0.04163,0.828,1503.483,-0.024,-0.9279999999999999,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
107,14.509,2.043,0.11467999999999999,0.01838,0.6609999999999999,1528.721,0.377,0.034,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
108,13.245,2.127,0.01254,0.12047000000000001,0.7040000000000001,1160.7910000000002,-0.003,1.41,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
109,18.12,2.077,0.07215,0.06906,0.6759999999999999,1856.7779999999998,0.299,-0.758,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
110,11.834000000000001,1.331,0.09719,0.043519999999999996,0.7979999999999999,2074.913,0.363,-0.649,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
111,15.283,1.5530000000000002,0.02567,0.0075,0.8190000000000001,1807.985,0.255,-0.214,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
112,10.089,1.2919999999999998,0.00282,0.01699,0.878,2059.674,-0.187,-0.9009999999999999,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
113,11.059000000000001,1.881,0.13095,0.03854,0.7,2003.5120000000002,-0.038,-0.5820000000000001,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
114,21.712,1.78,0.019209999999999998,0.10403,0.747,1727.184,0.115,-0.138,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
115,20.565,1.883,0.00245,0.012320000000000001,0.7859999999999999,1167.826,-0.319,-0.755,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
116,11.892000000000001,1.365,0.07891000000000001,0.02265,0.77,1384.49,0.7929999999999999,0.835,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
117,16.449,1.17,0.03759,0.0016699999999999998,0.8340000000000001,1810.737,0.46799999999999997,-0.37,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
118,22.715999999999998,1.649,0.02075,0.03298,0.758,1346.6270000000002,0.40700000000000003,0.5870000000000001,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
119,26.293000000000003,1.9869999999999999,0.07074,0.01158,0.7140000000000001,1489.7,-0.051,0.915,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
120,17.861,2.044,0.008329999999999999,0.04647,0.748,1050.228,0.013000000000000001,0.988,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
121,11.696,1.646,0.06609,0.0010199999999999999,0.812,1756.984,-0.21,-0.15,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
122,7.771,1.7209999999999999,0.01464,0.03874,0.747,1724.35,0.182,-0.447,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
123,8.394,1.5230000000000001,0.06314,0.032369999999999996,0.785,1662.668,0.501,0.036000000000000004,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
124,17.018,1.827,0.01085,0.0605,0.784,1628.5510000000002,0.142,-0.46,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
125,19.301,2.175,0.06369,0.0192,0.705,1155.754,-0.11,-0.785,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
126,12.387,1.865,0.015280000000000002,0.02434,0.767,1019.5089999999999,-0.615,0.9079999999999999,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
127,7.09,1.673,0.00792,0.15999000000000002,0.737,2345.498,0.083,-1.001,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
128,25.156999999999996,2.222,0.0292,0.04887,0.6559999999999999,1797.88,0.348,-0.067,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
129,12.460999999999999,1.39,0.09548999999999999,0.08148999999999999,0.813,1160.184,-0.01,0.265,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
130,16.288,1.7890000000000001,0.00309,0.013019999999999999,0.773,1198.8010000000002,1.2670000000000001,3.3169999999999997,16,18848.178,476,1053,365071,week16_A07_cluster_1,1
131,22.500999999999998,1.631,0.012709999999999999,0.00355,0.818,1086.046,-0.7959999999999999,1.4409999999999998,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
132,17.062,1.91,0.08905,0.00808,0.71,1499.435,0.046,-0.302,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
133,22.388,1.8780000000000001,0.03974,0.03348,0.705,2036.388,0.205,-0.215,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
134,8.266,1.324,0.057120000000000004,0.06536,0.8,1855.565,0.5870000000000001,0.682,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
135,13.446,1.537,0.09214,0.010490000000000001,0.743,2240.1420000000003,-0.185,-0.395,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
136,17.968,2.371,0.09846,0.033889999999999997,0.649,1502.249,-0.161,0.82,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
137,19.335,2.187,0.07037,0.00801,0.69,1227.135,0.247,0.353,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
138,14.769,1.5219999999999998,0.01168,0.0036,0.767,1308.161,0.264,0.502,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
139,6.35,1.91,0.020040000000000002,0.16249,0.7140000000000001,1495.569,-0.47700000000000004,-0.081,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
140,24.814,1.39,0.1593,0.05653,0.7340000000000001,1738.144,0.19699999999999998,-0.501,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
141,14.092,2.084,0.04439,0.01285,0.74,1003.7289999999999,0.071,0.325,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
142,17.307000000000002,1.3980000000000001,0.00164,0.01759,0.843,1715.739,0.3,-0.368,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
143,15.092,1.4680000000000002,0.028439999999999997,0.011770000000000001,0.815,1684.5870000000002,0.428,0.10099999999999999,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
144,12.76,1.127,0.08334,0.03455,0.871,1151.215,-0.047,0.809,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
145,18.14,2.148,0.02295,0.02995,0.738,1255.228,0.062,0.054000000000000006,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
146,9.535,2.0669999999999997,0.09175,0.04357,0.711,2121.73,-0.38799999999999996,-0.6629999999999999,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
147,8.825,1.3659999999999999,0.0159,0.03833,0.7929999999999999,2320.8520000000003,-0.47600000000000003,-0.632,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
148,11.245999999999999,1.062,0.08129,0.00606,0.857,1452.404,0.418,-0.08800000000000001,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
149,21.712,1.838,0.00949,0.00494,0.767,1581.469,-0.001,-0.27,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
150,17.14,1.386,0.00908,0.00248,0.784,1549.29,0.237,-0.563,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
151,26.068,1.784,0.10013999999999999,0.07941000000000001,0.753,1942.318,0.18100000000000002,-0.521,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
152,16.15,1.912,0.04986,0.020669999999999997,0.742,1690.892,0.0009901,0.591,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
153,16.998,1.936,0.00988,0.07633999999999999,0.69,1658.454,0.11699999999999999,-0.441,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
154,24.603,1.517,0.11275,0.015430000000000001,0.759,1474.263,0.12300000000000001,-0.47100000000000003,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
155,10.785,2.2159999999999997,0.041839999999999995,0.01258,0.6920000000000001,1213.819,-0.156,0.177,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
156,21.691999999999997,1.732,0.11467000000000001,0.03071,0.7070000000000001,1628.355,0.084,1.175,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
157,19.414,2.1390000000000002,0.08532999999999999,0.06709,0.67,1511.1729999999998,0.325,1.035,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
158,15.552999999999999,1.746,0.07855,0.00742,0.7709999999999999,1425.469,0.292,0.379,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
159,15.767999999999999,1.7590000000000001,0.00494,0.02885,0.764,1334.8029999999999,0.28800000000000003,-0.22399999999999998,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
160,24.680999999999997,1.507,0.0189,0.00716,0.831,1868.832,-0.065,0.046,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
161,15.714,1.6569999999999998,0.03822,0.04421,0.775,1454.325,-0.096,0.455,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
162,9.972000000000001,1.301,0.062279999999999995,0.02231,0.83,1600.136,-0.132,0.546,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
163,14.328,1.7109999999999999,0.04411,0.033589999999999995,0.74,1728.7939999999999,0.022000000000000002,-0.414,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
164,17.840999999999998,1.8719999999999999,0.017490000000000002,0.00524,0.789,1033.583,-0.361,0.5489999999999999,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
165,19.007,2.102,0.07384,0.06888999999999999,0.693,1803.19,0.32799999999999996,-0.33,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
166,6.452999999999999,1.597,0.07148,0.01586,0.809,2188.202,-0.272,-1.079,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
167,7.541,1.899,0.03129,0.1641,0.743,2291.033,-0.099,-0.9890000000000001,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
168,10.231,2.325,0.025419999999999998,0.016890000000000002,0.6509999999999999,1807.57,0.341,-0.244,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
169,13.847000000000001,1.895,0.12605999999999998,0.0744,0.7340000000000001,1070.003,-0.033,0.564,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
170,19.37,1.631,0.013519999999999999,0.02547,0.8029999999999999,1300.745,-0.5429999999999999,0.304,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
171,20.203,2.052,0.01737,0.02121,0.738,1700.3729999999998,0.131,0.322,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
172,19.002,1.922,0.009059999999999999,0.03558,0.705,1280.632,0.426,0.6729999999999999,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
173,19.972,1.557,0.04167,0.03011,0.7759999999999999,1635.749,0.298,-0.579,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
174,13.798,1.739,0.020040000000000002,0.010709999999999999,0.7759999999999999,1655.9470000000001,0.18600000000000003,-0.259,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
175,12.887,2.355,0.07737000000000001,0.07436,0.645,1739.9070000000002,-0.065,-0.253,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
176,9.113999999999999,1.111,0.08048,0.05761,0.8490000000000001,2090.321,0.498,-0.805,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
177,11.720999999999998,1.8090000000000002,0.026969999999999997,0.04142,0.747,1872.432,0.121,-0.606,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
178,6.36,1.855,0.10181,0.0060799999999999995,0.741,2220.6639999999998,0.003,-1.13,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
179,16.297,1.811,0.05942000000000001,0.019,0.757,958.682,-0.94,1.131,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
180,18.11,1.864,0.05416,0.01798,0.738,1679.815,-0.152,-0.05,16,18848.178,476,1053,365071,week16_A07_cluster_1,0
