,Area,Aspect Ratio,Major Pointedness,Minor Pointedness,Circularity,Intensity Std,Intensity Skew,Intensity Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name,Cluster
162,12.157,1.57,0.05712999999999999,0.017169999999999998,0.763,1303.053,0.609,0.845,0,6851.533,189,649,165021,week0_A02_cluster_1,0
163,11.392999999999999,1.964,0.05409,0.05108,0.715,1193.22,1.17,2.325,0,6851.533,189,649,165021,week0_A02_cluster_1,0
164,13.245,1.7590000000000001,0.0069900000000000006,0.044219999999999995,0.8009999999999999,1046.677,0.431,-0.129,0,6851.533,189,649,165021,week0_A02_cluster_1,0
165,7.202999999999999,1.8630000000000002,0.06569,0.01962,0.7879999999999999,1207.599,0.42100000000000004,0.49200000000000005,0,6851.533,189,649,165021,week0_A02_cluster_1,0
166,6.218,1.442,0.02721,0.14162,0.769,901.332,-0.7170000000000001,2.345,0,6851.533,189,649,165021,week0_A02_cluster_1,0
167,6.037000000000001,1.085,0.07318999999999999,0.1048,0.843,1417.25,0.568,1.21,0,6851.533,189,649,165021,week0_A02_cluster_1,0
168,9.374,1.412,0.05532,0.06912,0.7909999999999999,1267.862,0.563,1.3019999999999998,0,6851.533,189,649,165021,week0_A02_cluster_1,0
169,11.344000000000001,1.909,0.0319,0.00323,0.755,1012.9630000000001,-0.138,-0.442,0,6851.533,189,649,165021,week0_A02_cluster_1,0
170,11.407,1.963,0.04324,0.01404,0.76,1126.174,0.58,1.222,0,6851.533,189,649,165021,week0_A02_cluster_1,0
171,10.452,2.04,0.027960000000000002,0.017490000000000002,0.701,1567.98,0.17800000000000002,0.037000000000000005,0,6851.533,189,649,165021,week0_A02_cluster_1,0
172,12.235,1.761,0.01655,0.04949,0.74,1356.098,0.596,0.705,0,6851.533,189,649,165021,week0_A02_cluster_1,0
173,10.392999999999999,1.8519999999999999,0.08136,0.03789,0.77,975.704,-1.2930000000000001,1.969,0,6851.533,189,649,165021,week0_A02_cluster_1,0
174,6.105,1.7519999999999998,0.1046,0.1244,0.7240000000000001,1141.274,0.326,0.308,0,6851.533,189,649,165021,week0_A02_cluster_1,0
175,9.486,1.8319999999999999,0.01097,0.03797,0.7959999999999999,1389.585,0.06,1.073,0,6851.533,189,649,165021,week0_A02_cluster_1,0
176,8.57,1.556,0.09262999999999999,0.10267000000000001,0.747,1192.425,-0.003,-0.426,0,6851.533,189,649,165021,week0_A02_cluster_1,0
177,11.970999999999998,1.663,0.051329999999999994,0.07496,0.784,1272.354,0.151,-0.032,0,6851.533,189,649,165021,week0_A02_cluster_1,0
178,10.579,1.732,0.02267,0.01068,0.7959999999999999,1186.473,0.174,0.263,0,6851.533,189,649,165021,week0_A02_cluster_1,0
179,11.422,1.91,0.02358,0.025689999999999998,0.7879999999999999,1195.746,-0.478,0.951,0,6851.533,189,649,165021,week0_A02_cluster_1,0
