Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
8.247,0.905,1.143,10941.233,1132.926,-0.456,0.708,0,6547.189,188,465,165032,week0_A03_cluster_2
9.31,0.864,1.483,10836.669,1082.44,-0.188,-0.15,0,6547.189,188,465,165032,week0_A03_cluster_2
19.071,0.844,1.159,11066.741,1412.474,-0.002,-0.237,0,6547.189,188,465,165032,week0_A03_cluster_2
13.828,0.83,1.353,11055.877,1193.822,0.092,0.134,0,6547.189,188,465,165032,week0_A03_cluster_2
8.698,0.904,1.284,11176.453,1107.573,-0.461,0.808,0,6547.189,188,465,165032,week0_A03_cluster_2
9.207,0.91,1.151,10833.877,1263.244,0.413,1.048,0,6547.189,188,465,165032,week0_A03_cluster_2
7.027,0.877,1.357,10925.104,930.165,-0.296,-0.184,0,6547.189,188,465,165032,week0_A03_cluster_2
21.266,0.884,1.245,11152.418,1393.344,0.218,1.103,0,6547.189,188,465,165032,week0_A03_cluster_2
9.692,0.811,1.366,11051.254,1383.325,-0.049,0.008,0,6547.189,188,465,165032,week0_A03_cluster_2
18.507,0.805,1.265,11210.643,1393.095,-0.083,0.598,0,6547.189,188,465,165032,week0_A03_cluster_2
16.92,0.891,1.243,11140.343,1177.191,-0.506,1.303,0,6547.189,188,465,165032,week0_A03_cluster_2
17.601,0.809,1.573,11295.67,1436.337,-0.202,-0.679,0,6547.189,188,465,165032,week0_A03_cluster_2
9.776,0.84,1.352,11273.602,1021.716,0.265,-0.234,0,6547.189,188,465,165032,week0_A03_cluster_2
16.773,0.85,1.238,11115.94,1342.066,-0.033,1.963,0,6547.189,188,465,165032,week0_A03_cluster_2
7.683,0.79,1.357,11317.116,1124.086,-0.362,0.516,0,6547.189,188,465,165032,week0_A03_cluster_2
17.596,0.848,1.44,11301.907,1223.842,0.325,0.124,0,6547.189,188,465,165032,week0_A03_cluster_2
7.379,0.867,1.28,11234.165,1129.01,0.301,0.589,0,6547.189,188,465,165032,week0_A03_cluster_2
9.379,0.923,1.057,11143.387,1212.177,-0.083,1.282,0,6547.189,188,465,165032,week0_A03_cluster_2
15.763,0.801,1.211,11446.181,1648.169,-0.21,0.408,0,6547.189,188,465,165032,week0_A03_cluster_2
8.129,0.723,1.559,11031.653,1288.526,-0.466,0.299,0,6547.189,188,465,165032,week0_A03_cluster_2
16.925,0.888,1.189,11414.574,1293.995,-0.293,0.434,0,6547.189,188,465,165032,week0_A03_cluster_2
