Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
15.298,0.765,1.38,11907.319,1089.372,0.305,0.624
14.563,0.701,1.857,11661.569,1593.364,0.14,-0.471
15.553,0.814,1.336,12016.793,1158.217,0.618,1.076
20.889,0.784,1.481,12479.81,1374.323,0.968,0.636
19.492,0.704,2.184,11764.658,1382.632,-0.194,1.708
11.089,0.81,1.724,11443.137,1360.227,0.122,-0.52
16.827,0.762,1.833,11859.612,1210.365,0.569,1.048
10.569,0.744,1.702,12048.657,1321.977,0.269,0.836
7.776,0.844,1.574,11234.565,907.862,-0.091,-0.529
27.469,0.817,1.562,11468.841,1330.347,-0.144,0.701
21.707,0.763,1.953,11745.867,1254.777,0.501,1.068
21.006,0.733,2.027,12114.996,1351.403,0.659,0.544
15.847,0.728,1.83,12211.119,1702.841,0.56,-0.099
17.273,0.778,1.083,12046.98,1446.481,-0.312,0.194
18.321,0.659,2.261,12430.918,1769.531,-0.008,0.199
21.183,0.732,1.818,12095.698,1365.104,0.295,0.049
24.74,0.711,2.261,11235.972,1096,-0.081,-0.525
25.22,0.789,1.423,12085.605,1298.681,-0.183,-0.118
25.25,0.827,1.507,12120.461,1311.288,-0.014,1.556
17.978,0.76,1.834,12451.325,1352.771,0.332,-0.134
26.053,0.764,1.504,11814.1,1361.006,-0.469,1.571
18.924,0.681,2.061,11771.618,1572.336,0.489,0.081
20.727,0.655,2.54,11146.097,1148.741,-0.312,0.624
28.65,0.713,2.007,11811.247,1318.154,0.197,0.111
19.179,0.733,1.792,12053.574,1175.356,0.655,0.9
30.777,0.729,1.654,11813.421,1290.019,0.149,0.065
18.62,0.741,1.616,12514.451,2128.069,-0.179,0.038
20.134,0.774,1.938,11280.657,1114.528,-0.702,1.002
28.993,0.871,1.455,12165.896,1416.918,-0.186,-0.036
6.12,0.746,1.644,11939.244,2368.874,-0.173,-0.267
6.62,0.843,1.462,12411.674,1702.128,0.311,-0.287
10.27,0.705,2.093,12905.422,1479.934,0.112,-0.592
6.277,0.775,1.249,11982.895,1123.739,-0.373,-0.597
14.146,0.751,1.835,11557.568,1161.083,0.084,0.784
17.483,0.655,2.622,11095.482,1169.645,-0.077,0.419
11.045,0.757,1.643,12315.656,1613.264,0.621,0.51
11.324,0.752,1.579,12269.242,1868.763,0.35,-0.157
21.972,0.674,2.441,11996.158,1149.591,-0.473,1.354
12.941,0.767,1.634,12407.559,1532.876,0.453,-0.063
22.266,0.804,1.719,11665.01,1175.372,0.451,0.759
19.772,0.783,1.451,12038.44,1174.42,0.243,0.239
22.31,0.774,1.882,11869.993,1042.52,-0.067,0.839
18.992,0.701,1.919,11866.362,1180.506,0.148,0.355
23.089,0.665,1.546,12288.851,1811.717,0.228,-0.4
21.55,0.731,2.106,11609.828,1359.3,-0.135,0.163
26.225,0.692,2.345,11955.381,1070.016,0.244,0.409
