Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
22.677,0.788,1.62,10933.389,1104.772,0.152,-0.023,24,9238.578,255,462,467062,week24_C06_cluster_2
20.957,0.841,1.533,10890.267,1110.842,0.873,1.602,24,9238.578,255,462,467062,week24_C06_cluster_2
21.937,0.74,2.061,11002.485,848.585,-0.048,0.475,24,9238.578,255,462,467062,week24_C06_cluster_2
14.058,0.683,2.33,11891.003,751.282,-0.247,0.596,24,9238.578,255,462,467062,week24_C06_cluster_2
20.188,0.839,1.623,10866.535,1024.053,0.078,0.581,24,9238.578,255,462,467062,week24_C06_cluster_2
6.105,0.777,1.944,10912.38,1080.22,-0.598,0.56,24,9238.578,255,462,467062,week24_C06_cluster_2
7.904,0.745,1.851,12058.768,538.097,-0.202,-0.186,24,9238.578,255,462,467062,week24_C06_cluster_2
22.315,0.821,1.484,11095.234,1120.039,0.178,0.556,24,9238.578,255,462,467062,week24_C06_cluster_2
24.397,0.664,2.087,11632.783,757.369,0.582,2.906,24,9238.578,255,462,467062,week24_C06_cluster_2
24.329,0.819,1.609,10923.225,903.78,-0.095,-0.256,24,9238.578,255,462,467062,week24_C06_cluster_2
27.141,0.833,1.497,11074.922,903.147,0.597,1.254,24,9238.578,255,462,467062,week24_C06_cluster_2
27.254,0.721,1.581,11193.351,1194.648,1.125,2.394,24,9238.578,255,462,467062,week24_C06_cluster_2
23.01,0.84,1.51,11023.763,976.85,-0.299,0.766,24,9238.578,255,462,467062,week24_C06_cluster_2
22.775,0.822,1.51,11082.729,1142.418,-0.246,1.849,24,9238.578,255,462,467062,week24_C06_cluster_2
19.331,0.66,2.142,11317.991,1132.273,0.276,1.061,24,9238.578,255,462,467062,week24_C06_cluster_2
6.081,0.819,1.692,11553.703,993.624,1.122,1.353,24,9238.578,255,462,467062,week24_C06_cluster_2
31.326,0.826,1.367,11176.44,1184.836,0.283,1.105,24,9238.578,255,462,467062,week24_C06_cluster_2
22.672,0.825,1.529,11254.047,1066.76,0.244,2.428,24,9238.578,255,462,467062,week24_C06_cluster_2
17.008,0.781,1.532,11525.426,895.894,-0.191,1.298,24,9238.578,255,462,467062,week24_C06_cluster_2
8.702,0.818,1.672,11685.918,960.984,1.777,4.443,24,9238.578,255,462,467062,week24_C06_cluster_2
20.409,0.757,1.698,11552.991,1054.311,0.308,0.837,24,9238.578,255,462,467062,week24_C06_cluster_2
15.229,0.849,1.455,11137.732,1088.847,0.362,0.075,24,9238.578,255,462,467062,week24_C06_cluster_2
6.693,0.699,2.044,12246.436,1757.559,0.684,-0.218,24,9238.578,255,462,467062,week24_C06_cluster_2
30.591,0.851,1.326,11627.574,793.275,-0.026,0.589,24,9238.578,255,462,467062,week24_C06_cluster_2
15.675,0.709,1.865,11553.879,1027.746,-0.197,0.226,24,9238.578,255,462,467062,week24_C06_cluster_2
28.214,0.82,1.587,11157.213,1145.649,0.35,0.621,24,9238.578,255,462,467062,week24_C06_cluster_2
16.371,0.825,1.489,11525.837,1586.045,0.964,0.763,24,9238.578,255,462,467062,week24_C06_cluster_2
21.678,0.788,1.732,11426.951,1000.258,-0.104,0.522,24,9238.578,255,462,467062,week24_C06_cluster_2
11.03,0.841,1.585,10725.3,1398.609,0.317,-0.076,24,9238.578,255,462,467062,week24_C06_cluster_2
21.193,0.783,1.647,11166.979,1051.758,-0.347,0.76,24,9238.578,255,462,467062,week24_C06_cluster_2
24.716,0.815,1.491,11204.036,992.552,-0.667,2.208,24,9238.578,255,462,467062,week24_C06_cluster_2
28.195,0.864,1.273,11348.598,1011.049,0.066,0.683,24,9238.578,255,462,467062,week24_C06_cluster_2
18.169,0.797,1.751,10851.607,989.635,-0.05,0.615,24,9238.578,255,462,467062,week24_C06_cluster_2
21.491,0.799,1.706,11244.474,975.132,-0.181,0.624,24,9238.578,255,462,467062,week24_C06_cluster_2
6.218,0.693,1.013,12055.064,1708.081,0.406,-0.056,24,9238.578,255,462,467062,week24_C06_cluster_2
