Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
8.242,0.794,1.154,11578.917,1077.595,0.507,-0.486,24,4099.012,115,198,470072,week24_F07_cluster_2
15.891,0.736,1.878,11832.129,1578.949,0.253,0.05,24,4099.012,115,198,470072,week24_F07_cluster_2
36.074,0.801,1.543,11491.609,1291.4,0.242,0.865,24,4099.012,115,198,470072,week24_F07_cluster_2
27.832,0.836,1.38,11675.971,1061.317,0.161,1.211,24,4099.012,115,198,470072,week24_F07_cluster_2
22.687,0.625,2.4,11254.544,991.003,-0.235,1.282,24,4099.012,115,198,470072,week24_F07_cluster_2
9.335,0.801,1.84,11822.714,796.988,-0.68,0.411,24,4099.012,115,198,470072,week24_F07_cluster_2
16.841,0.772,1.853,11541.089,1096.248,-0.201,0.378,24,4099.012,115,198,470072,week24_F07_cluster_2
22.756,0.815,1.583,11461.972,1121.283,0.463,0.137,24,4099.012,115,198,470072,week24_F07_cluster_2
24.304,0.809,1.676,11622.538,1063.183,-0.035,1.224,24,4099.012,115,198,470072,week24_F07_cluster_2
21.124,0.77,1.689,11581.914,1171.756,0.035,0.408,24,4099.012,115,198,470072,week24_F07_cluster_2
24.485,0.665,2.211,11572.515,1139.278,0.593,2.682,24,4099.012,115,198,470072,week24_F07_cluster_2
14.186,0.856,1.293,12003.53,1291.552,0.659,0.702,24,4099.012,115,198,470072,week24_F07_cluster_2
24.422,0.808,1.51,11594.864,1005.818,0.119,0.076,24,4099.012,115,198,470072,week24_F07_cluster_2
21.472,0.806,1.699,11971.859,1285.426,0.901,1.897,24,4099.012,115,198,470072,week24_F07_cluster_2
31.718,0.816,1.342,11777.648,1182.496,0.222,1.291,24,4099.012,115,198,470072,week24_F07_cluster_2
18.498,0.655,2.256,11845.121,1412.201,0.609,1.101,24,4099.012,115,198,470072,week24_F07_cluster_2
26.107,0.807,1.689,11679.903,1260.473,0.374,0.542,24,4099.012,115,198,470072,week24_F07_cluster_2
7.526,0.874,1.028,11294.436,896.229,-0.264,0.219,24,4099.012,115,198,470072,week24_F07_cluster_2
21.173,0.817,1.543,11497.602,1238.565,0.339,1.091,24,4099.012,115,198,470072,week24_F07_cluster_2
30.228,0.776,1.669,11614.263,1142.616,-0.15,0.177,24,4099.012,115,198,470072,week24_F07_cluster_2
19.811,0.797,1.578,11666.929,1585.576,-0.303,-0.197,24,4099.012,115,198,470072,week24_F07_cluster_2
19.531,0.8,1.666,11978.457,1243.762,0.889,1.78,24,4099.012,115,198,470072,week24_F07_cluster_2
