Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
13.049,0.881,1.107,10960.953,1226.169,0.743,0.872,0,2351.804,65,173,165041,week0_A04_cluster_1
19.242,0.727,1.732,11216.364,1385.405,0.212,0.191,0,2351.804,65,173,165041,week0_A04_cluster_1
15.553,0.835,1.372,11002.144,1296.036,-0.003,0.386,0,2351.804,65,173,165041,week0_A04_cluster_1
12.186,0.865,1.35,10927.109,1207.151,-0.025,-0.139,0,2351.804,65,173,165041,week0_A04_cluster_1
10.584,0.901,1.199,10861.062,1191.148,0.054,0.177,0,2351.804,65,173,165041,week0_A04_cluster_1
12.549,0.894,1.13,10921.979,1123.869,0.048,-0.44,0,2351.804,65,173,165041,week0_A04_cluster_1
18.091,0.849,1.246,11194.361,974.424,-0.051,0.513,0,2351.804,65,173,165041,week0_A04_cluster_1
19.429,0.84,1.319,10982.899,1159.692,-0.147,0.152,0,2351.804,65,173,165041,week0_A04_cluster_1
10.437,0.904,1.162,10797.863,1199.511,-0.475,0.236,0,2351.804,65,173,165041,week0_A04_cluster_1
10.035,0.796,1.424,10752.534,1358.869,0.481,0.446,0,2351.804,65,173,165041,week0_A04_cluster_1
18.395,0.848,1.084,11052.303,1249.826,-0.135,0.43,0,2351.804,65,173,165041,week0_A04_cluster_1
16.768,0.863,1.221,10962.967,1234.877,-0.011,1.277,0,2351.804,65,173,165041,week0_A04_cluster_1
11.554,0.894,1.303,10735.52,1313.035,-0.249,-0.172,0,2351.804,65,173,165041,week0_A04_cluster_1
18.238,0.861,1.252,11232.378,1334.635,0.382,0.293,0,2351.804,65,173,165041,week0_A04_cluster_1
19.247,0.804,1.306,10968.248,1211.912,0.555,2.664,0,2351.804,65,173,165041,week0_A04_cluster_1
15.523,0.801,1.45,11084.153,1034.558,-0.339,-0.309,0,2351.804,65,173,165041,week0_A04_cluster_1
9.535,0.758,1.894,10306.048,1219.965,0.287,-0.252,0,2351.804,65,173,165041,week0_A04_cluster_1
7.58,0.795,1.367,10969.227,1158.896,-0.276,-0.36,0,2351.804,65,173,165041,week0_A04_cluster_1
10.28,0.789,1.247,11765.984,2477.197,-0.365,-0.532,0,2351.804,65,173,165041,week0_A04_cluster_1
11.079,0.819,1.066,11103.248,1721.624,0.61,0.633,0,2351.804,65,173,165041,week0_A04_cluster_1
11.084,0.868,1.33,10939.498,1368.275,0.533,0.499,0,2351.804,65,173,165041,week0_A04_cluster_1
10.751,0.869,1.344,10902.65,1019.378,-0.389,-0.255,0,2351.804,65,173,165041,week0_A04_cluster_1
10.074,0.86,1.344,10925.967,1079.311,-0.372,0.037,0,2351.804,65,173,165041,week0_A04_cluster_1
19.556,0.786,1.617,11088.085,1228.474,-0.245,-0.407,0,2351.804,65,173,165041,week0_A04_cluster_1
18.321,0.868,1.362,10886.434,1325.166,-0.088,0.136,0,2351.804,65,173,165041,week0_A04_cluster_1
19.61,0.75,1.412,11185.592,1525.227,0.901,2.629,0,2351.804,65,173,165041,week0_A04_cluster_1
27.71,0.796,1.453,11104.424,1149.511,-0.294,-0.073,0,2351.804,65,173,165041,week0_A04_cluster_1
9.937,0.856,1.473,10867.522,931.628,-0.121,-0.26,0,2351.804,65,173,165041,week0_A04_cluster_1
18.404,0.906,1.061,10952.59,994.414,-0.45,0.654,0,2351.804,65,173,165041,week0_A04_cluster_1
27.009,0.816,1.489,11179.423,1231.428,-0.559,1.62,0,2351.804,65,173,165041,week0_A04_cluster_1
13.098,0.86,1.316,10932.449,1295.121,0.102,0.02,0,2351.804,65,173,165041,week0_A04_cluster_1
13.686,0.835,1.403,11153.629,1185.053,0.055,0.3,0,2351.804,65,173,165041,week0_A04_cluster_1
13.284,0.853,1.281,11613.066,1230.094,0.377,1.328,0,2351.804,65,173,165041,week0_A04_cluster_1
14.573,0.845,1.415,10967.28,843.494,-0.132,-0.073,0,2351.804,65,173,165041,week0_A04_cluster_1
