Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
18.811,0.772,1.799,11435.433,1364.511,-0.161,0.714
19.742,0.782,1.932,11357.288,1266.167,-0.126,0.574
18.894,0.752,1.974,11525.053,1306.596,0.773,1.113
21.913,0.727,2.091,11554.303,1202.767,-0.216,0.021
17.111,0.685,2.263,11405.735,1220.941,-0.523,1.224
9.736,0.843,1.332,11698.586,1172.793,-0.075,-0.507
14.832,0.734,2.116,11760.671,1286.262,0.497,-0.177
19.154,0.736,2.171,11352.442,1476.199,0.524,0.827
14.475,0.638,2.245,11571.538,1306.322,0.033,-0.244
18.532,0.778,1.815,11483.805,1275.112,0.29,0.661
14.955,0.621,2.68,11822.569,935.916,-0.33,0.44
21.085,0.644,2.552,11881.239,1413.76,0.209,0.349
22.501,0.716,2.233,11496.338,1306.572,0.308,0.171
19.958,0.789,1.474,11497.368,1400.875,0.267,0.107
16.91,0.743,1.974,11682.549,1428.837,0.341,-0.525
21.888,0.802,1.665,11866.349,1474.995,0.091,-0.402
15.224,0.757,1.676,11725.619,1332.185,-0.282,0.301
17.488,0.767,1.901,11553.568,1131.076,0.132,-0.062
16.636,0.807,1.724,11602.717,1345.846,0.174,1.329
21.202,0.732,2.081,11756.6,1708.962,0.347,0.026
16.783,0.802,1.711,11443.802,1408.39,0.299,-0.222
8.82,0.759,1.588,12745.548,1946.964,0.046,-0.825
8.526,0.737,1.978,13216.651,1803.809,-0.181,-0.588
14.519,0.778,1.834,11955.236,1427.404,0.201,0.068
16.979,0.639,2.581,11993.624,1617.908,0.245,-0.31
20.448,0.642,2.229,11820.781,1436.996,0.699,0.879
19.948,0.727,1.758,11715.325,1528.485,0.377,0.986
12.446,0.711,1.916,11628.35,1297.612,0.21,-0.095
15.337,0.8,1.803,11780.45,1077.814,-0.202,-0.085
13.999,0.83,1.435,11363.935,1165.981,-0.72,0.352
20.164,0.624,2.445,11665.401,1215.762,0.32,0.343
19.58,0.706,1.929,12334.793,1788.732,0.112,-0.128
6.223,0.848,1.025,11773.776,1939.626,0.252,-1.035
20.634,0.728,2.068,11717.223,1464.787,0.159,-0.074
16.366,0.748,1.935,11562.721,1405.018,0.665,0.111
17.243,0.69,2.255,11964.398,1390.766,0.197,0.83
11.936,0.816,1.564,11817.791,1496.271,0.117,-0.181
20.972,0.723,2.019,12110.186,1619.448,0.281,-0.123
16.307,0.771,1.76,12010.002,1560.306,0.246,0.285
14.612,0.61,2.549,12052.367,1745.779,0.566,-0.092
17.062,0.757,2.004,11983.726,1586.432,0.358,-0.277
19.135,0.614,2.719,11839.574,1625.157,0.473,0.687
12.725,0.729,1.976,11373.071,1273.701,-0.28,-0.002
14.636,0.82,1.645,11971.164,1434.993,-0.197,0.517
15.474,0.764,2.004,11890.341,1384.038,0.133,0.123
11.677,0.808,1.666,11828.714,1322.889,-0.249,-0.39
15.092,0.655,2.518,11991.958,1319.368,0.094,-0.421
18.478,0.649,2.385,12032.903,1601.923,0.125,-0.647
6.419,0.74,1.407,11722.135,2334.233,0.35,-0.953
17.601,0.719,1.917,11999.279,1547.507,-0.626,0.425
23.662,0.702,2.198,11837.583,1614.828,0.451,0.011
10.829,0.725,1.966,12230.45,1615.814,0.153,-0.686
22.511,0.686,2.053,12244.968,1957.27,0.175,-0.594
14.19,0.677,2.416,11995.856,1348.571,0.23,0.137
13.245,0.78,1.591,11920.038,1424.59,0.334,0.773
19.899,0.719,2.206,12162.858,1848.116,0.01,0.077
18.042,0.803,1.61,12249.578,1723.016,0.222,-0.389
7.252,0.825,1.356,11913.201,1596.74,0.344,-0.773
14.088,0.728,1.816,11664.699,1519.522,0.519,0.158
20.742,0.697,2.337,12322.833,1271.807,0.563,0.515
22.496,0.755,1.899,12097.028,1606.552,0.08,-0.355
11.29,0.794,1.129,12327.389,1905.568,-0.024,-0.3
18.62,0.677,2.245,12045.636,1553.009,0.219,-0.432
17.243,0.81,1.612,12306.219,1446.068,0.565,0.467
13.495,0.734,2.103,11962.066,1375.617,0.362,0.002
20.418,0.618,2.396,11543.785,1213.935,-0.361,0.107
20.139,0.647,2.1,12194.632,1344.697,0.202,0.272
15.587,0.813,1.624,12290.09,1775.207,0.326,-0.734
13.749,0.775,1.699,12004.425,1307.262,0.492,0.231
20.056,0.785,1.77,12106.638,1908.198,0.219,-0.46
18.654,0.754,1.726,12118.099,1502.832,0.447,0.217
16.332,0.736,1.915,12044.31,2023.498,0.46,-0.394
20.658,0.782,1.618,11745.829,1631.156,0.385,0.022
16.018,0.692,2.142,11927.546,1306.052,-0.226,0.099
18.155,0.708,2.138,11977.913,1422.523,0.628,0.424
14.754,0.679,2.113,11910.486,1321.3,0.644,0.233
6.061,0.798,1.046,14310.576,2117.453,-1.032,0.431
19.757,0.761,1.743,11937.872,1584.067,0.368,-0.137
15.891,0.79,1.786,12444.09,1926.524,0.385,-0.687
27.567,0.819,1.635,12437.279,1643.992,0.026,-0.773
15.028,0.736,2.169,12171.476,1614.535,0.331,-0.431
10.535,0.735,2.052,12516.518,1663.158,0.43,-0.505
22.187,0.768,1.62,12037.044,1459.469,0.387,-0.377
6.287,0.772,1.352,12292.67,1340.795,-0.447,-0.382
17.758,0.772,1.862,12004.014,1322.024,0.411,1.283
13.485,0.789,1.625,12068.33,1406.715,-0.136,-0.149
25.612,0.677,2.235,12728.519,1677.87,0.033,-0.331
16.983,0.662,2.082,11780.142,1126.228,0.412,-0.207
17.728,0.724,2.03,12108.295,1573.434,0.682,0.173
14.734,0.836,1.334,11950.07,1369.753,0.937,1.304
15.832,0.764,1.842,11920.443,1201.884,0.464,1.16
11.446,0.827,1.392,12438.808,1898.521,0.27,-0.885
13.539,0.808,1.592,12610.571,1705.868,-0.081,-0.505
21.496,0.757,1.56,12112.511,1681.613,0.097,-0.523
17.66,0.724,1.833,12490.251,1955.188,0.024,0.361
15.866,0.821,1.607,12325.509,1536.027,0.483,0.466
14.778,0.793,1.686,12764.18,1713.412,0.168,-0.771
9.697,0.776,1.754,12492.271,1222.492,0.427,0.455
13.911,0.777,1.742,12015.911,1139.694,-0.24,0.336
9.192,0.834,1.237,12257.083,1688.655,0.571,-0.201
18.204,0.645,2.427,12341.302,1766.25,-0.07,0.003
16.65,0.608,2.501,11823.272,1458.273,0.034,-0.072
15.763,0.634,2.34,12225.035,1302.19,0.338,-0.132
12.867,0.795,1.386,12012.676,1475.433,0.465,0.252
16.077,0.702,2.049,11630.583,1504.085,-0.395,-0.315
20.889,0.697,1.957,12627.334,1679.089,0.482,-0.2
17.787,0.704,2.074,11909.148,1454.912,0.542,0.414
12.461,0.697,1.883,12422.155,1658.501,0.204,-0.134
21.604,0.702,2.035,12551.135,1823.554,0.294,-0.776
13.034,0.756,1.865,12673.635,1896.907,-0.096,-0.615
13.622,0.8,1.417,12038.668,1274.06,-0.242,0.667
12.618,0.682,2.34,12548.431,2206.101,0.102,-0.803
6.38,0.73,1.306,12394.393,2206.01,0.575,-0.866
13.588,0.748,2.121,12391.053,1420.124,0.087,-0.524
22.275,0.683,2.271,13066.99,1936.485,-0.044,-0.854
8.477,0.809,1.528,12304.766,2796.549,0.141,-1.352
13.353,0.744,1.989,12157.856,1364.061,0.271,-0.229
19.169,0.788,1.531,12383.265,1633.383,0.098,-0.465
14.68,0.769,1.68,12456.539,1432.226,0.465,0.063
28.209,0.733,1.845,12694.181,1950.631,-0.332,-0.829
20.399,0.768,1.766,12182.348,1471.349,-0.002,0.01
15.989,0.622,2.645,11935.003,1013.505,-0.111,0.367
10.192,0.801,1.427,12802.759,1916.723,-0.288,-0.639
21.197,0.637,2.529,11783.112,1548.57,0.358,0.211
13.289,0.808,1.446,12520.11,2168.879,0.104,-0.814
8.761,0.8,1.487,11722.223,1224.732,0.62,-2.531e-05
8.663,0.785,1.565,11942.373,847.199,-0.633,0.453
17.606,0.762,1.906,12471.633,1764.042,-0.071,-0.106
7.316,0.74,2.129,12956.815,1732.524,0.289,-0.711
7.12,0.786,1.451,12060.291,1036.431,-0.17,-0.172
6.796,0.777,1.582,13345.193,1676.654,0.015,-0.742
15.484,0.752,1.765,12056.009,1379.627,0.603,0.484
14.347,0.695,2.422,12185.066,1507.438,-0.028,-0.562
