Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
9.129,0.67,2.37,10870.287,1027.436,0.347,1.558
31.522,0.805,1.626,11541.288,851.729,-0.232,0.921
16.783,0.747,2.021,11014.165,908.139,0.127,0.428
28.881,0.653,2.113,11211.362,1149.21,0.325,0.596
29.738,0.698,1.96,11709.273,996.878,0.783,3.269
24.603,0.791,1.783,11064.231,991.102,0.16,0.144
13.088,0.759,1.418,11319.593,1070.173,0.058,0.615
20.467,0.862,1.42,11281.602,1059.695,0.21,-0.016
16.322,0.716,2.144,11210.521,781.583,0.058,0.493
16.601,0.819,1.683,11822.24,1137.308,0.537,0.238
12.872,0.784,1.777,11358.031,1190.353,0.864,1.098
20.551,0.792,1.68,11136.874,1100.453,0.973,2.957
21.58,0.775,1.813,11425.634,885.641,0.228,1.644
28.121,0.802,1.703,11584.519,920.88,0.246,0.914
32.1,0.861,1.369,11186.878,850.704,-0.266,0.506
27.504,0.792,1.787,11467.13,738.103,-0.402,1.131
22.761,0.798,1.748,11876.716,1075.535,-0.205,0.037
32.899,0.708,1.677,11841.672,1037.6,0.141,0.189
20.021,0.77,1.656,11233.564,769.644,-0.465,1.061
13.784,0.726,1.916,11281.839,1013.11,0.53,0.946
19.375,0.819,1.466,11594.296,774.448,-0.526,1.306
36.387,0.776,1.603,11569.571,821.224,-0.562,1.013
29.028,0.755,1.947,11656.625,1124.556,-0.26,0.357
19.473,0.758,2.042,11144.993,928.071,0.4,0.003
31.022,0.83,1.228,11878.316,1132.957,0.364,1.111
20.266,0.762,1.928,11563.46,898.408,-0.547,0.238
24.5,0.797,1.797,11862.172,896.412,0.03,0.576
23.579,0.84,1.495,11815.628,880.071,0.013,0.69
32.232,0.789,1.694,11749.354,907.382,-0.068,2.717
28.699,0.793,1.756,11522.603,939.772,0.101,0.804
27.068,0.81,1.611,11680.789,780.035,-0.627,0.858
9.869,0.725,1.624,11636.844,1166.713,0.563,1.931
11.657,0.739,1.996,11834.686,798.923,0.065,-0.302
25.681,0.88,1.249,11314.296,1040.036,0.317,0.683
22.658,0.785,1.593,11413.88,906.535,-0.267,0.097
21.977,0.812,1.574,11214.078,882.825,-0.068,0.931
26.632,0.707,1.88,10989.777,1101.961,0.192,1.07
15.063,0.845,1.493,11913.169,698.368,-0.417,0.652
32.399,0.741,2.015,11851.751,946.894,0.47,1.261
15.68,0.733,2.088,11474.282,903.464,-0.504,1.537
7.032,0.831,1.437,12010.586,1040.832,-0.243,-0.211
7.164,0.826,1.625,11746.429,842.591,-0.012,-0.457
18.434,0.695,1.785,11015.09,1168.94,0.542,0.54
16.9,0.723,2.135,11375.611,988.423,-0.071,0.938
27.705,0.793,1.718,11825.031,769.331,-0.38,0.366
25.671,0.81,1.738,11951.104,892.011,0.085,0.275
13.774,0.741,1.801,11806.187,1104.342,-0.23,0.097
12.059,0.797,1.81,11486.672,880.392,-0.16,0.442
16.533,0.735,1.845,11200.303,827.301,-0.47,0.935
17.336,0.817,1.658,10790.21,883.956,-0.311,-0.097
32.056,0.816,1.559,11265.021,1295.823,-0.043,0.115
27.43,0.721,1.784,11413.543,1305.956,0.994,2.852
29.523,0.772,1.902,11760.383,1011.325,0.608,2.092
27.185,0.811,1.685,11950.734,912.204,-0.618,0.723
24.696,0.823,1.551,11394.874,917.107,-0.198,1.182
14.088,0.713,2.069,11570.525,1653.137,0.099,-0.237
25.598,0.852,1.454,11797.786,837.376,0.277,0.688
31.233,0.86,1.294,11381.249,985.209,0.177,0.789
17.508,0.747,1.675,11557.084,1658.593,-0.507,-0.211
15.95,0.726,2.049,11799.199,1225.415,-0.05,-0.007
31.63,0.787,1.681,11579.925,974.533,-0.043,1.094
10.422,0.715,2.226,11055.83,818.784,0.644,0.876
7.066,0.803,1.456,11541.076,1003.741,0.44,-0.327
25.823,0.828,1.533,11476.885,1135.017,0.092,0.584
23.701,0.752,1.94,11803.026,934.952,-0.337,0.466
25.838,0.793,1.732,11658.747,854.447,0.053,-0.146
28.675,0.835,1.566,11309.382,871.31,-0.664,0.297
19.174,0.849,1.526,11374.1,987.741,-0.092,-0.187
20.433,0.76,1.849,11344.351,844.948,-0.084,0.576
26.426,0.787,1.75,11672.319,1016.07,0.102,-0.033
30.733,0.701,2.189,11846.438,954.128,0.505,2.268
16.449,0.744,1.872,11238.402,1147.179,0.563,2.387
23.226,0.874,1.251,12205.82,898.814,0.087,-0.117
16.729,0.873,1.332,11761.163,807.983,0.031,0.916
30.346,0.781,1.509,12057.194,971.042,0.219,1.011
11.525,0.823,1.282,10917.932,1141.016,0.637,2.096
26.583,0.823,1.471,11447.077,840.61,-0.045,0.513
28.249,0.805,1.678,11755.115,812.763,-0.119,1.046
35.942,0.767,1.798,11496.842,874.971,0.138,0.447
23.368,0.776,1.865,11456.422,929.589,0.013,1.285
24.921,0.858,1.427,11287.578,972.373,-0.123,0.221
21.683,0.816,1.618,11439.113,886.356,0.027,1.418
22.109,0.797,1.588,11396.636,957.762,0.035,1.029
26.323,0.753,1.568,11623.649,911.106,0.459,1.278
13.833,0.784,1.648,11217.723,1670.051,0.046,-0.966
14.141,0.831,1.475,11724.019,951.52,0.32,1.573
32.164,0.794,1.819,12069.168,854.217,-0.082,0.768
13.681,0.818,1.745,11120.331,975.911,0.642,1.025
25.24,0.825,1.567,11412.51,859.589,-0.251,0.084
22.153,0.744,2.091,11788.893,909.708,-0.36,0.333
38.073,0.818,1.465,11832.139,765.011,-0.319,2.451
21.594,0.764,1.912,11726.967,981.211,-0.048,-0.43
17.219,0.763,1.869,12340.173,1150.152,0.502,0.932
27.161,0.813,1.62,11748.501,902.514,0.305,0.775
22.089,0.808,1.687,11685.206,1137.156,0.258,0.529
25.196,0.821,1.623,12022.58,895.741,-0.213,0.187
14.21,0.775,1.727,11315.948,1141.963,-0.575,0.782
22.403,0.75,1.787,11880.278,832.482,0.419,1.124
18.414,0.803,1.52,11311.166,1416.64,-0.382,0.041
29.16,0.805,1.689,11826.026,889.925,-0.131,0.133
27.876,0.667,2.135,11370.934,1049.982,0.17,0.806
21.638,0.727,1.985,11499.896,1058.366,0.096,0.336
9.256,0.801,1.799,10993.656,917.444,0.19,-0.272
34.173,0.647,1.975,11879.566,820.934,0.142,2.06
29.371,0.805,1.519,11588.081,845.472,-0.179,0.864
16.44,0.8,1.743,11399.595,1304.075,0.312,0.57
22.569,0.74,1.895,11468.112,1589.906,-0.575,0.512
21.168,0.704,1.667,11378.899,995.899,0.167,2.878
18.429,0.796,1.676,11743.102,918.14,-0.014,0.432
11.466,0.746,2.008,11392.254,1167.398,-0.501,1.066
26.632,0.798,1.69,12007.183,1003.884,-0.165,0.267
23.025,0.794,1.453,11606.931,854.255,-0.078,0.487
24.118,0.788,1.788,11938.362,818.934,0.0005187,0.367
20.801,0.723,2.194,11860.739,805.624,-0.516,-0.354
26.406,0.748,1.825,11781.649,842.975,-0.032,0.921
14.656,0.702,2.267,11802.245,964.368,0.453,0.289
18.684,0.816,1.471,12247.415,1001.307,-0.047,0.144
23.79,0.783,1.713,11314.822,1154.062,0.345,1.51
24.51,0.85,1.517,11483.147,874.66,0.25,1.661
26.529,0.755,1.714,11559.455,843.655,0.513,0.708
32.835,0.719,2.034,11454.894,1008.439,0.006,-0.247
30.816,0.848,1.547,11764.666,1001.092,0.586,1.657
24.578,0.716,2.071,11441.303,927.895,0.402,1.847
26.279,0.766,1.803,11558.21,933.685,-0.24,0.529
25.113,0.848,1.429,11244.491,968.347,-0.064,2.264
23.765,0.819,1.511,11781.678,940.921,0.237,0.919
12.079,0.844,1.511,11231.334,758.824,-0.725,0.471
7.865,0.72,1.483,11450.921,1270.297,0.229,-0.418
26.205,0.735,1.721,11545.67,1245.247,-0.148,0.548
24.877,0.845,1.361,11858.355,872.29,-0.164,0.972
24.716,0.836,1.556,11831.434,947.556,-0.577,0.629
20.796,0.791,1.694,11729.026,997.136,0.24,-0.08
14.725,0.799,1.703,11646.528,1114.782,0.379,0.125
24.108,0.789,1.74,11429.86,990.159,0.091,0.391
25.083,0.77,1.865,11948.245,1196.437,-0.178,0.256
9.555,0.798,1.661,11847.696,1233.722,0.437,1.418
18.664,0.694,2.128,11649.972,1036.823,0.484,0.409
12.97,0.807,1.653,11295.59,817.572,-0.354,-0.029
27.249,0.844,1.543,11767.09,1005.384,0.235,1.816
28.538,0.852,1.473,11618.49,866.604,0.409,2.46
32.938,0.862,1.345,11971.13,718.102,-0.998,2.926
21.589,0.765,1.863,11812.511,1065.232,0.871,1.363
32.036,0.685,1.793,11610.029,1086.924,0.086,0.686
21.085,0.791,1.65,11499.423,928.677,-0.126,-0.336
27.269,0.842,1.536,11787.601,1138.771,0.417,1.116
33.134,0.793,1.301,11688.669,907.899,0.26,0.964
22.089,0.713,2.124,11551.234,914.186,-0.309,0.348
9.207,0.764,1.194,11268.493,1022.25,0.718,2.916
23.01,0.729,1.946,11705.88,986.382,-0.544,0.223
21.653,0.785,1.669,11603.419,998.407,-0.322,0.441
24.26,0.792,1.724,11670.886,974.312,-0.412,3.49
20.845,0.687,1.993,11814.493,1017.441,0.017,0.493
23.045,0.856,1.406,11926.007,1136.388,0.759,1.201
17.665,0.766,1.812,11677.361,1007.803,0.417,1.553
19.375,0.787,1.751,11532.747,821.485,-0.122,0.691
7.771,0.845,1.563,11051.789,956.319,0.355,-0.38
26.597,0.829,1.512,11982.57,738.845,-0.376,1.832
21.962,0.802,1.647,11423.522,1092.171,0.043,0.4
28.699,0.803,1.465,11788.379,934.074,0.191,1.297
25.47,0.764,1.251,12176.69,1026.281,0.521,0.939
17.184,0.805,1.605,11981.679,970.108,-0.567,0.425
20.707,0.837,1.237,11947.813,1313.282,-0.411,0.104
26.881,0.809,1.612,11901.291,922.803,-0.243,1.132
30.037,0.749,1.736,11910.006,864.959,-0.254,1.336
26.798,0.825,1.435,11615.926,898.256,-0.227,-0.049
25.353,0.825,1.481,11612.539,853.816,-0.075,1.16
31.571,0.799,1.745,11771.427,931.355,0.01,0.684
14.342,0.806,1.575,11418.878,929.259,0.122,0.597
7.223,0.762,1.847,11812.662,1503.083,0.539,0.581
7.301,0.838,1.518,11611.417,995.995,-0.293,0.734
32.227,0.86,1.289,11796.921,919.264,0.019,0.646
31.968,0.861,1.378,11747.902,837.969,-1.284,2.64
27.641,0.815,1.625,12192.757,821.864,-0.15,0.309
22.408,0.836,1.396,11419.669,933.183,-0.147,0.678
22.697,0.814,1.602,12108.668,898.04,0.249,1.605
23.878,0.8,1.786,12024.419,850.596,-0.212,1.104
30.728,0.817,1.628,11773.129,924.537,0.254,1.742
29.645,0.79,1.31,11798.527,909.008,0.012,0.718
23.902,0.828,1.672,11867.232,933.71,-0.604,1.747
23.466,0.784,1.926,12168.169,789.666,-0.373,0.943
27.117,0.868,1.394,11934.924,870.669,-0.253,0.095
22.403,0.744,2.006,11967.38,895.044,-0.266,1.186
27.597,0.841,1.56,11763.651,954.447,-0.442,1.765
22.011,0.806,1.491,11632.016,1166.937,-0.161,0.991
35.888,0.815,1.487,11862.254,944.082,-0.376,1.263
26.102,0.788,1.781,11993.318,977.046,-0.303,0.98
17.689,0.844,1.313,12131.231,1056.138,0.104,0.072
19.566,0.78,1.854,11875.896,832.4,-0.101,0.277
21.144,0.841,1.43,11813.94,962.277,0.248,-0.04
26.69,0.749,1.979,12003.26,1093.44,-0.255,-0.024
16.665,0.802,1.692,11818.957,936.497,-0.019,0.544
21.124,0.766,1.512,12423.054,1218.746,0.601,0.154
14.083,0.759,2.027,11298.92,1074.908,-0.104,0.391
26.632,0.839,1.482,11905.134,967.743,-0.105,1.529
26.004,0.773,1.501,11758.168,833.074,0.089,-0.264
8.506,0.84,1.211,11845.469,1010.805,-0.45,0.482
25.794,0.819,1.541,11948.879,1023.812,0.068,1.722
11.138,0.749,1.252,11836.769,793.999,-1,2.067
24.26,0.711,1.765,11958.428,913.382,0.017,1.795
23.491,0.766,1.584,11879.414,905.372,-0.172,0.929
30.356,0.751,1.415,11951.95,874.325,0.308,1.442
26.421,0.786,1.688,11947.003,926.189,0.562,1.844
29.008,0.828,1.516,12029.368,864.789,-0.095,1.762
27.744,0.881,1.255,11818.211,885.349,-0.082,0.344
26.568,0.698,2.209,11933.134,946.579,-0.112,0.998
10.422,0.786,1.729,11801.791,871.651,-0.536,1.015
6.292,0.871,1.4,11724.708,792.335,-0.583,0.338
19.365,0.806,1.682,11907.193,929.774,-0.111,-0.084
23.75,0.835,1.579,12071.999,803.46,-0.597,1.364
18.13,0.841,1.521,11862.183,1003.688,-0.69,1.456
