Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
17.179,0.632,2.648,11483.159,1291.968,-0.244,-0.211,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.757,0.741,2.099,11986.423,1320.677,-0.342,0.07,8,26048.787,589,1425,265091,week8_A09_cluster_1
16.092,0.691,2.35,11768.747,1187.993,0.238,0.347,8,26048.787,589,1425,265091,week8_A09_cluster_1
7.6,0.904,1.151,11355.146,1149.743,-0.337,0.066,8,26048.787,589,1425,265091,week8_A09_cluster_1
11.162,0.686,2.438,11795.977,817.283,-0.191,-0.134,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.129,0.813,1.628,11507.755,1307.202,0.077,0.558,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.135,0.665,2.522,11570.238,1140.562,-0.094,0.905,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.609,0.75,1.994,11816.014,1178.612,0.835,1.903,8,26048.787,589,1425,265091,week8_A09_cluster_1
8.717,0.709,2.32,12809.578,1363.999,0.216,-0.037,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.692,0.747,1.859,11972.127,1361.414,0.172,0.277,8,26048.787,589,1425,265091,week8_A09_cluster_1
16.493,0.706,2.277,11595.553,1215.616,0.012,1.215,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.511,0.736,1.895,11788.858,1488.422,0.023,0.049,8,26048.787,589,1425,265091,week8_A09_cluster_1
10.055,0.649,2.613,12101.893,897.688,0.109,0.827,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.736,0.65,2.53,11640.722,1323.937,-0.1,-0.053,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.375,0.753,1.738,11678.026,1493.163,0.45,0.081,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.615,0.8,1.765,11848.393,1315.354,0.287,0.659,8,26048.787,589,1425,265091,week8_A09_cluster_1
22.05,0.767,2.06,11648.601,1275.016,-0.273,-0.073,8,26048.787,589,1425,265091,week8_A09_cluster_1
16.925,0.736,2.146,11232.872,988.527,-0.182,0.214,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.992,0.675,2.197,11614.53,1273.521,-0.171,-0.125,8,26048.787,589,1425,265091,week8_A09_cluster_1
17.949,0.686,2.191,11775.686,1490.984,0.104,-0.44,8,26048.787,589,1425,265091,week8_A09_cluster_1
26.078,0.78,1.72,11717.283,1557.622,0.345,-0.268,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.074,0.783,1.722,11465.61,1370.421,-0.059,-0.319,8,26048.787,589,1425,265091,week8_A09_cluster_1
19.933,0.714,2.09,11830.237,1376.53,-0.078,0.814,8,26048.787,589,1425,265091,week8_A09_cluster_1
14.308,0.795,1.789,12169.965,1566.145,0.647,0.021,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.457,0.781,1.866,11845.544,1220.071,0.213,-0.274,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.128,0.765,1.786,12047.162,1203.992,0.166,-0.161,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.046,0.636,2.728,11801.573,1322.918,0.006,-0.273,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.619,0.724,2.104,11804.943,1277.785,0.726,0.654,8,26048.787,589,1425,265091,week8_A09_cluster_1
17.689,0.616,1.76,11470.673,1447.937,0.26,-0.05,8,26048.787,589,1425,265091,week8_A09_cluster_1
20.747,0.799,1.798,11687.429,1312.186,-0.168,-0.315,8,26048.787,589,1425,265091,week8_A09_cluster_1
29.768,0.798,1.776,11820.588,1211.839,0.058,-0.393,8,26048.787,589,1425,265091,week8_A09_cluster_1
8.727,0.733,1.701,12103.606,1928.029,0.543,-0.711,8,26048.787,589,1425,265091,week8_A09_cluster_1
23.888,0.847,1.249,11748.324,1512.988,0.444,-0.141,8,26048.787,589,1425,265091,week8_A09_cluster_1
18.855,0.815,1.467,11944.466,1466.678,-0.029,-0.695,8,26048.787,589,1425,265091,week8_A09_cluster_1
12.039,0.72,2.274,11351.029,1038.966,-0.535,-0.177,8,26048.787,589,1425,265091,week8_A09_cluster_1
11.275,0.685,2.328,11386.481,1195.07,0.502,0.754,8,26048.787,589,1425,265091,week8_A09_cluster_1
21.634,0.777,1.804,11836.809,1195.096,-0.022,-0.565,8,26048.787,589,1425,265091,week8_A09_cluster_1
