Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
24.177,0.8,1.772,11438.567,777.037,0.005,1.423
21.942,0.884,1.224,11531.125,954.51,-0.104,1.734
30.762,0.867,1.219,11647.563,964.512,0.339,1.099
19.208,0.787,1.653,11823.335,1025.682,0.36,2.187
16.528,0.782,1.939,11042.251,826.125,-0.29,1.663
25.348,0.771,1.692,11266.391,684.973,-0.465,1.445
12.049,0.752,2.047,11820.86,691.592,0.704,2.67
28.445,0.825,1.574,11397.362,809.518,0.165,1.175
24.686,0.821,1.617,11561.541,720.751,-0.413,0.225
24.75,0.859,1.257,11772.325,911.685,-0.107,0.919
10.011,0.723,1.967,12255.271,819.811,0.479,1.297
23.52,0.871,1.332,11449.193,823.634,-0.349,0.19
37.363,0.794,1.46,11521.087,841.675,0.786,4.135
32.071,0.844,1.19,11621.075,695.998,-0.023,1.723
10.29,0.833,1.55,11138.13,994.058,0.133,1.905
30.38,0.735,1.666,11636.294,743.487,0.98,5.324
17.307,0.734,1.842,11842.412,965.727,0.312,-0.177
19.1,0.772,1.834,11703.523,877.245,-0.581,0.217
22.824,0.813,1.653,11472.345,1003.808,1.146,2.776
29.238,0.828,1.458,11570.549,836.387,0.43,0.991
18.689,0.763,1.91,11520.559,850.257,-0.281,2.111
24.412,0.85,1.259,11653.354,892.97,0.264,1.665
8.849,0.73,2.068,12170.044,674.84,-0.336,0.824
18.135,0.822,1.527,11379.993,740.564,-0.203,2.813
24.574,0.863,1.276,11297.147,1035.746,-0.696,0.681
22.065,0.811,1.513,11752.24,835.52,0.465,1.396
14.293,0.735,2.108,11552.142,874.592,-0.318,-0.112
19.87,0.763,1.803,11799.447,706.431,-0.151,2.147
27.592,0.784,1.633,11859.439,759.081,-0.234,1.806
27.46,0.865,1.243,11437.535,941.294,-0.149,1.328
31.12,0.849,1.372,11478.445,1140.54,0.511,0.975
18.057,0.797,1.553,11491.402,1041.901,0.359,1.588
15.033,0.832,1.493,11680.606,1177.559,0.617,1.118
29.449,0.789,1.624,11817.392,638.374,-0.206,0.892
23.589,0.708,1.719,11852.595,681.044,0.061,0.587
13.931,0.815,1.792,11305.543,759.483,-1.033,3.405
22.148,0.689,1.952,11664.368,799.393,-0.83,2.871
21.653,0.824,1.59,11431.452,763.657,0.106,1.218
22.403,0.793,1.489,11172.626,1188.313,0.21,0.843
21.168,0.811,1.445,11406.387,1200.467,-0.266,0.569
8.036,0.831,1.43,11597.324,770.317,-0.043,-0.062
30.733,0.764,1.601,11673.964,824.589,0.6,2.923
16.214,0.82,1.577,11897.607,1158.519,1.283,2.653
7.228,0.834,1.395,11365.036,1048.159,-0.119,-0.9
34.403,0.768,1.765,11533.643,869.228,0.343,0.763
23.589,0.787,1.615,11978.87,603.415,-0.227,0.966
21.908,0.789,1.672,11527.386,1000.597,0.519,0.679
33.09,0.727,1.797,11461,1029.708,0.593,3.37
23.775,0.821,1.408,11565.905,1073.54,-0.677,0.247
23.652,0.867,1.304,11737.48,1203.733,0.192,0.344
24.848,0.771,1.682,11455.308,761.23,-0.458,1.319
14.783,0.812,1.655,11228.794,855.576,-0.005,0.068
23.618,0.852,1.346,11812.067,949.554,-0.222,0.797
25.441,0.809,1.406,11658.067,796.042,-0.669,1.921
26.112,0.797,1.696,11979.919,813.352,0.32,2.145
30.899,0.801,1.428,11579.572,1016.054,0.897,1.878
25.852,0.836,1.521,11305.266,940.176,0.586,2.734
28.935,0.869,1.375,11468.31,844.497,0.337,1.019
30.096,0.832,1.484,11710.01,996.655,-0.393,1.241
10.373,0.841,1.48,11769.567,1386.216,0.296,0.079
25.196,0.818,1.599,11710.669,756.416,0.583,2.34
35.795,0.847,1.276,11540.922,982.478,0.898,2.415
32.57,0.815,1.501,11950.662,986.551,0.387,2.224
24.24,0.78,1.768,11423.004,1040.769,-0.8,0.611
6.208,0.851,1.249,11485.35,1216.57,0.417,-0.044
25.544,0.878,1.119,12032.411,991.765,0.817,1.909
14.641,0.705,2.082,11828.535,919.944,0.502,1.221
25.573,0.878,1.35,11368.909,744.592,-0.09,0.753
20.134,0.847,1.544,11569.143,789.905,0.675,3.467
20.703,0.803,1.45,11759.512,804.937,-0.464,2.6
22.437,0.852,1.53,11931.15,815.366,0.401,1.003
26.333,0.724,1.733,12205.395,1028.677,1.047,2.51
21.893,0.809,1.336,12094.8,947.565,0.523,0.826
25.122,0.831,1.486,11955.203,1377.243,-0.022,1.03
8.085,0.744,1.787,12173.797,1349.873,0.641,0.655
18.61,0.784,1.815,11449.022,628.771,-1.33,4.315
28.391,0.834,1.321,11993.874,1022.129,-0.164,0.761
9.589,0.777,1.974,11523.428,668.011,-0.615,2.77
21.482,0.719,1.86,11901.153,1037.277,-0.319,0.887
16.861,0.791,1.706,11621.223,650.261,-0.357,1.626
18.194,0.794,1.618,11577.701,778.465,0.029,0.297
23.647,0.72,1.664,11665.113,1110.226,-0.913,1.496
26.911,0.779,1.531,12116.816,1020.358,-0.043,1.432
23.711,0.842,1.607,11720.568,699.425,-0.189,1.121
25.034,0.882,1.283,11853.355,994.362,0.303,1.102
20.237,0.717,2.024,12155.903,1045.384,0.427,2.629
31.345,0.744,1.528,12150.082,1121.054,0.248,1.628
28.028,0.86,1.225,11720.96,768.087,0.23,1.095
25.176,0.715,1.393,12193.813,769.908,0.476,1.817
31.159,0.812,1.447,12125.267,921.743,-0.003,1.763
27.381,0.74,1.916,11913.192,762.355,-0.479,2.945
26.808,0.847,1.504,11736.094,828.876,-0.532,1.093
24.343,0.795,1.732,11572.428,784.498,0.044,1.113
10.011,0.811,1.707,11128.617,982.041,-0.137,1.379
24.76,0.886,1.26,11924.502,812.062,0.798,2.795
20.654,0.895,1.177,11794.369,967.558,0.364,0.475
20.585,0.857,1.563,12029.947,735.469,0.134,1.067
11.103,0.829,1.556,11536.397,984.08,-0.824,1.395
18.943,0.856,1.462,12215.365,738.065,0.922,3.928
30.64,0.859,1.321,11844.651,740.322,0.375,1.044
30.101,0.834,1.635,11981.267,849.787,0.41,2.072
23.358,0.8,1.628,12093.195,758.547,-0.237,1.753
14.813,0.629,1.97,11872.752,788.309,-0.501,0.888
18.997,0.797,1.802,12105.669,889.152,0.3,1.623
