Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
11.03,0.897,1.012,11376.243,867.859,0.099,0.054
9.251,0.873,1.103,11561.801,980.525,-0.704,0.975
7.669,0.905,1.221,12342.158,717.49,-0.161,0.532
19.551,0.893,1.207,11777.732,856.567,-0.398,1.051
27.729,0.818,1.178,12052.526,940.53,0.16,1
20.644,0.833,1.423,11741.502,980.569,-0.355,1.153
15.298,0.846,1.127,11707.95,966.731,-0.493,1.357
17.91,0.869,1.318,11503.041,848.129,0.165,0.626
21.491,0.827,1.456,12100.334,935.809,0.016,2.268
23.172,0.764,1.354,12210.953,776.256,-0.418,1.374
20.188,0.885,1.069,11513.062,1036.254,0.018,0.463
7.526,0.855,1.474,12158.801,779.472,0.28,-0.43
7.277,0.876,1.33,11824.903,760.717,0.583,0.786
9.065,0.873,1.254,11218.842,937.37,0.234,0.535
10.976,0.859,1.322,11824.06,943.745,-0.441,1.336
10.398,0.811,1.53,11472.106,1146.375,0.401,0.698
9.143,0.893,1.139,12196.048,809.251,0.106,1.079
16.489,0.865,1.289,11865.941,898.631,-0.525,0.825
21.751,0.84,1.399,12119.056,1024.887,-0.047,1.404
12.774,0.884,1.27,11974.55,882.107,0.345,2.525
9.54,0.788,1.5,11705.887,864.594,-0.596,2.382
9.08,0.893,1.072,11226.452,863.011,-0.668,0.196
23.02,0.757,1.472,11763.432,1205.344,-0.289,0.598
7.247,0.863,1.343,12098.055,778.078,-0.015,-0.771
25.686,0.849,1.285,12092.12,928.818,0.124,0.614
18.694,0.794,1.211,12034.506,1046.212,0.115,1.228
16.376,0.841,1.379,11745.327,896.106,-0.229,0.419
13.558,0.857,1.371,11565.14,878.596,-0.718,1.636
6.532,0.865,1.361,11435.206,848.26,-0.206,-0.595
23.589,0.72,1.657,12203.663,973.931,0.453,1.812
22.03,0.841,1.279,11568.129,984.941,-0.462,1.485
21.055,0.833,1.363,12297.492,1374.43,0.17,1.161
8.747,0.899,1.025,11400.214,1096.866,-0.17,-0.262
15.17,0.853,1.145,11427.992,1034.12,-0.125,0.502
12.622,0.869,1.365,11685.576,953.841,-0.473,0.659
8.477,0.888,1.207,11840.848,880.466,-0.145,0.499
20.115,0.877,1.244,12118.072,856.029,-0.514,0.362
21.202,0.859,1.408,11875.674,1038.312,0.314,0.384
22.168,0.807,1.336,12031.927,1058.681,-0.539,1.223
12.206,0.898,1.171,11894.884,938.815,-0.437,-0.057
25.627,0.651,1.386,11826.932,989.305,-0.313,0.675
19.233,0.803,1.488,11651.785,1125.172,-0.115,1.162
6.86,0.884,1.231,12328.287,803.959,-0.371,0.494
25.99,0.754,1.519,11760.08,1432.356,-0.616,0.871
25.549,0.821,1.583,12296.954,1154.333,0.1,0.629
11.78,0.885,1.222,11493.172,1133.537,0.053,0.801
21.477,0.719,1.291,11612.641,1106.822,-0.052,1.093
11.04,0.813,1.326,12104.542,1064.541,0.426,0.678
11.01,0.849,1.252,11699.508,936.565,-0.502,1.837
6.938,0.878,1.266,12632.027,885.136,-0.313,1.362
11.211,0.901,1.2,11654.247,1196.472,0.672,2.599
9.952,0.863,1.218,12105.068,974.696,0.413,1.14
11.025,0.827,1.364,11519.728,857.796,-0.218,0.531
24.147,0.801,1.649,11752.502,1048.397,-0.219,0.319
17.439,0.859,1.32,11689.915,995.355,-0.614,0.599
22.447,0.811,1.557,11701.88,1094.197,-0.332,2.22
16.616,0.879,1.206,12136.109,1111.597,-0.102,0.817
22.32,0.816,1.24,12067.013,1033.769,0.535,1.168
8.947,0.916,1.14,11619.104,774.521,-0.684,0.635
21.369,0.876,1.28,11632.752,1008.495,-0.249,0.509
10.226,0.856,1.252,11411.939,972.999,-0.751,0.659
9.467,0.836,1.34,12055.619,1058.017,-0.012,1.325
10.672,0.896,1.121,11398.443,855.591,0.142,0.094
9.599,0.879,1.17,12039.321,804.514,-0.519,0.144
14.328,0.864,1.207,11728.6,902.908,-0.264,0.183
7.11,0.838,1.128,11495.207,1398.808,-0.389,-0.4
9.197,0.853,1.484,11505.842,1166.513,-0.339,0.927
18.478,0.806,1.272,11731.677,1019.484,-0.431,1.236
13.642,0.906,1.149,11684.258,855.406,0.13,0.929
8.987,0.9,1.128,11952.703,870.485,-0.253,0.602
15.979,0.892,1.192,11527.67,1026.408,0.245,1.543
7.056,0.846,1.398,11983.449,945.798,-0.271,0.683
11.549,0.909,1.115,11639.118,935.099,0.137,-0.225
9.486,0.872,1.362,11436.177,918.145,0.191,0.073
22.187,0.848,1.35,12171.387,958.065,0.118,0.997
11.853,0.897,1.039,12403.145,1191.084,0.33,0.738
13.96,0.897,1.205,12170.701,1207.539,0.143,0.034
16.572,0.874,1.323,12291.765,986.568,-0.356,0.726
10.584,0.844,1.464,12191.032,1116.416,0.211,0.727
