Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
23.373,0.749,1.836,11741.961,819.657,0.013,1.039,16,2987.246,88,161,365072,week16_A07_cluster_2
10.319,0.792,1.647,12195.116,1233.488,0.565,0.968,16,2987.246,88,161,365072,week16_A07_cluster_2
15.513,0.628,2.159,11825.088,906.278,-0.594,1.432,16,2987.246,88,161,365072,week16_A07_cluster_2
15.063,0.654,2.571,11808.853,735.043,-0.623,0.589,16,2987.246,88,161,365072,week16_A07_cluster_2
22.084,0.784,1.819,11846.249,1107.987,-0.246,0.789,16,2987.246,88,161,365072,week16_A07_cluster_2
27.523,0.688,2.124,11897.921,941.404,0.095,0.789,16,2987.246,88,161,365072,week16_A07_cluster_2
19.095,0.709,2.063,11664.581,940.959,-0.061,0.029,16,2987.246,88,161,365072,week16_A07_cluster_2
23.794,0.832,1.335,12022.451,1279.083,0.264,0.34,16,2987.246,88,161,365072,week16_A07_cluster_2
21.129,0.732,2.105,11756.25,1128.979,-0.212,0.049,16,2987.246,88,161,365072,week16_A07_cluster_2
21.242,0.699,2.31,11622.474,861.731,-0.202,0.085,16,2987.246,88,161,365072,week16_A07_cluster_2
20.183,0.775,1.839,11850.985,1073.456,0.683,1.383,16,2987.246,88,161,365072,week16_A07_cluster_2
21.33,0.746,1.487,11954.115,1200.179,0.279,0.783,16,2987.246,88,161,365072,week16_A07_cluster_2
27.347,0.787,1.403,12068.324,1226.654,-0.294,0.618,16,2987.246,88,161,365072,week16_A07_cluster_2
17.772,0.67,2.503,11827.444,1123.086,1.101,2.288,16,2987.246,88,161,365072,week16_A07_cluster_2
24.623,0.773,1.867,12095.08,1120.379,0.097,0.235,16,2987.246,88,161,365072,week16_A07_cluster_2
18.576,0.845,1.278,11562.514,1178.904,0.593,0.838,16,2987.246,88,161,365072,week16_A07_cluster_2
14.274,0.727,1.954,11911.001,1087.419,0.666,0.951,16,2987.246,88,161,365072,week16_A07_cluster_2
32.953,0.793,1.253,12171.691,1077.977,-0.104,0.644,16,2987.246,88,161,365072,week16_A07_cluster_2
15.455,0.772,1.666,12523.544,1502.827,0.45,0.077,16,2987.246,88,161,365072,week16_A07_cluster_2
6.899,0.742,1.973,12303.998,1553.005,-0.089,-0.355,16,2987.246,88,161,365072,week16_A07_cluster_2
14.896,0.675,1.889,11957.89,864.792,-0.31,0.279,16,2987.246,88,161,365072,week16_A07_cluster_2
22.584,0.666,2.328,11934.15,1154.955,-0.093,1.686,16,2987.246,88,161,365072,week16_A07_cluster_2
19.174,0.767,1.683,12025.48,1234.906,0.157,0.624,16,2987.246,88,161,365072,week16_A07_cluster_2
24.177,0.796,1.711,11633.278,1239.875,0.275,0.745,16,2987.246,88,161,365072,week16_A07_cluster_2
14.876,0.754,1.775,12047.719,1253.753,0.609,1.19,16,2987.246,88,161,365072,week16_A07_cluster_2
23.839,0.818,1.628,11742.461,1105.411,0.782,3.009,16,2987.246,88,161,365072,week16_A07_cluster_2
23.27,0.745,1.529,12318.589,1220.236,0.224,0.186,16,2987.246,88,161,365072,week16_A07_cluster_2
20.007,0.8,1.694,12136.137,1439.282,0.335,-0.373,16,2987.246,88,161,365072,week16_A07_cluster_2
11.706,0.766,1.241,12227.04,2361.24,0.431,-0.894,16,2987.246,88,161,365072,week16_A07_cluster_2
21.722,0.759,1.942,11635.528,1134.456,0.16,-0.092,16,2987.246,88,161,365072,week16_A07_cluster_2
30.341,0.705,2.165,12230.823,1266.034,0.705,0.723,16,2987.246,88,161,365072,week16_A07_cluster_2
20.09,0.76,1.922,11664.916,994.296,-0.211,0.292,16,2987.246,88,161,365072,week16_A07_cluster_2
10.55,0.791,1.825,12102.583,1009.902,-0.117,1.818,16,2987.246,88,161,365072,week16_A07_cluster_2
14.146,0.799,1.707,11823.683,975.651,0.293,2.247,16,2987.246,88,161,365072,week16_A07_cluster_2
12.632,0.705,2.26,11837.193,1951.506,0.516,-0.152,16,2987.246,88,161,365072,week16_A07_cluster_2
19.282,0.773,1.561,12225.741,1288.769,0.19,0.72,16,2987.246,88,161,365072,week16_A07_cluster_2
21.246,0.807,1.748,12102.924,960.672,-0.416,-0.275,16,2987.246,88,161,365072,week16_A07_cluster_2
7.33,0.744,1.623,11223.294,1437.216,-0.812,0.974,16,2987.246,88,161,365072,week16_A07_cluster_2
6.703,0.817,1.342,12086.004,2018.141,0.442,-0.345,16,2987.246,88,161,365072,week16_A07_cluster_2
19.737,0.771,1.703,12762.754,2026.03,0.113,-0.749,16,2987.246,88,161,365072,week16_A07_cluster_2
16.92,0.762,1.859,11857.483,1091.115,-0.505,-0.101,16,2987.246,88,161,365072,week16_A07_cluster_2
9.06,0.743,1.643,12780.706,2446.64,0.074,-1.167,16,2987.246,88,161,365072,week16_A07_cluster_2
20.948,0.741,1.931,12121.629,978.816,0.28,2.153,16,2987.246,88,161,365072,week16_A07_cluster_2
14.205,0.755,1.957,11899.368,1184.505,0.698,1.665,16,2987.246,88,161,365072,week16_A07_cluster_2
17.767,0.673,2.497,12349.907,910.627,0.204,1.535,16,2987.246,88,161,365072,week16_A07_cluster_2
13.073,0.76,1.664,12909.816,1644.56,0.318,-0.523,16,2987.246,88,161,365072,week16_A07_cluster_2
13.965,0.74,2.081,12232.165,1328.637,0.366,0.552,16,2987.246,88,161,365072,week16_A07_cluster_2
18.439,0.754,2.041,11709.444,747.897,-0.673,2.418,16,2987.246,88,161,365072,week16_A07_cluster_2
12.833,0.793,1.346,12370.209,1767.661,0.42,-0.113,16,2987.246,88,161,365072,week16_A07_cluster_2
20.433,0.722,2.275,11990.758,1100.345,0.283,0.195,16,2987.246,88,161,365072,week16_A07_cluster_2
11.902,0.853,1.35,11830.987,1183.275,0.287,0.764,16,2987.246,88,161,365072,week16_A07_cluster_2
12.27,0.8,1.53,12015.157,1159.608,-0.456,0.673,16,2987.246,88,161,365072,week16_A07_cluster_2
9.756,0.808,1.595,11623.674,925.3,-0.669,0.952,16,2987.246,88,161,365072,week16_A07_cluster_2
18.894,0.72,2.121,12357.626,1280.733,0.386,0.267,16,2987.246,88,161,365072,week16_A07_cluster_2
25.034,0.81,1.715,12108.607,1167.43,0.562,0.901,16,2987.246,88,161,365072,week16_A07_cluster_2
13.367,0.801,1.022,12129.459,1811.819,0.776,-0.089,16,2987.246,88,161,365072,week16_A07_cluster_2
26.053,0.726,2.105,12302.341,994.357,0.15,1.092,16,2987.246,88,161,365072,week16_A07_cluster_2
20.668,0.667,2.371,12404.782,982.166,-0.215,-0.506,16,2987.246,88,161,365072,week16_A07_cluster_2
