Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
11.437,0.865,1.307,10733.684,989.485,-0.51,0.364,0,13908.42,402,943,167031,week0_C03_cluster_1
19.463,0.893,1.322,10925.329,1210.217,-0.201,0.501,0,13908.42,402,943,167031,week0_C03_cluster_1
11.446,0.898,1.052,10864.191,1055.942,-0.161,-0.356,0,13908.42,402,943,167031,week0_C03_cluster_1
8.943,0.883,1.252,10930.622,872.235,-0.489,-0.04,0,13908.42,402,943,167031,week0_C03_cluster_1
15.479,0.878,1.101,10846.217,1294.784,0.034,1.339,0,13908.42,402,943,167031,week0_C03_cluster_1
17.454,0.833,1.258,10861.147,1038.409,-0.673,0.635,0,13908.42,402,943,167031,week0_C03_cluster_1
10.457,0.905,1.103,10942.734,1166.411,-0.496,2.268,0,13908.42,402,943,167031,week0_C03_cluster_1
20.178,0.866,1.136,10928.395,1303.263,0.121,0.709,0,13908.42,402,943,167031,week0_C03_cluster_1
14.563,0.904,1.184,10885.963,1124.32,-0.356,-0.308,0,13908.42,402,943,167031,week0_C03_cluster_1
9.555,0.889,1.225,11140.295,957.765,-0.853,1.469,0,13908.42,402,943,167031,week0_C03_cluster_1
23.143,0.777,1.497,10993.285,1033.008,-0.331,0.52,0,13908.42,402,943,167031,week0_C03_cluster_1
9.408,0.889,1.236,10802.634,751.312,-0.355,-0.174,0,13908.42,402,943,167031,week0_C03_cluster_1
18.723,0.887,1.289,10828.625,1272.459,-0.247,0.234,0,13908.42,402,943,167031,week0_C03_cluster_1
7.242,0.891,1.248,11184.437,737.294,-0.695,0.487,0,13908.42,402,943,167031,week0_C03_cluster_1
6.223,0.879,1.276,10592.604,1095.315,-0.394,0.689,0,13908.42,402,943,167031,week0_C03_cluster_1
20.776,0.853,1.271,11153.027,1466.37,0.024,0.636,0,13908.42,402,943,167031,week0_C03_cluster_1
15.999,0.898,1.124,11497.114,1133.963,-0.194,-0.048,0,13908.42,402,943,167031,week0_C03_cluster_1
21.197,0.859,1.366,11064.96,972.717,-0.117,0.205,0,13908.42,402,943,167031,week0_C03_cluster_1
7.365,0.887,1.24,11393.154,855.509,0.434,0.271,0,13908.42,402,943,167031,week0_C03_cluster_1
9.731,0.915,1.12,11090.241,974.106,-0.475,0.774,0,13908.42,402,943,167031,week0_C03_cluster_1
