Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
19.884,0.845,1.342,11630.674,1083.33,0.437,0.658,24,6063.079,166,279,467032,week24_C03_cluster_2
17.405,0.843,1.467,11533.71,1137.882,0.302,0.493,24,6063.079,166,279,467032,week24_C03_cluster_2
25.642,0.753,1.655,11858.299,1122.25,-0.427,0.889,24,6063.079,166,279,467032,week24_C03_cluster_2
23.442,0.806,1.566,11766.722,877.091,-0.247,-0.137,24,6063.079,166,279,467032,week24_C03_cluster_2
19.639,0.842,1.578,12071.384,812.196,-0.215,0.536,24,6063.079,166,279,467032,week24_C03_cluster_2
27.401,0.798,1.684,12129.03,863.756,-0.448,1.81,24,6063.079,166,279,467032,week24_C03_cluster_2
20.82,0.865,1.307,11711.961,775.837,-0.675,1.516,24,6063.079,166,279,467032,week24_C03_cluster_2
27.42,0.688,1.715,11793.426,1023.976,0.048,1.068,24,6063.079,166,279,467032,week24_C03_cluster_2
22.707,0.684,2.079,11809.593,1100.738,1.156,3.511,24,6063.079,166,279,467032,week24_C03_cluster_2
18.826,0.755,1.842,11892.143,1199.403,-0.132,0.025,24,6063.079,166,279,467032,week24_C03_cluster_2
11.363,0.778,1.862,11456.376,1260.22,-0.015,0.69,24,6063.079,166,279,467032,week24_C03_cluster_2
36.319,0.867,1.317,12072.044,873.47,-0.537,1.198,24,6063.079,166,279,467032,week24_C03_cluster_2
26.039,0.79,1.861,11371.985,1062.402,-0.359,0.159,24,6063.079,166,279,467032,week24_C03_cluster_2
8.355,0.833,1.622,11219.117,1170.633,0.198,-0.407,24,6063.079,166,279,467032,week24_C03_cluster_2
26.171,0.799,1.552,11880.543,1132.377,0.335,0.806,24,6063.079,166,279,467032,week24_C03_cluster_2
22.432,0.846,1.365,11835.461,900.191,-0.298,1.323,24,6063.079,166,279,467032,week24_C03_cluster_2
22.128,0.838,1.537,12193.816,789.137,-0.377,0.922,24,6063.079,166,279,467032,week24_C03_cluster_2
20.737,0.822,1.468,12214.406,1229.003,0.189,1.026,24,6063.079,166,279,467032,week24_C03_cluster_2
23.633,0.793,1.677,11965.321,1072.66,0.401,0.95,24,6063.079,166,279,467032,week24_C03_cluster_2
28.268,0.8,1.712,12107.857,987.809,0.514,1.669,24,6063.079,166,279,467032,week24_C03_cluster_2
29.875,0.79,1.807,11596.117,972.929,-0.314,3.801,24,6063.079,166,279,467032,week24_C03_cluster_2
8.026,0.775,1.701,11563.528,1111.113,1.254,3.581,24,6063.079,166,279,467032,week24_C03_cluster_2
22.32,0.705,1.877,11997.894,1065.197,1.206,2.85,24,6063.079,166,279,467032,week24_C03_cluster_2
22.893,0.774,1.941,11839.895,860.651,-0.325,1.2,24,6063.079,166,279,467032,week24_C03_cluster_2
24.456,0.809,1.742,11639.553,990.048,-0.417,0.49,24,6063.079,166,279,467032,week24_C03_cluster_2
10.305,0.819,1.549,11949.829,1286.384,0.636,0.33,24,6063.079,166,279,467032,week24_C03_cluster_2
20.649,0.812,1.628,12084.189,1053.965,0.2,2.575,24,6063.079,166,279,467032,week24_C03_cluster_2
21.114,0.792,1.656,11985.536,1002.804,-0.394,1.027,24,6063.079,166,279,467032,week24_C03_cluster_2
28.391,0.76,1.969,11696.867,943.28,0.312,0.88,24,6063.079,166,279,467032,week24_C03_cluster_2
18.204,0.784,1.835,11825.559,896.037,0.023,0.342,24,6063.079,166,279,467032,week24_C03_cluster_2
32.139,0.824,1.382,12233.995,1141.779,0.087,-0.338,24,6063.079,166,279,467032,week24_C03_cluster_2
25.113,0.819,1.636,11583.902,1009.634,0.386,1.382,24,6063.079,166,279,467032,week24_C03_cluster_2
23.515,0.708,2.119,11703.875,1176.639,-0.117,0.518,24,6063.079,166,279,467032,week24_C03_cluster_2
26.362,0.742,1.707,11908.731,1006.474,0.714,1.252,24,6063.079,166,279,467032,week24_C03_cluster_2
22.908,0.869,1.414,12103.35,905.338,0.325,2.749,24,6063.079,166,279,467032,week24_C03_cluster_2
31.095,0.847,1.358,11963.381,1046.61,-0.325,0.395,24,6063.079,166,279,467032,week24_C03_cluster_2
26.901,0.761,1.805,12009.724,926.543,-0.363,0.751,24,6063.079,166,279,467032,week24_C03_cluster_2
7.615,0.781,1.941,11238.784,1159.747,-0.104,-0.753,24,6063.079,166,279,467032,week24_C03_cluster_2
22.888,0.842,1.45,11749.149,1113.286,0.067,0.827,24,6063.079,166,279,467032,week24_C03_cluster_2
11.706,0.823,1.659,11708.746,943.686,0.338,0.708,24,6063.079,166,279,467032,week24_C03_cluster_2
22.952,0.799,1.706,12016.731,949.12,-0.065,0.884,24,6063.079,166,279,467032,week24_C03_cluster_2
23.182,0.814,1.71,11469.476,1060.749,-0.691,1.804,24,6063.079,166,279,467032,week24_C03_cluster_2
19.144,0.791,1.816,12120.092,810.146,-0.289,1.348,24,6063.079,166,279,467032,week24_C03_cluster_2
31.007,0.824,1.176,12075.914,1070.164,0.125,1.034,24,6063.079,166,279,467032,week24_C03_cluster_2
10.221,0.78,1.927,11603.666,902.329,-0.6,0.493,24,6063.079,166,279,467032,week24_C03_cluster_2
21.962,0.842,1.521,11614.651,1161.477,-0.2,0.19,24,6063.079,166,279,467032,week24_C03_cluster_2
9.736,0.805,1.59,12188.264,1563.068,0.724,0.136,24,6063.079,166,279,467032,week24_C03_cluster_2
26.318,0.768,1.632,11921.367,1120.959,0.275,0.593,24,6063.079,166,279,467032,week24_C03_cluster_2
25.304,0.827,1.473,12245.466,914.757,0.248,0.286,24,6063.079,166,279,467032,week24_C03_cluster_2
14.553,0.828,1.403,11948.742,1315.376,0.297,0.471,24,6063.079,166,279,467032,week24_C03_cluster_2
15.837,0.809,1.711,11761.164,860.43,0.123,0.149,24,6063.079,166,279,467032,week24_C03_cluster_2
27.048,0.708,2.208,11895.124,1044.869,-0.001,0.8,24,6063.079,166,279,467032,week24_C03_cluster_2
27.714,0.778,1.59,11853.634,1012.629,0.323,1.214,24,6063.079,166,279,467032,week24_C03_cluster_2
22.177,0.749,2.094,12066.57,778.499,0.655,2.953,24,6063.079,166,279,467032,week24_C03_cluster_2
25.735,0.775,1.671,11905.531,1033.142,-0.124,1.838,24,6063.079,166,279,467032,week24_C03_cluster_2
25.103,0.86,1.275,11946.735,1048.177,-0.044,-0.229,24,6063.079,166,279,467032,week24_C03_cluster_2
15.215,0.759,1.847,11925.497,1107.827,-0.432,0.745,24,6063.079,166,279,467032,week24_C03_cluster_2
24.108,0.865,1.278,11868.977,928.672,-0.512,2.462,24,6063.079,166,279,467032,week24_C03_cluster_2
27.244,0.733,2.088,11973.499,950.716,-0.028,0.423,24,6063.079,166,279,467032,week24_C03_cluster_2
21.712,0.793,1.763,11679.856,1084.439,0.29,1.407,24,6063.079,166,279,467032,week24_C03_cluster_2
6.105,0.832,1.6,11402.849,1297.118,-0.143,-0.739,24,6063.079,166,279,467032,week24_C03_cluster_2
13.49,0.798,1.644,11682.414,993.829,0.648,1.709,24,6063.079,166,279,467032,week24_C03_cluster_2
22.863,0.686,2.285,11920.705,853.976,-0.599,0.389,24,6063.079,166,279,467032,week24_C03_cluster_2
24.907,0.797,1.637,11887.872,952.884,-0.488,1.252,24,6063.079,166,279,467032,week24_C03_cluster_2
20.928,0.786,1.844,12038.266,902.618,0.1,0.689,24,6063.079,166,279,467032,week24_C03_cluster_2
23.246,0.817,1.516,11700.088,1057.956,-0.338,0.281,24,6063.079,166,279,467032,week24_C03_cluster_2
29.307,0.804,1.391,11784.051,1108.119,-0.157,1.355,24,6063.079,166,279,467032,week24_C03_cluster_2
25.068,0.819,1.683,12278.569,962.847,0.281,0.76,24,6063.079,166,279,467032,week24_C03_cluster_2
10.574,0.724,1.954,11532.394,1258.938,-0.209,-0.272,24,6063.079,166,279,467032,week24_C03_cluster_2
24.412,0.751,1.917,11699.446,907.098,-0.301,0.774,24,6063.079,166,279,467032,week24_C03_cluster_2
25.691,0.714,2.158,11846.332,997.237,0.28,2.226,24,6063.079,166,279,467032,week24_C03_cluster_2
27.881,0.822,1.52,12254.334,1041.808,0.491,1.221,24,6063.079,166,279,467032,week24_C03_cluster_2
6.517,0.735,1.705,12907.851,1132.702,0.946,0.3,24,6063.079,166,279,467032,week24_C03_cluster_2
24.186,0.778,1.837,12245.872,968.563,0.382,0.312,24,6063.079,166,279,467032,week24_C03_cluster_2
21.761,0.736,2.014,12081.653,901.091,-0.35,1.462,24,6063.079,166,279,467032,week24_C03_cluster_2
25.309,0.779,1.8,12033.543,985.541,-0.58,0.565,24,6063.079,166,279,467032,week24_C03_cluster_2
30.556,0.792,1.413,12409.526,1184.181,-0.047,-0.125,24,6063.079,166,279,467032,week24_C03_cluster_2
23.873,0.743,1.655,12246.266,1311.341,0.873,1.364,24,6063.079,166,279,467032,week24_C03_cluster_2
24.402,0.824,1.509,11965.157,1105.004,0.226,0.911,24,6063.079,166,279,467032,week24_C03_cluster_2
29.802,0.799,1.619,12191.642,888.441,0.428,1.851,24,6063.079,166,279,467032,week24_C03_cluster_2
19.36,0.845,1.497,12048.831,934.99,0.161,1.051,24,6063.079,166,279,467032,week24_C03_cluster_2
22.471,0.832,1.521,12070.156,1014.934,-0.37,1.729,24,6063.079,166,279,467032,week24_C03_cluster_2
20.698,0.779,1.842,11982.873,877.09,-0.207,0.218,24,6063.079,166,279,467032,week24_C03_cluster_2
16.371,0.75,2.1,12218.412,828.532,-0.477,0.705,24,6063.079,166,279,467032,week24_C03_cluster_2
22.359,0.749,1.695,12293.868,1310.644,0.055,0.169,24,6063.079,166,279,467032,week24_C03_cluster_2
26.249,0.85,1.421,12471.957,1138.51,0.805,1.682,24,6063.079,166,279,467032,week24_C03_cluster_2
33.8,0.738,1.766,12146.808,1068.836,0.061,1.153,24,6063.079,166,279,467032,week24_C03_cluster_2
30.596,0.851,1.342,12099.886,1082.592,-0.07,0.197,24,6063.079,166,279,467032,week24_C03_cluster_2
12.137,0.77,1.947,11622.563,851.585,-0.378,0.618,24,6063.079,166,279,467032,week24_C03_cluster_2
30.184,0.802,1.605,12031.701,1097.606,0.138,1.402,24,6063.079,166,279,467032,week24_C03_cluster_2
20.531,0.84,1.434,12625.654,1226.174,0.447,0.822,24,6063.079,166,279,467032,week24_C03_cluster_2
23.334,0.763,1.247,12093.576,1219.188,0.577,1.284,24,6063.079,166,279,467032,week24_C03_cluster_2
27.866,0.792,1.595,12454.277,1119.701,0.511,0.765,24,6063.079,166,279,467032,week24_C03_cluster_2
23.623,0.767,1.687,12202.48,908.22,-0.121,1.229,24,6063.079,166,279,467032,week24_C03_cluster_2
25.382,0.866,1.324,12076.784,1260.376,0.099,0.317,24,6063.079,166,279,467032,week24_C03_cluster_2
14.666,0.833,1.509,11913.916,1112.402,-0.221,0.005,24,6063.079,166,279,467032,week24_C03_cluster_2
19.375,0.74,1.945,12026.38,877.661,-0.294,-0.235,24,6063.079,166,279,467032,week24_C03_cluster_2
18.11,0.882,1.37,12124.894,1049.764,0.461,1.163,24,6063.079,166,279,467032,week24_C03_cluster_2
21.638,0.739,2.003,12292.462,925.481,0.508,1.096,24,6063.079,166,279,467032,week24_C03_cluster_2
16.704,0.817,1.701,12039.469,945.743,-0.558,0.257,24,6063.079,166,279,467032,week24_C03_cluster_2
26.627,0.827,1.591,12238.587,917.007,-0.437,1.925,24,6063.079,166,279,467032,week24_C03_cluster_2
34.472,0.867,1.325,12291.542,941.588,-0.721,1.484,24,6063.079,166,279,467032,week24_C03_cluster_2
12.613,0.79,1.548,11876.282,1307.672,-0.005,-0.083,24,6063.079,166,279,467032,week24_C03_cluster_2
16.934,0.736,2.14,12160.052,879.503,-1.078,1.926,24,6063.079,166,279,467032,week24_C03_cluster_2
25.313,0.807,1.672,12195.477,1140.344,-0.213,1.254,24,6063.079,166,279,467032,week24_C03_cluster_2
25.029,0.841,1.514,12353.778,894.291,-0.091,1.321,24,6063.079,166,279,467032,week24_C03_cluster_2
12.931,0.795,1.791,12177.549,1262.671,-0.618,-0.101,24,6063.079,166,279,467032,week24_C03_cluster_2
24.515,0.82,1.332,12310.603,998.98,-0.558,1.094,24,6063.079,166,279,467032,week24_C03_cluster_2
17.072,0.855,1.451,12417.763,1181.098,0.211,1.329,24,6063.079,166,279,467032,week24_C03_cluster_2
7.83,0.816,1.735,12302.357,918.786,-0.604,1.046,24,6063.079,166,279,467032,week24_C03_cluster_2
19.517,0.783,1.894,12292.351,927.892,-0.689,1.404,24,6063.079,166,279,467032,week24_C03_cluster_2
