Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
17.611,0.743,2.028,11467.087,861.228,0.395,0.254,24,5220.749,138,243,473092,week24_I09_cluster_2
10.442,0.815,1.749,11488.064,885.088,-0.303,1.539,24,5220.749,138,243,473092,week24_I09_cluster_2
21.144,0.814,1.578,11328.648,998.451,0.455,2.727,24,5220.749,138,243,473092,week24_I09_cluster_2
22.56,0.792,1.748,11233.762,832.597,-0.099,1.215,24,5220.749,138,243,473092,week24_I09_cluster_2
16.743,0.748,1.902,11545.783,895.313,-0.149,4.479,24,5220.749,138,243,473092,week24_I09_cluster_2
24.152,0.803,1.678,11422.995,784.614,-0.549,0.787,24,5220.749,138,243,473092,week24_I09_cluster_2
22.746,0.688,2.086,11634.511,990.356,0.174,1.126,24,5220.749,138,243,473092,week24_I09_cluster_2
31.605,0.725,1.965,11503.729,849.181,-0.266,0.653,24,5220.749,138,243,473092,week24_I09_cluster_2
26.097,0.834,1.308,11611.722,809.178,-0.037,0.664,24,5220.749,138,243,473092,week24_I09_cluster_2
14.553,0.839,1.564,11078.173,893.495,-0.122,-0.122,24,5220.749,138,243,473092,week24_I09_cluster_2
23.275,0.787,1.616,11735.648,962.177,0.342,0.953,24,5220.749,138,243,473092,week24_I09_cluster_2
22.746,0.822,1.737,11534.978,887.689,-0.151,1.29,24,5220.749,138,243,473092,week24_I09_cluster_2
29.998,0.804,1.697,11627.075,910.866,0.051,0.199,24,5220.749,138,243,473092,week24_I09_cluster_2
31.35,0.78,1.803,11658.335,900.204,-0.052,0.936,24,5220.749,138,243,473092,week24_I09_cluster_2
19.727,0.789,1.288,11478.118,1024.737,0.069,-0.251,24,5220.749,138,243,473092,week24_I09_cluster_2
9.217,0.792,1.794,11778.026,713.893,-0.573,-0.15,24,5220.749,138,243,473092,week24_I09_cluster_2
13.485,0.787,1.852,11235.553,1001.222,-0.044,-0.392,24,5220.749,138,243,473092,week24_I09_cluster_2
29.919,0.753,1.457,11809.705,1137.584,0.268,0.968,24,5220.749,138,243,473092,week24_I09_cluster_2
24.417,0.708,1.789,11454.534,1056.268,-0.231,0.84,24,5220.749,138,243,473092,week24_I09_cluster_2
21.923,0.71,2.059,11704.062,917.38,-0.21,1.996,24,5220.749,138,243,473092,week24_I09_cluster_2
24.711,0.846,1.411,11873.16,1161.974,0.706,1.632,24,5220.749,138,243,473092,week24_I09_cluster_2
23.157,0.754,1.947,11791.976,795.55,-0.522,0.928,24,5220.749,138,243,473092,week24_I09_cluster_2
22.04,0.784,1.648,11828.211,899.071,-0.087,0.203,24,5220.749,138,243,473092,week24_I09_cluster_2
28.023,0.819,1.534,11694.033,979.719,-0.128,-0.027,24,5220.749,138,243,473092,week24_I09_cluster_2
31.394,0.696,1.892,11840.873,1068.109,0.362,1.082,24,5220.749,138,243,473092,week24_I09_cluster_2
17.336,0.774,1.845,11523.901,865.679,-0.368,0.359,24,5220.749,138,243,473092,week24_I09_cluster_2
23.172,0.764,1.825,11564.838,1025.304,-0.471,0.084,24,5220.749,138,243,473092,week24_I09_cluster_2
17.077,0.767,1.835,11783.518,1321.988,0.759,0.939,24,5220.749,138,243,473092,week24_I09_cluster_2
22.555,0.8,1.474,11749.463,1135.259,-0.526,0.381,24,5220.749,138,243,473092,week24_I09_cluster_2
21.197,0.762,1.875,11724.64,1052.677,-0.022,0.898,24,5220.749,138,243,473092,week24_I09_cluster_2
27.543,0.785,1.569,11720.637,1003.273,0.192,1.169,24,5220.749,138,243,473092,week24_I09_cluster_2
30.694,0.79,1.616,11845.473,794.339,-0.343,0.713,24,5220.749,138,243,473092,week24_I09_cluster_2
21.54,0.674,1.869,11702.328,1115.03,0.735,2.438,24,5220.749,138,243,473092,week24_I09_cluster_2
23.628,0.791,1.671,11907.168,1333.366,0.401,-0.067,24,5220.749,138,243,473092,week24_I09_cluster_2
29.694,0.83,1.574,11873.382,1017.034,0.377,1.867,24,5220.749,138,243,473092,week24_I09_cluster_2
33.315,0.729,1.57,12080.31,999.872,-0.089,3.143,24,5220.749,138,243,473092,week24_I09_cluster_2
23.363,0.817,1.504,12013.138,1156.092,0.393,0.188,24,5220.749,138,243,473092,week24_I09_cluster_2
18.87,0.761,1.835,11660.612,863.646,0.073,0.585,24,5220.749,138,243,473092,week24_I09_cluster_2
10.618,0.834,1.464,11568.793,1338.004,0.02,0.506,24,5220.749,138,243,473092,week24_I09_cluster_2
17.875,0.847,1.4,11797.742,963.386,0.15,-0.153,24,5220.749,138,243,473092,week24_I09_cluster_2
9.589,0.812,1.701,11009.247,1002.885,-0.406,0.327,24,5220.749,138,243,473092,week24_I09_cluster_2
20.443,0.793,1.314,11883.715,832.494,-0.229,0.147,24,5220.749,138,243,473092,week24_I09_cluster_2
6.179,0.815,1.569,11926.286,527.838,-0.471,0.956,24,5220.749,138,243,473092,week24_I09_cluster_2
13.558,0.712,1.834,11755.863,999.104,-0.127,-0.077,24,5220.749,138,243,473092,week24_I09_cluster_2
19.433,0.753,1.712,11852.279,971.222,-0.142,-0.036,24,5220.749,138,243,473092,week24_I09_cluster_2
22.604,0.806,1.618,11733.533,969.057,-0.193,0.702,24,5220.749,138,243,473092,week24_I09_cluster_2
27.528,0.808,1.503,11689.37,1265.804,-0.226,0.343,24,5220.749,138,243,473092,week24_I09_cluster_2
40.704,0.795,1.407,11985.575,1084.708,0.258,1.2,24,5220.749,138,243,473092,week24_I09_cluster_2
26.793,0.857,1.424,11723.654,1183.558,0.234,0.905,24,5220.749,138,243,473092,week24_I09_cluster_2
24.363,0.777,1.819,11781.133,1020.006,0.378,2.254,24,5220.749,138,243,473092,week24_I09_cluster_2
27.21,0.751,1.548,11970.742,884.29,-0.514,0.376,24,5220.749,138,243,473092,week24_I09_cluster_2
10.54,0.806,1.761,11863.638,875.196,0.174,0.208,24,5220.749,138,243,473092,week24_I09_cluster_2
23.255,0.735,1.954,12102.667,949.497,0.212,0.342,24,5220.749,138,243,473092,week24_I09_cluster_2
23.324,0.802,1.727,11918.006,856.081,0.345,0.998,24,5220.749,138,243,473092,week24_I09_cluster_2
20.002,0.834,1.537,11917.364,1023.092,0.223,1.013,24,5220.749,138,243,473092,week24_I09_cluster_2
24.343,0.753,1.762,11820.462,1104.214,0.406,1.057,24,5220.749,138,243,473092,week24_I09_cluster_2
22.222,0.774,1.743,12020.498,941.358,0.274,0.744,24,5220.749,138,243,473092,week24_I09_cluster_2
27.479,0.85,1.459,11961.474,945.094,0.069,0.445,24,5220.749,138,243,473092,week24_I09_cluster_2
11.094,0.797,1.671,12154.173,1649.297,0.481,-0.261,24,5220.749,138,243,473092,week24_I09_cluster_2
18.723,0.73,1.949,11977.793,995.613,0.185,1.205,24,5220.749,138,243,473092,week24_I09_cluster_2
27.43,0.729,1.683,12154.181,967.733,1.132,3.518,24,5220.749,138,243,473092,week24_I09_cluster_2
10.996,0.773,1.958,11633.061,796.508,-0.203,0.602,24,5220.749,138,243,473092,week24_I09_cluster_2
17.557,0.782,1.801,11760.342,831.275,-0.246,1.284,24,5220.749,138,243,473092,week24_I09_cluster_2
