Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
15.268,0.625,2.281,12108.621,1010.185,0.054,1.089,8,3708.83,74,219,266012,week8_B01_cluster_2
9.785,0.822,1.158,12010.574,768.387,0.674,1.203,8,3708.83,74,219,266012,week8_B01_cluster_2
8.874,0.739,1.903,12426.516,827.705,0.348,-0.334,8,3708.83,74,219,266012,week8_B01_cluster_2
17.983,0.681,2.398,11989.102,1142.928,0.114,2.228,8,3708.83,74,219,266012,week8_B01_cluster_2
20.933,0.72,2.051,12241.374,1192.725,0.655,1.158,8,3708.83,74,219,266012,week8_B01_cluster_2
15.807,0.778,1.735,12051.316,1356.663,0.015,0.257,8,3708.83,74,219,266012,week8_B01_cluster_2
13.054,0.707,2.328,12080.774,1288.204,-0.457,-0.12,8,3708.83,74,219,266012,week8_B01_cluster_2
18.576,0.656,2.541,11796.43,1219.292,-0.331,0.599,8,3708.83,74,219,266012,week8_B01_cluster_2
20.458,0.723,1.997,12062.231,1025.229,0.043,-0.01,8,3708.83,74,219,266012,week8_B01_cluster_2
25.656,0.77,1.83,12221.213,1212.482,0.278,0.492,8,3708.83,74,219,266012,week8_B01_cluster_2
20.438,0.7,2.186,12043.552,1296.396,0.62,0.84,8,3708.83,74,219,266012,week8_B01_cluster_2
29.65,0.731,1.725,12566.693,1251.736,-0.021,-0.613,8,3708.83,74,219,266012,week8_B01_cluster_2
16.542,0.676,2.279,11988.494,1468.671,0.625,0.56,8,3708.83,74,219,266012,week8_B01_cluster_2
21.844,0.792,1.626,12502.65,1415.932,0.472,-0.021,8,3708.83,74,219,266012,week8_B01_cluster_2
8.727,0.768,1.895,12775.026,1105.589,-0.443,1.22,8,3708.83,74,219,266012,week8_B01_cluster_2
19.953,0.852,1.374,12125.257,1340.831,0.288,0.048,8,3708.83,74,219,266012,week8_B01_cluster_2
