Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
10.863,0.723,1.82,11758.165,1647.258,0.629,-0.09
9.246,0.784,1.34,11047.405,820.579,-0.247,0.655
11.819,0.866,1.355,11153.883,1238.891,0.041,0.429
12.975,0.851,1.387,11301.53,1179.641,0.244,0.046
11.907,0.743,1.596,11603.161,1339.708,0.31,0.243
8.075,0.801,1.658,10786.38,1086.653,-0.314,-0.375
9.967,0.798,1.739,11728.49,947.198,0.552,0.516
22.231,0.761,1.706,11376.432,1041.848,-0.281,1.694
9.486,0.768,1.868,11939.547,1106.153,0.862,1.555
9.232,0.828,1.474,10698.17,1301.461,0.076,-0.241
11.339,0.795,1.533,10687.68,1394.745,0.202,-0.061
9.344,0.786,1.837,11578.089,1394.49,0.959,1.196
9.927,0.802,1.779,11026.856,782.578,-0.795,0.761
12.52,0.82,1.276,11726.385,1360.171,1.222,2.448
10.638,0.628,2.35,10978.203,1278.984,0.639,1.765
12.593,0.828,1.337,11131.278,913.452,-0.737,1.344
16.126,0.846,1.251,11498.836,1231.559,-0.033,0.554
10.839,0.769,1.766,11063.04,729.334,-0.374,0.289
10.996,0.766,1.803,11373.512,907.931,0.878,1.948
12.931,0.73,1.752,11687.181,1165.51,0.899,0.564
9.045,0.718,1.783,10809.122,1355.325,0.404,-0.316
16.621,0.737,1.927,11279.068,842.611,0.026,0.882
7.463,0.67,2.294,11168.205,769.833,-0.355,0.433
9.869,0.831,1.608,11548.134,1453.576,0.709,0.349
9.996,0.783,1.561,11303.362,1319.445,0.357,1.008
12.348,0.749,1.937,11286.689,1219.81,0.514,1.575
11.079,0.684,2.056,11669.239,1190.043,0.779,0.437
8.8,0.728,1.93,11015.839,1103.554,-0.125,0.535
10.765,0.771,1.704,10793.108,1018.436,-0.275,0.42
11.432,0.775,1.719,10977.041,921.467,-0.927,2.188
8.658,0.899,1.079,11627.887,1368.783,0.689,1.192
8.183,0.713,2.05,10719.958,971.516,-0.098,0.358
12.152,0.838,1.359,11543.996,1177.058,0.48,0.268
12.206,0.753,1.686,11828.977,1363.61,-0.104,0.626
9.344,0.766,1.917,11800.797,1379.186,0.037,-0.492
13.593,0.822,1.374,11241.869,1186.421,0.569,0.983
10.476,0.84,1.429,11146.311,995.946,0.054,2.015
11.054,0.749,1.714,11629,1353.782,0.423,-0.027
11.603,0.755,1.503,12349.675,1576.864,0.49,-0.515
10.604,0.745,2.068,10735.1,974.279,-0.258,-0.018
12.387,0.779,1.769,11488.053,1073.606,0.225,0.098
10.77,0.87,1.376,10942.872,884.701,0.054,0.688
6.654,0.77,1.504,11533.477,1270.451,0.492,-0.148
10.447,0.731,2.172,11475.326,751.601,0.817,2.061
11.045,0.778,1.834,11547.02,848.274,-0.941,2.088
14.455,0.826,1.375,11261.164,1146.716,-0.135,-0.313
10.555,0.865,1.216,11139.442,1437.57,-0.421,0.044
11.491,0.751,1.589,11155.898,983.565,-0.368,0.113
9.168,0.801,1.552,11867.653,1739.791,0.385,0.054
7.487,0.813,1.287,11340.087,1574.202,0.466,0.138
10.545,0.81,1.565,11218.897,1155.325,0.551,1.043
10.123,0.73,2.162,10935.059,1014.892,0.341,1.465
9.604,0.825,1.602,11045.659,904.054,-0.069,0.312
6.997,0.716,2.141,12073.116,1666.154,0.38,-0.374
9.575,0.818,1.326,11296.828,1225.39,-0.167,0.614
10.746,0.674,2.299,11161.168,1418.219,0.737,1.288
8.996,0.808,1.349,11659.978,1209.45,0.399,0.804
6.958,0.782,1.503,11112.346,3018.274,0.407,-1.04
14.999,0.728,2.058,11520.414,1180.614,1.055,1.713
17.317,0.754,1.842,10987.807,1138.998,-0.194,0.453
13.451,0.759,1.951,11028.477,887.316,0.33,1.979
8.257,0.761,1.586,11586.158,1718.357,0.743,0.37
8.82,0.817,1.362,11054.244,1009.762,-0.662,-0.121
10.618,0.79,1.634,11189.025,951.881,0.265,0.677
15.891,0.762,1.756,11438.87,888.877,0.019,0.314
12.867,0.8,1.594,11100.329,907.828,-0.181,1.245
7.722,0.672,1.941,12383.61,1475.288,0.505,-0.564
13.784,0.778,1.411,11107.416,1449.043,0.317,-0.04
7.6,0.763,1.766,10752.495,940.884,-0.133,0.28
11.108,0.793,1.612,11532.086,661.732,-0.379,1.67
11.883,0.802,1.609,11349.004,965.229,-1.03,2.811
11.662,0.699,2.13,11426.405,1524.672,0.474,0.512
8.178,0.766,1.652,12133.992,1534.498,0.66,-0.18
14.617,0.838,1.315,11829.301,1175.24,0.67,1.22
13.647,0.847,1.298,11454.206,1100.67,0.268,-0.057
11.334,0.785,1.728,11171.523,659.193,-0.662,0.543
8.987,0.769,1.401,10953.722,1389.497,0.618,0.856
11.672,0.773,1.733,11209.688,905.242,-0.433,-0.083
11.838,0.753,1.828,11291.41,1029.074,-0.376,1.156
8.751,0.752,1.403,12020.849,1609.385,0.176,0.121
8.1,0.855,1.008,11030.129,1261.544,-0.086,-0.144
8.276,0.881,1.218,12193.869,1208.979,0.511,0.254
13.892,0.726,2.122,11578.63,1231.338,0.164,0.346
9.09,0.809,1.54,10815.666,1264.132,0.146,0.377
11.726,0.75,1.835,11250.713,702.991,0.108,1.681
10.638,0.751,2.069,10888.035,850.065,0.018,0.237
12.113,0.799,1.586,11242.259,1047.67,0.351,3.36
10.917,0.818,1.633,11520.453,644.057,0.381,1.452
12.118,0.71,2.134,11587.609,1354.094,0.124,0.137
22.089,0.75,2.033,11415.985,1243.172,0.039,0.638
10.324,0.781,1.743,11001.87,852.636,-0.509,0.426
10.373,0.739,1.924,11156.746,1185.098,0.21,2.563
9.467,0.75,1.6,12120.329,1290.608,0.397,-0.439
6.963,0.706,2.126,10936.076,1300.056,1.213,3.506
13.519,0.791,1.73,11492.862,1041.637,-0.028,0.136
7.624,0.793,1.302,11067.762,1297.419,-0.257,0.086
8.418,0.784,1.631,11172.44,1673.685,0.42,0.014
13.186,0.787,1.545,11765.636,1309.569,0.429,0.599
6.679,0.752,1.873,10674.462,1160.523,-0.573,1.703
12.064,0.745,1.808,11712.669,966.459,1.088,1.963
11.339,0.863,1.214,11182.88,1752.922,0.269,-0.021
7.492,0.772,1.686,11074.377,1424.503,-0.177,-0.376
13.274,0.777,1.91,11404.018,826.527,0.514,1.359
7.713,0.807,1.728,10602.342,1271.872,-0.494,-0.264
13.201,0.779,1.784,11023.833,981.26,-0.389,0.804
10.687,0.798,1.816,11146.875,890.034,-0.524,0.361
12.113,0.69,2.125,11037.831,1125.687,-0.7,1.026
