Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
11.471,0.828,1.224,11959.503,1371.325,0.766,0.267
23.843,0.757,1.807,11418.934,1260.676,-0.637,1.58
31.321,0.746,1.808,11651.468,966.372,0.713,1.692
20.565,0.805,1.681,11561.909,1075.857,-0.552,0.94
24.113,0.812,1.581,11669.15,881.258,0.043,1.123
12.735,0.734,2.043,11540.856,1731.459,0.022,-0.439
24.324,0.771,1.678,11997.121,1405.512,0.596,0.776
18.997,0.757,1.899,11548.618,921.18,0.013,0.264
26.445,0.754,1.711,11455.067,927.044,-0.121,0.805
18.204,0.804,1.635,11572.494,1111.846,0.95,1.585
20.296,0.812,1.737,11437.305,757.299,-0.191,0.654
20.492,0.819,1.307,11689.21,1606.861,-0.12,0.497
34.04,0.767,1.632,11493.046,1032.321,-0.261,2.209
17.263,0.719,1.879,11302.058,1268.306,-0.344,0.82
19.786,0.856,1.374,11952.286,1225.021,0.823,1.332
20.992,0.811,1.517,11379.272,1459.296,-0.402,0.348
27.411,0.785,1.528,11372.388,1384.94,-0.053,0.43
18.86,0.812,1.476,11675.923,1085.027,0.502,1.354
32.904,0.757,1.938,11818.337,1037.994,0.555,1.652
19.257,0.745,1.858,11465.775,1240.004,-0.374,1.325
25.642,0.802,1.562,11486.216,1252.616,-0.234,0.079
23.623,0.753,1.977,11404.017,1387.526,-0.008,0.101
21.536,0.718,2.052,11513.936,1130.899,-0.415,0.856
25.676,0.797,1.662,11493.738,1267.875,0.176,1.16
22.692,0.747,1.642,11789.173,1354.197,0.529,0.878
25.612,0.748,1.502,11908.443,1182.585,0.818,1.02
14.749,0.841,1.531,11910.58,1011.453,0.897,2.17
12.103,0.868,1.358,11906,1264.325,0.848,1.811
30.694,0.805,1.646,11711.642,974.88,-0.509,1.476
23.412,0.72,2.134,11551.632,853.037,-0.713,2.126
19.105,0.746,1.862,11545.601,1639.353,0.321,0.896
9.075,0.794,1.854,12365.469,1297.469,0.983,0.786
26.877,0.757,1.727,11654.44,1462.092,-0.029,1.067
15.822,0.85,1.326,11888.474,1135.856,0.944,2.092
23.745,0.825,1.439,11574.151,1141.818,-1.005,1.158
29.16,0.881,1.154,11953.234,847.347,0.165,1.673
7.237,0.756,2.072,11123.393,1215.437,0.022,0.127
16.121,0.687,2.03,11858.998,761.834,-0.06,0.942
21.462,0.832,1.627,11832.742,899.066,-0.836,1.303
