Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
16.792,0.771,1.946,11384.084,1087.803,0.257,1.904
23.819,0.866,1.232,11433.694,1122.66,-0.395,-0.167
19.654,0.802,1.735,11404.078,1327.073,0.784,1.613
25.901,0.808,1.624,11324.504,1231.246,0.208,1.265
29.699,0.804,1.626,11702.896,1149.759,0.384,0.917
18.351,0.791,1.824,11559.405,1110.338,-0.441,0.501
26.485,0.828,1.574,11237.301,1068.193,-0.121,0.161
24.789,0.809,1.574,11760.62,1058.427,0.034,0.334
9.653,0.85,1.414,11156.76,1454.359,1.066,2.005
13.098,0.775,1.96,11570.425,916.768,-0.055,0.733
15.077,0.708,1.468,11602.107,1221.818,-0.043,-0.642
9.256,0.804,1.796,11568.943,1101.12,0.188,0.462
24.765,0.71,1.527,11505.61,1095.105,0.67,0.95
33.962,0.802,1.557,11721.051,1198.411,0.035,0.263
23.427,0.798,1.653,11817.018,1113.185,0.256,-0.248
22.844,0.698,1.955,11602.571,993.19,-0.134,0.01
32.659,0.77,1.399,11834.898,1296.272,0.83,1.259
29.385,0.833,1.506,11912.764,1173.666,0.437,0.01
17.522,0.846,1.593,11442.423,1146.863,0.306,0.52
25.627,0.819,1.258,11509.898,1533.27,0.342,0.184
21.687,0.726,2.068,11659.409,1054.305,-0.168,0.258
27.22,0.79,1.442,11884.511,1028.257,-0.162,0.266
28.219,0.848,1.425,11802.666,1022.334,0.257,1.055
23.54,0.809,1.557,11483.982,1075.33,-0.109,0.933
42.576,0.787,1.693,11813.474,1223.03,0.393,1.296
19.585,0.775,1.944,11230.311,922.373,0.645,2.79
15.656,0.81,1.589,11740.172,1239.704,0.553,0.535
27.283,0.768,1.725,11671.234,1071.03,0.222,0.124
25.71,0.837,1.508,11792.747,1121.486,-0.318,0.486
19.321,0.79,1.677,11629.468,1040.761,0.459,0.455
13.622,0.777,1.831,11687.537,1170.647,-0.073,0.876
21.08,0.813,1.565,11803.86,1053.325,-0.545,0.707
14.195,0.734,2.047,11573.047,1061.025,0.223,0.685
26.195,0.819,1.662,11311.673,891.735,-0.011,0.46
25.328,0.761,1.837,11824.957,1018.016,0.739,1.998
30.968,0.795,1.537,11678.337,1245.279,0.53,0.621
22.202,0.759,1.682,11704.93,1292.419,0.134,0.43
25.686,0.793,1.679,11562.586,1267.372,0.768,1.334
25.323,0.783,1.813,11835.513,1278.683,0.198,0.326
24.956,0.849,1.278,11784.129,1288.549,0.155,-0.089
14.538,0.814,1.471,11740.501,1681.655,0.338,-0.24
25.578,0.781,1.366,11515.093,1094.421,0.132,0.788
25.544,0.798,1.709,12248.762,1256.693,0.356,1.019
10.491,0.714,1.654,11586.077,1429.907,0.838,0.635
17.072,0.829,1.438,11954.162,1201.562,0.664,1.294
21.526,0.819,1.563,11420.475,1141.263,-0.319,1.025
24.99,0.878,1.277,11391.678,968.166,0.274,0.42
6.257,0.857,1.572,11281.659,1083.723,-0.03,-0.579
28.832,0.764,1.466,11849.839,1573.038,0.621,0.696
24.03,0.786,1.299,11483.23,1155.175,-0.713,0.833
25.838,0.795,1.706,12089.53,1115.28,0.337,1.566
19.414,0.764,1.783,11995.51,1135.544,-0.34,0.478
18.115,0.852,1.395,11841.276,1343.325,0.39,0.204
13.25,0.811,1.748,10890.557,1078.327,-0.1,0.112
23.711,0.791,1.829,11637.247,1106.807,0.436,1.368
26.132,0.857,1.417,11306.593,1172.638,-0.012,-0.066
16.591,0.795,1.824,11548.807,936.011,-0.316,1.503
23.471,0.841,1.174,11783.22,1389.516,0.361,0.077
21.001,0.731,1.613,11537.901,1300.294,-0.051,-0.223
23.672,0.814,1.406,12002.637,1158.931,-0.299,0.523
22.006,0.777,1.503,11906.577,1340.661,0.519,1.018
19.933,0.791,1.676,11755.671,1144.125,0.669,1.311
23.701,0.773,1.704,12042.815,1139.466,-0.025,-0.092
28.023,0.831,1.452,11646.029,1092.418,0.504,1.221
9.795,0.843,1.512,11376.837,1231.426,0.112,0.005
29.126,0.725,1.586,12374.519,1318.243,0.826,1.379
27.391,0.727,1.586,11649.929,1249.891,-0.011,0.4
23.971,0.85,1.515,11769.684,1045.003,0.361,1.348
15.611,0.844,1.433,11392.484,1068.324,0.214,0.335
27.161,0.756,1.743,11733.108,1026.274,0.239,1.21
40.91,0.87,1.246,12113.204,1022.465,0.058,1.602
8.604,0.812,1.495,11402.143,1502.45,0.411,-0.209
29.062,0.664,1.296,11914.981,991.398,0.012,1.035
26.289,0.767,1.422,11790.964,1029.877,0.086,1.822
22.996,0.723,2.171,12027.443,955.349,-0.194,-0.025
12.039,0.772,1.781,11669.994,1093.471,-0.032,0.334
29.939,0.835,1.426,11778.975,1124.36,0.305,1.436
9.967,0.79,1.833,10919.614,971.591,0.317,0.064
25.897,0.811,1.487,11379.614,1412.335,-0.027,-0.08
23.618,0.862,1.435,11355.187,1036.357,0.632,1.133
23.373,0.818,1.545,12310.625,986.143,0.128,0.174
25.024,0.821,1.64,11215.005,904.67,-0.531,-0.059
6.992,0.721,1.843,11357.149,1944.332,-0.329,-0.564
21.942,0.81,1.617,12203.451,1089.924,0.126,0.386
24.329,0.786,1.852,11611.053,925.297,0.391,0.709
29.821,0.812,1.478,11897.67,994.728,0.361,1.385
23.059,0.815,1.488,12137.92,1239.742,0.3,1.262
20.291,0.827,1.541,11671.811,1251.449,0.888,1.393
23.986,0.772,1.744,11675.132,1067.591,-0.73,0.3
24.186,0.807,1.804,11855.962,873.463,-0.359,0.774
25.25,0.719,1.907,11575.692,1118.51,-0.498,1.252
31.429,0.87,1.361,12280.974,1081.579,0.532,1.315
31.556,0.754,1.389,11445.754,988.4,0.206,0.689
18.571,0.864,1.265,12056.706,984.982,0.038,1.012
34.903,0.839,1.324,12329.089,1170.811,0.247,0.429
19.115,0.851,1.427,12110.167,1182.736,0.643,1.127
9.276,0.8,1.595,11520.362,877.179,0.143,0.106
31.095,0.754,1.576,12156.733,1096.027,-0.243,0.154
26.73,0.806,1.343,12046.946,1176.004,0.405,0.616
25.269,0.818,1.534,11333.635,945.048,0.075,0.319
19.551,0.784,1.858,11422.788,880.691,-0.116,-0.02
8.472,0.842,1.454,11490.165,975.828,-0.4,1.675
10.765,0.698,1.491,12125.274,1241.778,1.136,2.438
24.956,0.823,1.584,12218.877,1059.909,-0.054,1.175
23.809,0.808,1.638,12146.054,932.724,-0.047,0.476
28.719,0.796,1.673,11503.399,948.702,-0.263,0.801
24.108,0.804,1.497,12076.882,1087.689,0.287,0.508
36.383,0.797,1.445,12201.513,1052.656,0.699,1.815
6.35,0.823,1.402,12103.544,1116.805,0.151,-0.212
7.571,0.732,2.012,12537.932,1740.418,0.469,-0.76
9.57,0.795,1.797,11243.059,958.883,-0.153,-0.726
8.629,0.717,1.979,11588.945,717.106,-0.279,0.69
23.471,0.724,2.082,11658.227,873.786,0.325,0.508
22.236,0.778,1.942,12156.404,956.631,-1.266,3.732
29.924,0.661,1.89,12080.954,1269.861,0.323,0.015
31.14,0.777,1.649,12105.709,904.322,0.13,0.728
23.02,0.842,1.363,11832.532,1037.068,0.56,4.494
25.823,0.726,2.075,12129.572,1022.255,-0.135,0.39
23.878,0.783,1.816,11328.222,858.81,-0.18,0.2
23.27,0.798,1.646,12069.672,1255.575,0.115,1.123
10.217,0.845,1.181,11824.237,1303.371,0.212,-0.469
24.495,0.745,1.585,11694.639,899.289,-0.334,0.509
