Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
0,5119.202,182,345,166021,week0_B02_cluster_1
