Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
20.208,0.81,1.496,11273.123,1280.708,0.157,0.094
22.638,0.809,1.541,11075.079,1086.458,0.398,1.199
26.323,0.772,1.816,10903.676,1211.1,-0.254,-0.428
20.364,0.813,1.638,11219.155,1240.859,0.151,0.508
9.854,0.721,2.121,10983.115,1285.424,-0.288,-0.681
24.887,0.849,1.439,11324.785,1271.972,0.241,-0.072
17.434,0.754,1.706,11275.872,1291.658,-0.131,-0.079
6.591,0.783,1.503,10767.514,2356.343,-0.128,-0.814
23.598,0.784,1.797,10872.863,1048.247,0.254,0.097
23.535,0.736,1.872,11466.73,1546.141,0.289,0.437
22.756,0.692,2.226,11301.672,1328.326,0.068,-0.231
19.825,0.808,1.69,11378.815,1711.698,0.322,-0.52
18.311,0.782,1.814,11370.917,1025.17,0.436,2.083
25.612,0.699,1.989,11268.084,1199.112,0.718,1.738
23.358,0.698,1.887,11855.943,1149.503,1.356,3.961
14.396,0.74,1.958,11061.106,1108.359,-0.5,0.071
19.429,0.827,1.527,11010.543,1287.445,0.399,0.086
24.549,0.745,1.906,11026.683,1106.504,0.068,-0.188
14.475,0.742,1.985,11149.035,1273.257,1.24,2.998
22.275,0.75,1.682,11748.807,1124.233,0.084,2.101
17.625,0.796,1.637,10946.572,1131.854,-0.217,1.277
23.647,0.766,1.92,11150.966,939.533,-0.686,0.247
15.543,0.778,1.895,11161.631,1364.883,-0.232,0.165
19.056,0.757,1.984,11036.575,1316.941,-0.091,-0.172
18.517,0.656,1.963,11666.865,1396.087,0.745,1.018
16.616,0.643,2.191,11264.927,1367.27,0.452,-0.353
22.971,0.803,1.742,11693.875,803.233,-0.75,0.686
19.884,0.728,2.013,11172.674,1034.358,-0.326,0.343
25.24,0.745,1.652,11854.751,1263.181,0.377,0.424
25.838,0.646,2.011,11400.481,1150.416,0.014,1.573
13.98,0.776,1.722,10986.523,1211.233,-0.224,-0.444
20.448,0.857,1.385,10815.246,1271.072,0.578,0.882
26.161,0.807,1.498,10963.329,1515.901,0.477,0.06
27.293,0.769,1.58,10965.473,1237.108,0.665,2.324
17.993,0.807,1.663,11209.853,1224.532,-0.035,0.121
22.883,0.745,1.597,11251.276,1474.072,0.788,0.675
14.342,0.765,1.799,11751.408,2166.826,0.021,-0.356
12.946,0.799,1.712,11124.648,994.839,-0.526,1.08
26.097,0.759,1.612,11594.391,991.199,0.088,1.555
25.24,0.696,2.006,11126.56,1341.973,0.495,0.855
21.085,0.788,1.68,11487.804,1189.009,-0.265,0.472
14.186,0.854,1.35,11568.23,1240.337,1.107,1.789
15.42,0.753,1.791,11139.846,1022.084,0.239,0.422
18.414,0.77,1.537,11769.605,1286.971,0.68,0.151
13.093,0.764,1.39,12051.858,1405.705,0.362,-0.044
13.553,0.74,1.856,11180.554,1256.335,-0.045,0.568
23.363,0.805,1.381,11538.111,1322.034,0.492,0.352
25.147,0.777,1.713,11468.884,953.285,-0.109,1.601
22.32,0.634,2.203,11420.629,1335.343,0.135,0.326
9.467,0.796,1.136,10795.911,723.881,-0.371,0.636
16.337,0.803,1.471,11239.722,1774.506,0.059,-0.708
10.883,0.816,1.621,11182.722,1097.532,-0.397,-0.259
27.014,0.785,1.757,11658.668,955.736,0.166,2.156
18.63,0.818,1.262,11249.105,1236.704,0.683,0.405
10.956,0.762,1.86,12086.373,1138.083,1.771,3.434
15.151,0.698,2.075,11079.058,1152.574,0.329,0.086
22.383,0.752,1.711,11053.401,1195.125,-0.124,-0.051
20.619,0.678,1.955,11580.854,1142.519,0.606,2.752
15.675,0.729,1.76,11466.585,1240.696,-0.145,0.598
20.012,0.76,1.752,11176.201,1192.328,0.263,3.114
22.726,0.806,1.612,11169.912,1249.699,0.896,1.512
17.797,0.831,1.21,11480.125,1426.91,1.117,1.624
9.727,0.784,1.724,11823.143,992.699,1.038,1.651
13.921,0.795,1.766,11342.105,881.511,0.11,0.258
35.393,0.79,1.555,11688.902,890.859,-0.623,0.934
7.438,0.784,1.33,11308.908,920.453,0.312,0.154
7.36,0.766,1.249,10961.638,1314.547,-0.196,-0.351
22.138,0.733,1.669,11503.506,1521.511,0.619,0.623
16.68,0.818,1.636,11473.03,1178.599,0.204,0.777
16.072,0.776,1.725,11561.334,838.944,-0.331,1.169
6.115,0.829,1.059,10990.023,758.747,0.13,-0.469
27.832,0.744,1.549,11276.136,1125.255,-0.045,-0.433
18.894,0.77,1.706,11258.562,1343.6,0.552,0.844
28.964,0.787,1.795,11805.939,1037.234,0.217,1.359
13.093,0.746,1.713,11775.648,1353.192,0.556,0.326
26.014,0.807,1.449,11302.227,1395.45,-0.321,1.291
25.162,0.681,1.804,11376.879,1422.574,0.888,0.826
20.982,0.803,1.663,11286.936,1002.859,-0.731,0.774
20.556,0.784,1.516,11590.185,1533.224,0.476,0.201
25.666,0.811,1.656,11750.485,882.172,0.114,1.807
18.003,0.747,1.972,11457.339,1017.33,0.083,0.008
15.44,0.777,1.431,11088.528,1314.71,0.054,-0.556
16.983,0.796,1.752,11811.351,1235.69,-0.703,0.148
26.538,0.625,2.57,11022.634,1405.019,0.031,0.089
20.325,0.747,1.804,11484.176,1269.521,0.589,1.068
25.274,0.774,1.914,11354.191,1327.222,0.758,2.225
21.477,0.678,2.264,11257.399,1138.285,-0.209,-0.212
36.216,0.862,1.239,11664.367,1058.004,-0.318,1.089
22.011,0.831,1.404,11357.855,1053.154,-1.013,0.793
8.178,0.772,1.612,12254.97,1614.886,0.513,0.046
6.311,0.796,1.405,11549.319,1251.483,0.302,0.576
19.879,0.818,1.434,11231.222,1202.144,0.097,1.105
20.154,0.711,2.102,11413.824,771.099,-0.648,0.717
23.824,0.735,1.726,11288.439,1331.81,0.133,-0.13
15.7,0.79,1.837,11663.676,1208.061,0.474,0.897
15.166,0.819,1.445,11415.965,1070.132,0.716,2.261
17.459,0.809,1.53,11212.877,1451.397,-0.199,0.867
9.183,0.723,1.748,11200.431,1477.905,0.716,0.902
11.652,0.797,1.87,10842.747,1001.514,0.647,1.451
22.055,0.751,1.519,11245.898,1143.599,0.267,0.214
22.834,0.78,1.444,11946.326,1466.405,-0.457,0.51
20.654,0.683,1.861,11243.074,1179.992,-0.051,0.16
30.963,0.764,1.565,11704.664,1332.342,0.085,0.399
6.101,0.794,1.553,11027.909,843.765,-0.296,-0.699
6.899,0.783,1.505,10918.496,1944.924,0.303,-0.902
9.398,0.762,1.795,11543.027,1204.143,0.082,0.982
16.395,0.849,1.237,11889.946,1308.783,0.398,0.953
24.167,0.762,1.52,11483.73,1214.092,0.484,1.153
19.649,0.835,1.468,11201.314,1422.824,0.394,0.365
22.721,0.705,2.272,11610.805,825.378,-0.499,0.384
13.397,0.833,1.419,11221.834,1599.878,0.125,-0.588
17.807,0.808,1.44,11794.786,1465.759,0.903,0.482
23.564,0.739,1.878,11049.347,960.741,0.595,4.95
24.921,0.837,1.473,11962.979,1609.831,0.126,0.464
16.395,0.796,1.775,11589.819,1154.162,1.543,3.697
8.301,0.8,1.385,11227.694,1262.824,0.505,0.49
25.818,0.793,1.479,11377.76,1486.574,0.677,0.382
23.946,0.808,1.643,11198.459,1278.875,0.184,0.824
27.46,0.779,1.921,11471.574,1489.504,-0.032,0.212
24.819,0.721,2.064,11708.341,1571.408,0.44,0.349
31.914,0.765,1.549,11328.281,1478.288,-0.373,0.065
19.884,0.778,1.687,11204.956,1424.494,0.529,1.046
7.473,0.791,1.53,10948.015,1827.983,-0.003,-0.315
22.589,0.819,1.515,11506.777,1337.03,0.143,0.195
23.236,0.783,1.705,11264.831,1215.368,0.098,0.15
8.227,0.789,1.291,11052.889,1062.138,0.222,0.575
12.961,0.81,1.506,11031.612,1529.322,0.128,-0.123
19.262,0.778,1.606,11387.53,1294.235,0.279,0.502
19.404,0.817,1.55,11084.832,1241.464,-0.362,1.561
19.081,0.677,2.122,11203.829,1252.266,-0.146,0.124
10.496,0.608,2.253,11865.309,1767.914,0.366,0.047
28.645,0.724,1.894,11398.554,1137.371,0.144,1.171
16.866,0.709,2.027,11557.119,1321.631,0.53,0.546
30.718,0.772,1.342,11187.489,1377.57,-0.113,-0.421
