Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
10.711,0.681,2.046,11419.824,959.84,-0.2,0.128,0,10573.529,290,921,167021,week0_C02_cluster_1
12.755,0.77,1.916,11610.579,879.609,-0.033,-0.359,0,10573.529,290,921,167021,week0_C02_cluster_1
11.549,0.76,1.792,11560.824,924.737,0.152,0.813,0,10573.529,290,921,167021,week0_C02_cluster_1
12.583,0.774,1.825,12194.796,1059.215,-0.638,1.395,0,10573.529,290,921,167021,week0_C02_cluster_1
16.572,0.697,2.173,11791.722,1233.982,0.699,1.401,0,10573.529,290,921,167021,week0_C02_cluster_1
9.335,0.803,1.42,11536.462,1414.573,0.055,-0.277,0,10573.529,290,921,167021,week0_C02_cluster_1
14.401,0.755,1.799,12578.843,1101.514,1.156,1.356,0,10573.529,290,921,167021,week0_C02_cluster_1
9.913,0.808,1.682,13105.493,1294.745,1.009,0.175,0,10573.529,290,921,167021,week0_C02_cluster_1
8.516,0.814,1.744,11154.351,1227.05,-0.854,0.906,0,10573.529,290,921,167021,week0_C02_cluster_1
12.853,0.748,2.002,11901.27,1006.915,0.031,-0.154,0,10573.529,290,921,167021,week0_C02_cluster_1
10.011,0.806,1.518,11622.065,1337.647,-0.95,0.87,0,10573.529,290,921,167021,week0_C02_cluster_1
8.83,0.86,1.433,11228.909,1208.08,-0.065,-0.136,0,10573.529,290,921,167021,week0_C02_cluster_1
14.475,0.782,1.726,11783.252,1192.756,0.648,0.926,0,10573.529,290,921,167021,week0_C02_cluster_1
11.677,0.746,2.056,11337.24,952.053,0.02,1.712,0,10573.529,290,921,167021,week0_C02_cluster_1
10.158,0.778,1.385,11419.857,1304.274,0.044,0.198,0,10573.529,290,921,167021,week0_C02_cluster_1
16.405,0.882,1.338,11687.797,918.458,-0.382,2.546,0,10573.529,290,921,167021,week0_C02_cluster_1
19.943,0.738,1.996,11892.159,1289.536,-0.14,0.454,0,10573.529,290,921,167021,week0_C02_cluster_1
15.611,0.692,1.99,12496.644,1198.746,0.195,0.95,0,10573.529,290,921,167021,week0_C02_cluster_1
14.176,0.719,1.629,12264.777,1472.477,0.767,0.076,0,10573.529,290,921,167021,week0_C02_cluster_1
9.815,0.743,2.022,11434.697,886.883,-0.756,1.675,0,10573.529,290,921,167021,week0_C02_cluster_1
6.615,0.78,1.125,12584.095,1359.049,0.58,-0.181,0,10573.529,290,921,167021,week0_C02_cluster_1
13.862,0.831,1.412,11535.419,1263.87,0.382,0.834,0,10573.529,290,921,167021,week0_C02_cluster_1
