Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
15.876,0.741,1.876,12639.715,1177.386,-0.016,-0.055,8,2533.565,36,158,270041,week8_F04_cluster_1
26.499,0.839,1.339,12837.327,1419.745,0.482,-0.187,8,2533.565,36,158,270041,week8_F04_cluster_1
9.575,0.822,1.539,12645.79,879.353,-0.663,-0.057,8,2533.565,36,158,270041,week8_F04_cluster_1
21.521,0.752,1.972,12573.88,1433.671,0.04,-0.206,8,2533.565,36,158,270041,week8_F04_cluster_1
11.329,0.789,1.316,12776.372,1248.798,0.35,0.282,8,2533.565,36,158,270041,week8_F04_cluster_1
29.689,0.712,2.062,12818.502,1298.038,0.148,0.069,8,2533.565,36,158,270041,week8_F04_cluster_1
14.778,0.722,2.016,12736.586,1281.206,-0.225,0.734,8,2533.565,36,158,270041,week8_F04_cluster_1
21.991,0.747,2.107,12749.223,942.575,-0.565,1.004,8,2533.565,36,158,270041,week8_F04_cluster_1
14.965,0.67,2.024,12690.768,1136.257,0.12,-0.095,8,2533.565,36,158,270041,week8_F04_cluster_1
19.527,0.661,2.415,12416.701,1235.559,0.401,0.267,8,2533.565,36,158,270041,week8_F04_cluster_1
23.986,0.745,1.806,12828.74,1329.8,0.048,-0.12,8,2533.565,36,158,270041,week8_F04_cluster_1
11.148,0.771,1.699,13201.316,1609.537,0.22,-0.816,8,2533.565,36,158,270041,week8_F04_cluster_1
26.994,0.804,1.591,12784.341,1274.65,0.291,0.208,8,2533.565,36,158,270041,week8_F04_cluster_1
26.166,0.688,2.034,13013.074,1228.689,-0.168,0.38,8,2533.565,36,158,270041,week8_F04_cluster_1
19.37,0.795,1.813,12956.223,1031.601,0.481,0.697,8,2533.565,36,158,270041,week8_F04_cluster_1
9.212,0.844,1.094,12831.449,732.588,-0.508,0.276,8,2533.565,36,158,270041,week8_F04_cluster_1
19.135,0.782,1.796,12670.65,1313.98,-0.208,0.256,8,2533.565,36,158,270041,week8_F04_cluster_1
7.232,0.727,2.007,12776.218,1707.009,0.457,-0.819,8,2533.565,36,158,270041,week8_F04_cluster_1
13.255,0.851,1.541,12931.324,1386.64,0.427,0.388,8,2533.565,36,158,270041,week8_F04_cluster_1
12.72,0.719,2.031,12562.953,1277.243,0.295,-0.213,8,2533.565,36,158,270041,week8_F04_cluster_1
20.889,0.719,2.017,13015.507,1384.707,0.094,-0.437,8,2533.565,36,158,270041,week8_F04_cluster_1
6.429,0.787,1.541,12344.46,1686.274,0.161,-0.698,8,2533.565,36,158,270041,week8_F04_cluster_1
22.481,0.8,1.68,12838.878,1272.585,-0.412,-0.343,8,2533.565,36,158,270041,week8_F04_cluster_1
11.005,0.852,1.455,12446.776,1479.986,-0.427,1.042,8,2533.565,36,158,270041,week8_F04_cluster_1
17.782,0.702,2.211,12783.157,1272.963,-0.219,0.896,8,2533.565,36,158,270041,week8_F04_cluster_1
15.866,0.741,1.774,12835.563,1087.236,0.949,0.752,8,2533.565,36,158,270041,week8_F04_cluster_1
9.712,0.748,1.264,12961.742,1079.917,0.009,0.113,8,2533.565,36,158,270041,week8_F04_cluster_1
6.615,0.746,1.908,12556.256,1117.437,0.589,0.583,8,2533.565,36,158,270041,week8_F04_cluster_1
14.622,0.709,1.629,12994.699,1144.073,0.37,0.118,8,2533.565,36,158,270041,week8_F04_cluster_1
15.817,0.749,2.027,12657.274,992.84,0.776,1.045,8,2533.565,36,158,270041,week8_F04_cluster_1
7.11,0.828,1.087,12737.635,1447.946,0.34,-0.335,8,2533.565,36,158,270041,week8_F04_cluster_1
16.097,0.795,1.642,12775.412,1346.85,0.322,-0.048,8,2533.565,36,158,270041,week8_F04_cluster_1
16.42,0.845,1.316,12799.837,1401.696,0.281,-0.341,8,2533.565,36,158,270041,week8_F04_cluster_1
19.164,0.793,1.855,13036.871,972.722,-0.61,-0.308,8,2533.565,36,158,270041,week8_F04_cluster_1
15.342,0.772,2.017,12452.211,959.938,-0.193,0.452,8,2533.565,36,158,270041,week8_F04_cluster_1
8.345,0.73,1.91,12919.897,1268.195,-0.377,-0.625,8,2533.565,36,158,270041,week8_F04_cluster_1
