Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
25.416,0.873,1.358,11077.482,853.78,-0.345,0.088,24,14790.665,409,697,467061,week24_C06_cluster_1
15.425,0.773,1.79,11028.976,908.769,0.08,0.281,24,14790.665,409,697,467061,week24_C06_cluster_1
25.955,0.791,1.828,11167.956,1039.23,0.222,0.927,24,14790.665,409,697,467061,week24_C06_cluster_1
9.825,0.748,1.185,11287.832,732.91,0.204,1.543,24,14790.665,409,697,467061,week24_C06_cluster_1
8.928,0.751,1.643,10880.802,1369.911,-0.415,0.008,24,14790.665,409,697,467061,week24_C06_cluster_1
23.755,0.794,1.817,10929.18,995.911,-0.436,1.449,24,14790.665,409,697,467061,week24_C06_cluster_1
22.119,0.819,1.526,11473.723,1283.38,0.728,1.962,24,14790.665,409,697,467061,week24_C06_cluster_1
32.046,0.748,1.552,11083.515,1004.464,-0.337,0.706,24,14790.665,409,697,467061,week24_C06_cluster_1
24.044,0.751,2.001,11205.64,1004.787,0.386,1.061,24,14790.665,409,697,467061,week24_C06_cluster_1
16.484,0.813,1.723,11493.087,912.526,-0.356,-0.081,24,14790.665,409,697,467061,week24_C06_cluster_1
26.926,0.799,1.685,11118.752,1198.716,0.161,0.716,24,14790.665,409,697,467061,week24_C06_cluster_1
20.002,0.823,1.472,11175.496,1184.713,0.684,1.947,24,14790.665,409,697,467061,week24_C06_cluster_1
13.612,0.819,1.522,11178.668,1108.796,0.296,0.857,24,14790.665,409,697,467061,week24_C06_cluster_1
30.875,0.813,1.626,11125.842,1146.508,-0.17,-0.437,24,14790.665,409,697,467061,week24_C06_cluster_1
25.304,0.737,1.768,11205.168,1009.075,0.4,1.537,24,14790.665,409,697,467061,week24_C06_cluster_1
12.422,0.738,2.082,12349.489,946.62,-0.282,0.324,24,14790.665,409,697,467061,week24_C06_cluster_1
11.731,0.79,1.784,11050.122,756.356,0.087,0.342,24,14790.665,409,697,467061,week24_C06_cluster_1
29.836,0.833,1.349,11038.325,1168.496,0.064,0.137,24,14790.665,409,697,467061,week24_C06_cluster_1
13.725,0.807,1.731,11613.027,1131.932,0.005,1.312,24,14790.665,409,697,467061,week24_C06_cluster_1
28.547,0.822,1.442,11158.11,1120.925,-0.098,1.184,24,14790.665,409,697,467061,week24_C06_cluster_1
23.05,0.781,1.922,11684.407,1021.394,-0.412,0.047,24,14790.665,409,697,467061,week24_C06_cluster_1
21.011,0.844,1.366,11228.959,1282.591,0.648,1.202,24,14790.665,409,697,467061,week24_C06_cluster_1
22.476,0.748,1.872,11427.925,921.862,-0.351,1.367,24,14790.665,409,697,467061,week24_C06_cluster_1
23.692,0.779,1.771,11182.653,1114.673,0.087,0.36,24,14790.665,409,697,467061,week24_C06_cluster_1
20.173,0.828,1.456,11116.43,1232.009,0.49,0.425,24,14790.665,409,697,467061,week24_C06_cluster_1
21.815,0.838,1.481,12181.602,1117.992,-0.103,1.411,24,14790.665,409,697,467061,week24_C06_cluster_1
20.781,0.843,1.551,12227.927,1061.543,0.549,2.455,24,14790.665,409,697,467061,week24_C06_cluster_1
18.747,0.762,2.013,10938.239,854.955,-0.271,-0.03,24,14790.665,409,697,467061,week24_C06_cluster_1
25.039,0.814,1.63,11926.89,1280.408,0.11,0.851,24,14790.665,409,697,467061,week24_C06_cluster_1
7.179,0.867,1.51,11512.803,1213.586,0.018,-0.536,24,14790.665,409,697,467061,week24_C06_cluster_1
21.986,0.791,1.611,11166.125,1052.351,0.536,1.525,24,14790.665,409,697,467061,week24_C06_cluster_1
23.574,0.837,1.534,11269.83,1159.112,0.07,0.069,24,14790.665,409,697,467061,week24_C06_cluster_1
11.834,0.866,1.333,10853.416,1995.312,0.579,0.033,24,14790.665,409,697,467061,week24_C06_cluster_1
11.706,0.807,1.618,11957.131,1704.934,0.255,-0.017,24,14790.665,409,697,467061,week24_C06_cluster_1
17.601,0.789,1.89,11450.508,847.311,0.178,0.346,24,14790.665,409,697,467061,week24_C06_cluster_1
25.088,0.806,1.59,11704.43,1031.821,0.204,0.957,24,14790.665,409,697,467061,week24_C06_cluster_1
35.153,0.871,1.191,11348.348,1231.383,-0.636,0.869,24,14790.665,409,697,467061,week24_C06_cluster_1
25.034,0.836,1.547,12282.331,1130.048,0.143,1.565,24,14790.665,409,697,467061,week24_C06_cluster_1
31.115,0.834,1.401,11513.679,1174.99,0.397,0.999,24,14790.665,409,697,467061,week24_C06_cluster_1
