Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
24,9238.578,255,462,467062,week24_C06_cluster_2
