Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
23.5,0.758,2.019,11426.736,1275.837,-0.399,0.068
18.155,0.811,1.558,11578.145,1445.803,-0.302,0.004
8.952,0.682,2.331,11352.847,1700.811,0.331,-0.282
6.439,0.815,1.364,11650.909,1391.15,-0.265,-0.462
7.762,0.757,1.516,11295.659,1486.39,0.655,2.993
9.653,0.669,1.498,11592.511,1028.139,-0.34,-0.658
9.398,0.813,1.224,11564.264,1382.505,0.6,0.826
20.105,0.738,1.62,11499.606,1291.945,0.047,-0.381
9.393,0.642,2.632,11299.647,1616.602,0.324,-0.509
19.566,0.603,2.591,11603.157,1222.081,-0.191,0.771
7.032,0.786,1.089,11469.73,1444.247,0.154,-0.55
25.534,0.664,2.327,11992.667,1628.817,0.227,0.066
14.176,0.691,1.819,11546.778,1288.578,-0.269,0.223
12.72,0.65,2.26,11627.886,1052.284,0.022,1.256
11.363,0.814,1.391,11568.785,1510.838,0.32,-0.14
14.739,0.723,1.909,11584.98,1349.955,0.452,-0.016
20.257,0.672,2.396,11568.263,1307.703,0.026,0.036
13.901,0.726,1.408,11404.839,1579.407,0.468,0.275
13.926,0.641,2.243,11970.461,1359.75,0.644,1.158
8.521,0.761,1.738,11201.308,1240.625,-0.248,-0.111
15.866,0.746,1.619,11959.989,1237.097,0.279,0.854
14.484,0.77,1.162,11756.121,1391.255,-0.225,-0.817
17.625,0.709,1.957,11961.788,1498.923,0.315,-0.168
8.673,0.75,1.582,12646.15,1733.478,-0.094,-0.436
15.009,0.775,1.463,12014.483,1493.605,0.368,0.068
12.706,0.756,1.83,11743.005,1467.903,-0.049,-0.65
18.551,0.72,1.721,11590.118,1448.608,0.182,-0.279
16.131,0.687,2.236,11837.851,1301.799,0.19,-0.375
18.6,0.814,1.57,11447.868,1373.342,-0.084,-0.562
15.43,0.836,1.388,11716.413,1314.464,0.34,0.312
22.736,0.728,1.775,11884.733,1264.789,-0.337,0.044
9.932,0.843,1.291,11638.396,1585.685,-0.259,-0.592
14.999,0.66,2.563,11153.806,1301.172,-0.191,0.378
18.674,0.713,1.859,11711.146,1589.275,0.145,-0.754
11.755,0.794,1.679,11583.882,1206.506,-0.124,1.255
20.012,0.775,1.595,11592.071,1376.616,0.613,1.047
9.859,0.778,1.783,12561.972,2170.461,0.109,-0.865
19.791,0.688,2.341,12180.109,1829.919,0.103,-0.49
12.103,0.813,1.472,11884.521,1565.615,0.393,-0.035
19.821,0.639,2.457,11739.191,1191.807,-0.213,-0.076
21.57,0.734,1.943,11995.265,1438.11,-0.34,-0.088
17.728,0.793,1.666,11437.759,1272.022,0.397,0.972
7.218,0.773,1.83,11385.441,1127.796,-0.282,0.25
17.797,0.686,2.001,11755.346,1572.84,0.449,-0.31
17.919,0.687,2.324,11684.217,1299.832,0.501,0.954
11.113,0.853,1.119,11713.28,1290.749,0.155,-0.413
