Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
22.707,0.829,1.375,12326.806,1446.721,0.388,0.298,24,11168.648,289,506,470091,week24_F09_cluster_1
25.284,0.82,1.554,11267.655,1005.566,-0.3,0.58,24,11168.648,289,506,470091,week24_F09_cluster_1
11.358,0.833,1.635,11163.448,958.69,-0.35,0.545,24,11168.648,289,506,470091,week24_F09_cluster_1
24.618,0.785,1.685,12000.423,796.445,0.293,0.863,24,11168.648,289,506,470091,week24_F09_cluster_1
27.028,0.798,1.598,11705.514,978.551,-0.258,1.811,24,11168.648,289,506,470091,week24_F09_cluster_1
26.901,0.795,1.565,11353.56,1048.46,0.415,0.394,24,11168.648,289,506,470091,week24_F09_cluster_1
22.589,0.833,1.609,11231.641,881.679,0.22,0.306,24,11168.648,289,506,470091,week24_F09_cluster_1
20.443,0.808,1.573,11263.734,1023.718,-0.265,0.047,24,11168.648,289,506,470091,week24_F09_cluster_1
23.197,0.767,1.678,11829.681,1028.065,0.86,1.686,24,11168.648,289,506,470091,week24_F09_cluster_1
24.216,0.812,1.516,11845.883,1229.326,0.55,1.303,24,11168.648,289,506,470091,week24_F09_cluster_1
20.066,0.733,1.513,12212.781,1115.674,0.286,0.984,24,11168.648,289,506,470091,week24_F09_cluster_1
22.089,0.792,1.558,11682.1,990.003,-0.586,1.075,24,11168.648,289,506,470091,week24_F09_cluster_1
6.757,0.764,1.499,11632.621,1608.664,-0.077,-0.206,24,11168.648,289,506,470091,week24_F09_cluster_1
25.362,0.799,1.729,11241.69,968.684,-0.031,0.866,24,11168.648,289,506,470091,week24_F09_cluster_1
23.123,0.82,1.485,12325.271,1169.53,0.86,1.52,24,11168.648,289,506,470091,week24_F09_cluster_1
20.178,0.861,1.277,11463.351,1149.301,0.8,2.11,24,11168.648,289,506,470091,week24_F09_cluster_1
11.985,0.763,1.85,11928.151,1082.822,-0.283,0.002,24,11168.648,289,506,470091,week24_F09_cluster_1
21.33,0.853,1.513,11273.207,794.224,0.466,1.619,24,11168.648,289,506,470091,week24_F09_cluster_1
28.935,0.768,1.727,11433.607,1053.299,-0.271,1.727,24,11168.648,289,506,470091,week24_F09_cluster_1
18.311,0.828,1.324,11690.965,1565.87,0.134,0.096,24,11168.648,289,506,470091,week24_F09_cluster_1
27.107,0.728,1.814,11408.522,1270.059,-0.18,-0.064,24,11168.648,289,506,470091,week24_F09_cluster_1
18.561,0.837,1.569,11300.487,954.18,-0.097,1.013,24,11168.648,289,506,470091,week24_F09_cluster_1
31.669,0.783,1.492,11478.114,1185.764,1.002,2.782,24,11168.648,289,506,470091,week24_F09_cluster_1
22.565,0.809,1.371,11500.338,1068.925,0.628,1.804,24,11168.648,289,506,470091,week24_F09_cluster_1
22.957,0.74,1.796,11537.718,750.932,-0.149,1.507,24,11168.648,289,506,470091,week24_F09_cluster_1
17.924,0.796,1.653,11890.457,684.98,-0.076,0.96,24,11168.648,289,506,470091,week24_F09_cluster_1
22.927,0.831,1.497,11438.32,928.885,-0.112,0.663,24,11168.648,289,506,470091,week24_F09_cluster_1
25.46,0.713,2.102,11865.92,1018.492,-0.424,1.152,24,11168.648,289,506,470091,week24_F09_cluster_1
23.623,0.803,1.69,11570.743,1104.031,-0.015,1.877,24,11168.648,289,506,470091,week24_F09_cluster_1
21.785,0.845,1.463,11538.928,1088.155,0.024,0.004,24,11168.648,289,506,470091,week24_F09_cluster_1
19.345,0.78,1.805,11377.943,1014.523,-0.383,1.061,24,11168.648,289,506,470091,week24_F09_cluster_1
21.418,0.792,1.71,12204.636,1189.204,0.778,2.48,24,11168.648,289,506,470091,week24_F09_cluster_1
7.982,0.821,1.435,11480.767,1703.75,-0.193,0.357,24,11168.648,289,506,470091,week24_F09_cluster_1
13.24,0.784,1.548,11563.385,893.441,-0.072,1.027,24,11168.648,289,506,470091,week24_F09_cluster_1
28.19,0.814,1.651,11299.046,790.413,-0.263,0.951,24,11168.648,289,506,470091,week24_F09_cluster_1
17.16,0.807,1.762,11207.626,815.092,0.045,1.238,24,11168.648,289,506,470091,week24_F09_cluster_1
27.597,0.774,1.848,11367.264,1098.513,-0.305,0.746,24,11168.648,289,506,470091,week24_F09_cluster_1
22.393,0.704,1.895,11997.49,1133.29,0.565,0.742,24,11168.648,289,506,470091,week24_F09_cluster_1
17.954,0.858,1.408,11378.504,945.006,0.419,1.03,24,11168.648,289,506,470091,week24_F09_cluster_1
25.362,0.84,1.399,11349.158,1050.562,0.209,1.973,24,11168.648,289,506,470091,week24_F09_cluster_1
24.696,0.872,1.148,11658.409,1144.624,-0.256,0.889,24,11168.648,289,506,470091,week24_F09_cluster_1
36.324,0.841,1.283,11374.079,991.436,-0.263,1.207,24,11168.648,289,506,470091,week24_F09_cluster_1
25.5,0.755,1.806,12122.984,766.04,0.28,1.276,24,11168.648,289,506,470091,week24_F09_cluster_1
8.541,0.829,1.42,11686.633,1385.212,0.718,1.295,24,11168.648,289,506,470091,week24_F09_cluster_1
25.48,0.774,1.742,11588.084,744.643,-0.415,1.125,24,11168.648,289,506,470091,week24_F09_cluster_1
29.077,0.781,1.821,11940.003,922.668,0.237,1.048,24,11168.648,289,506,470091,week24_F09_cluster_1
25.186,0.729,1.799,11286.621,1357.591,-0.21,1.004,24,11168.648,289,506,470091,week24_F09_cluster_1
22.275,0.846,1.179,12118.63,1300.699,0.394,0.728,24,11168.648,289,506,470091,week24_F09_cluster_1
29.322,0.892,1.089,11484.667,1111.427,0.113,1.799,24,11168.648,289,506,470091,week24_F09_cluster_1
22.643,0.88,1.289,11466.389,975.467,0.372,2.908,24,11168.648,289,506,470091,week24_F09_cluster_1
31.713,0.812,1.515,11681.38,1000.952,-0.889,1.236,24,11168.648,289,506,470091,week24_F09_cluster_1
27.043,0.863,1.495,11251.887,779.004,-0.391,0.582,24,11168.648,289,506,470091,week24_F09_cluster_1
25.201,0.771,1.546,11415.703,811.783,0.654,3.097,24,11168.648,289,506,470091,week24_F09_cluster_1
24.794,0.725,1.834,12203.876,1147.269,0.527,2.161,24,11168.648,289,506,470091,week24_F09_cluster_1
12.186,0.808,1.212,12035.476,1584.504,0.04,0.11,24,11168.648,289,506,470091,week24_F09_cluster_1
28.763,0.685,1.754,11667.316,1137.519,0.47,0.806,24,11168.648,289,506,470091,week24_F09_cluster_1
23.108,0.762,1.829,11337.687,826.166,0.006,0.597,24,11168.648,289,506,470091,week24_F09_cluster_1
25.813,0.785,1.87,12129.842,862.049,0.401,2.306,24,11168.648,289,506,470091,week24_F09_cluster_1
23.432,0.832,1.447,11907.971,1260.947,-0.354,1.451,24,11168.648,289,506,470091,week24_F09_cluster_1
14.22,0.856,1.488,11152.733,957.496,0.285,0.709,24,11168.648,289,506,470091,week24_F09_cluster_1
22.579,0.821,1.543,11328.889,933.165,-0.328,0.269,24,11168.648,289,506,470091,week24_F09_cluster_1
23.892,0.873,1.313,11481.265,862.996,-0.438,0.358,24,11168.648,289,506,470091,week24_F09_cluster_1
20.654,0.779,1.785,11803.456,838.957,0.163,0.581,24,11168.648,289,506,470091,week24_F09_cluster_1
9.829,0.802,1.781,11539.385,843.611,0.271,0.232,24,11168.648,289,506,470091,week24_F09_cluster_1
28.939,0.761,1.748,11560.678,895.642,0.08,0.66,24,11168.648,289,506,470091,week24_F09_cluster_1
26.749,0.797,1.768,11441.669,670.809,-0.301,0.862,24,11168.648,289,506,470091,week24_F09_cluster_1
27.455,0.775,1.718,11888.98,995.037,0.133,1.406,24,11168.648,289,506,470091,week24_F09_cluster_1
21.011,0.777,1.523,11499.536,798.514,0.45,2.84,24,11168.648,289,506,470091,week24_F09_cluster_1
32.276,0.794,1.601,11930.762,985.443,-0.627,1.589,24,11168.648,289,506,470091,week24_F09_cluster_1
25.529,0.833,1.476,11904.114,1040.267,0.148,0.972,24,11168.648,289,506,470091,week24_F09_cluster_1
24.417,0.785,1.565,12187.624,1016.349,0.758,1.955,24,11168.648,289,506,470091,week24_F09_cluster_1
26.073,0.834,1.383,11398.396,940.908,-0.807,1.62,24,11168.648,289,506,470091,week24_F09_cluster_1
22.231,0.758,1.982,11992.179,828.108,-0.452,1.084,24,11168.648,289,506,470091,week24_F09_cluster_1
15.023,0.777,1.912,11363.6,744.776,-0.405,0.252,24,11168.648,289,506,470091,week24_F09_cluster_1
22.912,0.827,1.528,11433.998,819.02,0.082,2.14,24,11168.648,289,506,470091,week24_F09_cluster_1
27.984,0.813,1.705,11736.69,804.234,-0.217,2.839,24,11168.648,289,506,470091,week24_F09_cluster_1
24.868,0.799,1.669,12162.508,799.106,-0.558,1.471,24,11168.648,289,506,470091,week24_F09_cluster_1
27.278,0.797,1.521,11780.699,708.547,-0.941,2.727,24,11168.648,289,506,470091,week24_F09_cluster_1
11.393,0.9,1.039,11390.905,1125.038,0.94,1.407,24,11168.648,289,506,470091,week24_F09_cluster_1
13.798,0.721,2.113,11067.756,1959.463,0.41,-0.39,24,11168.648,289,506,470091,week24_F09_cluster_1
