Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
19.654,0.624,2.699,11730.127,1366.774,-0.126,-0.148,8,19595.012,433,1082,267011,week8_C01_cluster_1
20.144,0.663,2.525,11749.907,1258.113,0.475,0.167,8,19595.012,433,1082,267011,week8_C01_cluster_1
14.793,0.697,2.047,11634.064,1107.612,-0.249,-0.466,8,19595.012,433,1082,267011,week8_C01_cluster_1
10.991,0.785,1.488,11649.947,1227.974,0.439,0.916,8,19595.012,433,1082,267011,week8_C01_cluster_1
9.31,0.651,2.484,11870.913,1421.706,-0.347,-0.43,8,19595.012,433,1082,267011,week8_C01_cluster_1
19.674,0.798,1.778,11729.006,1231.175,0.039,0.072,8,19595.012,433,1082,267011,week8_C01_cluster_1
19.002,0.618,2.805,11338.488,1274.553,-0.317,0.141,8,19595.012,433,1082,267011,week8_C01_cluster_1
12.309,0.697,2.445,12388.133,1653.262,-0.105,0.371,8,19595.012,433,1082,267011,week8_C01_cluster_1
13.735,0.811,1.794,11634.19,1440.539,0.052,-0.472,8,19595.012,433,1082,267011,week8_C01_cluster_1
25.416,0.684,2.377,11674.576,1543.567,0.485,0.103,8,19595.012,433,1082,267011,week8_C01_cluster_1
15.249,0.809,1.634,11927.363,1499.908,0.443,-0.207,8,19595.012,433,1082,267011,week8_C01_cluster_1
17.057,0.775,1.905,11597.07,1362.831,-0.077,-0.428,8,19595.012,433,1082,267011,week8_C01_cluster_1
6.174,0.755,1.726,12111.265,1656.768,0.147,-0.774,8,19595.012,433,1082,267011,week8_C01_cluster_1
16.302,0.824,1.669,11632.015,1302.222,0.579,0.047,8,19595.012,433,1082,267011,week8_C01_cluster_1
24.441,0.678,2.089,11941.089,1589.69,0.434,-0.088,8,19595.012,433,1082,267011,week8_C01_cluster_1
20.516,0.802,1.534,11638.614,1129.845,0.478,0.878,8,19595.012,433,1082,267011,week8_C01_cluster_1
23.393,0.671,2.362,11722.625,1616.791,0.724,0.51,8,19595.012,433,1082,267011,week8_C01_cluster_1
17.527,0.632,2.775,11560.038,1331.787,0.444,0.056,8,19595.012,433,1082,267011,week8_C01_cluster_1
20.217,0.79,1.822,12101.233,1595.749,0.651,0.056,8,19595.012,433,1082,267011,week8_C01_cluster_1
11.241,0.75,1.974,12069.161,1511.269,0.858,0.482,8,19595.012,433,1082,267011,week8_C01_cluster_1
13.431,0.681,2.417,12325.968,1443.282,-0.548,0.112,8,19595.012,433,1082,267011,week8_C01_cluster_1
23.304,0.731,1.995,12229.433,1883.697,-0.064,-0.757,8,19595.012,433,1082,267011,week8_C01_cluster_1
19.732,0.708,1.88,11815.918,1328.266,0.1,-0.495,8,19595.012,433,1082,267011,week8_C01_cluster_1
15.411,0.626,2.505,11273.405,1073.15,-0.273,0.482,8,19595.012,433,1082,267011,week8_C01_cluster_1
28.557,0.695,2.029,11944.809,1414.792,-0.1,-0.675,8,19595.012,433,1082,267011,week8_C01_cluster_1
7.424,0.726,2.031,11651.824,1412.375,0.306,-0.101,8,19595.012,433,1082,267011,week8_C01_cluster_1
11.667,0.682,2.349,11103.24,2405.754,0.371,-0.389,8,19595.012,433,1082,267011,week8_C01_cluster_1
23.363,0.779,1.594,11992.734,1730.25,0.254,-0.563,8,19595.012,433,1082,267011,week8_C01_cluster_1
16.738,0.732,1.893,11775.085,1524.52,0.466,-0.175,8,19595.012,433,1082,267011,week8_C01_cluster_1
26.362,0.684,1.904,12240.909,1807.286,0.393,-0.237,8,19595.012,433,1082,267011,week8_C01_cluster_1
16.273,0.837,1.559,12150.259,1761.684,0.392,-0.542,8,19595.012,433,1082,267011,week8_C01_cluster_1
16.9,0.694,1.805,11842.812,1377.319,0.387,-0.17,8,19595.012,433,1082,267011,week8_C01_cluster_1
19.85,0.662,2.19,11799.018,1750.924,0.512,-0.257,8,19595.012,433,1082,267011,week8_C01_cluster_1
15.244,0.65,2.327,11817.99,1349.148,0.316,0.233,8,19595.012,433,1082,267011,week8_C01_cluster_1
15.224,0.744,1.76,11835.682,1306.386,0.019,-0.007,8,19595.012,433,1082,267011,week8_C01_cluster_1
23.461,0.679,2.454,11989.312,1784.061,0.577,-0.111,8,19595.012,433,1082,267011,week8_C01_cluster_1
19.473,0.747,1.959,12693.05,1875.616,0.101,-0.672,8,19595.012,433,1082,267011,week8_C01_cluster_1
6.497,0.781,1.495,11997.413,3007.839,-0.383,-1.028,8,19595.012,433,1082,267011,week8_C01_cluster_1
8.977,0.807,1.736,11981.806,1663.993,-0.017,-0.298,8,19595.012,433,1082,267011,week8_C01_cluster_1
22.574,0.873,1.41,12024.181,1448.018,0.576,-0.218,8,19595.012,433,1082,267011,week8_C01_cluster_1
15.347,0.784,1.738,12265.737,1647.612,0.5,-0.216,8,19595.012,433,1082,267011,week8_C01_cluster_1
12.779,0.828,1.515,12194.542,1739.86,0.634,-0.272,8,19595.012,433,1082,267011,week8_C01_cluster_1
11.397,0.764,1.827,11847.778,1694.22,0.792,0.333,8,19595.012,433,1082,267011,week8_C01_cluster_1
7.757,0.742,1.836,13272.551,2268.067,-0.404,-0.915,8,19595.012,433,1082,267011,week8_C01_cluster_1
27.42,0.708,1.885,12004.105,1365.336,0.343,0.15,8,19595.012,433,1082,267011,week8_C01_cluster_1
20.487,0.843,1.451,11828.235,1256.295,0.073,-0.408,8,19595.012,433,1082,267011,week8_C01_cluster_1
14.872,0.671,2.395,11847.861,1457.994,0.49,-0.109,8,19595.012,433,1082,267011,week8_C01_cluster_1
11.422,0.699,2.264,11613.729,1033.421,-0.14,-0.379,8,19595.012,433,1082,267011,week8_C01_cluster_1
24.549,0.761,1.86,12040.496,1608.927,0.065,-0.297,8,19595.012,433,1082,267011,week8_C01_cluster_1
16.278,0.751,2.094,11931.564,1192.565,-0.052,-0.778,8,19595.012,433,1082,267011,week8_C01_cluster_1
16.498,0.725,2.078,12077.043,1635.94,0.413,-0.434,8,19595.012,433,1082,267011,week8_C01_cluster_1
13.789,0.645,2.145,11481.982,1197.344,-0.105,0.361,8,19595.012,433,1082,267011,week8_C01_cluster_1
18.831,0.64,2.204,12017.12,1593.042,0.544,-0.223,8,19595.012,433,1082,267011,week8_C01_cluster_1
22.055,0.735,1.779,11957.632,1662.711,0.162,0.099,8,19595.012,433,1082,267011,week8_C01_cluster_1
17.841,0.694,2.326,11833.417,1777.077,0.737,0.055,8,19595.012,433,1082,267011,week8_C01_cluster_1
10.667,0.648,2.522,11866.171,1656.162,0.391,-0.421,8,19595.012,433,1082,267011,week8_C01_cluster_1
31.487,0.802,1.74,11971.01,1439.447,-0.02,-0.626,8,19595.012,433,1082,267011,week8_C01_cluster_1
14.166,0.669,2.308,11925.251,1570.153,0.612,0.078,8,19595.012,433,1082,267011,week8_C01_cluster_1
11.809,0.735,1.993,12413.321,1653.346,0.18,-0.637,8,19595.012,433,1082,267011,week8_C01_cluster_1
20.756,0.731,2.048,12302.866,1696.528,0.358,-0.515,8,19595.012,433,1082,267011,week8_C01_cluster_1
20.516,0.706,1.67,11812.585,3123.145,-0.051,-1.179,8,19595.012,433,1082,267011,week8_C01_cluster_1
14.259,0.689,2.099,12233.433,1244.805,0.571,0.608,8,19595.012,433,1082,267011,week8_C01_cluster_1
13.598,0.771,1.693,11969.33,1280.272,0.809,1.152,8,19595.012,433,1082,267011,week8_C01_cluster_1
23.608,0.792,1.657,11852.004,1451.119,-0.098,0.208,8,19595.012,433,1082,267011,week8_C01_cluster_1
26.475,0.721,1.812,11959.539,1666.037,0.251,-0.355,8,19595.012,433,1082,267011,week8_C01_cluster_1
20.987,0.755,1.573,12014.927,1281.405,0.523,0.611,8,19595.012,433,1082,267011,week8_C01_cluster_1
17.067,0.788,1.702,12306.195,1701.256,-0.015,-0.7,8,19595.012,433,1082,267011,week8_C01_cluster_1
16.493,0.724,2.175,11726.235,1239.748,0.498,0.148,8,19595.012,433,1082,267011,week8_C01_cluster_1
27.381,0.734,1.713,12151.836,1508.972,0.13,-0.196,8,19595.012,433,1082,267011,week8_C01_cluster_1
15.362,0.699,2.167,11772.092,1674.206,0.378,-0.188,8,19595.012,433,1082,267011,week8_C01_cluster_1
11.368,0.693,2.371,11511.584,1349.79,-0.021,0.251,8,19595.012,433,1082,267011,week8_C01_cluster_1
12.456,0.65,2.622,11698.061,1572.015,0.145,0.283,8,19595.012,433,1082,267011,week8_C01_cluster_1
14.886,0.753,1.855,11968.126,1081.51,0.744,1.152,8,19595.012,433,1082,267011,week8_C01_cluster_1
15.283,0.77,1.734,12047.264,1537.301,0.114,-0.117,8,19595.012,433,1082,267011,week8_C01_cluster_1
14.636,0.643,2.28,11991.863,1557.263,0.274,0.29,8,19595.012,433,1082,267011,week8_C01_cluster_1
13.862,0.671,2.404,11561.634,1255.562,0.114,0.255,8,19595.012,433,1082,267011,week8_C01_cluster_1
12.108,0.702,2.298,11830.439,1326.737,0.846,1.007,8,19595.012,433,1082,267011,week8_C01_cluster_1
6.953,0.796,1.82,11586.144,2081.444,0.028,-0.992,8,19595.012,433,1082,267011,week8_C01_cluster_1
13.95,0.733,2.075,11621.248,1249.956,0.506,0.482,8,19595.012,433,1082,267011,week8_C01_cluster_1
21.232,0.625,2.593,12454.938,1577.795,0.426,0.111,8,19595.012,433,1082,267011,week8_C01_cluster_1
6.894,0.785,1.257,12134.873,1717.133,0.886,0.594,8,19595.012,433,1082,267011,week8_C01_cluster_1
15.523,0.705,2.26,11948.333,1583.301,0.489,0.228,8,19595.012,433,1082,267011,week8_C01_cluster_1
17.807,0.819,1.693,11684.333,1397.051,0.351,-0.399,8,19595.012,433,1082,267011,week8_C01_cluster_1
15.558,0.634,2.418,12291.007,1588.371,0.397,-0.202,8,19595.012,433,1082,267011,week8_C01_cluster_1
15.028,0.697,2.161,11918.248,1355.317,0.452,0.126,8,19595.012,433,1082,267011,week8_C01_cluster_1
14.548,0.657,1.982,12196.065,1618.656,0.693,0.051,8,19595.012,433,1082,267011,week8_C01_cluster_1
18.449,0.823,1.552,12155.11,1519.71,0.386,-0.48,8,19595.012,433,1082,267011,week8_C01_cluster_1
22.315,0.753,1.724,12212.279,1228.874,0.388,0.068,8,19595.012,433,1082,267011,week8_C01_cluster_1
16.356,0.742,1.839,11876.771,1605.603,0.367,-0.249,8,19595.012,433,1082,267011,week8_C01_cluster_1
20.624,0.728,2.141,11600.342,1346.035,0.179,-0.57,8,19595.012,433,1082,267011,week8_C01_cluster_1
19.62,0.716,2.047,11834.679,1212.507,-0.058,-0.205,8,19595.012,433,1082,267011,week8_C01_cluster_1
13.005,0.633,2.697,11404.272,1341.241,-0.483,0.856,8,19595.012,433,1082,267011,week8_C01_cluster_1
10.246,0.707,2.122,12648.908,1680.824,0.306,-0.739,8,19595.012,433,1082,267011,week8_C01_cluster_1
18.106,0.778,1.85,12339.794,905.076,0.45,0.812,8,19595.012,433,1082,267011,week8_C01_cluster_1
17.184,0.732,2.055,12047.731,1549.351,0.454,0.114,8,19595.012,433,1082,267011,week8_C01_cluster_1
22.349,0.829,1.577,11804.879,1701.937,0.337,-0.295,8,19595.012,433,1082,267011,week8_C01_cluster_1
18.953,0.716,2.097,11871.556,1642.301,0.684,0.506,8,19595.012,433,1082,267011,week8_C01_cluster_1
30.331,0.778,1.701,12229.07,1645.345,0.106,-0.807,8,19595.012,433,1082,267011,week8_C01_cluster_1
25.75,0.772,1.478,12289.338,1526.387,0.285,-0.313,8,19595.012,433,1082,267011,week8_C01_cluster_1
12.892,0.657,2.412,12244.674,1596.02,-0.285,-0.292,8,19595.012,433,1082,267011,week8_C01_cluster_1
21.8,0.673,2.238,12243.745,1346.191,0.574,0.799,8,19595.012,433,1082,267011,week8_C01_cluster_1
20.83,0.733,2.073,12052.386,1316.719,0.444,-0.12,8,19595.012,433,1082,267011,week8_C01_cluster_1
9.604,0.732,2.027,11983.389,1506.326,0.047,0.246,8,19595.012,433,1082,267011,week8_C01_cluster_1
17.175,0.819,1.416,12221.272,1637.718,0.641,-0.221,8,19595.012,433,1082,267011,week8_C01_cluster_1
15.053,0.772,1.925,11677.759,1273.084,0.934,0.906,8,19595.012,433,1082,267011,week8_C01_cluster_1
18.561,0.683,2.434,12569.121,1677.063,0.126,0.44,8,19595.012,433,1082,267011,week8_C01_cluster_1
18.943,0.713,1.883,12082.538,1352.173,0.114,0.253,8,19595.012,433,1082,267011,week8_C01_cluster_1
26.499,0.777,1.446,11919.058,1623.747,0.024,-0.917,8,19595.012,433,1082,267011,week8_C01_cluster_1
25.451,0.764,1.897,12417.59,1318.89,0.361,-0.041,8,19595.012,433,1082,267011,week8_C01_cluster_1
14.475,0.75,1.918,11768.495,1297.045,0.298,0.678,8,19595.012,433,1082,267011,week8_C01_cluster_1
14.641,0.671,2.453,11688.649,1638.557,0.662,0.041,8,19595.012,433,1082,267011,week8_C01_cluster_1
16.307,0.627,2.739,12160.601,1260.02,0.274,0.104,8,19595.012,433,1082,267011,week8_C01_cluster_1
34.3,0.695,1.603,11972.835,1451.018,0.322,0.123,8,19595.012,433,1082,267011,week8_C01_cluster_1
6.983,0.816,1.608,11532.451,1185.173,-0.316,-0.305,8,19595.012,433,1082,267011,week8_C01_cluster_1
13.024,0.671,2.096,11920.092,1347.727,0.455,0.106,8,19595.012,433,1082,267011,week8_C01_cluster_1
21.815,0.706,1.989,12541.598,1479.487,0.22,-0.489,8,19595.012,433,1082,267011,week8_C01_cluster_1
7.551,0.63,2.704,11624.96,1299.539,0.669,0.21,8,19595.012,433,1082,267011,week8_C01_cluster_1
13.725,0.722,2.061,12569.32,1284.367,-0.308,0.25,8,19595.012,433,1082,267011,week8_C01_cluster_1
21.732,0.77,1.661,11801.224,1310.439,0.654,0.197,8,19595.012,433,1082,267011,week8_C01_cluster_1
18.233,0.75,1.358,12577.61,1550.645,0.074,-0.761,8,19595.012,433,1082,267011,week8_C01_cluster_1
18.87,0.662,2.429,12200.243,1370.89,0.54,0.196,8,19595.012,433,1082,267011,week8_C01_cluster_1
13.235,0.661,2.312,12225.103,1313.741,0.418,0.295,8,19595.012,433,1082,267011,week8_C01_cluster_1
6.13,0.752,1.938,13131.653,1939.311,0.041,-0.756,8,19595.012,433,1082,267011,week8_C01_cluster_1
15.724,0.759,1.844,11742.969,1372.322,0.903,1.119,8,19595.012,433,1082,267011,week8_C01_cluster_1
33.923,0.647,2.119,11936.198,1634.453,0.314,0.138,8,19595.012,433,1082,267011,week8_C01_cluster_1
18.796,0.685,2.494,11675.533,1384.691,0.296,0.201,8,19595.012,433,1082,267011,week8_C01_cluster_1
16.758,0.805,1.604,12005.89,1453.834,0.165,-0.676,8,19595.012,433,1082,267011,week8_C01_cluster_1
23.094,0.751,2.011,12326.02,1508.793,-0.562,0.046,8,19595.012,433,1082,267011,week8_C01_cluster_1
20.134,0.61,2.44,11917.579,1273.836,0.107,0.787,8,19595.012,433,1082,267011,week8_C01_cluster_1
29.155,0.695,2.106,11856.76,1402.473,0.437,-0.013,8,19595.012,433,1082,267011,week8_C01_cluster_1
19.032,0.818,1.625,11529.736,1495.726,0.914,0.729,8,19595.012,433,1082,267011,week8_C01_cluster_1
9.682,0.685,2.337,12501.594,1863.322,0.072,-0.646,8,19595.012,433,1082,267011,week8_C01_cluster_1
19.179,0.771,1.818,12114.171,1486.991,0.289,-0.141,8,19595.012,433,1082,267011,week8_C01_cluster_1
25.304,0.777,1.743,11769.548,1554.681,0.11,-0.83,8,19595.012,433,1082,267011,week8_C01_cluster_1
23.559,0.77,1.764,11652.969,1276.869,0.745,0.401,8,19595.012,433,1082,267011,week8_C01_cluster_1
20.237,0.734,2.1,11482.717,1161.968,-0.102,0.053,8,19595.012,433,1082,267011,week8_C01_cluster_1
25.367,0.838,1.498,12478.201,1370.084,-0.027,-0.499,8,19595.012,433,1082,267011,week8_C01_cluster_1
13.269,0.65,2.623,12224.17,1430.169,-0.391,-0.189,8,19595.012,433,1082,267011,week8_C01_cluster_1
14.553,0.66,2.382,12102.097,1283.827,-0.113,0.619,8,19595.012,433,1082,267011,week8_C01_cluster_1
9.217,0.667,2.527,12571.013,1534.799,-0.232,0.263,8,19595.012,433,1082,267011,week8_C01_cluster_1
14.401,0.757,1.928,12068.279,1495.237,0.896,0.56,8,19595.012,433,1082,267011,week8_C01_cluster_1
20.556,0.74,1.971,11880.676,1207.552,1.224,2.249,8,19595.012,433,1082,267011,week8_C01_cluster_1
12.294,0.71,2.179,12274.5,1202.891,0.938,0.791,8,19595.012,433,1082,267011,week8_C01_cluster_1
